start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.020000,answer1,0.22710425,-24.532982,35.215088,-0.06988176,-0.0045474595,0.013368551,13.618755,8.010566,16.968319,-2.369584,0.0,0.0,0.0,0.0,0.0,0.0,663.8574,1453.3032,-201.0,1696.6012,1173.777,-201.0,2798.4758,850.8732,-201.0,0 days 00:00:01.201201201,0 days 00:00:01.221201201
0 days 00:00:00.010000,0 days 00:00:00.030000,answer1,0.22224887,-24.741371,35.200893,-0.08133794,-0.0058539086,0.02575337,11.010631,7.2983146,17.772871,-2.9631898,0.0,0.0,0.0,0.0,0.0,0.0,940.79004,1405.8754,-201.0,2044.6709,1073.6901,-201.0,3158.3083,748.43146,-201.0,0 days 00:00:01.211201201,0 days 00:00:01.231201201
0 days 00:00:00.020000,0 days 00:00:00.040000,answer1,0.28575,-20.924646,31.762674,-0.07972455,0.0035869966,0.060623348,5.5224094,0.1376489,23.266869,-0.8428664,0.0,0.0,0.0,0.0,0.0,0.0,1161.6901,1123.3768,-201.0,2243.7776,1013.1292,-201.0,3335.3508,762.04803,-201.0,0 days 00:00:01.221201201,0 days 00:00:01.241201201
0 days 00:00:00.030000,0 days 00:00:00.050000,answer1,0.30274987,-19.338886,30.155844,-0.087415755,0.006823089,0.075279385,3.1169434,-1.6690149,28.044565,0.76633257,0.0,0.0,0.0,0.0,0.0,0.0,1127.8003,1189.6007,-201.0,2063.9797,840.04297,-201.0,3206.7395,747.96826,-201.0,0 days 00:00:01.231201201,0 days 00:00:01.251201201
0 days 00:00:00.040000,0 days 00:00:00.060000,answer1,0.30749705,-18.585495,28.850359,-0.071557365,0.01673779,0.079285145,2.2555344,-1.8377072,29.806398,1.9508643,0.0,0.0,0.0,0.0,0.0,0.0,1108.5336,1090.9242,-201.0,2094.8103,795.57715,-201.0,3167.0256,811.15845,-201.0,0 days 00:00:01.241201201,0 days 00:00:01.261201201
0 days 00:00:00.050000,0 days 00:00:00.070000,answer1,0.24336474,-21.928572,31.921799,-0.07555365,0.013299081,0.056912314,4.1608095,3.3434594,25.925943,2.297691,0.0,0.0,0.0,0.0,0.0,0.0,1092.6953,1257.1464,-201.0,2082.9597,730.75446,-201.0,3233.5276,663.1354,-201.0,0 days 00:00:01.251201201,0 days 00:00:01.271201201
0 days 00:00:00.060000,0 days 00:00:00.080000,answer1,0.25177383,-21.43986,31.303019,-0.078043796,0.011950365,0.04584935,3.8512526,1.4600143,21.812086,-0.12594509,0.0,0.0,0.0,0.0,0.0,0.0,1153.8706,1244.8008,-201.0,2219.2043,893.7034,-201.0,3403.917,525.36194,-201.0,0 days 00:00:01.261201201,0 days 00:00:01.281201201
0 days 00:00:00.070000,0 days 00:00:00.090000,answer1,0.27356493,-20.095325,30.487234,-0.082892984,0.0074963733,0.046122972,4.738455,-2.7495892,19.590029,0.449612,0.0,0.0,0.0,0.0,0.0,0.0,1071.684,1117.8685,-201.0,2066.054,809.9197,-201.0,3310.1985,486.64648,-201.0,0 days 00:00:01.271201201,0 days 00:00:01.291201201
0 days 00:00:00.080000,0 days 00:00:00.100000,answer1,0.26900607,-20.258505,30.401442,-0.098357536,0.0061083944,0.05065784,5.3004355,-3.0262053,21.346437,1.5757123,0.0,0.0,0.0,0.0,0.0,0.0,1071.2576,1118.4137,-201.0,2083.8127,782.3066,-201.0,3345.5823,486.04745,-201.0,0 days 00:00:01.281201201,0 days 00:00:01.301201201
0 days 00:00:00.090000,0 days 00:00:00.110000,answer1,0.23421772,-22.687124,33.601902,-0.09936899,0.003938611,0.04286691,6.042956,-0.7775622,19.791275,3.129672,0.0,0.0,0.0,0.0,0.0,0.0,997.44385,1065.5334,-201.0,2000.8217,703.57935,-201.0,3233.2014,586.278,-201.0,0 days 00:00:01.291201201,0 days 00:00:01.311201201
