start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.020000,answer1 ,0.47895578,-5.5250306,12.274806,0.046789855,-0.01964651,0.16481735,11.426026,-2.3006809,12.696101,-3.134386,23.241539,0.0,0.0,-1.9575979,0.772968,0.61008006,386.96347,1158.0898,29.479635,1429.9982,820.4898,9.892281,2319.8518,849.1216,6.1528497,0 days 00:00:02.502502503,0 days 00:00:02.522502503
0 days 00:00:00.010000,0 days 00:00:00.030000,answer1 ,0.76257515,-6.410894,13.602432,0.08274583,-0.028463578,0.46016526,14.052803,-7.7785573,13.995918,-7.5789876,31.045603,0.0,0.0,0.58003587,7.4331164,7.0102983,311.0629,1185.8037,0.0,1392.4785,686.38184,-2.7044895,2331.9836,772.647,-6.0193043,0 days 00:00:02.512502503,0 days 00:00:02.532502503
0 days 00:00:00.020000,0 days 00:00:00.040000,answer1 ,1.1265894,-7.073536,15.423194,0.1241965,-0.03085838,0.6801722,16.19317,-12.049474,13.135628,-10.943939,38.90482,0.0,0.0,4.39018,14.470985,15.169411,248.1801,1190.0911,0.0,1350.2885,546.28217,-18.559015,2325.2979,671.7193,-20.729002,0 days 00:00:02.522502503,0 days 00:00:02.542502503
0 days 00:00:00.030000,0 days 00:00:00.050000,answer1 ,1.5199016,-6.4917703,15.838845,0.11545664,-0.019898575,0.94043636,18.05089,-12.687503,7.889297,-9.747493,39.66531,0.09731817,0.7281647,7.731852,16.947,14.790237,547.04315,1120.3368,0.0,1623.9086,627.4861,-25.584213,2624.8772,646.6304,-27.194208,0 days 00:00:02.532502503,0 days 00:00:02.552502503
0 days 00:00:00.040000,0 days 00:00:00.060000,answer1 ,1.8759044,-9.232781,17.697952,0.10729647,-0.016129754,2.0591938,18.4625,-7.6848645,8.894594,-12.861763,39.925396,0.09731817,0.7281647,10.049438,16.357496,14.476575,579.31915,1129.8994,-38.340656,1644.5957,753.628,-28.902061,2590.4128,622.78253,-29.84939,0 days 00:00:02.542502503,0 days 00:00:02.562502503
0 days 00:00:00.050000,0 days 00:00:00.070000,answer1 ,2.2201092,-12.687421,19.820282,0.088296026,-0.016116949,2.8688862,19.490171,-4.140045,13.9889555,-16.600344,40.348373,0.072850294,0.851909,10.483649,12.381366,10.248521,584.3893,1167.0951,0.0,1639.6982,839.12555,-29.892128,2588.2988,558.326,-30.281485,0 days 00:00:02.552502503,0 days 00:00:02.572502503
0 days 00:00:00.060000,0 days 00:00:00.080000,answer1 ,2.3712282,-18.009274,24.963562,0.10635948,-0.018475855,3.0272396,20.477396,-0.83047706,19.845951,-19.213009,41.20286,0.048382405,0.9756534,9.229092,7.834146,7.8392673,612.0405,1187.3759,0.0,1646.1464,849.88525,-29.544258,2625.967,538.5064,-29.6289,0 days 00:00:02.562502503,0 days 00:00:02.582502503
0 days 00:00:00.070000,0 days 00:00:00.090000,answer1 ,2.2949908,-19.258577,28.528519,0.10708248,-0.0130784325,2.4848597,20.554098,-0.8655939,19.95564,-14.907162,42.127117,0.023914525,1.0993978,7.6589665,3.9083703,5.0983562,548.35834,1264.1906,-26.983707,1628.543,785.89276,-28.095123,2642.2102,619.66284,-27.813723,0 days 00:00:02.572502503,0 days 00:00:02.592502503
0 days 00:00:00.080000,0 days 00:00:00.100000,answer1 ,2.0668876,-17.974281,27.2377,0.11051173,-0.0112122735,3.113821,19.505545,-1.7024584,17.033178,-13.635718,42.813538,0.040731847,1.3452349,6.4524274,1.8239256,4.5192046,485.01636,1320.4277,0.0,1623.9907,748.9997,-27.069593,2648.1375,652.32245,-26.359957,0 days 00:00:02.582502503,0 days 00:00:02.602502503
0 days 00:00:00.090000,0 days 00:00:00.110000,answer1 ,1.8159388,-16.268044,25.42261,0.103746265,-0.01569448,2.8326209,19.323753,-2.4603283,12.351594,-14.524315,42.352688,0.0518885,1.4272248,5.74173,-1.2509365,6.1491485,168.39455,1422.8179,0.0,1326.3555,765.21906,-28.753183,2302.5254,694.1406,-29.374947,0 days 00:00:02.592502503,0 days 00:00:02.612502503
0 days 00:00:00.100000,0 days 00:00:00.120000,answer1 ,1.659299,-15.041375,22.319662,0.09558598,-0.016726421,2.3384247,19.922459,-3.0896928,11.941505,-12.214226,41.72192,0.045189273,1.7542261,5.539682,-3.2700653,9.781898,183.75818,1393.436,0.0,1303.6766,755.23065,-31.928772,2281.5603,608.207,-35.071472,0 days 00:00:02.602502503,0 days 00:00:02.622502503
0 days 00:00:00.110000,0 days 00:00:00.130000,answer1 ,1.6026446,-16.678144,25.499977,0.101175465,-0.017439142,1.1239603,24.26991,-2.0754802,12.5021515,-7.8942776,41.020798,0.028455643,1.7832241,6.026427,-1.2417024,15.533684,517.20776,1291.4777,0.0,1561.3473,765.63086,-34.846516,2632.0674,556.2817,-40.380672,0 days 00:00:02.612502503,0 days 00:00:02.632502503
