start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.020000,answer1,0.3710486,-14.96272,26.893774,0.05220218,-0.023407018,0.035514172,24.118912,8.208523,8.115949,-9.001311,23.996862,0.0,1.2379884,-1.8675385,9.343574,22.6595,1059.2719,1134.8329,-1.3772774,2259.1194,797.1643,-10.124109,3156.1355,642.9014,-12.145706,0 days 00:00:06.106106106,0 days 00:00:06.126106106
0 days 00:00:00.010000,0 days 00:00:00.030000,answer1,0.40429807,-12.835587,23.91829,0.04185906,-0.014265924,0.081457175,22.43363,5.0906916,5.3389535,-4.8282757,23.895683,0.025405318,1.0843251,-3.225941,7.8020782,21.599901,1096.1968,1256.7733,0.48510453,2205.587,910.23944,-8.645028,3181.2178,672.1901,-12.907353,0 days 00:00:06.116106106,0 days 00:00:06.136106106
0 days 00:00:00.020000,0 days 00:00:00.040000,answer1,0.4483643,-9.633367,20.411093,0.052226484,-0.009775308,0.15051983,19.579226,0.70593834,-1.6929178,-4.6832433,23.802507,0.025405318,1.2123612,-4.401852,6.258245,19.988132,1098.7982,1427.2482,-65.79215,2141.1865,1088.8617,-72.19027,3163.1084,786.0749,-75.61686,0 days 00:00:06.126106106,0 days 00:00:06.146106106
0 days 00:00:00.030000,0 days 00:00:00.050000,answer1,0.47540498,-6.799915,15.936519,0.03871272,-0.006440168,0.16341396,18.006075,-2.4662373,-4.1202025,-2.619176,0.0,0.0,0.0,0.0,0.0,0.0,862.6596,1346.8816,-132.86037,1839.6158,1139.8397,-135.97568,2858.368,761.6094,-139.05214,0 days 00:00:06.136106106,0 days 00:00:06.156106106
0 days 00:00:00.040000,0 days 00:00:00.060000,answer1,0.49738112,-6.4006577,15.252434,0.061095428,-0.01509213,0.17112459,17.585724,-2.6990566,-8.774422,-6.6724744,0.0,0.0,0.0,0.0,0.0,0.0,790.6006,1351.5936,-134.01909,1795.5206,1150.7909,-139.52498,2846.587,802.35516,-142.03368,0 days 00:00:06.146106106,0 days 00:00:06.166106106
0 days 00:00:00.050000,0 days 00:00:00.070000,answer1,0.49858522,-7.183809,14.912583,0.07336702,-0.018616624,0.15180509,17.698847,-1.993404,-6.5583644,-6.6638737,33.511677,0.0,0.0,1.1610451,-0.19077682,6.8299193,603.5788,1386.4628,-72.33638,1454.5748,1241.5316,-74.44202,2542.0583,749.4431,-83.31751,0 days 00:00:06.156106106,0 days 00:00:06.176106106
0 days 00:00:00.060000,0 days 00:00:00.080000,answer1,0.5100649,-7.357366,16.477194,0.0918744,-0.017485242,0.1519712,17.206175,-3.1128407,-7.5906944,-9.713361,33.566788,0.0,0.0,2.9875267,0.6512699,7.3602357,614.84283,1352.2052,-8.004572,1484.369,1275.0343,-14.900617,2561.754,867.03735,-26.152765,0 days 00:00:06.166106106,0 days 00:00:06.186106106
0 days 00:00:00.070000,0 days 00:00:00.090000,answer1,0.49910593,-7.0879226,17.30947,0.07615984,-0.012202629,0.15404882,17.674551,-4.3954287,-3.4309587,-4.944036,33.779125,0.0,0.0,6.2269263,2.849939,7.1531444,500.0598,1416.5563,0.0,1173.7152,1470.1826,-18.795584,2209.952,923.41376,-27.43603,0 days 00:00:06.176106106,0 days 00:00:06.196106106
0 days 00:00:00.080000,0 days 00:00:00.100000,answer1,0.48984376,-8.943199,20.567167,0.044135615,-0.009209699,0.1912741,19.857702,-2.9628341,0.39192915,-0.7817939,33.96904,0.0,1.8220733,8.315532,0.8883896,7.132248,650.87994,1179.5864,-26.798405,1464.813,1252.555,-26.72821,2433.5403,917.1141,-30.959059,0 days 00:00:06.186106106,0 days 00:00:06.206106106
0 days 00:00:00.090000,0 days 00:00:00.110000,answer1,0.48102704,-12.563629,23.992178,0.03707553,-0.010188519,0.22654359,22.64997,-0.6640083,7.1196365,6.4135184,34.063137,0.027729455,1.5965086,9.34335,-0.6380367,6.14559,808.0861,1209.6361,-28.205118,1619.7621,1130.5305,-29.476587,2670.9648,838.7881,-33.605534,0 days 00:00:06.196106106,0 days 00:00:06.216106106
