start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.020000,answer2 ,1.2352757,-3.1662228,22.004656,0.050101712,-0.0067688855,0.25116524,22.598043,-17.313576,-28.113905,-2.0578156,34.666336,0.0,0.0,-12.20312,-7.9539056,0.37279806,426.90732,1552.4609,1.5446485,1243.0392,1750.9987,0.6504033,1875.309,1118.1034,1.1718503,0 days 00:00:05.372038705,0 days 00:00:05.392038705
0 days 00:00:00.010000,0 days 00:00:00.030000,answer2 ,1.0871205,-2.7093132,20.599762,0.04946206,-0.0049018674,0.41331586,23.120115,-14.842487,-24.230444,1.0975387,34.664715,0.0,0.0,-9.488044,-7.1834855,8.155263,606.8904,1449.5804,1.8303128,1446.5045,1518.5527,-0.6213317,2280.4065,978.49335,-5.37491,0 days 00:00:05.382038705,0 days 00:00:05.402038705
0 days 00:00:00.020000,0 days 00:00:00.040000,answer2 ,0.8942897,-3.5947227,20.738289,0.049083736,-0.005655426,0.5668361,23.051714,-11.876636,-22.496819,-2.3569481,34.689426,0.0,0.0,-6.908505,-6.0836616,9.768916,574.74316,1520.1664,2.2278457,1470.9552,1568.0073,-0.6397043,2253.3958,1084.6056,-4.941027,0 days 00:00:05.392038705,0 days 00:00:05.412038705
0 days 00:00:00.030000,0 days 00:00:00.050000,answer2 ,0.8052872,-4.677662,20.571812,0.062162798,-0.010938858,0.40903807,22.586594,-9.97259,-20.673994,-6.3229084,33.00054,0.0,0.0,-5.330384,-2.59843,6.797753,555.3537,1538.3312,0.0,1553.4648,1653.0741,2.1282556,2198.9287,1125.9052,-3.861956,0 days 00:00:05.402038705,0 days 00:00:05.422038705
0 days 00:00:00.040000,0 days 00:00:00.060000,answer2 ,0.7119508,-5.4525948,19.237877,0.05240261,-0.012678191,0.33086175,21.185883,-10.402915,-23.026674,-10.529132,30.602304,0.0,0.0,-5.2773113,-3.0708961,-0.32369947,368.01315,1537.9733,-2.2187767,1415.8268,1710.8228,4.221174,1850.3969,1343.8324,-0.10449076,0 days 00:00:05.412038705,0 days 00:00:05.432038705
0 days 00:00:00.050000,0 days 00:00:00.070000,answer2 ,0.64116454,-5.040737,17.081402,0.039925054,-0.0127667645,0.2574292,21.438301,-8.235839,-21.375834,-8.185925,27.794739,0.0,0.0,-4.4840875,1.2810248,5.233004,615.2979,1414.3602,-2.7441158,1628.6603,1481.2277,-0.371356,2354.4788,1034.6188,-7.476769,0 days 00:00:05.422038705,0 days 00:00:05.442038705
0 days 00:00:00.060000,0 days 00:00:00.080000,answer2 ,0.57580143,-3.2670557,18.541407,0.03543164,-0.008162844,0.22537448,20.565538,-8.812396,-25.092672,-9.988652,26.676332,0.0,0.0,-2.170521,3.6137524,13.398102,575.80237,1522.399,-0.4692754,1505.8451,1321.9631,-5.7853913,2436.3699,1122.0151,-14.556546,0 days 00:00:05.432038705,0 days 00:00:05.452038705
0 days 00:00:00.070000,0 days 00:00:00.090000,answer2 ,0.51786983,-3.622729,19.942055,0.030636588,-0.0074580475,0.20297132,20.604269,-4.3953133,-19.331528,-7.0633984,26.291616,0.0,0.0,0.28203723,9.995288,19.832811,596.3304,1518.287,-3.9625127,1470.5991,1296.9513,-13.476402,2548.6191,1072.9663,-19.105124,0 days 00:00:05.442038705,0 days 00:00:05.462038705
0 days 00:00:00.080000,0 days 00:00:00.100000,answer2 ,0.56074107,-4.770704,19.439558,0.02233275,-0.004391286,0.25020552,21.392662,-3.9040487,-11.036625,-3.078251,26.314314,0.0,0.0,2.635743,11.329971,20.22634,388.7546,1485.7496,-5.5961013,1239.0259,1286.8107,-16.666975,2205.3787,1148.7716,-19.984362,0 days 00:00:05.452038705,0 days 00:00:05.472038705
0 days 00:00:00.090000,0 days 00:00:00.110000,answer2 ,0.6762476,-9.16278,19.211985,0.008069963,-0.013502911,0.35346293,24.962029,-0.63504577,-1.0691289,-1.4906889,26.34691,0.0,0.0,4.427366,11.611918,22.286535,455.2277,1314.4218,-8.7989025,1292.4766,1319.8676,-20.109602,2287.6638,1025.3893,-22.26333,0 days 00:00:05.462038705,0 days 00:00:05.482038705
0 days 00:00:00.100000,0 days 00:00:00.120000,answer2 ,0.89674634,-12.550476,19.259079,0.013033946,-0.02147533,0.5531644,29.60301,-0.40271738,4.8105125,-4.0618744,26.357477,0.0,4.008048,5.9711494,11.432686,24.851286,445.2894,1383.0131,-10.163738,1228.4183,1401.2623,-22.774698,2218.8162,851.094,-25.369986,0 days 00:00:05.472038705,0 days 00:00:05.492038705
0 days 00:00:00.110000,0 days 00:00:00.130000,answer2 ,0.9915607,-15.455109,22.205292,0.01751708,-0.030311218,0.6144592,33.16486,2.7942693,5.0282454,-5.505104,26.379404,0.01161516,3.920123,7.1107116,10.934981,26.386084,440.29904,1413.1947,-11.352096,1209.3776,1447.916,-25.433731,2203.7393,870.5998,-27.623362,0 days 00:00:05.482038705,0 days 00:00:05.502038705
0 days 00:00:00.120000,0 days 00:00:00.140000,answer2 ,1.0732621,-17.440683,23.725311,0.024313087,-0.03254999,0.66643506,36.826042,4.287891,5.9310417,-2.6609597,26.468176,0.014738497,2.2254007,7.6525283,10.561134,30.958616,545.93085,1396.734,-12.473514,1414.1158,1235.7496,-25.279152,2442.7036,867.02313,-32.6987,0 days 00:00:05.492038705,0 days 00:00:05.512038705
0 days 00:00:00.130000,0 days 00:00:00.150000,answer2 ,1.0943737,-18.915733,26.639597,0.01724297,-0.034339357,0.56036264,39.57114,5.351684,6.30084,-1.1196377,26.623022,0.015232553,1.9312278,7.9373307,10.311432,33.762432,651.38794,1323.2725,-10.078868,1635.8549,1084.7076,-23.240534,2675.0632,934.17365,-35.630634,0 days 00:00:05.502038705,0 days 00:00:05.522038705
