start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.020000,answer1 ,1.0703068,11.639791,-13.382233,0.041711163,-0.0179482,0.17291325,-16.57719,36.336475,6.538836,-18.67626,0.0,0.0,0.0,0.0,0.0,0.0,365.88486,931.4455,-201.0,1678.645,341.95248,-201.0,2414.3535,674.70184,-201.0,0 days 00:00:07.107107107,0 days 00:00:07.127107107
0 days 00:00:00.010000,0 days 00:00:00.030000,answer1 ,0.95540494,9.153287,-10.039031,0.0393256,-0.01813333,0.3053129,-15.361407,35.74979,7.3144937,-21.502382,0.0,0.0,0.0,0.0,0.0,0.0,355.2737,1111.7745,-130.9583,1748.2565,390.58597,-139.19682,2563.7288,894.5864,-134.81268,0 days 00:00:07.117107107,0 days 00:00:07.137107107
0 days 00:00:00.020000,0 days 00:00:00.040000,answer1 ,0.8220907,5.215505,-5.0165067,0.029022241,-0.01843867,0.37885293,-12.230605,34.716553,10.364946,-24.06143,20.297525,0.0,0.0,-2.5437706,0.77477646,18.394001,360.84756,1120.5974,-62.497147,1797.0143,356.0433,-78.52578,2578.6033,1019.21063,-71.34456,0 days 00:00:07.127107107,0 days 00:00:07.147107107
0 days 00:00:00.030000,0 days 00:00:00.050000,answer1 ,0.7279516,0.013398807,1.6672863,0.034853086,-0.021021457,0.27441004,-6.625032,34.716343,14.119596,-24.459558,20.348907,0.0,0.0,-2.1733477,-0.88235825,19.635256,358.27747,1274.564,6.872141,1925.9144,215.57924,-15.499096,2467.3691,2066.8135,-8.31787,0 days 00:00:07.137107107,0 days 00:00:07.157107107
0 days 00:00:00.040000,0 days 00:00:00.060000,answer1 ,0.6972849,-5.502004,8.289227,0.033701375,-0.023896694,0.25879166,-0.19990699,34.37939,16.896315,-20.823479,20.254059,0.0,0.0,-1.0870963,-4.4829926,23.232264,436.9878,1371.9332,4.994942,2010.308,176.19463,-17.120712,2544.0408,1952.7471,-13.776894,0 days 00:00:07.147107107,0 days 00:00:07.167107107
0 days 00:00:00.050000,0 days 00:00:00.070000,answer1 ,0.6964545,-10.532214,13.869874,0.04808176,-0.028762972,0.34200343,6.185635,35.323288,16.80561,-18.244501,20.098055,0.0,0.0,0.46992454,-8.201928,22.815268,520.62506,1525.1914,2.9887056,2108.9988,216.67358,-16.71604,2804.6064,1871.4858,-16.255577,0 days 00:00:07.157107107,0 days 00:00:07.177107107
0 days 00:00:00.060000,0 days 00:00:00.080000,answer1 ,0.7171602,-14.745542,18.218374,0.05912589,-0.03136927,0.43739653,11.629959,34.5817,14.079715,-15.776878,19.959648,0.0,1.7400687,1.9833083,-10.569721,21.224066,645.2884,1479.1449,-2.741764,2136.5999,311.97366,-16.304113,3186.43,804.8824,-16.167664,0 days 00:00:07.167107107,0 days 00:00:07.187107107
0 days 00:00:00.070000,0 days 00:00:00.090000,answer1 ,0.693391,-16.267677,21.858025,0.065294854,-0.028686127,0.4320719,15.445927,33.059338,9.851093,-15.880605,19.923075,0.053345785,1.8040652,2.6810977,-11.838967,17.588964,771.16425,1200.9912,-8.1322365,2163.6467,535.4298,-12.367569,3162.1677,737.8144,-13.16666,0 days 00:00:07.177107107,0 days 00:00:07.197107107
0 days 00:00:00.080000,0 days 00:00:00.100000,answer1 ,0.65594536,-17.270683,23.461555,0.059633497,-0.020519504,0.39485407,17.95987,29.880884,6.4203568,-12.006883,19.801474,0.03651966,1.2295905,2.2538612,-12.129719,17.802502,953.92645,1033.7458,-11.030453,2276.532,621.9306,-10.304333,3214.2898,788.882,-14.391149,0 days 00:00:07.187107107,0 days 00:00:07.207107107
0 days 00:00:00.090000,0 days 00:00:00.110000,answer1 ,0.7024148,-16.368725,23.991598,0.05605183,-0.014420914,0.3752598,20.481558,21.977219,9.351511,-5.6677175,19.472996,0.026659587,1.8891858,1.3941754,-12.038888,19.186922,1034.9062,1027.2606,-14.350975,2263.4563,725.47266,-12.633198,3124.823,830.3687,-18.235415,0 days 00:00:07.197107107,0 days 00:00:07.217107107
