label,RectX_TL,RectY_TL,RectX_BR,RectY_BR,Confidence,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,pitch,roll,yaw,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
question_all1,1722.470161,447.5225143,2231.893663,1119.159805,0.999717176,1751.804637,1733.670027,1722.505779,1719.031257,1730.302657,1762.40201,1814.718727,1877.207957,1943.06337,2009.948743,2072.37449,2127.98539,2172.022291,2209.50049,2238.279359,2257.247847,2272.398511,1864.727122,1908.251901,1962.184261,2014.752716,2055.716979,2163.410392,2204.876137,2243.654134,2268.396458,2272.451354,2081.449824,2073.165793,2065.926231,2058.869506,1972.506117,2001.06158,2031.794685,2060.974538,2087.222651,1896.295173,1936.49715,1966.433404,1992.245802,1959.947482,1929.042012,2128.91077,2166.127011,2193.391876,2214.869596,2183.606378,2155.684385,1885.496048,1942.229937,1991.798845,2016.692636,2045.90751,2075.344084,2095.755286,2059.180272,2025.372367,1994.902324,1966.862947,1928.738044,1900.55402,1979.976003,2007.41746,2037.050707,2084.960916,2034.929726,2005.932471,1978.584258,680.1574655,749.2878331,820.1428095,891.6070917,957.984018,1015.629908,1060.002796,1095.099258,1121.571522,1135.848545,1133.979867,1116.295853,1079.111461,1028.671362,971.4795383,912.3777229,852.8105513,600.4520753,571.2026138,562.4608168,575.4667932,602.2813856,645.4537725,649.7244612,669.4555953,702.5931849,744.4324348,705.5084463,740.1818746,772.2420881,804.9672608,847.7546132,861.9819633,875.066652,880.1378186,883.6395431,678.8682123,677.6502974,686.5618651,708.2060179,701.622528,691.8110171,758.1781194,760.835242,774.638814,799.0383536,788.9322901,775.9736083,923.3182281,910.0625677,910.7196004,924.6276337,929.0512313,955.6962932,992.2197607,986.3036319,976.8552257,968.5978563,957.6978483,943.429857,925.8809295,935.171719,946.1404232,953.5346234,985.5867423,958.3360977,950.6276727,939.916603,14.91335584,18.44193858,-11.85536886,0.788510919,0.624596417,0.308173835,0.275814742,0.418669105,1.0,0.278791517,0.049607579,1.0,0.358669251,0.395145923,0.438156277,0.541481197,0.0,0.281249195,0.721484363,0.019382019,0.211387694,0.229673505,0.718097985
question_all1,1732.367622,445.812767,2256.104601,1120.910614,0.999808252,1772.613728,1751.889642,1738.509284,1733.052481,1742.487606,1773.085912,1824.369132,1886.64831,1951.891811,2017.230559,2078.639682,2133.715754,2177.123766,2213.634255,2242.257488,2262.090888,2278.347061,1876.083553,1919.964074,1974.271808,2026.664681,2067.039995,2167.750388,2210.085371,2249.617935,2276.012589,2281.57421,2091.005052,2082.419521,2074.668965,2067.079638,1982.274493,2010.245058,2040.043494,2068.774214,2094.684841,1907.317602,1946.248876,1976.236596,2002.630815,1969.869045,1938.920466,2138.389719,2175.515575,2202.711886,2223.104737,2193.267092,2165.616692,1899.364097,1953.858555,2001.376663,2025.220231,2053.696479,2082.66221,2104.405932,2067.132126,2034.268591,2005.252738,1978.531835,1941.848769,1914.251871,1989.810584,2016.362798,2045.081783,2093.758025,2043.56273,2015.656845,1989.239448,674.9317581,743.5960632,813.8587083,884.6003581,950.5977854,1008.159033,1052.846643,1088.51926,1115.607361,1130.680121,1131.124021,1115.355062,1078.918645,1027.781227,969.4906565,909.2261715,848.7997327,591.6533442,562.7568444,555.9767796,570.9854275,600.2286866,640.1215908,643.0575707,661.5647031,693.7228167,736.1250148,698.8358052,733.1227372,765.0008841,797.8705272,839.6340364,853.681138,866.6959169,871.2442883,874.0926278,671.7918391,670.0621832,679.3906542,701.8613571,694.8807815,685.115267,749.600039,751.3591257,764.7363209,788.4231742,778.9504706,766.5189233,916.4456217,902.3360854,903.0299178,916.565228,921.0806679,946.9093528,982.2112725,973.9132893,962.9953629,954.6808173,944.3707247,932.609132,918.651023,925.7330973,936.0884829,943.5159524,975.4291555,947.7867716,939.9864799,929.7841634,16.42722234,21.26719058,-9.659691063,0.645128191,0.630748868,0.51954782,0.284891039,0.418345422,1.0,0.352725267,0.005566611,0.0,0.205125481,0.270830393,0.494675249,0.57904309,0.0,0.236286864,0.614407778,0.013568038,0.200695306,0.07381656,0.289124966
question_all1,1726.008247,423.4522934,2264.826823,1124.099533,0.999834895,1772.674656,1752.784231,1738.835208,1732.880903,1743.561152,1776.61298,1830.044147,1893.059065,1959.981913,2026.712823,2088.689149,2144.25146,2188.082238,2225.277495,2253.025074,2271.103068,2286.061003,1875.637441,1919.140848,1975.345597,2030.4765,2073.845675,2170.892968,2215.214063,2256.88547,2284.980992,2290.932554,2098.029133,2090.951505,2084.591412,2078.550246,1991.531681,2019.690421,2049.035089,2077.021061,2102.318106,1910.317191,1948.900436,1979.332207,2006.189156,1973.283248,1941.60401,2146.078022,2183.645027,2210.9075,2230.267215,2201.151218,2173.294591,1902.305911,1959.660505,2009.227229,2033.13165,2062.306381,2091.172007,2112.799139,2074.485333,2040.884917,2011.658168,1984.85211,1946.737483,1918.361522,1996.960627,2023.572467,2052.661152,2101.555017,2051.058099,2022.879639,1996.463544,674.1490561,744.5104645,816.4586887,888.5832398,954.8937423,1012.081557,1056.615136,1093.711418,1120.967176,1135.546197,1133.00671,1114.554814,1075.878933,1023.391579,963.8252446,902.4312955,840.9392729,590.6360791,558.3836476,550.1669742,564.9744537,595.0684793,634.8828547,636.3761826,654.9630367,689.2547025,734.9400061,693.1733319,727.1776179,759.3000657,792.5210918,835.8513791,849.8501783,863.1155563,867.5212957,871.0250798,667.5783333,667.0194097,676.1932141,697.0555033,690.8744434,681.1480798,745.1754548,749.0873438,762.963689,786.4337706,776.7150745,763.6165768,914.1364181,900.8574091,902.5442028,916.3764224,921.1845788,946.7535932,981.5045807,975.0076761,963.9587488,955.0630781,944.5505732,932.1389406,916.8305071,924.8139491,935.5222001,943.2960144,974.7871737,948.1555378,940.0585872,929.5418727,15.18883601,21.95665823,-9.403241109,0.567938805,0.573359847,0.440914124,0.251376331,0.397649318,1.0,0.24431254,0.003306389,1.0,0.295268655,0.455708325,0.56279248,0.609134912,0.0,0.242035925,0.800045073,0.034201629,0.204046041,0.111017145,0.786007285
question_all1,1751.314128,411.8611679,2218.336589,1032.714294,0.998887241,1799.075622,1777.010201,1761.912129,1755.973942,1765.080538,1794.942841,1844.845545,1904.829021,1968.897841,2034.023944,2094.361787,2148.33568,2191.107184,2227.154422,2254.166858,2273.493929,2289.328622,1890.945234,1932.603702,1982.730805,2031.849783,2069.994579,2177.733965,2219.706589,2259.580589,2284.250429,2287.006631,2097.224343,2088.626817,2081.108422,2073.412488,1994.407904,2021.188137,2049.492546,2076.286368,2100.430031,1917.084764,1952.910011,1982.880967,2007.862876,1976.271825,1946.222091,2152.553534,2188.970992,2216.249914,2235.712737,2207.071279,2179.232786,1904.672731,1958.657438,2005.397806,2028.516204,2055.443556,2084.568206,2106.603697,2070.805271,2037.757452,2010.055866,1983.932877,1947.231882,1919.601035,1994.664664,2020.129477,2047.430114,2096.657622,2047.306707,2021.031558,1995.683758,661.4422299,725.4098242,791.8563658,859.2063208,922.339621,977.9908509,1021.179114,1055.000145,1079.345505,1092.771257,1089.631025,1070.379135,1032.660733,983.691184,929.7052119,873.4961871,817.168374,563.2892899,536.8401326,529.6462853,542.1974448,568.163766,600.6682893,602.4500486,622.6670117,659.3591034,703.7675115,673.0585136,710.2373713,745.8756212,782.2329961,824.8942823,838.6022853,850.9013025,855.432891,857.9067536,651.1206731,648.2824964,657.1290789,678.227585,675.6238767,666.2133047,722.4613853,722.7006495,735.7784301,761.3648284,754.7756917,741.7216244,904.6731891,892.4521503,892.6986973,905.0886598,908.3164624,931.5621298,961.5583529,958.9909694,950.4012585,942.4955024,933.2754359,921.9903165,907.1203632,915.535333,925.3024033,930.7456206,956.3645247,934.6664369,927.8863506,918.0452984,15.09481753,22.65233003,-9.836410239,0.818325579,0.589357138,0.613765657,0.289977968,0.23119767,0.0,0.336223066,0.055631876,0.0,0.14305082,0.157145962,0.748568416,0.633794546,0.0,0.662980258,0.777126193,0.001186769,0.098201551,0.722129405,0.67895484
question_all1,1736.897461,393.3792458,2211.23546,997.3648911,0.998725593,1812.397179,1793.333633,1780.642073,1774.390356,1781.214586,1809.721733,1859.74553,1919.883668,1983.967538,2050.016228,2110.54831,2163.862424,2206.070616,2242.152125,2270.413278,2291.380472,2308.18617,1904.772463,1946.329021,1996.404463,2045.62767,2084.413871,2195.182728,2237.693107,2277.63047,2302.593314,2306.771356,2110.490422,2101.9265,2094.490628,2086.855342,2008.149621,2034.314646,2061.948227,2089.065476,2113.878847,1930.214249,1966.533274,1996.516612,2020.792785,1989.388975,1959.511154,2164.579205,2201.675146,2230.451378,2251.178723,2221.121988,2192.259269,1919.909847,1972.020505,2018.143606,2042.334847,2070.073535,2101.855176,2128.240826,2090.338074,2055.56476,2026.914069,2000.204848,1962.718051,1933.88771,2007.593113,2034.031684,2062.502488,2119.292464,2065.85091,2038.236985,2011.852934,638.5214905,702.1104349,768.3378016,835.8718515,899.332145,953.3761294,994.6613018,1025.513702,1049.397486,1064.535518,1063.637295,1046.000897,1009.903922,961.5351335,907.4518367,851.3283569,795.1572271,539.968524,513.3768944,505.4888974,516.3393848,539.1708499,577.6902018,580.9713385,601.2157896,636.5347032,680.6879299,644.9693692,681.4487757,716.1641794,751.5536177,797.169373,810.0010209,821.6494093,827.5238456,831.2865158,622.1366729,616.8293069,626.1665593,652.1798433,647.1825699,637.1356643,697.6737518,694.0608358,707.2815251,737.216824,729.3884327,715.8951704,876.6739568,863.8561763,863.4810238,876.4553195,880.3339828,905.4989617,937.8019028,931.4813358,919.8623669,910.448045,900.605391,890.6085978,878.5534775,885.5498287,895.7460781,902.0499698,932.1388462,906.1312431,897.8052694,887.5435712,16.51285235,23.1203375,-10.57324791,0.83198154,0.679089546,0.566045225,0.299628794,0.315649599,1.0,0.333986223,0.005356575,0.0,0.187260777,0.206752196,0.630709767,0.633176923,0.0,0.464683056,0.800970793,0.000193182,0.097622149,0.297777355,0.624473512
question_all1,1754.608507,367.3145599,2241.432726,975.4803314,0.998754501,1819.496386,1797.97984,1782.660839,1775.461003,1782.08855,1810.808228,1860.400596,1919.507023,1982.274273,2046.635493,2106.869599,2161.029621,2203.934042,2239.796127,2267.418032,2287.346719,2302.661599,1907.804987,1948.205777,1997.371633,2045.054594,2081.408918,2186.438929,2228.651057,2269.549329,2296.376195,2302.290201,2108.666124,2099.869674,2091.924682,2084.052334,2006.213018,2032.448162,2059.91025,2086.300035,2110.872588,1930.422089,1966.915155,1996.318926,2020.40148,1989.157249,1959.509359,2167.036367,2203.956705,2231.642511,2251.756027,2222.032753,2193.661049,1921.913062,1974.570441,2019.492299,2041.852516,2067.725876,2096.510085,2120.390302,2083.742792,2050.501155,2023.864207,1998.944485,1964.007263,1936.445365,2008.776264,2033.369958,2059.675919,2110.554347,2059.935872,2034.580764,2009.944614,614.2584004,677.5257195,742.4422752,808.7810004,872.0196969,926.9291708,970.5383255,1005.132968,1031.191983,1045.525255,1043.443895,1025.315387,989.0774677,939.7193445,885.0259322,828.4340754,771.3779494,515.356629,490.7512772,486.4237605,500.4134087,526.3413817,562.6155796,564.9804466,584.746707,620.3888586,665.0801698,627.8119017,662.9595738,696.157298,730.0644323,777.0465309,789.4635668,800.5271186,805.7447419,809.5540283,603.2676448,599.9071199,609.270019,633.6014769,628.4773339,618.4056772,678.3356785,676.5604242,689.9785989,717.6832399,709.8016261,696.3865834,855.7111172,844.8197795,844.6568742,857.2946261,860.7418235,884.9157917,914.4450153,911.7484872,903.1414773,895.0055224,885.044202,873.0068724,857.9299349,867.7395294,877.797027,883.652917,908.9331621,888.7088094,881.3914699,871.4292795,16.99410154,22.30750742,-11.18323493,0.80457449,0.670551836,0.213392124,0.274792314,0.219979391,1.0,0.302573293,0.002683461,0.0,0.092355445,0.159699306,0.423740953,0.646838129,0.0,0.245912775,0.686942399,0.031977281,0.122207612,0.268551528,0.346922129
question_all1,1740.837782,328.2683601,2227.977865,944.6915588,0.999127805,1814.998847,1792.53842,1777.045604,1769.905501,1775.80263,1802.276605,1848.735188,1905.215411,1966.667512,2030.850395,2091.555302,2146.859137,2191.873331,2230.598877,2259.685726,2279.648278,2295.439076,1904.59275,1944.201838,1990.577466,2035.856685,2070.78846,2184.251533,2224.910955,2264.113732,2288.75084,2293.394048,2101.70337,2092.325026,2083.699915,2075.089618,1997.14732,2022.745899,2049.879208,2076.685633,2101.626433,1923.00891,1959.918829,1988.719071,2012.766166,1981.00658,1951.944773,2159.85185,2197.693743,2224.738607,2244.46638,2213.898458,2186.064471,1905.652299,1959.893653,2006.426903,2028.883054,2054.938714,2084.681447,2109.204406,2071.076236,2036.66556,2009.725542,1984.299421,1948.197562,1919.339298,1995.318289,2020.098073,2046.636166,2099.636827,2047.160044,2021.683374,1996.899754,586.7792488,648.6294825,712.9067839,778.6370719,842.1359197,898.3015827,942.7849768,977.4872198,1003.175125,1017.870815,1015.866394,998.4134911,963.3657586,915.9576528,862.6896744,806.7102035,750.8208527,482.9858676,461.3498352,457.3820418,470.2142225,494.5834396,531.9057542,535.3069247,556.6015901,593.7462881,637.8996905,599.6725604,636.1360014,671.0043756,706.2334943,750.9155581,764.950206,776.9263349,782.6955585,786.113858,574.1540708,573.8770531,583.4476303,604.3493655,600.1271946,589.657181,651.3950733,653.9637581,668.544505,694.9483884,686.4576641,671.8549162,826.6862025,818.6563071,821.0336852,833.7794495,837.9492634,860.8361739,889.198492,886.1042983,877.7434191,869.2612482,858.9924614,845.7203945,829.8051748,842.5514682,853.1929039,859.258721,884.3127443,864.4298194,856.9414376,846.6185964,15.46657653,21.46239926,-11.42710912,0.802865386,0.61971128,0.461568058,0.31057325,0.273150116,1.0,0.278066933,0.009222767,0.0,0.360367835,0.236234024,0.64653635,0.706327438,0.0,0.276183635,0.759699047,0.004061408,0.08945515,0.533655941,0.746376336
question_all1,1730.917535,325.2982407,2266.787543,978.7326279,0.999722779,1777.888577,1757.359173,1743.015306,1736.234394,1744.74677,1776.314606,1828.989916,1890.800819,1955.04372,2020.565656,2081.922997,2137.690655,2182.077227,2220.164643,2251.082001,2273.442092,2291.285961,1889.016834,1933.051474,1985.259505,2035.633471,2074.647687,2184.677408,2226.50862,2265.417023,2289.967175,2295.146553,2100.735636,2091.92711,2084.331509,2076.928419,1991.787065,2019.016456,2048.091804,2075.983999,2101.549332,1914.241616,1953.807051,1984.4001,2010.496859,1977.14491,1945.981386,2149.922687,2186.691925,2214.375811,2235.939593,2204.429466,2176.259979,1898.830586,1956.628183,2006.507739,2031.274473,2060.143944,2089.901937,2111.519654,2073.295204,2038.836843,2009.272296,1982.045383,1943.925811,1913.925625,1995.063021,2022.268622,2051.545875,2101.380143,2048.755427,2020.543502,1993.679761,564.4933571,631.23114,700.0438239,770.4316005,835.409398,890.2186145,930.9461722,963.3433256,990.1141999,1007.520281,1008.821119,994.4867519,959.5520451,911.3989635,856.7198169,799.8302777,742.7138759,466.9159871,440.4230827,434.0797252,447.8428346,474.6368438,519.6003871,525.5417223,547.4096466,581.6513098,622.9964304,580.4753767,614.961359,646.8304982,679.0085941,724.9752127,738.7893007,751.9645837,758.1682084,762.892692,552.9563089,550.3377833,559.8240001,584.1483185,577.780015,567.4719,636.4808103,637.9313248,652.6851357,679.6399211,669.2813064,655.3783241,802.2439306,789.2916311,789.4975087,803.4796172,808.3552959,836.7373908,873.8263585,866.0313765,854.1029971,844.4564715,833.1142709,820.248856,805.1756193,813.7630784,824.8947276,832.6292783,867.1546133,838.0595414,829.156185,818.0541673,15.16109828,22.03281873,-12.42306104,0.671933889,0.63722384,0.339357167,0.264930129,0.352442861,1.0,0.330474347,0.009591942,0.0,0.19090502,0.191872597,0.445527822,0.570063829,0.0,0.2769382,0.669312179,0.004244525,0.071476571,0.147520959,0.679041743
question_all1,1844.204644,395.8555641,2299.652127,948.2106857,0.998957872,1759.753493,1744.050807,1736.310822,1735.858632,1745.674132,1773.302081,1817.275503,1871.975137,1930.145314,1992.728855,2054.172664,2114.107701,2163.706228,2205.361452,2237.452895,2261.706678,2284.152321,1864.310827,1906.994324,1956.258498,2003.875506,2041.385543,2156.769103,2197.342296,2235.885355,2261.020195,2269.511744,2072.066093,2062.447435,2053.822252,2045.055633,1969.582428,1992.961554,2018.818276,2046.768639,2072.752536,1891.857611,1932.203063,1961.010462,1984.884559,1953.459766,1924.041402,2130.420039,2163.92589,2189.944474,2212.712972,2181.146861,2154.743315,1879.582902,1932.144473,1977.453748,2001.308209,2028.542261,2059.622015,2083.339918,2046.72127,2011.840202,1983.640447,1956.876119,1921.765651,1890.655457,1967.564839,1993.939583,2021.676981,2076.181433,2019.556533,1992.168046,1965.819574,580.7919015,643.2380557,708.0537522,774.5333671,835.0493223,887.2250431,928.5047093,959.609728,984.1350464,1000.470338,1005.610779,997.8453795,971.4617461,929.5144424,876.7389579,822.0596063,765.6786263,474.5139844,449.263397,443.061823,453.5064351,476.526527,518.4501854,525.7966872,547.1441394,580.5138673,621.1229724,579.4466113,613.6628272,645.1524319,677.2524277,726.7822511,737.7512367,747.8923817,755.8108338,761.9893354,556.2050304,549.751359,559.549638,586.8589523,577.1631163,566.6896143,634.5778894,630.5756594,643.0381476,672.0272426,659.2610008,647.24716,809.1629305,795.5390398,792.197415,804.7896064,808.7761519,836.3046736,871.8193634,865.3226288,854.7388415,846.8933598,837.0246981,825.879272,810.5174457,815.5426438,825.6961152,832.2526247,865.9298593,837.3526895,829.0293249,819.1944816,13.91663715,20.19655626,-13.6296677,0.791956961,0.774851859,0.320869088,0.281800449,0.291057825,0.0,0.488828957,0.00627906,0.0,0.163576961,0.218932196,0.367253512,0.574924707,0.0,0.348911554,0.758392394,0.002620929,0.10329634,0.166965783,0.552746356
question_all1,1694.994358,347.2411308,2212.800998,997.8141632,0.999300838,1715.59349,1691.278724,1673.391112,1664.592482,1672.746229,1704.150005,1757.819123,1821.962277,1888.195258,1955.331786,2018.602035,2075.432869,2120.246471,2158.633221,2189.955298,2212.919141,2231.913426,1825.005766,1870.186999,1923.90166,1975.468772,2015.119023,2133.211061,2174.407311,2212.988335,2236.694559,2238.870237,2044.185896,2034.806225,2026.556087,2018.019912,1926.834564,1955.915165,1986.62436,2017.044216,2043.961935,1853.295312,1894.352453,1925.065231,1951.08052,1917.574203,1886.126139,2091.377175,2130.003056,2158.046957,2179.134186,2147.174892,2118.82839,1830.089756,1888.990896,1940.724595,1966.274254,1996.22455,2028.513667,2053.119738,2013.384287,1977.549524,1946.627814,1917.546655,1876.745049,1844.944594,1928.957498,1957.520773,1988.072316,2042.824864,1987.188336,1957.406163,1928.847099,560.9587123,630.1887885,701.6499172,773.4101808,838.9173458,895.2797363,937.764567,971.2840995,999.4703901,1018.397529,1022.466433,1008.296463,971.9878122,921.4737331,863.8687359,804.8868852,746.0831614,468.2296684,442.149467,435.2757397,448.8215335,475.8328059,519.8270498,525.3398844,547.0375981,582.5915828,625.2952099,582.3521958,617.7710033,650.6400332,684.1906495,727.4656971,743.0232701,757.0000838,763.3540186,766.613116,553.5833868,551.2257656,560.8682064,584.5269904,577.4328847,566.989292,635.5283822,636.6462118,651.1373272,677.4104761,666.6581627,653.0464206,800.1997486,790.13884,793.2558734,808.2541244,813.5445099,840.5275137,876.9626864,869.9469649,858.478538,848.2824988,835.9386073,820.8220239,803.3098951,816.8009084,829.1125527,837.5150856,870.5460723,841.1976298,831.6524422,819.5728094,13.69190893,19.40482,-13.53893748,0.724708617,0.706667125,0.276416153,0.309370339,0.570637405,1.0,0.365258485,0.006636892,1.0,0.422842741,0.454238772,0.349285096,0.607622266,0.0,0.177769005,0.540600836,0.034139484,0.118976317,0.051289421,0.617842853
