start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.200000,answer2,1.1690515,-16.896223,31.678152,-0.00092686404,-0.010398897,0.06397124,20.272219,14.261161,9.664683,6.4397087,0.0,0.0,0.0,0.0,0.0,0.0,399.98596,1540.7134,-201.0,1370.1774,1330.9222,-201.0,2239.7627,1135.6715,-201.0,0 days 00:00:07.433767100,0 days 00:00:07.633767100
0 days 00:00:00.010000,0 days 00:00:00.210000,answer2,1.2099347,-18.095673,33.26444,0.0006908365,-0.01036578,0.14346111,21.238585,14.457866,9.795826,7.4404883,0.0,0.0,0.0,0.0,0.0,0.0,554.17596,1556.3241,-201.0,1520.308,1253.6569,-201.0,2451.8806,1003.7431,-201.0,0 days 00:00:07.443767100,0 days 00:00:07.643767100
0 days 00:00:00.020000,0 days 00:00:00.220000,answer2,1.2780739,-19.718851,34.996384,0.002850807,-0.010239487,0.23579676,22.680481,14.533989,9.877076,9.126543,0.0,0.0,0.0,0.0,0.0,0.0,701.81323,1790.5807,-201.0,1659.7982,1258.5487,-201.0,2667.3328,1041.0516,-201.0,0 days 00:00:07.453767100,0 days 00:00:07.653767100
0 days 00:00:00.030000,0 days 00:00:00.230000,answer2,1.3597965,-20.977737,36.106922,0.0047059157,-0.009945746,0.27714482,24.088694,14.159375,9.768395,11.201009,0.0,0.0,0.0,0.0,0.0,0.0,883.5444,1776.1425,-201.0,1767.8092,1298.4454,-201.0,2759.1067,1102.7222,-201.0,0 days 00:00:07.463767100,0 days 00:00:07.663767100
0 days 00:00:00.040000,0 days 00:00:00.240000,answer2,1.4577104,-21.753244,36.57909,0.0059540696,-0.0094915,0.31327084,25.420511,13.2117815,9.51205,13.683673,0.0,0.0,0.0,0.0,0.0,0.0,889.075,1636.4111,-201.0,1791.9727,1227.2548,-201.0,2769.7415,1071.8774,-201.0,0 days 00:00:07.473767100,0 days 00:00:07.673767100
0 days 00:00:00.050000,0 days 00:00:00.250000,answer2,1.5702287,-22.070478,36.997112,0.0055344403,-0.008693078,0.34149495,26.646051,11.740712,9.172213,16.415466,0.0,0.0,0.0,0.0,0.0,0.0,921.5744,1267.6898,-201.0,1885.8057,1086.6097,-201.0,2846.544,1006.88446,-201.0,0 days 00:00:07.483767100,0 days 00:00:07.683767100
0 days 00:00:00.060000,0 days 00:00:00.260000,answer2,1.6936663,-22.025002,37.23657,0.0036419646,-0.0074440152,0.3549806,27.746801,9.904929,8.779984,19.071915,0.0,0.0,0.0,0.0,0.0,0.0,935.0825,1135.5353,-201.0,1957.8037,1008.18115,-201.0,2919.2615,993.4619,-201.0,0 days 00:00:07.493767100,0 days 00:00:07.693767100
0 days 00:00:00.070000,0 days 00:00:00.270000,answer2,1.821364,-21.774866,37.42932,0.0037866,-0.0058570555,0.3494661,28.722528,7.976195,8.371594,21.304531,0.0,0.0,0.0,0.0,0.0,0.0,954.05365,1121.148,-138.45058,1983.0272,1060.9838,-138.75087,2932.7527,1059.6908,-140.17574,0 days 00:00:07.503767100,0 days 00:00:07.703767100
0 days 00:00:00.080000,0 days 00:00:00.280000,answer2,1.9454035,-21.4487,37.373356,0.006042072,-0.0043460703,0.32133922,29.593248,6.190083,7.9714255,22.94774,16.54006,0.0,0.0,-3.4288821,10.170307,27.12577,982.91815,1075.3922,-75.37881,2015.3354,1061.2723,-76.28208,3027.255,1035.3749,-79.128944,0 days 00:00:07.513767100,0 days 00:00:07.713767100
0 days 00:00:00.090000,0 days 00:00:00.290000,answer2,2.058532,-21.127478,37.113728,0.009141368,-0.003106584,0.2714156,30.408594,4.7399855,7.6085706,24.009039,16.493357,0.0,0.0,-2.5099905,9.648488,29.546738,1002.80225,1014.7363,-11.827556,2001.1207,1067.0427,-12.644774,3104.0173,1061.4742,-17.671663,0 days 00:00:07.523767100,0 days 00:00:07.723767100
0 days 00:00:00.100000,0 days 00:00:00.300000,answer2,2.1549938,-20.852404,36.63964,0.012051102,-0.002277566,0.22384588,31.19169,3.7536628,7.3097167,24.560074,16.580313,0.0,0.0,-0.8958096,75.162224,33.47331,1065.0676,996.03906,-9.848012,2081.337,1058.3783,-10.979869,3455.1414,1316.9904,-16.580992,0 days 00:00:07.533767100,0 days 00:00:07.733767100
0 days 00:00:00.110000,0 days 00:00:00.310000,answer2,2.2302482,-20.644468,36.19048,0.01585809,-0.0017745603,0.20283717,31.948969,3.2890892,7.083325,24.691101,21.194107,0.0,3.5952563,2.3069985,67.616104,27.184885,1081.0343,977.616,-14.910617,2047.1908,1090.0421,-17.398272,3473.925,1405.3232,-22.717325,0 days 00:00:07.543767100,0 days 00:00:07.743767100
