start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.025011338,answer2,0.5962369,-2.0552437,18.31421,0.030655503,0.002570893,0.039023165,17.897339,-2.5710933,-9.568826,14.876526,0.0,0.0,0.0,0.0,0.0,0.0,1067.5013,959.8266,-201.0,2130.235,1059.0043,-201.0,2926.8328,2037.5615,-201.0,0 days 00:00:09.309309309,0 days 00:00:09.334320647
0 days 00:00:00.010000,0 days 00:00:00.035011338,answer2,0.65313387,-1.639359,17.308489,0.02310296,-0.0024849437,0.11757692,16.742334,-4.4231963,-13.759091,6.278797,0.0,0.0,0.0,0.0,0.0,0.0,766.3732,1227.1227,-201.0,1825.8867,1074.5804,-201.0,2834.2266,1541.7521,-201.0,0 days 00:00:09.319309309,0 days 00:00:09.344320647
0 days 00:00:00.020000,0 days 00:00:00.045011338,answer2,0.7147007,-0.09328111,16.498804,0.02304989,-0.00455076,0.19753951,17.108137,-8.892799,-14.478165,2.612533,0.0,0.0,0.0,0.0,0.0,0.0,563.6088,1417.735,-201.0,1527.0273,1128.4203,-201.0,2695.6165,958.53784,-201.0,0 days 00:00:09.329309309,0 days 00:00:09.354320647
0 days 00:00:00.030000,0 days 00:00:00.055011338,answer2,0.8146496,2.0115201,14.390285,0.021612406,-0.0018941531,0.23579079,16.993116,-16.054499,-11.345432,-0.62991357,0.0,0.0,0.0,0.0,0.0,0.0,384.3397,1376.2858,-201.0,1422.9889,1028.414,-201.0,2640.044,856.6341,-201.0,0 days 00:00:09.339309309,0 days 00:00:09.364320647
0 days 00:00:00.040000,0 days 00:00:00.065011338,answer2,0.90522194,5.630284,13.07014,0.021884197,0.006236194,0.26490736,15.988815,-23.190767,-5.2063813,2.3048112,0.0,0.0,0.0,0.0,0.0,0.0,480.60684,1154.647,-201.0,1464.8527,1050.2194,-201.0,2631.8152,772.29535,-201.0,0 days 00:00:09.349309309,0 days 00:00:09.374320647
0 days 00:00:00.050000,0 days 00:00:00.075011338,answer2,1.0865835,4.9357433,11.056705,0.030255795,0.00049390766,0.34957615,14.579509,-24.116465,-3.3215542,-2.7454584,0.0,0.0,0.0,0.0,0.0,0.0,482.3761,1055.0402,-201.0,1467.3495,1061.2817,-201.0,2603.0217,756.4783,-201.0,0 days 00:00:09.359309309,0 days 00:00:09.384320647
0 days 00:00:00.060000,0 days 00:00:00.085011338,answer2,1.4216038,2.34846,12.569038,0.051457804,-0.008251779,0.56395346,15.413117,-19.663198,-2.9712555,-3.6609576,0.0,0.0,0.0,0.0,0.0,0.0,401.73755,1211.466,-201.0,1442.9014,1079.9198,-201.0,2536.8064,863.7707,-201.0,0 days 00:00:09.369309309,0 days 00:00:09.394320647
0 days 00:00:00.070000,0 days 00:00:00.095011338,answer2,1.785986,-3.609988,12.829961,0.063932896,-0.023820966,0.7939298,17.622269,-11.429154,-0.8176937,-6.1899586,0.0,0.0,0.0,0.0,0.0,0.0,372.19803,1315.5176,-201.0,1439.2311,1012.8364,-201.0,2478.7676,809.3244,-201.0,0 days 00:00:09.379309309,0 days 00:00:09.404320647
0 days 00:00:00.080000,0 days 00:00:00.105011338,answer2,2.077081,-5.898772,13.947337,0.062189266,-0.023403332,0.873403,17.765608,-6.695748,1.7877613,-4.23124,0.0,0.0,0.0,0.0,0.0,0.0,619.4019,1689.7291,-201.0,1542.0094,1102.7708,-201.0,2573.1492,778.46954,-201.0,0 days 00:00:09.389309309,0 days 00:00:09.414320647
0 days 00:00:00.090000,0 days 00:00:00.115011338,answer2,2.4857423,-5.493158,12.930137,0.054966073,-0.020764053,0.99755496,14.964978,-6.1792583,3.8547325,-3.3801575,0.0,0.0,0.0,0.0,0.0,0.0,884.9136,1579.1876,-201.0,1700.9707,1117.7617,-201.0,2720.6868,737.23663,-201.0,0 days 00:00:09.399309309,0 days 00:00:09.424320647
0 days 00:00:00.100000,0 days 00:00:00.125011338,answer2,2.7506378,-4.0685163,12.912335,0.06492618,-0.010747685,1.1807846,12.056052,-6.9371133,3.7205532,-1.6826557,0.0,0.0,0.0,0.0,0.0,0.0,844.01514,1701.9258,-201.0,1605.2389,1223.9713,-201.0,2583.4124,869.40656,-201.0,0 days 00:00:09.409309309,0 days 00:00:09.434320647
0 days 00:00:00.110000,0 days 00:00:00.135011338,answer2,2.9220753,-3.448582,12.756274,0.06978316,-0.008229244,1.2699323,10.344588,-7.7603855,3.5014393,-2.4478397,0.0,0.0,0.0,0.0,0.0,0.0,780.81104,1291.7908,-201.0,1637.9911,1138.5682,-201.0,2547.7097,918.478,-201.0,0 days 00:00:09.419309309,0 days 00:00:09.444320647
0 days 00:00:00.120000,0 days 00:00:00.145011338,answer2,2.6087127,-2.8640633,12.406789,0.066792406,-0.0047870968,1.2135404,10.465694,-8.196974,3.5932064,-1.0105425,0.0,0.0,0.0,0.0,0.0,0.0,790.803,1299.7941,-201.0,1658.9775,1225.7201,-201.0,2537.6003,920.6691,-201.0,0 days 00:00:09.429309309,0 days 00:00:09.454320647
0 days 00:00:00.130000,0 days 00:00:00.155011338,answer2,2.2587826,-1.2519617,9.80352,0.05548362,-0.003258648,1.0055448,9.914659,-9.659762,3.1802187,1.0807341,0.0,0.0,0.0,0.0,0.0,0.0,1040.5331,1084.9622,-201.0,1911.8405,1214.7902,-201.0,2747.473,858.6936,-201.0,0 days 00:00:09.439309309,0 days 00:00:09.464320647
0 days 00:00:00.140000,0 days 00:00:00.165011338,answer2,1.9548874,0.7727724,6.538234,0.0486932,0.0023082984,0.87554955,7.8579736,-9.637511,4.5993447,3.2525635,0.0,0.0,0.0,0.0,0.0,0.0,1012.16473,1123.8385,-201.0,1943.395,1213.4714,-201.0,2782.9043,874.4541,-201.0,0 days 00:00:09.449309309,0 days 00:00:09.474320647
0 days 00:00:00.150000,0 days 00:00:00.175011338,answer2,1.7616925,2.383303,3.5413952,0.0463142,0.005753523,0.66216135,4.8039155,-9.619766,6.455822,4.808642,0.0,0.0,0.0,0.0,0.0,0.0,1040.1377,1177.4476,-201.0,2026.6367,1247.3751,-201.0,2808.323,889.3836,-201.0,0 days 00:00:09.459309309,0 days 00:00:09.484320647
0 days 00:00:00.160000,0 days 00:00:00.185011338,answer2,1.57418,1.2361971,5.148095,0.053555716,0.0036260227,0.5011533,4.9244504,-8.026082,6.3680043,1.2520288,0.0,0.0,0.0,0.0,0.0,0.0,1051.5577,1210.5736,-201.0,2097.4094,1254.1947,-201.0,2754.973,1332.6683,-201.0,0 days 00:00:09.469309309,0 days 00:00:09.494320647
0 days 00:00:00.170000,0 days 00:00:00.195011338,answer2,1.5649514,2.4590404,2.7837842,0.05652174,0.0027681645,0.49435392,3.7290583,-10.119868,6.6431546,1.7908112,0.0,0.0,0.0,0.0,0.0,0.0,1062.7675,1309.1382,-201.0,2147.5823,1250.0161,-201.0,2798.6506,1351.0013,-201.0,0 days 00:00:09.479309309,0 days 00:00:09.504320647
0 days 00:00:00.180000,0 days 00:00:00.205011338,answer2,1.7141418,3.9304657,2.8361719,0.057924602,0.0056841187,0.5184943,1.7809242,-11.851444,3.568757,2.0605903,0.0,0.0,0.0,0.0,0.0,0.0,912.395,1245.9104,-201.0,2017.7301,1222.2524,-201.0,2719.8894,1381.4126,-201.0,0 days 00:00:09.489309309,0 days 00:00:09.514320647
0 days 00:00:00.190000,0 days 00:00:00.215011338,answer2,1.8452479,7.7253814,-0.38908133,0.04827085,0.011786211,0.5648699,-3.3417635,-16.100935,-0.11866888,4.684191,0.0,0.0,0.0,0.0,0.0,0.0,932.39825,1274.9061,-201.0,1961.0195,1206.9061,-201.0,2814.6897,856.74005,-201.0,0 days 00:00:09.499309309,0 days 00:00:09.524320647
0 days 00:00:00.200000,0 days 00:00:00.225011338,answer2,1.7518152,8.136226,0.9064825,0.046322193,0.014289111,0.5065965,-4.377214,-15.733752,-3.625046,5.630617,0.0,0.0,0.0,0.0,0.0,0.0,921.96234,1112.3702,-201.0,1900.9818,1151.2262,-201.0,2752.5117,797.8543,-201.0,0 days 00:00:09.509309309,0 days 00:00:09.534320647
0 days 00:00:00.210000,0 days 00:00:00.235011338,answer2,1.4682217,6.8870373,0.20853691,0.048361402,0.011516276,0.4444928,-2.5825357,-13.781338,-4.0701494,6.1263022,0.0,0.0,0.0,0.0,0.0,0.0,1009.90283,1035.8114,-201.0,1942.7184,1000.6916,-201.0,2829.9353,668.5777,-201.0,0 days 00:00:09.519309309,0 days 00:00:09.544320647
0 days 00:00:00.220000,0 days 00:00:00.245011338,answer2,1.2140721,4.676126,0.41210628,0.039547447,0.0071318042,0.34131214,0.47523466,-9.92863,-0.92397237,7.1899533,0.0,0.0,0.0,0.0,0.0,0.0,936.3348,1061.7528,-201.0,1864.2858,986.28046,-201.0,2753.4373,752.6331,-201.0,0 days 00:00:09.529309309,0 days 00:00:09.554320647
0 days 00:00:00.230000,0 days 00:00:00.255011337,answer2,1.0255313,3.7378035,2.1478364,0.02977567,0.005361254,0.26187456,2.3951807,-10.377329,-0.7824273,5.208899,0.0,0.0,0.0,0.0,0.0,0.0,738.6892,1305.536,-201.0,1653.0635,1155.3582,-201.0,2525.9902,954.0241,-201.0,0 days 00:00:09.539309309,0 days 00:00:09.564320646
0 days 00:00:00.240000,0 days 00:00:00.265011338,answer2,0.97248095,3.6493165,5.214642,0.028831856,0.0049129077,0.23080456,3.6400177,-12.077171,-1.647714,1.3977062,0.0,0.0,0.0,0.0,0.0,0.0,603.7098,1382.3014,-201.0,1575.6348,1256.2427,-201.0,2456.6255,1005.5708,-201.0,0 days 00:00:09.549309309,0 days 00:00:09.574320647
0 days 00:00:00.250000,0 days 00:00:00.275011338,answer2,1.0374016,4.410359,6.9167347,0.036675576,0.007621274,0.21051937,3.5600245,-14.199272,-2.0094678,-2.0096998,0.0,0.0,0.0,0.0,0.0,0.0,596.945,1308.2367,-201.0,1589.3634,1257.4833,-201.0,2470.0632,952.772,-201.0,0 days 00:00:09.559309309,0 days 00:00:09.584320647
0 days 00:00:00.260000,0 days 00:00:00.285011338,answer2,1.1269535,4.9725227,7.7991734,0.04501887,0.009609662,0.24902141,4.146568,-14.982144,-2.9535162,-2.877125,0.0,0.0,0.0,0.0,0.0,0.0,645.2443,1037.931,-201.0,1672.458,1113.8618,-201.0,2624.511,767.6394,-201.0,0 days 00:00:09.569309309,0 days 00:00:09.594320647
0 days 00:00:00.270000,0 days 00:00:00.295011338,answer2,1.1340919,4.4986424,7.8122725,0.047430962,0.008688378,0.26767027,4.453757,-13.591941,-2.9686506,-5.0831323,0.0,0.0,0.0,0.0,0.0,0.0,768.2051,1001.5373,-201.0,1786.2291,1163.9242,-201.0,2633.5393,811.36444,-201.0,0 days 00:00:09.579309309,0 days 00:00:09.604320647
0 days 00:00:00.280000,0 days 00:00:00.305011338,answer2,1.2624807,4.6328683,6.905455,0.0597623,0.008044899,0.32477614,3.2278373,-15.096073,-7.778067,-6.4846244,0.0,0.0,0.0,0.0,0.0,0.0,816.0839,953.5979,-201.0,1825.8488,1167.1431,-201.0,2636.7473,823.8035,-201.0,0 days 00:00:09.589309309,0 days 00:00:09.614320647
0 days 00:00:00.290000,0 days 00:00:00.315011338,answer2,1.3730522,3.7686508,5.9171615,0.068847135,0.0021811372,0.3378756,1.2641846,-14.710977,-10.9068,-11.232539,0.0,0.0,0.0,0.0,0.0,0.0,985.23145,1068.5951,-201.0,2004.6476,1228.6348,-201.0,2723.4219,897.6748,-201.0,0 days 00:00:09.599309309,0 days 00:00:09.624320647
0 days 00:00:00.300000,0 days 00:00:00.325011338,answer2,1.4173373,4.3501296,7.0794806,0.065582,0.0016317611,0.3737674,-0.8038323,-15.512215,-15.980517,-11.685199,0.0,0.0,0.0,0.0,0.0,0.0,989.5742,1070.9948,-201.0,1932.3964,1095.2711,-201.0,2755.4314,775.8843,-201.0,0 days 00:00:09.609309309,0 days 00:00:09.634320647
0 days 00:00:00.310000,0 days 00:00:00.335011338,answer2,1.2700144,3.539379,9.531278,0.04434092,0.0018351964,0.32840762,0.89956,-13.036897,-16.138384,-10.951385,0.0,0.0,0.0,0.0,0.0,0.0,981.1262,1150.6156,-201.0,1912.1387,1135.9015,-201.0,2752.6992,777.5159,-201.0,0 days 00:00:09.619309309,0 days 00:00:09.644320647
