start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.025011338,answer2 ,0.25206032,-15.563718,25.263723,-0.0007581034,-0.012493163,0.02603502,23.015833,15.662017,7.770845,2.2613611,0.0,0.0,0.0,0.0,0.0,0.0,887.2504,1255.1107,-201.0,1854.8389,992.6525,-201.0,2968.623,731.23944,-201.0,0 days 00:00:11.511511512,0 days 00:00:11.536522850
0 days 00:00:00.010000,0 days 00:00:00.035011338,answer2 ,0.24958386,-14.973905,24.400833,-0.0002532662,-0.009545412,0.046609055,22.532417,14.3180895,7.81613,2.3540008,0.0,0.0,0.0,0.0,0.0,0.0,944.6453,1299.5873,-201.0,2016.938,959.2038,-201.0,3164.954,848.11426,-201.0,0 days 00:00:11.521511512,0 days 00:00:11.546522850
0 days 00:00:00.020000,0 days 00:00:00.045011338,answer2 ,0.24609695,-14.04958,22.835358,0.006141865,-0.00815094,0.06657844,21.657522,12.199695,8.3974,0.3136905,0.0,0.0,0.0,0.0,0.0,0.0,1016.99585,1459.8177,-201.0,2061.0906,1640.0922,-201.0,2991.5303,938.79755,-201.0,0 days 00:00:11.531511512,0 days 00:00:11.556522850
0 days 00:00:00.030000,0 days 00:00:00.055011338,answer2 ,0.2466724,-13.88541,22.25472,0.021918245,-0.013035546,0.054876547,21.635504,11.803303,4.6419916,-6.393055,0.0,0.0,0.0,0.0,0.0,0.0,1008.00073,1358.8131,-201.0,2119.2205,1542.5626,-201.0,3159.287,1174.2372,-201.0,0 days 00:00:11.541511512,0 days 00:00:11.566522850
0 days 00:00:00.040000,0 days 00:00:00.065011338,answer2 ,0.24818368,-14.189583,21.845663,0.022430964,-0.016138023,0.057507887,21.314209,12.60337,7.132309,-8.0947275,0.0,0.0,0.0,0.0,0.0,0.0,976.32306,1394.6993,-201.0,1984.7438,1764.1578,-201.0,2784.2708,1159.5685,-201.0,0 days 00:00:11.551511512,0 days 00:00:11.576522850
0 days 00:00:00.050000,0 days 00:00:00.075011338,answer2 ,0.25304222,-14.935243,23.419312,0.017094212,-0.01677798,0.05165529,21.407028,13.983785,8.685053,-5.524063,0.0,0.0,0.0,0.0,0.0,0.0,903.6126,1261.909,-201.0,1914.0062,1081.6058,-201.0,2838.4922,1050.9564,-201.0,0 days 00:00:11.561511512,0 days 00:00:11.586522850
0 days 00:00:00.060000,0 days 00:00:00.085011338,answer2 ,0.2528381,-14.663535,24.17806,0.010298926,-0.01414558,0.057489943,21.563406,13.345443,11.034782,-0.59329337,0.0,0.0,0.0,0.0,0.0,0.0,703.9068,1468.418,-201.0,1722.7738,1224.7677,-201.0,2565.7969,993.7317,-201.0,0 days 00:00:11.571511512,0 days 00:00:11.596522850
0 days 00:00:00.070000,0 days 00:00:00.095011338,answer2 ,0.26021063,-14.004182,24.587044,0.017715193,-0.011943144,0.052576765,21.216871,11.171291,10.278625,3.559082,0.0,0.0,0.0,0.0,0.0,0.0,849.35345,1387.0289,-201.0,1909.2316,1070.7979,-201.0,3090.903,1023.6704,-201.0,0 days 00:00:11.581511512,0 days 00:00:11.606522850
0 days 00:00:00.080000,0 days 00:00:00.105011338,answer2 ,0.2631077,-13.111771,23.810217,0.021095188,-0.0110110985,0.060743976,21.1914,9.783481,8.279309,4.547025,0.0,0.0,0.0,0.0,0.0,0.0,696.3047,1420.4401,-201.0,1799.0575,1086.6869,-201.0,3042.0847,1126.9497,-201.0,0 days 00:00:11.591511512,0 days 00:00:11.616522850
0 days 00:00:00.090000,0 days 00:00:00.115011338,answer2 ,0.2725638,-12.977193,22.562578,0.016320577,-0.012565584,0.06150018,21.17662,9.7623415,6.078916,4.631832,0.0,0.0,0.0,0.0,0.0,0.0,874.9214,1275.3663,-201.0,1894.041,1003.6243,-201.0,3151.0388,981.6992,-201.0,0 days 00:00:11.601511512,0 days 00:00:11.626522850
0 days 00:00:00.100000,0 days 00:00:00.125011338,answer2 ,0.2752536,-11.598559,20.962679,0.0123933805,-0.012910444,0.062971756,19.787638,10.071958,2.931177,3.6095238,0.0,0.0,0.0,0.0,0.0,0.0,847.8465,1246.5571,-201.0,1922.2734,960.45636,-201.0,3171.366,931.49225,-201.0,0 days 00:00:11.611511512,0 days 00:00:11.636522850
0 days 00:00:00.110000,0 days 00:00:00.135011338,answer2 ,0.30188215,-13.994451,24.19603,0.012576725,-0.01173889,0.13548698,20.100512,13.1842375,4.837869,9.266442,0.0,0.0,0.0,0.0,0.0,0.0,824.65234,1460.2562,-201.0,1855.4398,1196.9037,-201.0,2997.4368,1081.3202,-201.0,0 days 00:00:11.621511512,0 days 00:00:11.646522850
0 days 00:00:00.120000,0 days 00:00:00.145011338,answer2 ,0.37358847,-17.295973,29.93809,0.011548159,-0.008148658,0.33707568,22.33549,17.880423,10.208004,17.34475,0.0,0.0,0.0,0.0,0.0,0.0,574.737,1585.1522,-201.0,1768.7155,1134.9104,-201.0,2993.2305,1186.0695,-201.0,0 days 00:00:11.631511512,0 days 00:00:11.656522850
0 days 00:00:00.130000,0 days 00:00:00.155011338,answer2 ,0.57000834,-21.843689,37.560062,0.018836508,-0.007081961,0.64668703,28.863596,21.792877,14.989449,23.827108,0.0,0.0,0.0,0.0,0.0,0.0,617.4694,1684.8135,-201.0,1803.5858,1424.1039,-201.0,2856.843,1408.4894,-201.0,0 days 00:00:11.641511512,0 days 00:00:11.666522850
