start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.025011338,answer2,0.42670998,-12.900239,21.083948,0.03007581,-0.023669632,0.055982623,25.342909,7.780342,-10.855227,-4.8992085,0.0,0.0,0.0,0.0,0.0,0.0,900.7922,1120.0405,-201.0,1993.6569,1080.9081,-201.0,2933.9648,1137.2792,-201.0,0 days 00:00:11.511511512,0 days 00:00:11.536522850
0 days 00:00:00.010000,0 days 00:00:00.035011338,answer2,0.43331313,-12.577304,21.277735,0.043050487,-0.02040556,0.11598003,25.672651,5.280662,-6.4614825,-5.669535,0.0,0.0,0.0,0.0,0.0,0.0,888.90643,1152.8807,-201.0,1912.9518,1047.6842,-201.0,2826.6643,1039.0469,-201.0,0 days 00:00:11.521511512,0 days 00:00:11.546522850
0 days 00:00:00.020000,0 days 00:00:00.045011338,answer2,0.42575467,-12.432384,22.112165,0.04002414,-0.016690096,0.14657901,26.106339,3.9725292,-2.3213532,-5.030716,0.0,0.0,0.0,0.0,0.0,0.0,865.99384,1152.8253,-201.0,1824.6285,962.2285,-201.0,2728.6296,832.21094,-201.0,0 days 00:00:11.531511512,0 days 00:00:11.556522850
0 days 00:00:00.030000,0 days 00:00:00.055011338,answer2,0.3988525,-12.468261,22.650839,0.03853957,-0.01775494,0.11515683,25.293833,3.4389408,-1.3118998,-5.429815,0.0,0.0,0.0,0.0,0.0,0.0,859.384,1206.2677,-201.0,1791.6998,1029.6056,-201.0,2664.6326,776.5503,-201.0,0 days 00:00:11.541511512,0 days 00:00:11.566522850
0 days 00:00:00.040000,0 days 00:00:00.065011338,answer2,0.37732342,-12.570804,22.881615,0.026052618,-0.018473282,0.07681479,22.932333,5.3606286,-1.5586476,-4.7145267,0.0,0.0,0.0,0.0,0.0,0.0,857.4031,1253.939,-201.0,1798.9775,993.47736,-201.0,2699.2734,787.8591,-201.0,0 days 00:00:11.551511512,0 days 00:00:11.576522850
0 days 00:00:00.050000,0 days 00:00:00.075011338,answer2,0.37614098,-12.844771,21.703888,0.029225431,-0.020091968,0.079645686,23.341623,5.7847505,-1.8441125,-6.2295804,0.0,0.0,0.0,0.0,0.0,0.0,859.4443,1494.6412,-201.0,1746.639,1271.445,-201.0,2652.1277,898.8173,-201.0,0 days 00:00:11.561511512,0 days 00:00:11.586522850
0 days 00:00:00.060000,0 days 00:00:00.085011338,answer2,0.36629185,-12.184283,20.850447,0.022912323,-0.018029781,0.086458184,23.469795,6.169145,0.044483047,-6.82422,0.0,0.0,0.0,0.0,0.0,0.0,871.60913,1526.9918,-201.0,1738.1263,1328.0353,-201.0,2681.176,851.3929,-201.0,0 days 00:00:11.571511512,0 days 00:00:11.596522850
0 days 00:00:00.070000,0 days 00:00:00.095011338,answer2,0.353582,-11.878385,21.043114,0.022056624,-0.014102136,0.093639396,24.02601,4.986937,0.42347583,-6.5871577,0.0,0.0,0.0,0.0,0.0,0.0,897.2561,1467.6244,-201.0,1786.7296,1379.6664,-201.0,2687.5417,1022.86163,-201.0,0 days 00:00:11.581511512,0 days 00:00:11.606522850
0 days 00:00:00.080000,0 days 00:00:00.105011338,answer2,0.35691258,-10.4419155,20.605835,0.027627992,-0.011593056,0.08629054,21.05156,3.9624774,-0.1294318,-4.1665716,0.0,0.0,0.0,0.0,0.0,0.0,818.0684,1421.9713,-201.0,1792.0363,1187.2059,-201.0,2762.4324,980.7163,-201.0,0 days 00:00:11.591511512,0 days 00:00:11.616522850
0 days 00:00:00.090000,0 days 00:00:00.115011338,answer2,0.36979258,-9.92337,19.646841,0.031666826,-0.009739548,0.081045054,19.527464,3.5262854,-1.093866,-1.975828,0.0,0.0,0.0,0.0,0.0,0.0,750.07245,1562.1759,-201.0,1759.3473,1323.4541,-201.0,2779.7864,1063.4066,-201.0,0 days 00:00:11.601511512,0 days 00:00:11.626522850
