start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.025011338,answer1,0.32720312,-11.562213,21.386414,-0.018950747,-0.00642682,0.025622636,16.662693,12.166398,6.3424954,3.977679,0.0,0.0,0.0,0.0,0.0,0.0,1036.0743,1628.2799,-201.0,1787.8065,1571.2646,-201.0,2637.1086,949.4422,-201.0,0 days 00:00:03.503503504,0 days 00:00:03.528514842
0 days 00:00:00.010000,0 days 00:00:00.035011338,answer1,0.3318027,-10.652535,20.357594,-0.012157783,-0.0065473164,0.054548535,17.3851,11.315918,4.1403413,4.7319303,0.0,0.0,0.0,0.0,0.0,0.0,1000.0092,1365.1874,-201.0,1894.151,1403.4854,-201.0,2663.8293,987.00635,-201.0,0 days 00:00:03.513503504,0 days 00:00:03.538514842
0 days 00:00:00.020000,0 days 00:00:00.045011338,answer1,0.34130704,-11.436787,20.962244,-0.010935386,-0.010838378,0.109733544,18.474396,11.697963,3.336028,6.3016295,0.0,0.0,0.0,0.0,0.0,0.0,927.385,1222.1012,-201.0,1928.1924,1234.7701,-201.0,2701.2192,992.2378,-201.0,0 days 00:00:03.523503504,0 days 00:00:03.548514842
0 days 00:00:00.030000,0 days 00:00:00.055011338,answer1,0.34573936,-11.93536,20.30451,-0.006157221,-0.014256763,0.124236874,18.869242,12.225959,5.428592,6.451052,0.0,0.0,0.0,0.0,0.0,0.0,923.5798,1324.7391,-201.0,1880.6129,1171.3322,-201.0,2754.5774,834.54,-201.0,0 days 00:00:03.533503504,0 days 00:00:03.558514842
0 days 00:00:00.040000,0 days 00:00:00.065011338,answer1,0.34446856,-12.2673235,21.552727,-0.00938495,-0.013988908,0.12140545,17.973324,12.234599,7.0728374,6.127251,0.0,0.0,0.0,0.0,0.0,0.0,918.5,1436.6349,-201.0,1791.8789,1235.3368,-201.0,2722.366,770.5474,-201.0,0 days 00:00:03.543503504,0 days 00:00:03.568514842
0 days 00:00:00.050000,0 days 00:00:00.075011338,answer1,0.33829144,-11.307719,21.975441,-0.0023251122,-0.012599529,0.09148973,17.347105,12.19128,5.819781,4.4495254,0.0,0.0,0.0,0.0,0.0,0.0,771.7866,1448.3267,-201.0,1651.8485,1269.5892,-201.0,2589.2493,1012.805,-201.0,0 days 00:00:03.553503504,0 days 00:00:03.578514842
0 days 00:00:00.060000,0 days 00:00:00.085011338,answer1,0.3423713,-10.209853,20.768888,-0.007349208,-0.0065560327,0.078261934,16.592016,10.792956,5.592829,3.9442103,0.0,0.0,0.0,0.0,0.0,0.0,767.26855,1240.5372,-201.0,1644.0829,1160.7821,-201.0,2588.7812,1030.9159,-201.0,0 days 00:00:03.563503504,0 days 00:00:03.588514842
0 days 00:00:00.070000,0 days 00:00:00.095011338,answer1,0.34363198,-10.1458645,19.086014,0.0009866735,-0.0092429975,0.080218196,16.658812,11.084962,6.098787,2.2747154,0.0,0.0,0.0,0.0,0.0,0.0,766.8586,1107.8085,-201.0,1759.1578,996.16315,-201.0,2681.3948,1169.7378,-201.0,0 days 00:00:03.573503504,0 days 00:00:03.598514842
0 days 00:00:00.080000,0 days 00:00:00.105011338,answer1,0.363304,-10.283554,18.193092,-0.0041593784,-0.008171733,0.10142643,16.082994,10.906919,10.952346,2.6310017,0.0,0.0,0.0,0.0,0.0,0.0,924.32416,955.9598,-201.0,1957.4017,829.43475,-201.0,2839.9675,871.0208,-201.0,0 days 00:00:03.583503504,0 days 00:00:03.608514842
0 days 00:00:00.090000,0 days 00:00:00.115011338,answer1,0.37486967,-11.993965,20.219217,0.0053169453,-0.013923044,0.11166611,16.443346,14.922307,12.0667,0.80599624,0.0,0.0,0.0,0.0,0.0,0.0,732.4747,1149.2493,-201.0,1720.5942,943.4514,-201.0,2615.3782,889.8003,-201.0,0 days 00:00:03.593503504,0 days 00:00:03.618514842
