file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
./voice_sample/asano.wav,0 days 00:00:00.160000,0 days 00:00:00.260000,5.006048,-19.724037,39.092327,0.05021544,-0.015343579,1.82185,25.072983,-12.661559,2.677067,-15.775966,41.328648,0.0043984368,0.5874923,16.715612,-2.1168354,13.767434,1177.6416,1282.6185,-35.973045,1784.6044,2450.3435,-34.568535,2596.4521,1157.7809,-42.313217
./voice_sample/asano.wav,0 days 00:00:00.170000,0 days 00:00:00.270000,4.3929586,-22.908884,40.626415,0.04524369,-0.0126633,1.4689207,26.353827,-9.48038,1.2584443,-12.778739,41.303234,0.0040588495,0.28421828,17.840506,-6.331524,10.702492,1229.545,1249.8359,-42.00031,1935.1929,2521.8865,-34.769054,2786.0723,1657.3545,-44.09168
./voice_sample/asano.wav,0 days 00:00:00.180000,0 days 00:00:00.280000,4.1524043,-24.054327,40.671078,0.039470363,-0.008863449,1.4800619,26.059793,-6.790795,-2.108146,-10.943634,41.364334,0.0028951978,0.3895235,18.206182,-6.2280116,13.231702,1124.9181,1218.4595,-36.294205,1987.4658,2287.8865,-32.23547,2773.0107,1529.5111,-46.688183
./voice_sample/asano.wav,0 days 00:00:00.190000,0 days 00:00:00.290000,4.24918,-22.834532,39.631184,0.034833856,-0.007164331,1.9600554,24.525988,-5.2490287,-6.6839013,-11.937237,41.51581,0.009640998,0.5745316,17.931044,-2.458873,18.221178,1013.4358,1327.505,-31.38267,1805.9165,1267.7716,-28.300926,2792.368,1298.2363,-46.664173
./voice_sample/asano.wav,0 days 00:00:00.200000,0 days 00:00:00.300000,4.4653087,-20.35661,37.93352,0.029397128,-0.007907334,2.3290386,23.191713,-4.1695557,-10.50061,-14.761205,41.676113,0.01083625,0.62486476,17.832579,0.6253173,19.921232,1054.8082,1610.0786,-23.471914,1551.853,1211.6633,-23.293945,2672.9578,903.0042,-43.216084
./voice_sample/asano.wav,0 days 00:00:00.210000,0 days 00:00:00.310000,4.5802674,-18.241552,35.67573,0.026479132,-0.010516965,2.1337063,22.939257,-2.956865,-13.065055,-17.57077,41.780518,0.010796842,0.46936086,17.834343,1.1449038,18.932447,1151.184,2166.011,-25.007616,1432.0665,1179.522,-20.533398,2790.582,1010.9927,-39.681854
./voice_sample/asano.wav,0 days 00:00:00.220000,0 days 00:00:00.320000,4.5198936,-16.940033,34.153774,0.027253874,-0.0126866875,1.8442758,24.112448,-0.8917276,-13.950406,-19.304888,41.799133,0.003076897,0.12853213,16.981258,2.2401378,20.580381,1148.5747,2223.5603,-24.399221,1415.1509,1136.6729,-18.832855,2897.8125,1049.0818,-39.62616
./voice_sample/asano.wav,0 days 00:00:00.230000,0 days 00:00:00.330000,4.2571645,-16.434896,33.20647,0.03367419,-0.012889661,1.6614403,25.958677,1.4603157,-13.884132,-20.386148,41.794514,0.0038012087,0.11973963,14.885976,3.4170933,22.15396,987.8785,1913.9955,-25.242579,1507.0084,965.1004,-18.140493,2847.8567,866.59393,-40.41789
./voice_sample/asano.wav,0 days 00:00:00.240000,0 days 00:00:00.340000,3.7927787,-16.567636,32.85367,0.04219349,-0.012179367,1.7843647,27.909143,3.9774513,-13.299071,-20.636124,41.781452,0.0056657377,0.17518592,12.09533,4.415123,23.651772,854.21844,1322.5021,-22.62606,1602.6744,877.7048,-18.245281,2751.74,717.7752,-41.862713
./voice_sample/asano.wav,0 days 00:00:00.250000,0 days 00:00:00.350000,3.1601353,-17.175127,32.889263,0.048432272,-0.011017066,1.863554,29.658388,6.6060677,-12.458856,-20.012777,41.757984,0.0060982914,0.2197144,9.458099,4.853929,24.51065,818.8648,1197.7164,-23.413275,1636.7103,816.65765,-18.915888,2661.7012,605.9522,-43.069992
./voice_sample/asano.wav,0 days 00:00:00.260000,0 days 00:00:00.360000,2.500673,-18.009544,32.685192,0.052964818,-0.010583155,1.8009529,28.215696,9.926303,-10.798321,-16.563421,41.807312,0.0038915763,0.23815338,7.1332073,4.784078,24.78901,835.3745,1284.5742,-23.575506,1665.1117,881.07275,-19.990965,2725.3455,604.6614,-43.58044
./voice_sample/asano.wav,0 days 00:00:00.270000,0 days 00:00:00.370000,2.0760822,-16.670938,30.241152,0.04464409,-0.010524447,1.5505301,22.373781,13.575759,-6.1320376,-10.179747,41.82814,0.0024634174,0.22654931,6.035633,4.5914927,24.62886,672.913,1185.6512,-82.6657,1504.8011,809.8118,-80.72552,2473.792,521.0037,-96.02395
./voice_sample/asano.wav,0 days 00:00:00.280000,0 days 00:00:00.380000,2.2167087,-13.724383,26.269241,0.03508183,-0.012046531,1.1747392,15.02477,15.28394,-2.0369549,-4.9086623,0.0,0.0,0.0,0.0,0.0,0.0,771.23413,1276.525,-90.66608,1651.6263,950.4951,-78.52723,2604.321,538.51117,-90.044044
./voice_sample/asano.wav,0 days 00:00:00.290000,0 days 00:00:00.390000,2.9886162,-10.763663,23.344818,0.024236413,-0.013027073,1.2309947,10.88679,14.628028,-0.13840826,-3.3104508,40.359623,0.0,3.149188,3.7370048,10.380477,19.531906,880.28864,1055.728,-90.72196,1890.2295,944.1155,-80.356514,2541.3567,1575.3617,-86.930016
./voice_sample/asano.wav,0 days 00:00:00.300000,0 days 00:00:00.400000,4.152428,-10.096506,23.407133,0.023735732,-0.013332781,1.61665,11.392334,12.089493,-2.2871025,-5.652569,40.31044,0.05456083,2.6540565,4.6163707,9.845466,20.659586,1110.5453,1285.5808,-30.191534,2064.922,1159.3417,-18.679937,2839.3757,1802.402,-31.112747
./voice_sample/asano.wav,0 days 00:00:00.310000,0 days 00:00:00.410000,5.2897353,-11.028321,25.718758,0.025019191,-0.011529363,2.146279,13.651081,9.822265,-4.9798627,-8.0918865,40.226856,0.057264745,3.6183586,6.3716493,8.835307,22.374735,1226.4463,1076.9968,-20.293821,2316.126,1024.4508,-24.007273,3238.2747,1834.6001,-33.044792
./voice_sample/asano.wav,0 days 00:00:00.320000,0 days 00:00:00.420000,6.0942593,-12.03009,28.100885,0.027122758,-0.009499236,2.2157674,15.965263,7.5822787,-7.350689,-10.458316,40.111973,0.06325038,2.628719,8.047585,7.8636603,23.473177,1107.6613,1300.3135,-18.700228,2090.2234,1038.0184,-21.811407,3344.3577,1299.3878,-34.603832
./voice_sample/asano.wav,0 days 00:00:00.330000,0 days 00:00:00.430000,6.4290595,-13.122104,30.631653,0.02936854,-0.007925752,2.0876129,18.447035,5.1764545,-9.443828,-12.865102,39.965954,0.07840818,2.3974614,9.701339,6.9474716,25.7025,1061.2753,1225.7365,-18.437103,2082.572,929.69025,-24.035675,3390.4043,1187.0162,-37.486217
./voice_sample/asano.wav,0 days 00:00:00.340000,0 days 00:00:00.440000,6.2811456,-14.4246645,33.465557,0.029849438,-0.0077261776,2.0676332,21.353254,2.563424,-11.013466,-15.405341,39.794205,0.08627599,0.97002095,11.290428,5.937828,28.786768,864.7225,1353.4347,-18.756708,1691.767,951.35187,-25.345556,2933.3193,1210.7372,-41.605648
./voice_sample/asano.wav,0 days 00:00:00.350000,0 days 00:00:00.450000,5.763216,-16.029928,37.12616,0.03098023,-0.008928991,2.2786944,24.785227,0.065673985,-11.710971,-17.854471,39.55837,0.08627599,0.97002095,12.797242,4.2847323,28.605408,871.3964,1328.8761,-19.04661,1684.8218,979.606,-30.71498,2888.635,774.6807,-43.367283
./voice_sample/asano.wav,0 days 00:00:00.360000,0 days 00:00:00.460000,5.067162,-17.913534,39.617615,0.03505261,-0.011313898,2.5169494,28.628244,-2.064935,-11.327628,-20.259605,39.280224,0.06775517,1.8829956,14.241015,1.1422749,27.17457,868.24414,1309.7855,-19.475859,1673.8081,1047.0117,-38.03708,2787.3848,736.6257,-45.50816
./voice_sample/asano.wav,0 days 00:00:00.370000,0 days 00:00:00.470000,4.3968906,-19.857153,40.543232,0.033389386,-0.013168302,2.5077944,32.583378,-2.8230383,-9.039698,-21.902472,39.027252,0.04168181,1.7473478,15.749142,-1.0842018,27.321741,905.8475,1231.8021,-20.485056,1887.7059,1007.5562,-43.203472,3152.55,929.1126,-48.891003
./voice_sample/asano.wav,0 days 00:00:00.380000,0 days 00:00:00.480000,3.8987036,-21.400263,39.557415,0.031467356,-0.013414189,2.060907,35.73822,-2.9667091,-5.689363,-23.71255,38.83158,0.016454535,1.6160392,17.14641,-2.562477,26.638437,933.25885,1081.736,-21.401138,2061.6072,868.6016,-43.808838,3355.7307,1199.2373,-50.60205
./voice_sample/asano.wav,0 days 00:00:00.390000,0 days 00:00:00.490000,3.6465151,-22.111372,38.866096,0.020785717,-0.0115724355,1.4152783,37.649075,-2.510527,-2.6604774,-25.357553,38.762455,0.009540099,0.42508617,18.172977,-3.1039116,27.782248,949.0603,952.40594,-21.505999,2240.4758,719.58154,-43.690014,3560.326,1384.9644,-52.392155
./voice_sample/asano.wav,0 days 00:00:00.400000,0 days 00:00:00.500000,3.651109,-21.649618,39.01123,0.019063918,-0.010178638,1.0407934,37.36349,-2.8828173,-3.59146,-27.66157,38.7563,0.009161363,0.32747927,18.605524,-4.0068874,26.147148,928.4761,932.2686,-20.405302,2236.3545,664.0718,-42.42949,3382.986,1869.9916,-50.559338
./voice_sample/asano.wav,0 days 00:00:00.410000,0 days 00:00:00.510000,3.8587844,-20.056807,39.956425,0.019753313,-0.0070786574,1.0404936,35.787617,-4.155159,-7.904373,-29.742044,38.83608,0.008399167,0.20897241,18.612564,-4.525575,25.675802,943.30585,978.16974,-21.227484,2296.5833,711.91095,-44.403164,3085.1414,2672.0178,-48.909122
./voice_sample/asano.wav,0 days 00:00:00.420000,0 days 00:00:00.520000,4.175509,-17.778076,40.867096,0.018486714,-0.003843462,1.1904769,33.80905,-6.1950936,-13.223744,-30.640768,38.93288,0.006273214,0.26458478,18.472822,-4.563916,23.725227,989.08527,1080.6499,-22.218939,2222.848,1437.8138,-41.830875,2878.244,2693.303,-45.05011
./voice_sample/asano.wav,0 days 00:00:00.430000,0 days 00:00:00.530000,4.481312,-15.543645,40.99046,0.015355612,0.0013095966,1.085018,32.785503,-8.104738,-15.959381,-29.649454,39.005283,0.0041590002,0.22752309,18.11637,-5.00558,22.639563,1077.0804,1232.849,-21.867964,1926.0186,1941.3228,-32.783176,2687.6755,2166.9978,-42.43112
./voice_sample/asano.wav,0 days 00:00:00.440000,0 days 00:00:00.540000,4.6706367,-13.991094,40.64746,0.012218766,0.0042301784,1.0956255,32.878605,-8.85402,-15.372864,-26.454117,39.027973,0.0021537237,0.23984498,17.33023,-5.7303243,22.13722,1028.6409,2070.4148,-17.806269,1532.4723,2046.2441,-23.617044,2742.2688,1147.7238,-41.11157
./voice_sample/asano.wav,0 days 00:00:00.450000,0 days 00:00:00.550000,4.6628757,-13.426291,40.306377,0.019355195,0.006016372,1.3856057,33.604473,-8.556565,-12.635577,-22.269102,39.020004,0.0019404925,0.20708807,15.932284,-6.0150886,21.57974,972.40356,2171.221,-14.352433,1401.4838,1473.2379,-16.987852,2789.3586,975.95996,-40.323254
./voice_sample/asano.wav,0 days 00:00:00.460000,0 days 00:00:00.560000,4.4254403,-14.002658,40.683716,0.02726678,0.005562605,1.9048792,34.5905,-7.525562,-9.012841,-17.933939,38.829975,0.003730908,0.22225378,14.270762,-5.979927,22.7226,982.8294,2097.1719,-18.41366,1361.5177,1861.4376,-21.049078,2765.5186,923.0661,-42.083813
./voice_sample/asano.wav,0 days 00:00:00.470000,0 days 00:00:00.570000,3.9899232,-15.915314,42.035034,0.03162578,0.0039762636,2.2503126,35.7149,-5.6909165,-5.536541,-13.544544,38.46427,0.0035560864,0.2021785,13.230687,3.0686462,24.253265,1078.6036,1265.087,-25.366938,1827.3444,1908.8063,-32.219494,2743.011,2344.6252,-45.407654
./voice_sample/asano.wav,0 days 00:00:00.480000,0 days 00:00:00.580000,3.4457886,-19.36424,44.48053,0.03378098,0.0019321715,2.1816008,37.288437,-3.3080893,-2.0927522,-9.566188,38.078247,0.003049201,0.23704265,13.743714,7.045526,27.51354,1140.373,1111.8641,-31.878046,2133.7175,2000.9303,-43.69218,2861.6477,2954.878,-51.607777
./voice_sample/asano.wav,0 days 00:00:00.490000,0 days 00:00:00.590000,2.972676,-24.013868,47.097366,0.032533865,-0.0021063162,1.6596397,38.068813,-0.25098905,2.522849,-7.2491918,37.88007,0.0021544665,0.2973062,15.349697,12.339722,29.23142,1072.769,1073.0433,-32.561996,2449.7776,1267.3513,-50.045258,3031.1921,3123.4602,-54.884586
./voice_sample/asano.wav,0 days 00:00:00.500000,0 days 00:00:00.600000,2.7376719,-28.184134,47.487427,0.032894474,-0.008098465,1.4383572,36.92123,3.0103302,8.512566,-9.005925,37.93315,0.004014412,0.45375285,16.680075,9.575685,31.47796,1022.7316,1082.5887,-32.117584,2328.1143,1135.1628,-50.076874,3325.4153,1933.3695,-56.474594
./voice_sample/asano.wav,0 days 00:00:00.510000,0 days 00:00:00.610000,2.799775,-30.198347,45.59724,0.029657908,-0.014262202,1.499795,33.619312,6.247442,13.772567,-14.276207,38.096836,0.010835818,0.7896838,17.040222,12.009875,31.403505,981.78754,1152.6732,-41.296024,2152.5994,970.47675,-49.287746,3299.6836,1304.751,-53.616062
./voice_sample/asano.wav,0 days 00:00:00.520000,0 days 00:00:00.620000,3.0318105,-30.040564,42.734818,0.031587105,-0.019414993,1.8249112,29.6876,9.241117,16.87076,-21.258108,38.296406,0.013868357,0.7685044,16.956476,12.788437,31.553518,962.358,1223.7866,-40.629154,2037.9252,942.7383,-47.10925,3161.5198,979.096,-51.18384
./voice_sample/asano.wav,0 days 00:00:00.530000,0 days 00:00:00.630000,3.250375,-29.069113,41.040005,0.033519898,-0.022859065,1.5808815,26.658075,12.601863,18.533339,-26.797205,38.44443,0.01307384,0.57784253,16.983541,12.53892,30.575586,908.96704,1286.9539,-39.420425,1909.7806,932.06854,-44.44611,2929.3818,591.09674,-48.334393
./voice_sample/asano.wav,0 days 00:00:00.540000,0 days 00:00:00.640000,3.3253205,-28.581192,40.571808,0.038938385,-0.027655547,1.2644798,24.788912,17.070381,20.989653,-30.514404,38.5096,0.006842518,0.22233212,16.589422,12.031396,29.876242,866.7868,1303.1862,-28.669622,1909.959,939.8798,-42.39685,2867.2734,558.2664,-46.514465
./voice_sample/asano.wav,0 days 00:00:00.550000,0 days 00:00:00.650000,3.2178862,-28.6248,40.82976,0.041181784,-0.03258051,1.2186327,24.117746,22.576561,24.380625,-32.39034,38.5163,0.004833954,0.21288852,15.278966,11.785332,28.76866,804.82355,1261.0908,-27.841024,1925.5244,893.32855,-42.71402,2843.3015,511.26855,-44.824352
./voice_sample/asano.wav,0 days 00:00:00.560000,0 days 00:00:00.660000,2.9423904,-29.090319,41.03766,0.043763388,-0.03648796,1.5551733,24.452713,27.507132,26.820007,-32.684437,38.457855,0.005537553,0.24052083,13.096379,11.748542,28.454794,786.18317,1194.7252,-27.564356,1941.4193,909.5288,-44.37527,2824.0925,490.9752,-44.27061
./voice_sample/asano.wav,0 days 00:00:00.570000,0 days 00:00:00.670000,2.5897138,-29.348307,40.88682,0.04317611,-0.03579052,1.910271,25.277863,28.499231,27.510027,-28.818718,38.356007,0.0076822056,0.34966612,10.49798,14.182538,28.83091,768.97,1153.9316,-29.63037,1954.5582,951.0198,-45.577637,2802.4688,492.26132,-44.278736
./voice_sample/asano.wav,0 days 00:00:00.580000,0 days 00:00:00.680000,2.3733604,-27.100021,37.094524,0.04459397,-0.030447187,2.0068092,24.784988,24.098326,28.411499,-21.487312,38.01829,0.0058990777,0.27583906,7.9080644,17.914759,28.204885,762.6995,1136.0619,-31.311075,1880.3317,954.0368,-43.611557,2763.7117,561.4379,-41.601204
./voice_sample/asano.wav,0 days 00:00:00.590000,0 days 00:00:00.690000,2.5759027,-22.17776,31.133703,0.049736872,-0.024078077,1.9278485,22.37648,16.070486,30.161016,-15.369258,37.297585,0.0038698402,0.240654,6.0502753,21.386215,24.842009,614.6494,1276.2399,-33.203644,1733.6583,975.97095,-37.93961,2729.0173,663.65186,-34.908398
./voice_sample/asano.wav,0 days 00:00:00.600000,0 days 00:00:00.700000,3.2960656,-16.570742,24.289331,0.05983643,-0.019382719,1.8505073,19.192781,8.352103,32.470592,-14.53905,36.62589,0.0009866453,0.07201018,5.397225,22.58272,21.14388,467.19592,1392.9135,0.0,1573.1644,982.376,-31.803467,2668.5989,673.3986,-26.728386
./voice_sample/asano.wav,0 days 00:00:00.610000,0 days 00:00:00.710000,4.379116,-12.900161,19.767906,0.069636516,-0.017997263,1.8601266,17.110487,2.8735278,33.427883,-18.602516,36.196712,0.019298097,0.90681833,5.7345634,22.120779,18.245392,348.69363,1381.9222,0.0,1489.8995,975.04834,-28.24842,2543.8074,720.94366,-20.489544
./voice_sample/asano.wav,0 days 00:00:00.620000,0 days 00:00:00.720000,5.5066276,-11.277442,16.80721,0.075592175,-0.017479083,1.8262196,16.331017,-1.0199924,33.410885,-23.427462,36.134228,0.037439052,1.6876613,6.4054832,21.445053,16.888206,369.47452,1208.4303,0.7183659,1476.9867,897.01416,-26.522211,2416.298,710.2237,-16.870842
./voice_sample/asano.wav,0 days 00:00:00.630000,0 days 00:00:00.730000,6.4397507,-10.157911,14.447431,0.079279944,-0.018441722,1.6429354,15.878952,-4.142816,33.11261,-27.563812,36.057682,0.040704757,1.731679,7.243038,20.245762,14.949214,383.95422,1052.2535,0.9792717,1494.7545,801.01886,-25.117613,2313.3525,788.895,-13.969943
./voice_sample/asano.wav,0 days 00:00:00.640000,0 days 00:00:00.740000,7.052562,-9.1384735,12.809028,0.079572015,-0.019710638,1.4227105,15.331628,-6.7912717,32.662884,-30.687805,35.983475,0.02565901,0.9408888,8.567109,19.0227,13.047874,381.91617,1099.3099,1.3010263,1490.5449,826.43427,-23.85263,2335.1438,801.2459,-11.746848
./voice_sample/asano.wav,0 days 00:00:00.650000,0 days 00:00:00.750000,7.312178,-8.319621,11.6835165,0.07898491,-0.01965824,1.2887515,14.73074,-9.064952,32.005688,-32.886784,35.96971,0.010783759,0.20406358,9.993567,17.900553,11.710261,378.60403,1121.1967,1.1882877,1475.5391,837.0931,-23.79946,2335.7898,788.1863,-10.521974
./voice_sample/asano.wav,0 days 00:00:00.660000,0 days 00:00:00.760000,7.2640038,-7.9383893,11.055026,0.07625183,-0.017186306,1.4057602,14.666961,-10.509166,31.608835,-33.798203,35.97345,0.034703866,1.7882875,10.328425,16.920515,10.952392,493.2373,1283.931,-4.68234,1524.3729,919.32697,-23.324842,2430.5667,795.0176,-10.2780485
./voice_sample/asano.wav,0 days 00:00:00.670000,0 days 00:00:00.770000,6.973284,-8.190648,11.264195,0.07858906,-0.013532539,1.6226565,15.11839,-11.508774,30.830698,-34.343422,36.040783,0.038835857,2.1866693,9.214351,16.12946,14.297404,484.6664,1246.6375,-7.68876,1517.2651,867.72723,-24.741081,2401.791,750.7756,-14.592377
./voice_sample/asano.wav,0 days 00:00:00.680000,0 days 00:00:00.780000,6.493973,-9.109777,12.704693,0.08142295,-0.010865633,1.8370987,16.135038,-11.660583,29.808783,-34.008846,36.431118,0.03839497,2.3272686,8.000164,16.130737,16.678198,484.9114,1250.6672,0.0,1526.1315,877.37646,-25.79154,2399.6833,770.89575,-18.381998
./voice_sample/asano.wav,0 days 00:00:00.690000,0 days 00:00:00.790000,5.8644996,-10.559592,15.804764,0.0832041,-0.010429252,1.840897,16.942003,-10.452314,27.783424,-32.359066,36.925175,0.030272476,0.7586231,7.978575,16.328814,18.764956,379.42508,1122.3827,0.0,1453.668,843.2723,-27.918066,2330.0598,773.89014,-21.76793
./voice_sample/asano.wav,0 days 00:00:00.700000,0 days 00:00:00.800000,5.14094,-12.331772,19.91709,0.07712487,-0.010278359,1.6786321,16.907066,-6.3906193,24.49439,-27.958725,37.40782,0.03387749,0.39229822,9.176441,16.789265,20.528154,385.22327,1129.1229,-3.9382625,1452.8881,886.01685,-28.782404,2325.626,811.5726,-24.58911
./voice_sample/asano.wav,0 days 00:00:00.710000,0 days 00:00:00.810000,4.3886957,-14.188672,24.06854,0.06935935,-0.011211327,1.4633255,15.464873,0.27576765,19.53667,-21.57712,37.58281,0.03846657,0.49871746,10.354285,17.142012,23.48052,425.6975,1284.7104,0.0,1509.6797,990.31445,-30.105621,2381.5784,877.0771,-28.341629
./voice_sample/asano.wav,0 days 00:00:00.720000,0 days 00:00:00.820000,3.6719017,-15.683975,27.317411,0.06130375,-0.011727917,1.2798493,12.650578,8.3005,14.087302,-14.341876,37.653873,0.024436424,0.5844059,10.240111,17.693783,26.025457,435.8818,1389.3297,-6.55457,1557.6837,1116.1731,-30.634039,2376.4504,1003.5468,-31.978971
