start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.020000,answer1ges,2.313997,4.7880073,20.395704,0.07372857,0.008948929,0.27448478,28.707336,-31.449137,-12.018043,-25.31594,35.15784,0.0,0.2336288,11.718448,-10.978073,9.39435,467.90836,1068.8541,-7.9726944,1352.0205,1150.2054,1.9376079,2245.7156,1391.9078,-17.367044,0 days 00:00:03.600600601,0 days 00:00:03.620600601
0 days 00:00:00.010000,0 days 00:00:00.030000,answer1ges,2.2984345,4.345537,19.236094,0.061805088,0.006693289,0.5260801,28.772028,-33.044468,-10.700578,-23.937744,35.19505,0.0018830094,0.2920389,10.952336,-10.831464,11.451259,462.5504,1076.5878,-8.230596,1363.9276,1140.9718,-1.2613734,2235.2463,1421.3188,-19.681854,0 days 00:00:03.610600601,0 days 00:00:03.630600601
0 days 00:00:00.020000,0 days 00:00:00.040000,answer1ges,2.2033217,3.1169498,17.943716,0.054485302,0.0031300213,0.7740597,29.21737,-33.948273,-10.51769,-22.11017,35.287605,0.0018134931,0.41270074,9.993911,-10.246535,14.976291,577.2737,1233.7627,-8.28801,1473.3134,1107.791,-8.321906,2483.3123,1110.4967,-23.710138,0 days 00:00:03.620600601,0 days 00:00:03.640600601
0 days 00:00:00.030000,0 days 00:00:00.050000,answer1ges,1.9770223,0.4617971,19.574995,0.047237575,-0.0035212568,0.85689586,30.814905,-29.296555,-11.266373,-17.821287,35.333904,0.0019513885,0.44210055,9.139149,-9.086092,17.35607,692.20825,1436.917,-8.080247,1587.1542,1074.176,-13.171847,2730.6096,810.26654,-26.847853,0 days 00:00:03.630600601,0 days 00:00:03.650600601
0 days 00:00:00.040000,0 days 00:00:00.060000,answer1ges,1.667201,-4.8143096,22.649109,0.051911216,-0.011224252,0.9486418,32.64169,-21.351934,-11.368916,-15.397618,35.348537,0.0021341576,0.68467385,8.517426,-7.9301267,14.482516,691.7464,1517.0059,-8.9815,1628.5135,1152.3434,-14.998162,2673.1758,937.1243,-24.87555,0 days 00:00:03.640600601,0 days 00:00:03.660600601
0 days 00:00:00.050000,0 days 00:00:00.070000,answer1ges,1.420672,-8.111207,26.558199,0.059771996,-0.02014988,0.90730554,34.59906,-14.191219,-13.473694,-14.937466,35.29034,0.0062904223,0.66174203,8.111063,-7.3585687,13.252698,698.2214,1392.353,-6.8478413,1644.832,1060.8889,-15.10172,2702.3386,930.66766,-24.286123,0 days 00:00:03.650600601,0 days 00:00:03.670600601
0 days 00:00:00.060000,0 days 00:00:00.080000,answer1ges,1.1978341,-10.168827,27.645584,0.062110603,-0.020341268,0.8233835,34.816917,-8.731729,-13.341343,-13.215179,35.246517,0.0074673207,0.71964043,7.7499127,-8.748191,11.642659,713.5817,1227.2203,-3.6595309,1660.873,1014.08124,-13.997485,2717.408,877.3995,-23.740225,0 days 00:00:03.660600601,0 days 00:00:03.680600601
0 days 00:00:00.070000,0 days 00:00:00.090000,answer1ges,1.0378056,-9.059088,26.840775,0.068768956,-0.02140978,0.7123086,32.40974,-7.5843406,-16.635008,-12.0485735,35.20212,0.010509345,1.0774031,7.0701194,-7.2324557,13.5310135,713.6587,1268.2897,-1.2073292,1580.0651,1094.6333,-9.875077,2714.3848,666.27527,-23.176376,0 days 00:00:03.670600601,0 days 00:00:03.690600601
0 days 00:00:00.080000,0 days 00:00:00.100000,answer1ges,0.8487523,-7.9581847,24.985361,0.051586237,-0.016931882,0.62918925,27.879578,-6.9668136,-18.0365,-7.2860093,35.157146,0.00682844,1.0563351,5.462654,-3.7210636,13.065029,583.61896,1288.9664,-0.24737494,1464.2231,1264.213,-3.0868037,2422.0498,969.22125,-18.53055,0 days 00:00:03.680600601,0 days 00:00:03.700600601
0 days 00:00:00.090000,0 days 00:00:00.110000,answer1ges,0.7242523,-5.332413,22.571218,0.039860163,-0.010601965,0.44400325,22.746836,-7.8590484,-20.554434,-3.6079676,35.111732,0.0057537295,1.5153822,2.8547556,0.22059059,11.877492,456.40018,1283.8251,0.071424805,1341.7079,1397.4453,3.2700922,2115.6863,1306.9244,-11.806068,0 days 00:00:03.690600601,0 days 00:00:03.710600601
0 days 00:00:00.100000,0 days 00:00:00.120000,answer1ges,0.634373,-3.1987894,19.539148,0.036334537,-0.006388418,0.27406284,18.610691,-8.2827635,-19.83209,-1.1040043,35.081066,0.0020885582,1.2350272,0.02237606,-0.72099894,8.149461,432.81335,1184.8735,2.6866486,1351.8314,1172.5416,8.401787,2215.201,1161.728,-5.462812,0 days 00:00:03.700600601,0 days 00:00:03.720600601
0 days 00:00:00.110000,0 days 00:00:00.130000,answer1ges,0.5862547,-1.2582669,16.208427,0.033072516,-0.003302668,0.20312633,15.331104,-8.02673,-15.669601,1.6374174,35.066467,0.0015825669,1.6497159,-1.5126237,-2.6612897,5.203613,438.8918,1134.0724,-64.72918,1333.1973,1081.5287,-59.20883,2282.277,1007.4175,-68.19826,0 days 00:00:03.710600601,0 days 00:00:03.730600601
