start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.020000,answer1,0.3925283,-16.678896,31.265314,-0.050002206,-0.013364765,0.030170158,19.437094,-0.473299,9.540245,-5.5557446,43.14545,0.0,0.0,9.762936,1.1819052,5.474385,450.24234,1033.6549,0.0,1472.3433,789.66376,-21.869759,2571.12,800.2309,-28.410393,0 days 00:00:03.500500501,0 days 00:00:03.520500501
0 days 00:00:00.010000,0 days 00:00:00.030000,answer1,0.41884446,-16.917076,30.24624,-0.044968035,-0.01510433,0.14544827,19.595938,1.846233,12.386676,-4.203644,43.138306,0.0,0.0,10.9500475,1.4418119,5.446739,423.42935,1008.85474,0.0,1477.5282,698.326,-24.831602,2557.3406,736.32587,-27.595222,0 days 00:00:03.510500501,0 days 00:00:03.530500501
0 days 00:00:00.020000,0 days 00:00:00.040000,answer1,0.4485947,-17.044724,25.898954,-0.030486153,-0.015725346,0.22624862,20.530098,1.8374,15.175441,-5.462911,43.08733,0.0,2.1970074,12.628369,2.9615524,8.941924,409.8021,1050.5952,0.0,1558.0677,663.8692,-23.736404,2710.5862,971.1802,-29.113165,0 days 00:00:03.520500501,0 days 00:00:03.540500501
0 days 00:00:00.030000,0 days 00:00:00.050000,answer1,0.47896913,-16.997568,23.409363,-0.0136436485,-0.012968478,0.29414868,23.007818,1.1222833,16.773527,-1.7079116,42.96169,0.02755148,1.9211044,13.177795,4.8178096,8.168044,384.85437,1111.1447,0.0,1584.5122,663.81934,-26.083616,2618.947,1207.3451,-25.113749,0 days 00:00:03.530500501,0 days 00:00:03.550500501
0 days 00:00:00.040000,0 days 00:00:00.060000,answer1,0.5013043,-16.24278,20.17491,-0.005751105,-0.016338587,0.23531611,23.3592,-1.2770109,18.04955,-6.46322,42.66284,0.02146826,1.1111435,12.496518,5.941419,11.80827,389.40665,1125.9093,0.0,1625.5469,684.0967,-25.194338,2551.8416,1389.3588,-25.240946,0 days 00:00:03.540500501,0 days 00:00:03.560500501
0 days 00:00:00.050000,0 days 00:00:00.070000,answer1,0.5124082,-15.640819,20.218674,-0.0073688403,-0.018040864,0.18437545,22.382334,-0.8348735,17.055706,-7.7186074,42.279995,0.016595414,0.7278741,11.5529375,5.3534102,13.418504,389.0328,1123.9187,0.0,1621.9688,653.49445,-28.797617,2482.5803,2124.8093,-24.697233,0 days 00:00:03.550500501,0 days 00:00:03.570500501
0 days 00:00:00.060000,0 days 00:00:00.080000,answer1,0.51468116,-15.292148,21.814371,-0.022306472,-0.021986425,0.19605666,21.540901,-0.08065244,16.562326,-12.918655,41.907486,0.009858853,0.5083106,11.050598,9.695952,16.954592,422.6914,1181.0625,0.0,1641.4183,1349.8156,-27.021383,2355.6145,1958.171,-28.248068,0 days 00:00:03.560500501,0 days 00:00:03.580500501
0 days 00:00:00.070000,0 days 00:00:00.090000,answer1,0.49444577,-16.823877,24.670532,-0.03205703,-0.02161544,0.18025969,22.539268,1.5253531,11.567334,-12.839456,41.41962,0.015687712,0.67111105,10.609331,11.836373,14.434701,528.79877,1382.7313,0.0,1755.21,1480.4669,-26.5973,2672.5771,1731.1249,-27.558075,0 days 00:00:03.570500501,0 days 00:00:03.590500501
0 days 00:00:00.080000,0 days 00:00:00.100000,answer1,0.49380264,-17.91516,26.58349,-0.04389395,-0.01974302,0.21415623,23.554289,0.99185306,12.930393,-13.379518,40.844795,0.02241341,0.95355445,9.915068,12.694013,11.887647,510.14267,1497.587,-15.666349,1668.2802,1768.8488,-27.291368,2447.7004,842.4733,-26.9018,0 days 00:00:03.580500501,0 days 00:00:03.600500501
0 days 00:00:00.090000,0 days 00:00:00.110000,answer1,0.4848776,-17.926702,25.569647,-0.048520733,-0.014349048,0.18498386,23.05403,1.2434077,15.189008,-11.308225,40.15761,0.026788393,1.0750278,9.295926,7.099215,10.234916,444.9987,1647.6698,0.0,1539.078,1379.1041,-28.228888,2498.502,855.7568,-27.601456,0 days 00:00:03.590500501,0 days 00:00:03.610500501
0 days 00:00:00.100000,0 days 00:00:00.120000,answer1,0.4671526,-17.883776,25.488083,-0.039051007,-0.009640061,0.1728031,21.621172,3.3183525,19.11856,-10.653447,39.877663,0.05004746,1.2600552,9.370442,4.6303596,11.105779,333.86282,1563.4596,0.0,1387.3678,1421.2201,-30.81832,2365.6382,931.3466,-29.55426,0 days 00:00:03.600500501,0 days 00:00:03.620500501
