start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.020000,answer2,0.19463785,-12.225736,21.16127,-0.025028015,-0.008547375,0.015365854,24.165604,5.868921,4.628449,8.322086,0.0,0.0,0.0,0.0,0.0,0.0,391.43613,1425.542,-201.0,1268.3099,1147.8533,-201.0,2212.382,960.4673,-201.0,0 days 00:00:13.500500501,0 days 00:00:13.520500501
0 days 00:00:00.010000,0 days 00:00:00.030000,answer2,0.19498031,-12.30767,21.848177,-0.018676134,-0.014744292,0.032004625,24.665232,6.600203,2.3256776,4.9917893,0.0,0.0,0.0,0.0,0.0,0.0,408.47476,1266.6049,-201.0,1321.0726,1046.2512,-201.0,2297.625,957.0628,-201.0,0 days 00:00:13.510500501,0 days 00:00:13.530500501
0 days 00:00:00.020000,0 days 00:00:00.040000,answer2,0.19535275,-11.89928,22.07118,0.0047374214,-0.015916007,0.05149744,23.63503,6.100958,0.80341196,4.892239,0.0,0.0,0.0,0.0,0.0,0.0,422.09033,1184.6105,-201.0,1341.3888,1009.6241,-201.0,2304.7258,910.2605,-201.0,0 days 00:00:13.520500501,0 days 00:00:13.540500501
0 days 00:00:00.030000,0 days 00:00:00.050000,answer2,0.18770571,-12.463815,22.696775,0.013572577,-0.017135024,0.05139564,22.803375,7.3064156,3.3469136,2.1703126,0.0,0.0,0.0,0.0,0.0,0.0,418.39917,1266.4888,-201.0,1346.5946,1102.6964,-201.0,2335.9783,1001.89374,-201.0,0 days 00:00:13.530500501,0 days 00:00:13.550500501
0 days 00:00:00.040000,0 days 00:00:00.060000,answer2,0.18606597,-12.694801,21.859972,0.030582229,-0.014502327,0.052696,22.344711,7.9320416,3.6731713,4.0376377,0.0,0.0,0.0,0.0,0.0,0.0,401.86728,1323.3639,-136.03754,1321.618,1134.7319,-138.21141,2287.4983,929.9993,-141.01276,0 days 00:00:13.540500501,0 days 00:00:13.560500501
0 days 00:00:00.050000,0 days 00:00:00.070000,answer2,0.18601196,-14.380374,22.052254,0.019629212,-0.018868148,0.05309175,24.130203,10.3866205,4.7793794,3.7174008,16.172222,0.0,0.0,-6.5892553,-1.1134398,25.63123,596.8964,1318.1044,-71.435394,1605.2059,1021.9209,-77.40971,2614.3174,843.1872,-81.09649,0 days 00:00:13.550500501,0 days 00:00:13.570500501
0 days 00:00:00.060000,0 days 00:00:00.080000,answer2,0.18422596,-13.379874,21.841028,0.011628102,-0.011839274,0.05630098,23.966383,9.69196,2.3438828,5.2943883,16.4375,0.0,0.0,-6.12246,-0.8863055,24.679611,570.82916,1374.7938,-5.6436744,1551.1796,968.5058,-14.030434,2581.126,754.7684,-21.121666,0 days 00:00:13.560500501,0 days 00:00:13.580500501
0 days 00:00:00.070000,0 days 00:00:00.090000,answer2,0.18098879,-14.561099,24.768717,-0.0077479263,-0.012620215,0.05991597,24.548414,10.391697,2.8200378,6.7449546,16.844927,0.0,0.0,-6.787084,-1.0528601,22.60288,573.92535,1444.0299,-6.69649,1545.6935,1025.6464,-15.719741,2609.4678,844.6613,-21.409126,0 days 00:00:13.570500501,0 days 00:00:13.590500501
0 days 00:00:00.080000,0 days 00:00:00.100000,answer2,0.17274813,-13.869191,25.10685,0.0015627587,-0.012158633,0.06411639,24.43454,10.250106,0.75450104,5.657334,17.030293,0.0,0.0,-6.5725603,-1.3289526,20.482702,378.17868,1423.9874,-71.29863,1282.373,1111.5629,-76.52143,2384.5925,1058.3212,-81.3254,0 days 00:00:13.580500501,0 days 00:00:13.600500501
0 days 00:00:00.090000,0 days 00:00:00.110000,answer2,0.16966207,-14.0720415,24.982788,-0.0042579654,-0.015970992,0.060147822,23.66493,9.949385,1.1036369,5.107052,0.0,0.0,0.0,0.0,0.0,0.0,411.04257,1431.6849,-137.09035,1327.1289,1223.5881,-139.90071,2423.5886,1255.5692,-141.30022,0 days 00:00:13.590500501,0 days 00:00:13.610500501
