start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer2,0.0,0.6303351,0.0,0.0,0.0,-100.0,0.35456118,0.98834115,0.0039001412,0.094482236,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0003637517,0.0023169538,287.10938,961.8164,1062.3047,3919.043,0.01185606,1148.7733,4.577864,2.0784704e+06,3.1041868,18.175419,-0.00072908355,0.88433033,0.0019859632,13.069303,-1.6766132,-0.10110792,-3.7115061,27.435701,12.348876,10.973133,8.933746,-28.567703,0.0023237069,15.567375,-10.166035,5.0466566,-14.274781,0 days 00:00:05.305305305,0 days 00:00:05.345305305
0 days 00:00:00.010000,0 days 00:00:00.050000,answer2,0.0,0.62629664,0.0,0.0,0.0,-100.0,0.36019158,0.98834115,0.0041734725,0.102229774,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.00038976464,0.0022861708,502.4414,976.1719,1047.9492,3875.9766,0.026963606,1307.9315,4.618095,2.5728642e+06,3.196236,17.461374,-0.0006851929,1.0237741,0.0020975142,10.775517,-3.7075043,-5.1940064,-6.775065,18.167414,12.997997,6.068784,4.4532127,-31.004654,-5.0743394,7.8627033,-5.567591,5.171575,-9.134431,0 days 00:00:05.315305305,0 days 00:00:05.355305305
0 days 00:00:00.020000,0 days 00:00:00.060000,answer2,0.0,0.61210525,0.0,0.0,0.0,-100.0,0.41761294,0.98834115,0.0044635604,0.108843535,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.00041312212,0.0030713927,775.1953,1306.3477,2856.7383,5081.836,0.047279093,2047.528,5.3466134,4.8643365e+06,2.505892,12.510757,-0.00076787424,1.5412346,0.00259607,6.05874,-5.5045323,-9.302874,-5.1174483,8.575604,17.261703,1.1475272,3.344576,-26.716627,-5.7983775,0.4503088,-3.4905279,4.8473716,-5.814272,0 days 00:00:05.325305305,0 days 00:00:05.365305305
0 days 00:00:00.030000,0 days 00:00:00.070000,answer2,0.0,0.60554904,0.0,0.0,0.0,-100.0,0.43739924,0.98834115,0.004752276,0.10411942,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.000527224,0.0029641616,846.97266,1306.3477,3172.5586,6014.9414,0.054002125,2291.5305,5.710753,6.328316e+06,2.1170921,8.342038,-0.0007724298,1.7173327,0.002657837,3.8210576,-3.929126,-10.725701,-2.4279199,3.0965242,19.137022,-2.2747068,1.6177301,-24.786333,-7.536902,-2.6860104,-1.4040283,2.0995438,-2.6703908,0 days 00:00:05.335305305,0 days 00:00:05.375305305
0 days 00:00:00.040000,0 days 00:00:00.080000,answer2,0.0,0.6277769,0.0,0.0,0.0,-100.0,0.4880148,1.0245928,0.005285056,0.08503401,0.13930584,0.28394985,0.43067026,0.57586,0.67163056,0.7672768,0.87582654,0.9304037,0.96552175,1.0299239,1.0996966,1.1837025,1.2370782,1.3367268,1.40969,1.441121,1.4663032,1.541926,1.4962727,1.4257227,1.4596246,1.3513265,1.1345841,0.96368814,0.78288823,0.6386877,0.0006370532,0.0033044796,631.6406,1248.9258,3718.0664,6258.9844,0.05901556,2349.379,5.9923573,6.4380765e+06,1.4805285,4.8376307,-0.001055223,1.7063065,0.0032833603,3.4707725,-0.2901396,-5.0191255,1.2598885,8.580831,15.45382,9.566986,7.4037895,-23.716692,-3.3811967,-3.6335356,-1.062091,2.090303,-3.7183726,0 days 00:00:05.345305305,0 days 00:00:05.385305305
0 days 00:00:00.050000,0 days 00:00:00.090000,answer2,0.0,0.66802555,0.0,0.0,0.0,-64.28848,0.46032938,1.0670018,0.006843707,0.05971278,0.18476336,0.34020278,0.48454037,0.6340334,0.6560959,0.7577893,0.9350323,0.9761432,0.9442815,1.0038756,1.0857081,1.2052442,1.2659888,1.4365433,1.5006415,1.4770209,1.4356141,1.5709287,1.4958481,1.4679432,1.6825072,1.5045309,1.2102875,1.0405961,0.7975058,0.64838225,0.0019456347,0.0025817736,344.53125,660.35156,1650.8789,4076.9531,0.06994836,1413.9567,4.9276137,3.7370232e+06,2.787119,16.883684,-0.0018741697,1.0524527,0.0051505137,9.631125,4.4362144,-0.53933066,1.4466004,21.536448,11.936493,16.3777,12.9468155,-32.40996,-10.528809,-5.362034,-5.3402233,5.156442,-0.8912882,0 days 00:00:05.355305305,0 days 00:00:05.395305305
0 days 00:00:00.060000,0 days 00:00:00.100000,answer2,125.81955,0.69656307,0.0,0.0,0.27082318,-27.747932,0.4816887,1.0947465,0.010029246,0.037981857,0.2792295,0.46024004,0.60468477,0.76102716,0.63698566,0.7421685,1.02959,1.0644199,0.93966347,0.9829369,1.0483781,1.2178086,1.3152809,1.5147117,1.5358315,1.4368814,1.2964875,1.500174,1.4100317,1.5443329,1.9080654,1.6075163,1.2456926,1.057327,0.73235613,0.59158564,0.0037481121,0.0032161407,143.55469,373.2422,1062.3047,2095.8984,0.09099921,848.84406,3.9463222,1.7342485e+06,4.666645,47.54069,-0.004719024,0.64060086,0.011028347,15.610072,5.7956653,4.2253456,2.859602,31.849417,9.337105,21.289213,16.669294,-32.263126,-13.226067,-7.314816,-8.322211,8.279111,-0.7970349,0 days 00:00:05.365305305,0 days 00:00:05.405305305
0 days 00:00:00.070000,0 days 00:00:00.110000,answer2,127.28699,0.71207863,0.03347829,0.0,0.35398722,8.384458,0.51069474,1.0984176,0.0155200735,0.024943313,0.4250559,0.6607323,0.82203346,0.9684243,0.65367764,0.77847075,1.1151067,1.1769848,0.98192245,0.996397,1.028495,1.2633802,1.464512,1.5248502,1.4631523,1.2952722,1.0664842,1.2909709,1.251073,1.6645719,1.9750528,1.5106131,1.1725057,0.9672187,0.5847736,0.45713007,0.019552916,0.0041292235,129.19922,143.55469,258.39844,689.0625,0.14292754,347.79538,3.062884,466902.4,7.657329,114.663124,-0.0132628335,0.31329536,0.024374107,24.268082,7.7564225,5.488199,5.7301197,36.292343,6.4647946,11.317097,20.121437,-31.241488,-19.726347,-4.4180474,-10.360518,12.8623705,-2.7276745,0 days 00:00:05.375305305,0 days 00:00:05.415305305
0 days 00:00:00.080000,0 days 00:00:00.120000,answer2,132.34636,0.7246496,0.04516363,0.019405223,0.30931175,10.317054,0.5485524,1.1061807,0.021708468,0.017951626,0.58740455,0.9080431,1.136796,1.2937906,0.7530086,0.9465372,1.2080395,1.2267021,1.0410197,1.0322279,1.0377108,1.351851,1.7522234,1.4957314,1.3191717,1.1490201,0.89517283,1.1134964,1.1049759,1.6792402,1.7551569,1.2850338,1.0279611,0.8496892,0.46657848,0.34411764,0.04214391,0.0044344915,129.19922,129.19922,244.04297,445.01953,0.14985208,247.26457,2.7560472,186992.89,12.132665,303.21243,-0.02440039,0.24200976,0.04040984,29.2703,10.512303,6.9026127,10.727718,28.482374,0.27549902,6.5806165,18.619751,-20.842773,-19.623972,-2.4772909,-7.2088203,12.088656,-9.862838,0 days 00:00:05.385305305,0 days 00:00:05.425305305
0 days 00:00:00.090000,0 days 00:00:00.130000,answer2,137.05525,0.7377961,0.043628544,0.02846896,0.20986432,12.453465,0.5792668,1.1539086,0.025619904,0.0143613005,0.7201023,1.150088,1.463132,1.6839594,0.94173545,1.2989308,1.2993256,1.1723377,1.0779129,1.0683546,1.0960531,1.4853913,2.1286542,1.5225954,1.2284245,1.1109625,0.86981004,1.0459957,1.0474044,1.5590433,1.4514341,1.1064125,0.9130943,0.81376725,0.44265163,0.30405053,0.05914106,0.004439976,129.19922,129.19922,258.39844,287.10938,0.15365994,217.5468,2.6384318,101142.41,15.117551,437.26688,-0.032631766,0.22243328,0.053268153,31.207266,12.700706,7.1734004,15.935936,21.764322,-2.985512,1.3713741,13.558467,-15.015057,-17.469275,-1.7772089,-7.082311,9.111637,-12.632863,0 days 00:00:05.395305305,0 days 00:00:05.435305305
