start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer2,148.17783,0.70478994,0.0,0.0,0.2774733,18.598722,0.31903931,0.98834115,0.01087387,0.018896447,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0070112273,0.00048828102,43.066406,43.066406,301.46484,330.17578,0.008804022,231.99776,2.2468798,368301.28,8.596783,114.87457,-0.002946039,0.20767373,0.0045659677,16.959597,10.218748,22.494467,3.1622922,15.072757,-11.12231,7.442219,-6.6451564,-16.128416,-9.221951,-2.0020735,-2.1268475,8.137703,11.844867,0 days 00:00:07.407407407,0 days 00:00:07.447407407
0 days 00:00:00.010000,0 days 00:00:00.050000,answer2,145.8672,0.7073984,0.019657228,0.0,0.16786635,19.173475,0.32049122,0.98834115,0.010984537,0.018896447,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.009089861,0.00047449768,43.066406,114.84375,301.46484,315.8203,0.022806458,232.54185,2.3643448,304456.78,9.851476,157.7318,-0.0031818189,0.21646953,0.0056677503,18.785349,10.286394,21.627365,3.3135242,11.620507,-6.9560637,5.892126,-9.386853,-15.659455,-8.471008,-4.4075522,-1.7732047,5.899261,9.031316,0 days 00:00:07.417407407,0 days 00:00:07.457407407
0 days 00:00:00.020000,0 days 00:00:00.060000,answer2,144.03433,0.70179397,0.019657228,0.011470401,0.057876375,-20.096178,0.32522944,0.98834115,0.0110367015,0.017006801,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.011707778,0.00045073507,43.066406,186.6211,301.46484,301.46484,0.03167292,237.52264,2.5000732,251601.67,10.734628,184.31824,-0.0034792116,0.22908558,0.0066259294,20.212318,11.823685,20.850782,0.5850093,8.754985,-4.2665534,3.2105684,-10.744141,-12.967725,-7.089442,-6.245033,-4.7322254,3.618593,4.9553733,0 days 00:00:07.427407407,0 days 00:00:07.467407407
0 days 00:00:00.030000,0 days 00:00:00.070000,answer2,0.0,0.6639438,0.0,0.0,0.0,-60.155594,0.3122762,0.98834115,0.011137072,0.012471656,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.011121753,0.0003437926,43.066406,186.6211,287.10938,301.46484,0.037479237,225.68903,2.4941108,239867.67,11.308852,200.19135,-0.0034402392,0.21812057,0.005817343,19.987032,14.246391,22.301773,-1.7075981,9.413049,-1.0751703,2.2228038,-8.006366,-9.923818,-9.352274,-6.8223624,-7.4020743,0.48944056,4.442356,0 days 00:00:07.437407407,0 days 00:00:07.477407407
0 days 00:00:00.040000,0 days 00:00:00.080000,answer2,0.0,0.621702,0.0,0.0,0.0,-100.0,0.28584597,0.96641666,0.011159749,0.00718065,0.13038662,0.27536198,0.40631056,0.5211389,0.66367173,0.766797,0.8293459,0.90353584,0.92775935,0.9977493,1.0579536,1.1125011,1.1513805,1.247935,1.2970921,1.3111461,1.3991159,1.451311,1.4683703,1.4234039,1.3376589,1.2098888,1.0424055,0.886677,0.72369903,0.58423406,0.0074854433,0.0002754505,43.066406,114.84375,215.33203,272.7539,0.04218935,187.30257,2.1804278,232211.17,12.352386,235.10945,-0.00318198,0.17594731,0.0035928467,19.195023,15.115131,24.561483,-2.4949727,9.950959,-0.76880926,4.8709598,-2.05904,-5.0767303,-5.8509064,-3.2150834,-7.3517933,-0.73071456,3.12167,0 days 00:00:07.447407407,0 days 00:00:07.487407407
0 days 00:00:00.050000,0 days 00:00:00.090000,answer2,0.0,0.57458884,0.0,0.0,0.0,-100.0,0.2486388,0.9189963,0.01110283,0.0030234316,0.13258809,0.27211106,0.37235686,0.45110264,0.642387,0.72667235,0.77183867,0.8416469,0.8300469,0.9139406,0.9753954,1.0408503,1.0406588,1.2049235,1.229448,1.1995091,1.3454851,1.4276528,1.437925,1.4172608,1.3177167,1.1806022,0.9864184,0.8717763,0.7004962,0.5630923,0.00320818,0.00020201922,43.066406,43.066406,129.19922,244.04297,0.04439071,145.5237,1.7056051,236088.5,13.020011,251.5114,-0.0026964322,0.12904401,0.0015608468,17.232088,15.3799715,26.489202,1.0686316,14.066559,1.0319881,6.100155,0.5981908,-4.7132173,-2.705433,-1.0067018,-4.1976657,1.2466367,1.7364033,0 days 00:00:07.457407407,0 days 00:00:07.497407407
0 days 00:00:00.060000,0 days 00:00:00.100000,answer2,0.0,0.5264954,0.0,0.0,0.0,-100.0,0.22120942,0.8465108,0.0109923035,0.0007558579,0.13520075,0.26073125,0.32243815,0.35858974,0.60226434,0.627842,0.67484623,0.73512644,0.7049733,0.7998443,0.8736486,0.94090843,0.9020507,1.1434318,1.1297773,1.059811,1.2598728,1.3862728,1.3730854,1.3828872,1.2686862,1.1263964,0.91206616,0.8342195,0.6630142,0.53129655,0.0013538535,0.0001611068,43.066406,43.066406,57.421875,215.33203,0.035326894,120.12781,1.3448601,225411.56,14.328317,296.11514,-0.0023899602,0.10228484,0.00059322006,15.9321165,15.503947,28.839819,3.724078,15.542859,2.7772415,5.652056,-0.3289787,-3.9171822,-1.9108238,2.2610111,-1.3215349,1.5301021,3.1332524,0 days 00:00:07.467407407,0 days 00:00:07.507407407
0 days 00:00:00.070000,0 days 00:00:00.110000,answer2,0.0,0.39312187,0.0,0.0,0.0,-100.0,0.19631861,0.7734987,0.0109039275,0.0,0.13611972,0.23205863,0.26666158,0.28210965,0.56033856,0.4888951,0.5560345,0.5999813,0.60451436,0.6997647,0.803562,0.8808616,0.8117922,1.0661719,1.0254405,0.9655123,1.1593127,1.3115634,1.2629527,1.3298575,1.2297817,1.0681477,0.8483641,0.785554,0.6257597,0.50985384,0.0009078045,0.00012149266,43.066406,43.066406,43.066406,157.91016,0.027843356,106.08329,0.928932,219581.89,15.546918,339.53336,-0.0022175817,0.08786798,0.0004351902,13.086116,15.343646,28.619698,6.9949136,21.165533,3.3719852,0.9966697,0.2361954,-1.9002728,4.4849086,1.8586946,0.6811307,8.123818,7.7188067,0 days 00:00:07.477407407,0 days 00:00:07.517407407
0 days 00:00:00.080000,0 days 00:00:00.120000,answer2,0.0,0.2761718,0.0,0.0,0.0,-100.0,0.17998402,0.7137528,0.010942928,0.0,0.13568334,0.19442339,0.2090574,0.22875667,0.5027265,0.3680651,0.45634452,0.49783614,0.54306847,0.62423426,0.75704354,0.8456416,0.7775741,0.96548444,0.9529376,0.89726764,1.0654125,1.2440408,1.177781,1.2652558,1.2023458,1.0111455,0.81013316,0.7350588,0.5932857,0.49696848,0.0005218704,0.00010437163,43.066406,43.066406,43.066406,100.48828,0.02156811,92.00913,0.6395096,198856.58,16.998697,394.4849,-0.0022559308,0.074614555,0.00021836226,10.573761,12.054521,27.23522,6.3190265,23.467573,6.419455,7.6466446,7.444439,2.8580875,7.2056293,6.503323,6.965038,12.235221,12.002713,0 days 00:00:07.487407407,0 days 00:00:07.527407407
0 days 00:00:00.090000,0 days 00:00:00.130000,answer2,0.0,0.19739358,0.0,0.0,0.0,-100.0,0.16320612,0.670149,0.0109071,0.0,0.13511229,0.15378588,0.15399188,0.18237828,0.4439772,0.30323946,0.39420533,0.43304166,0.4919865,0.56978464,0.7163282,0.83019185,0.79975486,0.87230015,0.90772706,0.84440285,0.996003,1.1418705,1.1101766,1.2174946,1.2018074,0.9830845,0.78925586,0.6996587,0.5645792,0.4877347,7.788518e-05,8.398262e-05,43.066406,43.066406,43.066406,43.066406,0.020765865,81.573204,0.3610495,193987.0,17.58299,412.9635,-0.002205298,0.06372455,8.222483e-05,7.9131026,10.374027,25.11422,7.6112227,25.800024,2.9758809,12.598681,16.81954,9.707976,16.434275,8.52661,8.467214,15.144181,8.417483,0 days 00:00:07.497407407,0 days 00:00:07.537407407
