start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer2 ,0.0,0.6531531,0.0,0.0,0.0,-100.0,0.32721183,0.98834115,0.006787662,0.05102041,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.009059894,0.00057546253,215.33203,258.39844,272.7539,602.9297,0.02409011,438.26428,3.0638607,921390.7,7.844869,75.66239,-0.0020117357,0.40908286,0.0042528235,18.823318,13.233975,5.883821,-0.11165603,6.2770696,4.126241,-13.453796,-17.365358,-12.07163,-22.736586,-6.423721,-5.375318,-3.5769384,0.3533329,0 days 00:00:12.078745412,0 days 00:00:12.118745412
0 days 00:00:00.010000,0 days 00:00:00.050000,answer2 ,0.0,0.6502345,0.0,0.0,0.0,-100.0,0.34476194,0.98834115,0.006314294,0.05385488,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.009538577,0.00087033893,244.04297,287.10938,330.17578,760.83984,0.055411685,510.37344,3.3592231,1.0949358e+06,7.1831746,65.69654,-0.001967151,0.4676611,0.003881478,17.686165,11.67368,4.1961637,0.36048076,5.684644,1.6169971,-21.559488,-20.15268,-12.09288,-13.372119,1.4751183,-5.3795695,-3.406266,2.150391,0 days 00:00:12.088745412,0 days 00:00:12.128745412
0 days 00:00:00.020000,0 days 00:00:00.060000,answer2 ,0.0,0.6466705,0.0,0.0,0.0,-100.0,0.3617923,0.98834115,0.005577794,0.055933487,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.008344955,0.0013125635,258.39844,315.8203,617.28516,1191.5039,0.07259572,671.60956,3.9239025,1.461657e+06,6.0480914,50.97095,-0.0017263605,0.58411664,0.002999937,15.620875,7.894015,3.9491246,1.9226738,5.5387626,1.580266,-22.03395,-22.489008,-13.094818,-6.541367,6.627081,-5.1014805,-4.399717,1.2270674,0 days 00:00:12.098745412,0 days 00:00:12.138745412
0 days 00:00:00.030000,0 days 00:00:00.070000,answer2 ,0.0,0.6595079,0.0,0.0,0.0,-100.0,0.35947633,0.98834115,0.005193028,0.05536659,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.004842095,0.0014544856,287.10938,344.53125,803.90625,1478.6133,0.061490815,785.39624,4.293915,1.6657756e+06,4.941068,33.841965,-0.0009939037,0.6720407,0.0021885873,15.220866,3.1287546,0.5202555,-1.5196176,2.889094,1.9381976,-20.666517,-21.700148,-10.519887,-7.583,7.3741546,-1.0094599,-2.7633915,1.6782945,0 days 00:00:12.108745412,0 days 00:00:12.148745412
0 days 00:00:00.040000,0 days 00:00:00.080000,answer2 ,0.0,0.66505295,0.0,0.0,0.0,-100.0,0.36514124,0.9930978,0.00511979,0.05385487,0.11991668,0.25505814,0.40680304,0.5542436,0.6707402,0.779764,0.8592689,0.93800765,1.0059537,1.0692183,1.0851105,1.156809,1.2624283,1.3140621,1.371373,1.3783942,1.4541435,1.4577998,1.4497501,1.406859,1.3551621,1.236835,1.0520965,0.87495726,0.7272225,0.57856226,0.005860561,0.0015500536,287.10938,344.53125,789.5508,1421.1914,0.04641704,747.87494,4.1227255,1.4136394e+06,5.449389,44.463467,-0.0011183204,0.64599866,0.0021341892,15.028473,0.27285644,1.1269556,-3.226243,-0.8225837,-2.7513154,-18.831776,-23.858253,-16.954374,-11.787684,4.2034564,1.1713811,-4.2145844,-3.2347362,0 days 00:00:12.118745412,0 days 00:00:12.158745412
0 days 00:00:00.050000,0 days 00:00:00.090000,answer2 ,0.0,0.6609848,0.0,0.0,0.0,-100.0,0.3508658,0.99131846,0.004825832,0.054610733,0.10835429,0.24214293,0.39472708,0.5492286,0.64564127,0.77801675,0.8652151,0.98366547,1.0609173,1.0536708,1.0344996,1.1454252,1.2854729,1.3687035,1.3990526,1.3699354,1.5136143,1.4480299,1.4369651,1.374072,1.34031,1.259427,1.0250295,0.83773565,0.70991164,0.5445153,0.0058565964,0.0011857817,272.7539,330.17578,717.77344,1148.4375,0.05302607,672.05774,3.9465199,1.2073964e+06,5.7842193,48.62965,-0.0011180667,0.59231377,0.0022982515,15.733682,1.7586123,1.5212226,-5.157147,1.5101012,-0.87991685,-17.356638,-22.38101,-16.853865,-16.014242,-0.046007473,0.25577846,-1.3450524,-0.47902408,0 days 00:00:12.128745412,0 days 00:00:12.168745412
0 days 00:00:00.060000,0 days 00:00:00.100000,answer2 ,0.0,0.64050657,0.0,0.0,0.0,-100.0,0.3460147,0.98404723,0.004660659,0.05404384,0.097896494,0.2338751,0.37522376,0.5331792,0.62191373,0.7689452,0.8556197,1.0438799,1.1434146,0.98039484,0.9712672,1.1371206,1.2990485,1.4366032,1.4025174,1.3677064,1.5487989,1.4128398,1.4171091,1.3312539,1.317821,1.2905637,1.0016093,0.8007469,0.6919329,0.5039463,0.004891017,0.0010272725,258.39844,358.88672,760.83984,1521.6797,0.05294183,758.4961,4.298185,1.5158704e+06,5.3272552,42.99463,-0.0009892982,0.64705795,0.002091913,14.9003105,1.7711462,1.9947387,-2.4221919,1.4150032,-2.3191164,-10.746017,-18.825895,-15.75254,-16.163107,0.25182042,1.5295258,1.5909361,0.259586,0 days 00:00:12.138745412,0 days 00:00:12.178745412
0 days 00:00:00.070000,0 days 00:00:00.110000,answer2 ,0.0,0.6334035,0.0,0.0,0.0,-100.0,0.35104647,0.9774742,0.0045768223,0.052532125,0.10027659,0.2592295,0.3669258,0.51206887,0.60802984,0.7261123,0.8317105,1.1169578,1.2194723,0.8469152,0.92525643,1.1430796,1.2813219,1.5093393,1.3955561,1.4145476,1.542405,1.3544933,1.3670436,1.2901844,1.2987067,1.3168464,1.0062715,0.8027899,0.6916218,0.4871681,0.0038283132,0.0009113592,229.6875,358.88672,760.83984,1507.3242,0.05936143,757.5927,4.489471,1.5446581e+06,5.155,39.562634,-0.0010142393,0.64254147,0.0023162954,15.798083,2.6178763,2.740815,2.6947472,1.728786,0.96239805,-3.8032463,-17.10544,-14.516139,-18.079712,-2.9150379,0.5920401,5.7157264,3.8343525,0 days 00:00:12.148745412,0 days 00:00:12.188745412
0 days 00:00:00.080000,0 days 00:00:00.120000,answer2 ,0.0,0.64344704,0.0,0.0,0.0,-100.0,0.37842914,0.9927575,0.0051892456,0.049319725,0.10998926,0.30333817,0.3579615,0.48793283,0.63088626,0.6995562,0.8320105,1.2139896,1.2390147,0.7361679,0.92019874,1.2022355,1.3040439,1.5908209,1.4161211,1.5277271,1.5665804,1.3367213,1.3157912,1.239284,1.316579,1.3405596,1.0523849,0.84776926,0.7199604,0.50406975,0.004203477,0.0011080558,215.33203,358.88672,674.70703,1665.2344,0.054425713,763.7378,4.558268,1.5732675e+06,4.817103,35.58995,-0.0011716278,0.6386023,0.0022462618,15.175298,2.5303223,3.1916206,4.3002715,-2.9532154,-3.8743143,-3.7947292,-16.752506,-10.488437,-14.575672,-7.4948883,0.29204288,5.080667,0.64901733,0 days 00:00:12.158745412,0 days 00:00:12.198745412
0 days 00:00:00.090000,0 days 00:00:00.130000,answer2 ,0.0,0.6551414,0.0,0.0,0.0,-100.0,0.39284453,1.0310096,0.0057273917,0.04497354,0.12206754,0.36627784,0.3724439,0.48297298,0.69947606,0.72042066,0.8544709,1.2496222,1.1741492,0.69123054,0.94144064,1.310143,1.3665328,1.674295,1.5050015,1.6899165,1.6700357,1.3939337,1.2750987,1.1937975,1.3854527,1.358378,1.1073757,0.90503025,0.7523329,0.5443514,0.0051912274,0.0012147523,186.6211,287.10938,459.375,1076.6602,0.06548088,570.10986,3.9559925,1.0447222e+06,5.845825,51.328686,-0.0017574821,0.4954772,0.0033866968,16.715303,4.8542295,7.5647073,6.7135825,-3.1867645,-4.31188,-8.707025,-18.550625,-7.016813,-9.027791,-9.549385,-3.0765355,1.5160378,-1.4012108,0 days 00:00:12.168745412,0 days 00:00:12.208745412
