start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer2,0.0,0.6362265,0.0,0.0,0.0,-100.0,0.35785723,0.98834115,0.005300827,0.050453514,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0032229878,0.0007054947,172.26562,272.7539,531.15234,1033.5938,0.01830806,575.19257,4.2008157,1.1139851e+06,5.221481,38.229233,-0.0012225021,0.4978226,0.0018405095,17.06553,7.8828254,8.38252,1.3439598,-2.0901694,-8.5909815,5.596729,1.2193937,2.3301232,-3.9629433,-10.56972,-11.29585,-8.360112,2.1497726,0 days 00:00:08.641975309,0 days 00:00:08.681975309
0 days 00:00:00.010000,0 days 00:00:00.050000,answer2,0.0,0.642833,0.0,0.0,0.0,-100.0,0.3521863,0.98834115,0.0049748314,0.04799698,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0030184274,0.00074312015,215.33203,315.8203,574.21875,1378.125,0.03621368,674.19135,4.41837,1.3081054e+06,4.7251277,32.15514,-0.0009886291,0.5737949,0.0016878383,15.825582,6.3480663,7.6427207,1.2448245,-5.3929844,-11.019595,0.7363145,1.4100742,2.8559587,-1.3689599,-8.537431,-10.179676,-3.0923011,6.9561954,0 days 00:00:08.651975309,0 days 00:00:08.691975309
0 days 00:00:00.020000,0 days 00:00:00.060000,answer2,0.0,0.64368683,0.0,0.0,0.0,-100.0,0.33870724,0.98834115,0.0046605193,0.045918364,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0030507233,0.0006704602,258.39844,344.53125,602.9297,1449.9023,0.053933144,707.37775,4.423821,1.3267319e+06,4.754401,32.45721,-0.00079458184,0.60746807,0.0017235737,15.778076,5.118553,5.3303714,-0.57123405,-7.208573,-12.012035,-1.2497933,-1.2517077,-0.9757944,-3.8452094,-11.156173,-7.1648,2.570899,8.150907,0 days 00:00:08.661975309,0 days 00:00:08.701975309
0 days 00:00:00.030000,0 days 00:00:00.070000,answer2,0.0,0.6416165,0.0,0.0,0.0,-100.0,0.3422769,0.98834115,0.0047093187,0.045918364,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0042815343,0.0006479904,287.10938,344.53125,602.9297,1162.793,0.057328362,673.27423,4.2248745,1.0801245e+06,5.3539834,41.8849,-0.0009222336,0.5969891,0.0024726342,16.825241,4.840925,3.0202363,-3.2544804,-11.578441,-12.806396,-4.3661084,-2.7337809,-1.4651312,-4.7871394,-10.2167015,-9.562004,0.6447404,5.2334766,0 days 00:00:08.671975309,0 days 00:00:08.711975309
0 days 00:00:00.040000,0 days 00:00:00.080000,answer2,0.0,0.6308246,0.0,0.0,0.0,-100.0,0.36818078,0.99663,0.005269768,0.04478458,0.1292421,0.26957893,0.43386123,0.5795564,0.6836149,0.78717405,0.8972084,0.95722914,0.99570084,1.1219982,1.1265907,1.1664737,1.2206211,1.2792811,1.3138112,1.3740965,1.4209943,1.4705158,1.4560361,1.4149123,1.3429952,1.2201003,1.0421802,0.88141745,0.7425825,0.58460414,0.0055060075,0.0008605186,287.10938,330.17578,645.9961,961.8164,0.05978431,604.44116,4.1619964,768000.3,6.025032,53.12471,-0.0013084953,0.55726224,0.002939951,19.505354,3.5194223,0.9339059,-5.405546,-9.422822,-7.845574,-2.57679,-4.987798,-3.947654,-7.1658196,-14.674632,-9.356959,-1.7430934,4.675737,0 days 00:00:08.681975309,0 days 00:00:08.721975309
0 days 00:00:00.050000,0 days 00:00:00.090000,answer2,0.0,0.6296969,0.0,0.0,0.0,-100.0,0.40031326,1.0252322,0.005592754,0.0457294,0.12752888,0.27483702,0.4658183,0.61171263,0.69791716,0.8119924,0.9966833,1.0542183,1.0871104,1.3229247,1.202634,1.2021255,1.2140927,1.3173605,1.3207506,1.4021258,1.4212958,1.5168678,1.4741845,1.4051623,1.3282763,1.2270786,1.027809,0.84306663,0.7435269,0.5589325,0.00584794,0.0012968754,272.7539,344.53125,746.4844,1091.0156,0.06258789,640.3594,4.4072075,700170.3,5.7255645,51.56485,-0.001473376,0.58505464,0.0030184295,20.168585,0.3752048,-0.38037315,-7.884069,-6.848122,-6.810343,-1.8426942,-7.9656463,-7.0533867,-6.6342163,-11.386262,-12.429126,-7.2360215,6.260386,0 days 00:00:08.691975309,0 days 00:00:08.731975309
0 days 00:00:00.060000,0 days 00:00:00.100000,answer2,0.0,0.63034034,0.0,0.0,0.0,-100.0,0.42412004,1.0781642,0.0060290005,0.04724112,0.12767124,0.29137692,0.5100084,0.6462071,0.73465276,0.86422247,1.1222358,1.1907207,1.2141534,1.5732216,1.3317467,1.2906948,1.2317549,1.375246,1.3536296,1.4591231,1.4296929,1.5820559,1.5574609,1.4436997,1.3345547,1.2625374,1.0400816,0.80067414,0.7375908,0.5272556,0.0071154884,0.0014393792,272.7539,358.88672,732.1289,1091.0156,0.061048698,620.43134,4.533048,632099.06,5.7703795,53.507874,-0.0018104097,0.57007366,0.0028304204,21.179266,0.50589275,0.7407045,-9.340342,-3.0806704,-9.026057,-2.7749016,-6.7643685,-5.1053476,-7.290489,-11.565936,-11.127599,-4.9527755,6.760109,0 days 00:00:08.701975309,0 days 00:00:08.741975309
0 days 00:00:00.070000,0 days 00:00:00.110000,answer2,0.0,0.6336099,0.0,0.0,0.0,-100.0,0.42437938,1.12968,0.0062815626,0.04761905,0.12916058,0.31357986,0.53224295,0.6738505,0.7999669,0.9179557,1.1697634,1.2704629,1.3809623,1.7324114,1.4475414,1.4135062,1.2801121,1.4141766,1.3899918,1.4999642,1.4123567,1.6071272,1.6706825,1.5397472,1.3735036,1.3158768,1.0915184,0.7820962,0.712877,0.50024766,0.009140932,0.0013980353,287.10938,373.2422,660.35156,990.52734,0.065250516,602.6513,4.424677,569747.56,6.1841717,62.482655,-0.0019522879,0.5606961,0.0026507236,21.337378,0.7241232,-0.5323374,-11.193019,-2.53913,-13.285652,-6.482984,-7.5345397,-5.772017,-7.3892517,-6.607185,-9.157384,-1.8711823,7.430652,0 days 00:00:08.711975309,0 days 00:00:08.751975309
0 days 00:00:00.080000,0 days 00:00:00.120000,answer2,0.0,0.635277,0.0,0.0,0.0,-100.0,0.4084771,1.1458527,0.006024442,0.046107333,0.12983531,0.32627425,0.5234572,0.68835336,0.8826974,0.9755661,1.1535326,1.267307,1.4593644,1.7315465,1.4479884,1.4575492,1.3230697,1.4199958,1.3881418,1.4372488,1.3658414,1.5879855,1.7633916,1.6239201,1.418429,1.328619,1.1087117,0.80192477,0.6913269,0.490093,0.008916668,0.0010499036,301.46484,387.59766,617.28516,861.3281,0.06628582,570.22906,4.3599315,531411.3,6.715566,69.330475,-0.0019217232,0.5418642,0.0026696583,21.718002,3.27923,-0.4315571,-12.047962,-5.150314,-12.597683,-7.7494645,-0.99068755,-3.6285236,-9.698684,-4.542902,-5.544088,-1.6185211,3.98408,0 days 00:00:08.721975309,0 days 00:00:08.761975309
0 days 00:00:00.090000,0 days 00:00:00.130000,answer2,0.0,0.6411329,0.0,0.0,0.0,-100.0,0.39125133,1.1239856,0.0055380254,0.044028718,0.13126202,0.32597634,0.48351407,0.6816187,0.9496625,0.9789345,1.1081127,1.1971946,1.4950241,1.6350021,1.3795639,1.4041046,1.3318841,1.4207783,1.3127977,1.3031647,1.332201,1.5334545,1.8005222,1.6430854,1.4187528,1.2821283,1.0686247,0.83873683,0.67445487,0.49306998,0.006831893,0.0010465981,287.10938,416.3086,674.70703,1062.3047,0.062938415,623.3182,4.5087113,632714.75,6.259575,62.17632,-0.0015087329,0.578699,0.0025420901,21.026106,1.8395575,-1.4603462,-11.150268,-4.211503,-8.287107,-7.6293244,-1.857741,-3.4735014,-9.663667,1.2933551,-2.0801656,-0.30068788,2.8115299,0 days 00:00:08.731975309,0 days 00:00:08.771975309
0 days 00:00:00.100000,0 days 00:00:00.140000,answer2,0.0,0.6419191,0.0,0.0,0.0,-100.0,0.36792123,1.0776541,0.005047146,0.043083902,0.1299437,0.3204297,0.4448192,0.63993174,0.96457404,0.921778,1.0252086,1.0892686,1.4576143,1.5719582,1.2763978,1.2810398,1.2737402,1.4269547,1.2165028,1.1728648,1.3286628,1.4976124,1.7758689,1.5928421,1.354169,1.2175018,1.004999,0.86587065,0.6704512,0.49800262,0.0049141445,0.00089806,258.39844,401.95312,660.35156,1047.9492,0.06003338,604.0644,4.453119,675252.8,6.15179,57.59055,-0.0012366642,0.5564306,0.0026493575,20.49079,3.1355522,1.0695024,-8.407172,-2.7723534,-6.3578224,-8.3004265,-7.226387,-3.4068232,-11.17751,0.38895288,-0.07446893,-3.0315936,-1.8356594,0 days 00:00:08.741975309,0 days 00:00:08.781975309
0 days 00:00:00.110000,0 days 00:00:00.150000,answer2,0.0,0.64602214,0.0,0.0,0.0,-100.0,0.3598039,1.0333132,0.004911613,0.040627364,0.13350384,0.31896287,0.4172307,0.581276,0.91786575,0.83917665,0.93222207,0.9817578,1.3817981,1.5201739,1.2426492,1.2108021,1.2013831,1.4266113,1.124441,1.0957241,1.3684093,1.4829153,1.7054158,1.5353271,1.259636,1.1767896,0.96796817,0.87357646,0.6698759,0.5006511,0.0042645545,0.00095334015,244.04297,401.95312,674.70703,1162.793,0.06004067,622.0898,4.518647,727130.56,5.762245,51.88148,-0.0010965546,0.56493783,0.0025339522,20.341156,2.7047822,0.8562813,-5.5280623,1.3336078,-5.2735925,-8.680961,-7.3302193,2.1222613,-6.3007374,-0.92378265,-2.1673977,-2.4181845,1.4716816,0 days 00:00:08.751975309,0 days 00:00:08.791975309
