start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer1,0.0,0.6695046,0.0,0.0,0.0,-100.0,0.6535263,0.98834115,0.021035613,0.029856386,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0926416,0.005445807,186.6211,287.10938,488.08594,574.21875,0.06997796,414.33353,3.6433818,243127.33,6.443667,78.58887,-0.020243756,0.40515688,0.031345677,33.241528,4.066637,23.560005,-9.147058,-42.831116,8.721991,4.9880414,-20.776829,-9.545444,12.188029,-19.308928,-0.7024811,-8.909484,-13.155801,0 days 00:00:05.205205205,0 days 00:00:05.245205205
0 days 00:00:00.010000,0 days 00:00:00.050000,answer1,0.0,0.67143726,0.0,0.0,0.0,-100.0,0.62848336,0.98834115,0.019893812,0.034391534,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.08953432,0.004627738,215.33203,287.10938,445.01953,574.21875,0.13441147,406.4305,3.570864,242896.25,7.367554,97.09023,-0.018431308,0.4006597,0.02712054,31.68833,4.9760475,23.004715,-9.44091,-39.959187,6.025827,3.538778,-24.312866,-9.817659,10.542064,-16.761257,1.9630556,-18.729021,-11.04304,0 days 00:00:05.215205205,0 days 00:00:05.255205205
0 days 00:00:00.020000,0 days 00:00:00.060000,answer1,0.0,0.6686532,0.0,0.0,0.0,-100.0,0.6129027,0.98834115,0.018356541,0.03930461,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.08358399,0.0040438133,229.6875,272.7539,445.01953,588.5742,0.17174916,405.01767,3.5587208,252414.45,7.4549937,96.51939,-0.016847461,0.39864144,0.023213798,30.364853,5.8073235,23.462942,-9.416095,-35.311016,2.1585987,3.1020348,-24.508192,-0.7523982,7.3754463,-18.631548,4.682961,-27.55812,-10.293424,0 days 00:00:05.225205205,0 days 00:00:05.265205205
0 days 00:00:00.030000,0 days 00:00:00.070000,answer1,0.0,0.6690077,0.0,0.0,0.0,-100.0,0.65014046,0.98834115,0.016798982,0.040816326,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.06884682,0.0076779854,229.6875,287.10938,401.95312,1076.6602,0.15995355,470.879,3.646094,427348.84,6.2945805,74.11832,-0.014001273,0.43210188,0.0250555,27.512558,1.4128517,23.16735,-3.0141032,-28.36471,-0.6946881,1.4000877,-26.537428,-1.3927244,2.585416,-22.074324,13.194829,-26.038284,-4.4428964,0 days 00:00:05.235205205,0 days 00:00:05.275205205
0 days 00:00:00.040000,0 days 00:00:00.080000,answer1,0.0,0.66603136,0.0,0.0,0.0,-100.0,0.6524958,1.0075973,0.016209861,0.04213908,0.12812439,0.27295527,0.40581727,0.54769844,0.6492177,0.7092146,0.78903633,0.9035488,1.0220157,1.0669128,1.1326017,1.2813014,1.3703734,1.3676795,1.3492546,1.3579911,1.4364234,1.4491895,1.4863878,1.4276212,1.3680884,1.2901541,1.1203424,0.9348108,0.73209476,0.5986736,0.05307053,0.0084270025,200.97656,258.39844,387.59766,1177.1484,0.15187603,481.76602,3.6270587,481794.4,4.988746,46.910015,-0.012641315,0.4297208,0.024187768,26.588074,-1.270299,21.8059,3.5017045,-21.338648,-2.7715724,2.9924834,-26.755999,2.2309446,-5.4669,-23.239267,17.68515,-20.206121,-7.566816,0 days 00:00:05.245205205,0 days 00:00:05.285205205
0 days 00:00:00.050000,0 days 00:00:00.090000,answer1,0.0,0.6570235,0.0,0.0,0.0,-100.0,0.67795247,1.0556005,0.015807183,0.04516251,0.12757312,0.28201497,0.38248754,0.5259721,0.6273053,0.6245019,0.706103,0.9115326,1.1174971,1.148428,1.2176371,1.5328997,1.6656615,1.524721,1.3639483,1.323145,1.487627,1.4616164,1.5076925,1.4791213,1.4200786,1.3771548,1.2215718,1.0451756,0.7635619,0.6005821,0.039266687,0.010028633,186.6211,244.04297,358.88672,1335.0586,0.14854673,504.50443,3.6488647,584044.7,4.4659214,35.92966,-0.011653878,0.43798506,0.02441868,24.490654,-3.181669,17.744675,6.3682837,-12.969879,-1.1925825,1.2153091,-30.22441,-0.7888815,-8.14294,-19.442835,18.359648,-13.471026,-10.023074,0 days 00:00:05.255205205,0 days 00:00:05.295205205
0 days 00:00:00.060000,0 days 00:00:00.100000,answer1,0.0,0.6374226,0.0,0.0,0.0,-100.0,0.7388335,1.1498283,0.017296659,0.050264552,0.12542155,0.29263812,0.3577375,0.4906199,0.621919,0.54371756,0.6400178,0.98137647,1.3304071,1.3516737,1.4211916,1.8796078,2.0434563,1.7477087,1.405901,1.3331186,1.5339589,1.4705356,1.5484161,1.6389774,1.5586761,1.5121441,1.3611172,1.2337852,0.862168,0.60924596,0.03617074,0.014191964,186.6211,301.46484,488.08594,1062.3047,0.16365695,536.50165,3.9513893,584524.06,5.0318165,43.664967,-0.012828021,0.4772036,0.019761903,24.449762,-4.168916,11.688232,2.1295202,-9.299564,-1.1840954,2.9642837,-27.467077,-0.31882414,-5.716482,-14.741618,10.462202,-12.235438,-15.029759,0 days 00:00:05.265205205,0 days 00:00:05.305205205
0 days 00:00:00.070000,0 days 00:00:00.110000,answer1,0.0,0.62842417,0.0,0.0,0.0,-100.0,0.9185183,1.2908821,0.019163407,0.05536659,0.1267134,0.30699658,0.35516742,0.44981042,0.6431961,0.5375862,0.69219226,1.1378084,1.6202936,1.623559,1.6674905,2.1073437,2.315418,1.9351133,1.4718825,1.4505264,1.5515585,1.4963698,1.6835628,2.090517,1.8739485,1.6822319,1.5367894,1.4963094,1.0529276,0.65762085,0.041936427,0.02443143,186.6211,315.8203,703.41797,1607.8125,0.18484144,712.6716,4.3633256,1.2648506e+06,4.445905,32.959866,-0.018254837,0.59763104,0.03000196,20.58305,-3.606685,10.720088,-2.4686372,-7.3187084,3.5811138,7.6183066,-18.6085,-7.8795776,-5.9560313,-13.150189,4.086329,-12.333199,-12.759995,0 days 00:00:05.275205205,0 days 00:00:05.315205205
0 days 00:00:00.080000,0 days 00:00:00.120000,answer1,0.0,0.6279568,0.0,0.0,0.0,-100.0,1.0249826,1.4895344,0.021252742,0.055933487,0.13231583,0.3190829,0.37371683,0.43216524,0.66609144,0.58252734,0.8684136,1.4029061,2.0080063,1.9076265,1.9125224,2.1607206,2.4844387,2.2372441,1.6765283,1.7201275,1.5697584,1.5450622,1.9951693,2.76768,2.398908,1.9553865,1.7500906,1.7962838,1.2784619,0.78665954,0.0481128,0.03155167,186.6211,330.17578,861.3281,1894.9219,0.20253944,788.1058,4.6100955,1.394426e+06,4.2109485,29.718344,-0.022212386,0.6561392,0.03616032,19.952969,-4.464541,9.520307,-3.548693,-9.856362,3.3089402,16.741692,-11.021873,-18.330873,-9.46219,-11.881608,3.8034108,-15.709931,-11.715323,0 days 00:00:05.285205205,0 days 00:00:05.325205205
0 days 00:00:00.090000,0 days 00:00:00.130000,answer1,0.0,0.65345067,0.0,0.0,0.0,-100.0,1.0334145,1.6730032,0.02143914,0.055177625,0.14129873,0.32557657,0.4026458,0.43048325,0.6603753,0.6276451,1.0594823,1.7036091,2.3644161,2.0370214,1.9712805,2.0433977,2.5459945,2.594887,2.0142977,2.0746624,1.6313637,1.6385819,2.308722,3.433296,2.9694374,2.1904624,1.9224685,2.026991,1.4315224,0.9481608,0.041898053,0.033739887,186.6211,344.53125,976.1719,2325.586,0.21261841,882.64276,4.5949597,1.5294165e+06,3.2625158,19.160677,-0.021302255,0.70273685,0.04053139,18.205591,-4.635469,13.24948,-3.240218,-11.960411,6.671869,20.727186,-9.572223,-25.320864,-11.211093,-13.269737,4.7672124,-11.857343,-10.63474,0 days 00:00:05.295205205,0 days 00:00:05.335205205
