start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer1,0.0,0.68619865,0.0,0.0,0.0,-100.0,0.7222608,0.98834115,0.011697968,0.063303106,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0041520647,0.035036627,890.03906,1119.7266,1981.0547,2497.8516,0.04498872,1362.1207,4.943533,628903.8,1.7178367,17.606997,-0.005606333,1.0644431,0.017177528,21.306417,-28.401215,0.4448607,17.557844,-9.2245455,7.8696117,0.083525024,-20.068766,-10.233832,11.392243,-8.595776,15.8206215,2.4840672,-18.739632,0 days 00:00:06.673340007,0 days 00:00:06.713340007
0 days 00:00:00.010000,0 days 00:00:00.050000,answer1,0.0,0.69577163,0.0,0.0,0.0,-100.0,0.7565337,0.98834115,0.013364342,0.060657594,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0033563918,0.04389444,760.83984,1119.7266,1952.3438,2339.9414,0.09605775,1288.4913,4.7890353,637048.94,1.4292494,14.431138,-0.0075051277,1.0124454,0.02132819,22.325144,-27.83699,0.9154463,24.598063,-6.6417727,16.073298,3.9641426,-18.486673,-15.446724,6.686972,-12.682345,11.100753,-4.3308806,-20.41198,0 days 00:00:06.683340007,0 days 00:00:06.723340007
0 days 00:00:00.020000,0 days 00:00:00.060000,answer1,0.0,0.6951763,0.0,0.0,0.0,-100.0,0.81025505,0.98834115,0.01532481,0.058767956,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.002690247,0.059362497,775.1953,1119.7266,1780.0781,2210.7422,0.15519047,1223.3354,4.597944,638521.25,1.4118582,13.143753,-0.010046971,0.97140193,0.026605586,21.649637,-26.503885,3.0002499,29.559778,-0.8214245,22.800982,4.12555,-19.06632,-19.329021,6.550134,-14.548406,5.8752,-10.513137,-22.892357,0 days 00:00:06.693340007,0 days 00:00:06.733340007
0 days 00:00:00.030000,0 days 00:00:00.070000,answer1,0.0,0.6918281,0.0,0.0,0.0,-100.0,0.8517852,0.98834115,0.016382,0.057256237,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0044198968,0.065968,645.9961,1076.6602,1392.4805,1952.3438,0.1641657,1088.608,4.4959373,554765.06,1.7689635,16.009506,-0.01233048,0.8963279,0.030209647,22.348984,-25.158762,2.9264908,26.49983,3.0642107,22.408386,0.75536937,-19.230513,-19.738314,4.9026427,-18.81195,8.5901985,-9.340306,-23.366022,0 days 00:00:06.703340007,0 days 00:00:06.743340007
0 days 00:00:00.040000,0 days 00:00:00.080000,answer1,0.0,0.6939187,0.0,0.0,0.0,-64.241745,0.8873441,1.0063682,0.016915575,0.057823133,0.13210167,0.27928737,0.42939183,0.55766606,0.68321663,0.75957036,0.8416011,0.93557566,1.0044092,1.0589246,1.1306707,1.2358512,1.2315017,1.2664727,1.3553056,1.3515073,1.4319543,1.5291476,1.5070883,1.4655944,1.3965355,1.2695214,1.075045,0.90695924,0.73958427,0.5910861,0.004457127,0.07222167,502.4414,1091.0156,1320.7031,2038.4766,0.16912937,1092.084,4.5967116,568500.56,1.6829509,15.079769,-0.013488573,0.8950278,0.033782564,22.116608,-26.347631,5.045511,26.542618,5.5012116,23.579294,-1.6853644,-20.32601,-15.106725,6.7603774,-17.611568,7.8438773,-7.8113256,-21.528376,0 days 00:00:06.713340007,0 days 00:00:06.753340007
0 days 00:00:00.050000,0 days 00:00:00.090000,answer1,177.04019,0.70661074,0.0,0.0,0.04770474,-29.488604,0.9087246,1.0380067,0.017127728,0.05687831,0.13697667,0.29082927,0.44509467,0.5485242,0.7025554,0.7788003,0.8600642,0.97867554,1.0260435,1.0535125,1.1454577,1.3662738,1.2303585,1.2925886,1.3888315,1.3479351,1.4826441,1.6855923,1.5815526,1.5006088,1.479833,1.3543304,1.078952,0.9108688,0.74840814,0.5728638,0.0047201323,0.06692112,215.33203,1076.6602,1521.6797,2153.3203,0.16840565,1102.1973,4.725329,663433.44,1.298122,11.341599,-0.013611197,0.8811504,0.0345193,23.206701,-27.173264,6.153074,24.087715,2.6973865,22.869677,4.8318152,-15.14895,-12.169753,4.230462,-24.987787,8.0931835,-9.871265,-24.111368,0 days 00:00:06.723340007,0 days 00:00:06.763340007
0 days 00:00:00.060000,0 days 00:00:00.100000,answer1,178.74196,0.7177077,0.0,0.0,0.051148415,5.771832,0.9486621,1.0760419,0.019117296,0.057256237,0.14255176,0.30620298,0.46795145,0.5316339,0.73153394,0.8180049,0.9181511,1.0420575,1.0648365,1.0415022,1.131806,1.5205107,1.2485023,1.3917685,1.434165,1.360335,1.5371951,1.8438407,1.6784147,1.4855891,1.5422115,1.4586191,1.0600737,0.89662933,0.772579,0.5504253,0.0040776343,0.084201865,315.8203,1105.3711,1650.8789,2225.0977,0.17906491,1152.1648,4.697653,644563.0,1.1933755,11.441594,-0.015603073,0.91928655,0.042196468,22.674627,-28.644278,5.7325406,27.09064,1.3291589,22.023783,5.17174,-12.206355,-12.986897,1.711832,-22.172943,9.298413,-13.482918,-25.369036,0 days 00:00:06.733340007,0 days 00:00:06.773340007
0 days 00:00:00.070000,0 days 00:00:00.110000,answer1,180.3304,0.70922756,0.06864626,0.0,0.17097986,4.2995124,1.0100006,1.1091527,0.021100298,0.05839002,0.14056765,0.31253824,0.48243126,0.52648956,0.7486749,0.8557474,1.0080624,1.0642626,1.1069275,1.0569857,1.0951796,1.6049083,1.2824601,1.5648088,1.499004,1.4270916,1.5712122,1.9397792,1.7579622,1.4235829,1.5713288,1.5522289,1.0344242,0.869423,0.8013038,0.54058474,0.005841104,0.12308407,588.5742,1076.6602,1550.3906,2138.9648,0.19696595,1156.5087,4.449488,574966.94,1.4236609,13.666944,-0.020590343,0.93665,0.05960129,23.156519,-29.0409,4.211886,24.4708,-1.0877494,18.763758,3.2390716,-14.948276,-18.957527,2.3864338,-24.631536,12.439179,-15.619041,-27.887613,0 days 00:00:06.743340007,0 days 00:00:06.783340007
0 days 00:00:00.080000,0 days 00:00:00.120000,answer1,187.27498,0.70743066,0.06992712,0.06542325,0.1899656,4.2358828,1.0290083,1.1370457,0.021876281,0.05990174,0.13418289,0.31253222,0.49442407,0.57621604,0.79853565,0.9077787,1.1232939,1.074758,1.1913954,1.1249743,1.0666142,1.6148052,1.3322728,1.6774006,1.5858113,1.4618236,1.5481071,1.9598618,1.8147606,1.3338789,1.55727,1.6190972,1.0136639,0.8469625,0.8321166,0.5606517,0.0082463585,0.12775098,660.35156,1062.3047,1335.0586,1995.4102,0.22251324,1105.6381,4.4694386,490822.1,1.8462191,17.541574,-0.021787882,0.9211269,0.06284481,24.84561,-28.165197,0.9734095,23.649672,-4.8057637,18.783194,-0.8197944,-18.041986,-19.933376,2.5806983,-19.545446,15.515296,-15.368701,-22.344566,0 days 00:00:06.753340007,0 days 00:00:06.793340007
0 days 00:00:00.090000,0 days 00:00:00.130000,answer1,193.57417,0.7123417,0.07383949,0.061774377,0.2055077,2.5049686,1.0281458,1.1595794,0.020939218,0.061980348,0.12397071,0.3052701,0.49733725,0.6483523,0.8621791,0.95687455,1.184199,1.055592,1.2388606,1.1955112,1.0960727,1.585389,1.3734051,1.702374,1.7003409,1.4711078,1.5123643,1.9805781,1.8772715,1.2814169,1.524881,1.6569563,1.0210117,0.84688157,0.8483885,0.6024777,0.008327387,0.117262386,674.70703,1134.082,1449.9023,2153.3203,0.23478234,1185.3451,4.634599,564842.0,1.6496395,15.561381,-0.019862607,0.959505,0.05811788,23.465372,-28.961706,2.1581635,22.925333,-7.15,16.176727,-1.7171282,-18.54922,-18.35971,2.7051656,-21.775995,13.735295,-21.260263,-21.526138,0 days 00:00:06.763340007,0 days 00:00:06.803340007
