start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer1,0.0,0.6297798,0.0,0.0,0.0,-100.0,0.16647421,0.98834115,0.002409425,0.035714287,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0007037807,6.0107326e-05,100.48828,186.6211,344.53125,588.5742,0.0124133015,340.3277,3.551427,513453.1,10.069978,144.1804,-0.0003260981,0.32319933,0.00029430896,24.013327,13.394397,4.3059483,8.43155,-2.766202,-2.3795822,1.5958104,16.20456,11.297481,-6.895029,-13.849444,-1.834096,0.019174576,4.2238917,0 days 00:00:04.504504505,0 days 00:00:04.544504505
0 days 00:00:00.010000,0 days 00:00:00.050000,answer1,0.0,0.65012693,0.0,0.0,0.0,-100.0,0.1597747,0.98834115,0.0021976691,0.03363568,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.00048577157,5.484218e-05,114.84375,215.33203,416.3086,703.41797,0.018818086,415.50223,3.8581312,753714.0,8.344547,101.90765,-0.00022045571,0.38108587,0.00023298078,21.88804,11.553452,4.2458405,4.4980493,-4.1832643,-0.6824139,3.046868,11.720313,6.975573,-7.5557575,-9.362469,-0.018813968,2.252613,4.5186324,0 days 00:00:04.514504505,0 days 00:00:04.554504505
0 days 00:00:00.020000,0 days 00:00:00.060000,answer1,0.0,0.6707743,0.0,0.0,0.0,-100.0,0.1564714,0.98834115,0.0021509791,0.03155707,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.00049098633,4.8045214e-05,129.19922,272.7539,459.375,717.77344,0.026057282,455.76196,3.937187,812198.75,7.7916718,84.0742,-0.00015511566,0.42103243,0.0003162043,21.368418,11.306111,4.7070503,0.49070236,-5.736894,-0.40652564,1.7705187,6.2141232,1.1985674,-7.658912,-6.505142,5.8852057,8.091286,3.7236083,0 days 00:00:04.524504505,0 days 00:00:04.564504505
0 days 00:00:00.030000,0 days 00:00:00.070000,answer1,0.0,0.66758126,0.0,0.0,0.0,-100.0,0.1631362,0.98834115,0.0021883135,0.030990174,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.00094340113,4.7237347e-05,143.55469,301.46484,416.3086,631.6406,0.022839025,411.39148,3.8289719,606886.3,9.885807,138.97786,-0.00025021116,0.39339137,0.00044518407,23.483253,12.4078455,5.5675063,1.614755,-3.2531605,-6.6724243,-1.6383902,-1.217484,-7.292181,-5.225016,2.3911965,3.6844256,9.375196,3.6570532,0 days 00:00:04.534504505,0 days 00:00:04.574504505
0 days 00:00:00.040000,0 days 00:00:00.080000,answer1,0.0,0.644175,0.0,0.0,0.0,-100.0,0.16053031,0.98944616,0.0022135228,0.051398337,0.1286069,0.26584944,0.4197093,0.55896825,0.6894564,0.77407795,0.79976887,0.9160149,0.9984982,1.0523874,1.1675744,1.1542821,1.2084546,1.2889894,1.3117887,1.3899075,1.3980175,1.3934919,1.4677483,1.441321,1.392458,1.2245443,1.0826063,0.8900671,0.7328429,0.5781676,0.0009155078,4.697265e-05,129.19922,330.17578,459.375,746.4844,0.030742789,447.36832,3.8498929,777070.7,9.621882,134.25475,-0.00024113694,0.42006874,0.00046378514,22.874289,11.46983,3.8459108,1.4550062,-1.1577705,-8.043705,-3.3173773,0.21558094,-3.669782,-3.134209,2.0807426,6.4792995,14.103378,4.2847576,0 days 00:00:04.544504505,0 days 00:00:04.584504505
0 days 00:00:00.050000,0 days 00:00:00.090000,answer1,0.0,0.62354064,0.0,0.0,0.0,-100.0,0.17916715,1.0173697,0.0028503702,0.08182162,0.12499539,0.25340655,0.41647503,0.5656998,0.6975669,0.8013203,0.75027996,0.93030864,1.0203291,1.1040972,1.303895,1.2016819,1.2470129,1.3368053,1.2899795,1.4464303,1.4113077,1.3712536,1.5356613,1.495541,1.4861217,1.2674438,1.1357332,0.90755177,0.7623186,0.58839554,0.00080987415,0.000102094586,186.6211,330.17578,602.9297,1177.1484,0.030779818,624.53424,4.28723,1.4506619e+06,7.5362782,96.95938,-0.00022124495,0.5435938,0.00045105707,19.402994,8.849937,1.0376381,0.9685841,0.51552945,-7.419155,-6.4794755,-1.0755788,-3.4215202,-1.798624,0.7374942,2.646374,9.544261,4.1353874,0 days 00:00:04.554504505,0 days 00:00:04.594504505
0 days 00:00:00.060000,0 days 00:00:00.100000,answer1,0.0,0.60056037,0.0,0.0,0.0,-100.0,0.28729558,1.1659893,0.0038117946,0.11281178,0.11951182,0.23645848,0.43228737,0.5948315,0.72476673,0.8846981,0.7513118,0.99794835,1.1146592,1.3139915,1.6566038,1.3862549,1.4141068,1.4796768,1.3856901,1.7074604,1.5740424,1.5524817,1.8385487,1.7580084,1.798461,1.5206908,1.3808864,1.0504564,0.91495466,0.7269337,0.0033550106,0.00079769664,244.04297,373.2422,1248.9258,3660.6445,0.054716557,1214.9082,5.024757,4.3818815e+06,3.6087077,21.528496,-0.00068887457,0.9643348,0.0013321802,13.179245,6.685138,-3.0104427,-2.9560711,-0.47830963,-3.772359,-11.674976,-5.684275,-4.770763,2.5196164,-2.7874806,4.1608033,5.5235925,6.2954116,0 days 00:00:04.564504505,0 days 00:00:04.604504505
0 days 00:00:00.070000,0 days 00:00:00.110000,answer1,0.0,0.61473364,0.0,0.0,0.0,-100.0,0.35956573,1.483785,0.004552406,0.12188208,0.11479164,0.22551394,0.46039772,0.6419568,0.7813916,1.0099359,0.8584705,1.1220802,1.28722,1.6713833,2.1559675,1.6599137,1.676623,1.6423893,1.6888775,2.2562344,2.0257685,2.1669714,2.4353237,2.282019,2.4213505,2.0754783,1.9702187,1.4734312,1.3124033,1.1622972,0.004063113,0.00096372113,358.88672,602.9297,3287.4023,5914.453,0.06703342,2130.5007,5.550999,7.5822125e+06,1.8987538,7.87425,-0.00086329406,1.6034818,0.0019610825,7.9860497,10.953876,-4.415343,-2.5092163,-7.1434226,-1.7619528,-13.497391,-13.746892,-6.268005,6.248482,0.036127727,2.460228,4.213237,7.154858,0 days 00:00:04.574504505,0 days 00:00:04.614504505
0 days 00:00:00.080000,0 days 00:00:00.120000,answer1,0.0,0.65404016,0.0,0.0,0.0,-66.16863,0.3791151,1.887796,0.004328783,0.10128496,0.11832415,0.24367173,0.5204059,0.6994191,0.89604,1.1425165,1.0220298,1.2292894,1.5222982,2.0163708,2.52824,1.8804331,1.8390764,1.794048,2.2327511,3.0743163,2.6501896,3.0471287,3.1214292,2.8846798,3.1744983,2.702056,2.8121784,2.1997838,1.910842,1.82068,0.004070859,0.0010090187,315.8203,559.8633,3287.4023,7163.379,0.078145005,2230.173,5.5180354,8.2334595e+06,1.3983974,4.070185,-0.00094095006,1.6542717,0.0020454782,6.222978,14.852539,-1.153509,0.04310608,-13.070969,4.1226954,-3.7192128,-15.089527,-4.532509,5.8232856,3.572717,-0.6689615,4.6354966,6.212026,0 days 00:00:04.584504505,0 days 00:00:04.624504505
0 days 00:00:00.090000,0 days 00:00:00.130000,answer1,189.19623,0.69091266,0.0,0.0,0.0,-32.213406,0.4399651,2.2143195,0.012015533,0.06972789,0.13252862,0.31035993,0.6163948,0.7764512,1.090228,1.3443431,1.2827898,1.3391361,1.7558829,2.246701,2.6502244,1.9744239,1.8743738,1.9853092,2.9521415,3.9374409,3.255951,3.807511,3.4778926,3.1999846,3.739276,3.0261612,3.3678892,2.7825985,2.3383043,2.308011,0.029238792,0.0018460886,272.7539,545.5078,2684.4727,4722.949,0.15028958,1675.0332,4.956779,5.274169e+06,3.9672015,48.154667,-0.0059382855,1.2683067,0.009033815,13.387437,12.686254,1.7831229,0.16921663,-20.62509,1.170908,2.701357,-11.779331,-8.227582,7.483757,1.8305956,-5.2763143,-1.6019634,-1.282741,0 days 00:00:04.594504505,0 days 00:00:04.634504505
0 days 00:00:00.100000,0 days 00:00:00.140000,answer1,184.37535,0.737756,0.0,0.0,0.0,2.6328845,0.7273198,2.451692,0.024811268,0.037037037,0.16099684,0.46931958,0.80345935,0.9523847,1.4037633,1.820714,1.8136101,1.5239301,2.0341702,2.5165348,2.6411896,2.0952847,1.9339393,2.4994552,3.9219882,4.8858185,3.8633811,4.3152456,3.4291584,3.1382568,3.9887269,2.9449065,3.307018,2.752158,2.2690613,2.259526,0.22782387,0.012299926,244.04297,330.17578,631.6406,2268.164,0.31116104,716.2845,4.2041574,1.6060356e+06,5.598902,65.13038,-0.04010282,0.61689204,0.09541785,24.445335,4.061632,8.712933,-3.708828,-24.232481,-6.2465186,5.4682426,-9.369899,-13.978124,12.376107,-5.5920787,-3.7069805,-10.353143,-8.3870735,0 days 00:00:04.604504505,0 days 00:00:04.644504505
0 days 00:00:00.110000,0 days 00:00:00.150000,answer1,175.46898,0.75593024,0.0,0.0,0.4107189,3.009591,0.9800666,2.8091495,0.039516468,0.024376417,0.20779173,0.73719645,1.1694032,1.4308733,2.0499923,3.0645554,2.8716075,1.9450716,2.5337582,3.2495975,2.9963882,2.520198,2.3597372,3.6883183,5.156615,5.994126,4.698768,4.797574,3.2584589,2.9491236,4.0377274,2.7711313,2.82462,2.1545475,1.7808071,1.789903,0.45937502,0.016368227,301.46484,430.66406,531.15234,588.5742,0.45523992,462.54263,3.5446966,135222.92,7.627495,118.69617,-0.07545955,0.47705302,0.24874616,34.347515,-2.4526827,9.931654,-9.194573,-28.359442,-17.907297,0.058036257,-12.247448,-12.4206,18.249868,-7.3251786,4.562433,-15.747635,-10.791823,0 days 00:00:04.614504505,0 days 00:00:04.654504505
0 days 00:00:00.120000,0 days 00:00:00.160000,answer1,176.53514,0.7714989,0.0570963,0.06478952,0.29225007,6.0575852,1.1191549,3.392266,0.04589936,0.021919878,0.2637669,1.0463432,1.5909802,2.256836,3.1610138,5.2695746,4.2123904,2.4150848,3.1927154,4.248184,3.6801345,3.1423273,3.159436,5.307035,6.6432,7.327421,5.91713,5.638498,3.3398044,2.8923576,4.1137805,2.8490877,2.4560537,1.4950715,1.276586,1.3041049,0.6599259,0.021463612,358.88672,473.73047,531.15234,574.21875,0.4045944,482.0784,3.1745465,104756.26,6.8018527,101.78184,-0.10447487,0.49936405,0.388014,34.607147,-3.8754613,16.578096,-12.263942,-32.27266,-20.542088,2.2423882,-14.791417,-5.9485154,21.846262,-3.4601889,12.715438,-17.405104,-10.289558,0 days 00:00:04.624504505,0 days 00:00:04.664504505
0 days 00:00:00.130000,0 days 00:00:00.170000,answer1,177.43591,0.73624617,0.0570963,0.06478952,0.38332003,-28.788706,1.0560856,3.8649833,0.045511644,0.022864701,0.3060836,1.2314183,1.8127798,2.947129,4.045321,7.2494855,5.0743604,2.6861274,3.5723045,4.7409606,4.073338,3.539204,3.764056,6.393953,7.7062764,8.363463,6.911843,6.5495205,3.6206617,2.990902,4.1019135,3.142182,2.4358883,1.1733733,1.0171204,1.0399,0.62070686,0.016574865,358.88672,516.7969,531.15234,559.8633,0.3492804,496.92163,2.9385383,105310.72,6.9639664,103.819435,-0.094800554,0.5144971,0.39136901,32.545,-1.7364721,17.712347,-14.668889,-35.315628,-23.748482,4.6842604,-13.680142,-3.0917673,20.112112,-2.1065695,10.118198,-18.694075,-7.065745,0 days 00:00:04.634504505,0 days 00:00:04.674504505
0 days 00:00:00.140000,0 days 00:00:00.180000,answer1,0.0,0.7019804,0.0,0.0,0.0,-62.996777,1.030296,3.9330184,0.04047088,0.02324263,0.3114185,1.2048995,1.7713648,3.1283996,4.3261423,7.9133925,5.085058,2.6524107,3.4332988,4.3979197,3.878703,3.4183521,3.836714,6.361895,8.060759,8.773028,7.055061,6.8241043,3.8646786,3.1098545,3.9441662,3.3831227,2.5032656,1.1035503,0.960289,0.95662767,0.5037214,0.018020704,358.88672,488.08594,531.15234,574.21875,0.3316294,510.37234,3.2099285,151617.94,6.15262,69.862885,-0.07721985,0.51865053,0.26647848,30.111258,-0.67603534,19.84095,-15.114398,-39.203854,-23.164427,6.4203143,-10.333775,-10.246215,21.72466,-3.2573626,4.432337,-17.165972,-3.0816796,0 days 00:00:04.644504505,0 days 00:00:04.684504505
0 days 00:00:00.150000,0 days 00:00:00.190000,answer1,0.0,0.683953,0.0,0.0,0.0,-100.0,0.93774515,3.5915892,0.034647133,0.02248677,0.28978646,1.0484558,1.607102,2.7861545,3.8803856,6.8112817,4.409969,2.4271939,2.8943236,3.4795458,3.1513815,2.9136493,3.3875344,5.389393,7.605039,8.553872,6.3578777,6.3387084,3.9873466,3.2907774,3.7858403,3.4183533,2.493572,1.1456896,0.9853935,0.94269085,0.37229696,0.013387941,330.17578,445.01953,502.4414,545.5078,0.36166403,478.68408,3.3577764,154385.77,6.793831,81.16352,-0.05857836,0.48738945,0.1540428,28.885033,3.3256474,21.615194,-16.140982,-36.455715,-22.936213,4.833249,-9.489535,-14.583163,16.003605,-3.3406522,-1.0107963,-9.953748,-0.55104464,0 days 00:00:04.654504505,0 days 00:00:04.694504505
0 days 00:00:00.160000,0 days 00:00:00.200000,answer1,0.0,0.6835494,0.0,0.0,0.0,-100.0,0.8482302,3.124422,0.030671982,0.021541951,0.26704687,0.88126117,1.547368,2.3695927,3.3598967,5.0403833,3.6179879,2.1832683,2.3408215,2.6949756,2.485525,2.4397926,2.892602,4.2179074,6.552275,7.73893,5.298488,5.3124814,3.9982328,3.5857983,3.6258347,3.2141838,2.340832,1.2395914,1.0308198,0.95907944,0.29379377,0.0093232775,315.8203,401.95312,459.375,502.4414,0.3222116,440.52438,3.3762913,159414.83,7.79621,100.51071,-0.046181414,0.45076033,0.10440638,27.123108,7.9714317,24.450775,-14.193702,-32.64624,-20.542852,-2.8520672,-9.748306,-15.184471,11.860377,-0.3632582,-3.969138,-1.5098325,2.3484764,0 days 00:00:04.664504505,0 days 00:00:04.704504505
0 days 00:00:00.170000,0 days 00:00:00.210000,answer1,0.0,0.68464595,0.0,0.0,0.0,-100.0,0.73339945,2.6849992,0.02744163,0.0202192,0.2551558,0.7665146,1.5310293,2.053554,2.9238698,3.4825602,2.8430793,1.8599104,1.8855809,2.085192,1.9796638,2.0481918,2.49823,3.2199962,5.184524,6.4835677,4.4700174,4.4074187,4.012438,3.8823955,3.504216,2.8974564,2.1531003,1.3706555,1.0611733,0.9504888,0.21836881,0.0043245326,272.7539,373.2422,430.66406,473.73047,0.28314033,398.56827,3.2188168,137870.81,9.393781,138.6452,-0.035394296,0.41421166,0.09236157,25.165894,13.079455,28.038765,-15.017174,-29.155699,-21.699446,-8.143016,-10.092734,-10.539937,5.535618,0.23130457,-5.6615834,1.4200312,-1.1318707,0 days 00:00:04.674504505,0 days 00:00:04.714504505
0 days 00:00:00.180000,0 days 00:00:00.220000,answer1,0.0,0.67850447,0.0,0.0,0.0,-100.0,0.6327305,2.2592921,0.02386831,0.01946334,0.24732049,0.68382496,1.4800234,1.792775,2.4563046,2.3948164,2.1281703,1.5166526,1.5012699,1.5918279,1.616366,1.7388525,2.1142986,2.4297504,3.6962204,4.9301815,3.784651,3.6284058,3.8816578,4.002527,3.2065792,2.5332851,1.9802684,1.476106,1.0412313,0.88822514,0.15146898,0.00268161,244.04297,330.17578,401.95312,459.375,0.25976494,365.87158,3.202645,130453.32,10.612014,178.08394,-0.025339214,0.3812846,0.062074974,24.811483,15.895943,30.046959,-13.500191,-24.440958,-19.382145,-9.715,-11.230292,-9.192214,2.1621842,-2.9648025,-7.4078164,3.7794144,1.5470575,0 days 00:00:04.684504505,0 days 00:00:04.724504505
0 days 00:00:00.190000,0 days 00:00:00.230000,answer1,0.0,0.682549,0.0,0.0,0.0,-100.0,0.54726696,1.8784727,0.02177932,0.01984127,0.23717916,0.63736546,1.4086202,1.5507054,1.9871155,1.762404,1.5678247,1.2049736,1.2171267,1.2172025,1.3484334,1.4426246,1.7397224,1.9248632,2.5845869,3.6479118,3.2034347,2.9531357,3.5557168,3.6793296,2.7792244,2.220024,1.777726,1.4396778,0.9597204,0.7936376,0.12177422,0.0012870183,215.33203,287.10938,358.88672,459.375,0.21592538,326.0721,3.129797,91164.555,13.978543,367.02792,-0.02296956,0.34461632,0.03666846,27.288874,18.279268,31.267885,-10.950733,-22.198387,-19.31865,-7.0221763,-14.115039,-13.999191,1.4421134,-4.6754775,-4.947947,-1.1436267,-0.5722218,0 days 00:00:04.694504505,0 days 00:00:04.734504505
