start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer1,0.0,0.67230016,0.0,0.0,0.0,-100.0,0.19165729,0.98834115,0.002518005,0.048941802,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0006343037,0.0001421571,129.19922,172.26562,344.53125,717.77344,0.010699245,431.88956,3.6321828,866938.8,6.4562263,59.64328,-0.0002898682,0.37403288,0.0005112379,18.834032,9.467483,17.306196,1.432546,-9.347041,7.672348,11.293653,-11.440169,-7.9598327,14.052966,6.7419395,-4.413392,2.1838963,4.904096,0 days 00:00:03.703703704,0 days 00:00:03.743703704
0 days 00:00:00.010000,0 days 00:00:00.050000,answer1,0.0,0.66198415,0.0,0.0,0.0,-100.0,0.20896058,0.98834115,0.0026302102,0.049697656,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0009555225,0.00022323162,172.26562,272.7539,473.73047,1234.5703,0.019978099,535.8499,3.9266663,887284.3,5.703508,51.497925,-0.00031451005,0.45831338,0.000615886,19.084486,7.5577908,16.722868,-0.3723204,-17.135859,4.201596,14.504912,-11.598086,-9.68823,9.825498,4.273878,0.8819189,8.720184,8.3469,0 days 00:00:03.713703704,0 days 00:00:03.753703704
0 days 00:00:00.020000,0 days 00:00:00.060000,answer1,0.0,0.65310526,0.0,0.0,0.0,-100.0,0.22012192,0.98834115,0.002732672,0.050075587,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0013750284,0.00023781591,258.39844,373.2422,531.15234,1291.9922,0.028444445,596.8028,4.0029063,844686.0,5.6207776,50.898464,-0.00033290568,0.5229667,0.000791838,19.186716,5.5558853,14.700984,-2.973276,-22.421057,-1.0207453,13.595307,-11.371022,-6.8461227,8.722138,5.707312,6.1430154,12.816273,10.597316,0 days 00:00:03.723703704,0 days 00:00:03.763703704
0 days 00:00:00.030000,0 days 00:00:00.070000,answer1,0.0,0.66034275,0.0,0.0,0.0,-100.0,0.22481783,0.98834115,0.002757381,0.049130764,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0013521168,0.0002825897,287.10938,430.66406,545.5078,1808.7891,0.026357569,676.55865,3.9534886,981457.0,5.0715184,42.193787,-0.00030732536,0.5838058,0.0009931867,18.22812,3.276554,14.690755,-2.9200475,-23.055258,-1.6459713,9.724324,-12.0892515,-10.540067,11.207644,10.108542,6.537766,7.378535,9.876828,0 days 00:00:03.733703704,0 days 00:00:03.773703704
0 days 00:00:00.040000,0 days 00:00:00.080000,answer1,0.0,0.6727376,0.0,0.0,0.0,-100.0,0.22965252,0.99998134,0.0029191168,0.04648526,0.118959166,0.27481997,0.415104,0.548974,0.6921873,0.7926569,0.81644607,0.90095025,0.96543676,1.0816249,1.1519593,1.1699706,1.211946,1.3617741,1.3356699,1.3681678,1.4205384,1.5023241,1.5092803,1.4625369,1.3896319,1.2273794,1.062653,0.8836498,0.7301901,0.60468143,0.0017479624,0.0002631695,330.17578,430.66406,473.73047,1435.5469,0.02548255,645.33276,3.6391,885299.75,5.4419055,46.050686,-0.00034432978,0.572506,0.0013001022,17.547596,1.874005,14.642158,-4.4079742,-22.623589,-5.62541,-1.5147562,-14.276572,-10.924004,12.989316,10.34057,5.23963,-1.210947,2.4560158,0 days 00:00:03.743703704,0 days 00:00:03.783703704
0 days 00:00:00.050000,0 days 00:00:00.090000,answer1,0.0,0.67550534,0.0,0.0,0.0,-100.0,0.24144797,1.0210663,0.0033300743,0.042328045,0.106131405,0.2767777,0.4193996,0.5535657,0.7436587,0.8569896,0.7609346,0.8661812,0.9367673,1.1523188,1.2422062,1.179551,1.1980072,1.4824911,1.3224021,1.3431379,1.4502231,1.5931644,1.5930504,1.5081493,1.4918889,1.217104,1.0428568,0.862782,0.72623664,0.62174684,0.0027452838,0.00029012782,344.53125,430.66406,473.73047,1291.9922,0.026674466,627.2951,3.3872566,779872.56,5.8224564,53.598522,-0.0004837461,0.5649774,0.0018458096,17.788925,2.1270218,16.435247,-6.0262723,-24.379168,-5.71602,-5.4565296,-16.569082,-15.738452,15.445038,11.119629,8.812935,0.8151827,-0.5250533,0 days 00:00:03.753703704,0 days 00:00:03.793703704
0 days 00:00:00.060000,0 days 00:00:00.100000,answer1,0.0,0.6653039,0.0,0.0,0.0,-100.0,0.25352857,1.0543679,0.003632971,0.037226003,0.096354716,0.26914594,0.43134305,0.5727138,0.82502943,0.9683356,0.70821047,0.8116377,0.93499756,1.250338,1.3338884,1.2095944,1.1770827,1.5856107,1.3347858,1.3519825,1.5112878,1.7249299,1.6676269,1.5547568,1.6127418,1.2259802,1.0331498,0.8492803,0.73180914,0.64095217,0.0037613455,0.00033574182,416.3086,430.66406,473.73047,803.90625,0.025485592,591.0999,3.1110294,586436.2,6.212458,60.983906,-0.00062555895,0.5509441,0.002187795,18.082815,1.9146986,14.787643,-7.8550544,-26.651644,-7.759686,-4.1063304,-19.34649,-9.6653595,20.144909,17.63001,13.493571,4.1219654,0.86046124,0 days 00:00:03.763703704,0 days 00:00:03.803703704
0 days 00:00:00.070000,0 days 00:00:00.110000,answer1,0.0,0.6608707,0.0,0.0,0.0,-100.0,0.25984597,1.0831441,0.00394039,0.033635676,0.10478673,0.25487003,0.441434,0.6118349,0.909439,1.1020107,0.69923043,0.7592037,0.9973398,1.3375186,1.3718306,1.271499,1.1750749,1.5846682,1.3535028,1.3794813,1.5496207,1.8039285,1.6730465,1.5611461,1.6906805,1.2499205,1.0243776,0.86008096,0.7557605,0.63945913,0.0042782,0.00036149388,416.3086,430.66406,473.73047,602.9297,0.025082879,561.37054,3.2078493,507447.16,6.6461334,70.13491,-0.0007217278,0.53226376,0.0022602582,19.665787,2.9616568,14.463395,-5.257356,-23.773987,-5.9789023,-2.0704708,-18.155035,-7.26846,26.202774,22.456635,14.366792,8.491123,1.8583722,0 days 00:00:03.773703704,0 days 00:00:03.813703704
0 days 00:00:00.080000,0 days 00:00:00.120000,answer1,0.0,0.6695749,0.0,0.0,0.0,-100.0,0.27238706,1.108737,0.0042440942,0.033257745,0.12991051,0.25399745,0.44552743,0.6304942,0.96768993,1.2736639,0.7358548,0.72894526,1.0886363,1.4304496,1.4084946,1.3961054,1.1665096,1.5788714,1.4217715,1.4007257,1.5351237,1.8020588,1.6533566,1.5375322,1.6609774,1.277753,1.0226744,0.8772034,0.77697057,0.62586206,0.004961059,0.0004298505,358.88672,445.01953,488.08594,617.28516,0.033725265,540.5941,3.3047132,433040.12,7.0624433,88.48264,-0.0009034467,0.5172365,0.0026340669,21.786448,2.4005022,13.698815,-2.763033,-20.750341,-5.6032467,-1.4271927,-12.810304,-1.1951457,28.634974,25.623505,10.337281,-2.4302914,-0.022630373,0 days 00:00:03.783703704,0 days 00:00:03.823703704
0 days 00:00:00.090000,0 days 00:00:00.130000,answer1,0.0,0.6821354,0.0,0.0,0.0,-100.0,0.27599135,1.127612,0.004738967,0.034013603,0.14707263,0.27358207,0.45393822,0.6381107,0.99768287,1.4506178,0.7763846,0.70564216,1.1367719,1.574396,1.4789381,1.5094291,1.2046434,1.6593208,1.4889617,1.3231272,1.4661537,1.7274607,1.6668962,1.5243198,1.5714216,1.2695614,0.99915236,0.8683243,0.7856419,0.62035984,0.0063125095,0.00043379105,358.88672,459.375,488.08594,531.15234,0.046895415,518.56964,3.2035916,340076.56,8.290726,114.626305,-0.0010628445,0.5106953,0.0025464047,22.66805,1.6707298,12.5877695,-2.1763673,-21.249489,-8.837619,-11.626386,-9.912053,-9.628513,23.080702,28.287878,13.872844,-7.633264,-6.5360646,0 days 00:00:03.793703704,0 days 00:00:03.833703704
