start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer1,262.33804,0.7201198,0.0,0.0,0.23259751,12.338265,1.9556011,0.98834115,0.05768619,0.055933487,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.6565631,0.18511294,401.95312,430.66406,846.97266,3057.7148,0.24033457,1033.7506,4.251191,2.1605072e+06,3.201536,16.442865,-0.12550753,0.8111329,0.35361722,8.270406,-2.3124607,5.263649,-11.543288,-23.982676,-9.733208,-27.783052,-15.955928,3.4502542,-5.844273,-10.768458,-12.651459,-22.103592,-7.2252293,0 days 00:00:01.034367701,0 days 00:00:01.074367701
0 days 00:00:00.010000,0 days 00:00:00.050000,answer1,258.38904,0.75828105,0.008583173,0.0,0.28014058,7.027519,1.8115253,0.98834115,0.053634748,0.052532125,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.6165604,0.13688792,330.17578,344.53125,789.5508,2354.2969,0.36022118,928.13477,3.9136684,2.1873822e+06,3.6935997,20.725744,-0.11803419,0.7361677,0.32314137,8.300415,2.2512054,4.6530685,-12.720947,-23.02133,-10.473578,-23.98078,-21.457642,-2.7366726,-12.737137,-14.86356,-18.616297,-21.844091,-6.6817727,0 days 00:00:01.044367701,0 days 00:00:01.084367701
0 days 00:00:00.020000,0 days 00:00:00.060000,answer1,254.95634,0.79582745,0.013126099,0.017159794,0.296736,4.1879516,1.5989968,0.98834115,0.048882995,0.04497354,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.5717361,0.085280545,258.39844,258.39844,732.1289,1564.7461,0.44159412,779.263,3.4862404,1.9482531e+06,4.6548457,31.865456,-0.10677577,0.63624775,0.28873402,9.093557,7.685076,3.400179,-12.270244,-18.9439,-15.0112,-25.4328,-26.918901,-6.786312,-12.699721,-18.654089,-25.267097,-22.063402,-8.001179,0 days 00:00:01.054367701,0 days 00:00:01.094367701
0 days 00:00:00.030000,0 days 00:00:00.070000,answer1,256.73605,0.7998924,0.014299023,0.013917919,0.11990488,7.9282355,1.366527,0.98834115,0.049907368,0.03344671,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.64843684,0.03924488,258.39844,258.39844,445.01953,631.6406,0.27377984,534.4722,2.9002783,1.02462644e+06,7.1709466,73.52103,-0.11071261,0.48826542,0.31347826,13.407804,10.097993,-0.14449139,-16.099182,-19.384712,-18.049212,-26.181429,-29.245865,-10.947876,-8.27697,-21.230349,-29.286118,-20.709673,-11.643379,0 days 00:00:01.064367701,0 days 00:00:01.104367701
0 days 00:00:00.040000,0 days 00:00:00.080000,answer1,260.74472,0.79615194,0.012124243,0.012879267,0.067456655,12.190221,1.2107663,0.9337829,0.053751487,0.024943309,0.12582739,0.27441522,0.4276277,0.5652817,0.6709129,0.7781565,0.81098443,0.8777902,0.943378,1.0142251,1.0779133,1.1090461,1.1600019,1.1621865,1.2172799,1.2700944,1.3222733,1.3023047,1.3161658,1.3498482,1.2884235,1.1535774,0.9870441,0.83445734,0.68787783,0.5512602,0.8079961,0.026646862,258.39844,258.39844,373.2422,473.73047,0.2437555,417.66357,2.4793823,503573.53,10.69252,165.03944,-0.13154729,0.40889218,0.35578457,16.673136,12.435383,0.42373952,-12.736549,-15.150794,-22.27002,-32.57918,-31.998398,-10.82348,-4.040587,-21.638977,-30.291243,-18.562979,-14.526906,0 days 00:00:01.074367701,0 days 00:00:01.114367701
0 days 00:00:00.050000,0 days 00:00:00.090000,answer1,264.88132,0.79158276,0.0066340403,0.00789339,0.06785097,14.492229,1.1600741,0.85461444,0.06099984,0.020408163,0.12810817,0.28216562,0.44902074,0.60235715,0.6605596,0.7926347,0.7519559,0.798954,0.9009345,0.9694099,0.9976724,1.0486908,1.0997359,1.0301443,1.0991796,1.1201644,1.1783621,1.0985638,1.1135117,1.2140776,1.153612,1.0281576,0.866707,0.74512213,0.6089249,0.48124632,1.1416339,0.017349685,258.39844,258.39844,301.46484,401.95312,0.2703733,342.82776,2.1653025,227599.92,14.261963,279.1381,-0.17941613,0.35458604,0.4411943,20.145548,13.025348,3.0302963,-9.69698,-17.215134,-22.813019,-26.128141,-32.068756,-14.313052,-11.769569,-19.121817,-27.233667,-16.363815,-13.757324,0 days 00:00:01.084367701,0 days 00:00:01.124367701
0 days 00:00:00.060000,0 days 00:00:00.100000,answer1,268.21317,0.78590745,0.0067953044,0.007829542,0.066002294,16.67794,1.1805168,0.7697568,0.070299506,0.01946334,0.13391678,0.29471484,0.48601422,0.6723094,0.6492012,0.8202946,0.70471454,0.70590717,0.8777011,0.89703584,0.8452842,0.96700716,1.0229806,0.88826966,1.027484,0.9968252,1.062826,0.9088452,0.8876472,1.0625435,0.96793,0.8631191,0.72272676,0.6396263,0.51183873,0.39691213,1.5052118,0.016937336,258.39844,258.39844,301.46484,401.95312,0.28705814,324.13525,2.078442,133682.33,15.163776,325.343,-0.22904891,0.34137085,0.71588594,21.486511,13.238799,8.787443,-9.653361,-26.21383,-21.425934,-25.301458,-34.010098,-13.322804,-12.247148,-19.267744,-27.085588,-13.923333,-14.973778,0 days 00:00:01.094367701,0 days 00:00:01.134367701
0 days 00:00:00.070000,0 days 00:00:00.110000,answer1,269.63608,0.77517253,0.0101854345,0.011691973,0.09723548,16.224535,1.2734051,0.74733144,0.07626747,0.019085413,0.1486865,0.31346425,0.5270435,0.75420254,0.6511431,0.8575756,0.71447736,0.6472273,0.89332324,0.8329737,0.68140334,0.9275957,0.9546011,0.8574007,1.0843011,1.0578448,1.1531624,0.94242,0.81431323,0.9922781,0.84494907,0.75483775,0.6399941,0.58193403,0.45380726,0.3496565,1.8429312,0.028235426,258.39844,258.39844,301.46484,459.375,0.3129948,330.84726,2.1970265,124808.73,12.835572,262.46057,-0.2858911,0.34484732,0.82132417,22.943308,12.334274,15.695915,-13.967254,-35.198883,-14.252945,-20.712273,-36.01061,-12.465141,-8.981819,-22.722208,-26.77957,-12.828216,-16.17315,0 days 00:00:01.104367701,0 days 00:00:01.144367701
0 days 00:00:00.080000,0 days 00:00:00.120000,answer1,270.6088,0.7664203,0.022709617,0.017663628,0.11717989,14.6060915,1.2884916,0.7624796,0.07777901,0.017951624,0.16193335,0.33325985,0.55937773,0.8185539,0.670991,0.8957383,0.76596564,0.619315,0.8987622,0.7619093,0.5493539,0.866952,0.848902,0.8567503,1.1339296,1.2730695,1.4698375,1.1295673,0.8409856,1.005825,0.81556207,0.69182545,0.57990557,0.5313375,0.4182091,0.32665083,1.9267517,0.03815003,258.39844,258.39844,301.46484,445.01953,0.29922187,337.2418,2.2121978,143150.61,9.955945,169.92114,-0.30318666,0.34553337,0.84769064,22.223078,12.925332,25.009985,-19.064398,-38.62002,-9.286162,-25.158829,-37.761963,-12.213239,-2.338726,-29.066,-26.579489,-10.308854,-20.615068,0 days 00:00:01.114367701,0 days 00:00:01.154367701
0 days 00:00:00.090000,0 days 00:00:00.130000,answer1,271.76233,0.7541199,0.03334416,0.030006329,0.14301546,11.796448,1.2818338,0.790212,0.07845574,0.015873017,0.16955483,0.34285364,0.5726242,0.84589833,0.69772744,0.91072345,0.80713683,0.57028514,0.8607958,0.69115764,0.48931745,0.82968426,0.7286574,0.83390206,1.069925,1.5089998,1.9193348,1.3284805,0.94766873,1.1023895,0.9096739,0.6787489,0.5359331,0.48522007,0.39271772,0.31610164,1.8903737,0.0411459,258.39844,258.39844,301.46484,445.01953,0.34976092,343.12488,2.1806679,163935.67,8.411027,111.28329,-0.29485762,0.34766093,0.64424324,21.253138,13.942515,28.957045,-23.24996,-32.9652,-10.285715,-30.883835,-37.667587,-10.155922,3.2035294,-30.774927,-27.899353,-5.8150907,-21.335146,0 days 00:00:01.124367701,0 days 00:00:01.164367701
