start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer2,0.0,0.67760926,0.0,0.0,0.0,-100.0,0.71412224,0.98834115,0.019009758,0.046107333,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.090902954,0.005921714,258.39844,330.17578,387.59766,717.77344,0.057461906,568.9846,3.4430847,916287.2,4.918385,32.041046,-0.01488981,0.51024866,0.022735098,14.833684,15.504524,4.555734,2.793781,-6.1062083,-46.94273,7.334427,-0.80198187,-31.984917,-14.316391,6.7312813,-12.633851,3.5634005,6.863771,0 days 00:00:06.773440107,0 days 00:00:06.813440107
0 days 00:00:00.010000,0 days 00:00:00.050000,answer2,0.0,0.6750645,0.0,0.0,0.0,-100.0,0.7411303,0.98834115,0.01888294,0.04818594,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.1059675,0.005590106,258.39844,301.46484,401.95312,631.6406,0.117787994,540.2183,3.336314,831287.7,5.057752,33.382614,-0.01766746,0.488477,0.031062683,15.065776,15.043869,3.891689,0.2903168,-7.4397545,-48.620346,6.5480027,-2.7350018,-36.66062,-12.398467,2.9370544,-12.608939,3.480924,0.12924767,0 days 00:00:06.783440107,0 days 00:00:06.823440107
0 days 00:00:00.020000,0 days 00:00:00.060000,answer2,0.0,0.666708,0.0,0.0,0.0,-100.0,0.75142723,0.98834115,0.01943138,0.059145883,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.10759339,0.004607271,244.04297,272.7539,387.59766,545.5078,0.17479324,517.3235,3.1751635,826561.2,4.9883733,32.172832,-0.019342234,0.46419108,0.034864217,15.321507,15.447314,3.5317411,-1.3179206,-6.8790703,-48.063843,5.683882,-2.2438343,-38.843136,-9.618615,-5.4519253,-16.717628,7.4068055,-9.655082,0 days 00:00:06.793440107,0 days 00:00:06.833440107
0 days 00:00:00.030000,0 days 00:00:00.070000,answer2,0.0,0.65160197,0.0,0.0,0.0,-100.0,0.7390246,0.98834115,0.019396355,0.0835223,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0887686,0.004129254,244.04297,272.7539,373.2422,1234.5703,0.1814893,608.6988,3.3357732,1.2246324e+06,4.224731,24.20832,-0.017231308,0.51380736,0.032620925,14.513111,16.277983,4.6734753,1.0674525,-0.54409236,-46.89447,3.1967685,-0.2855762,-36.78717,-3.927594,-10.3455515,-19.965166,12.621419,-10.244029,0 days 00:00:06.803440107,0 days 00:00:06.843440107
0 days 00:00:00.040000,0 days 00:00:00.080000,answer2,0.0,0.6339513,0.0,0.0,0.0,-100.0,0.71813697,0.9893653,0.016963266,0.120748304,0.1345355,0.26866016,0.40420687,0.5489298,0.64700156,0.7330056,0.81516767,0.8867307,0.93136376,1.0238347,1.1268364,1.1842417,1.2492164,1.2489573,1.2867836,1.3618466,1.4745086,1.4624871,1.430394,1.4757291,1.3923821,1.2279884,1.1072127,0.9106981,0.7656104,0.62516457,0.062215287,0.0037865706,258.39844,301.46484,387.59766,2627.0508,0.15899512,853.5342,3.7359,2.3766022e+06,3.2722352,15.436963,-0.012654379,0.67489547,0.023275897,11.206971,17.48239,4.670645,5.6133804,-0.041980267,-43.896404,-0.17472903,-0.040464163,-30.530275,-2.4981997,-12.043625,-17.031387,17.031298,-8.796667,0 days 00:00:06.813440107,0 days 00:00:06.853440107
0 days 00:00:00.050000,0 days 00:00:00.090000,answer2,0.0,0.61920214,0.0,0.0,0.0,-100.0,0.72926575,0.9994812,0.014200049,0.1611867,0.13861263,0.24635567,0.36168256,0.53165704,0.60470086,0.68016386,0.79445285,0.8641407,0.8579936,0.99547726,1.1356703,1.222483,1.3000501,1.1889912,1.2081555,1.3155276,1.5779675,1.5224785,1.441132,1.5308098,1.4331828,1.2635715,1.2114897,0.96751904,0.8695059,0.7227387,0.040112104,0.0036204439,330.17578,473.73047,2081.543,4923.926,0.15465444,1658.359,4.7581863,5.0069915e+06,2.0006578,7.4322343,-0.00813437,1.2249599,0.016990123,6.611895,18.283838,-1.1392794,2.527507,-2.9671338,-41.06296,-1.1005286,2.8770716,-23.863607,-2.8936863,-12.974584,-10.277534,17.421171,-2.482597,0 days 00:00:06.823440107,0 days 00:00:06.863440107
0 days 00:00:00.060000,0 days 00:00:00.100000,answer2,0.0,0.60544586,0.0,0.0,0.0,-100.0,0.75704676,1.0314428,0.013330102,0.20086925,0.14458032,0.21647497,0.30613294,0.48672464,0.55281323,0.6171455,0.7593872,0.8375614,0.7788572,0.9784646,1.119731,1.2670835,1.3741297,1.1251715,1.1283783,1.2464256,1.7231946,1.6734161,1.535216,1.571229,1.4298507,1.391839,1.4367951,1.1031628,1.0756341,0.93811417,0.027709179,0.0040348787,315.8203,1464.2578,4191.797,6617.871,0.15431945,2555.1511,5.474935,7.8766185e+06,1.0807316,3.6960437,-0.0070463684,1.8393892,0.019384086,2.4995663,21.14517,-2.7679856,8.392372,-4.461021,-35.049267,0.8298728,3.5950677,-14.877952,-5.6783347,-11.06416,-2.4909194,11.763877,-2.9571598,0 days 00:00:06.833440107,0 days 00:00:06.873440107
0 days 00:00:00.070000,0 days 00:00:00.110000,answer2,0.0,0.5844249,0.0,0.0,0.0,-100.0,0.7739889,1.0854319,0.014488357,0.23015873,0.1533014,0.1955788,0.2634237,0.4180642,0.50131494,0.5691604,0.7413831,0.8080022,0.7450649,1.007603,1.053084,1.2816691,1.4189733,1.0804296,1.0845047,1.1987056,1.8467404,1.8794526,1.72887,1.5575663,1.3658919,1.6334375,1.7512044,1.3181053,1.375374,1.2443275,0.015027647,0.0037723484,287.10938,3014.6484,6316.4062,7838.086,0.1701181,3492.8909,6.0635514,1.0281603e+07,0.3411242,1.7388734,-0.0068629496,2.4776058,0.02077046,-0.511069,24.180246,-2.9277103,12.163716,1.5170488,-26.981981,5.592816,4.4069734,-11.679196,-4.6473365,-12.482915,-3.268295,7.635704,-4.680477,0 days 00:00:06.843440107,0 days 00:00:06.883440107
0 days 00:00:00.080000,0 days 00:00:00.120000,answer2,0.0,0.566606,0.0,0.0,0.0,-100.0,0.79034996,1.1476135,0.015324984,0.24848829,0.1689889,0.20566718,0.24787712,0.33711252,0.44360423,0.51985097,0.6872645,0.7388615,0.73348373,1.0761751,1.0114723,1.2718127,1.4234236,1.0488752,1.0526286,1.1812755,1.9647871,2.0577939,1.9849682,1.5662746,1.3211527,1.9260963,2.0781338,1.5536269,1.6853085,1.5514369,0.010359929,0.0039215046,1536.0352,4751.66,7005.4688,8139.551,0.1777432,4276.1206,6.153314,9.995855e+06,-0.096199654,1.8659444,-0.0073305876,3.005957,0.026139872,-3.7476604,26.16658,1.3597182,18.818712,10.1091795,-19.506567,4.01158,0.9559873,-9.746047,-3.0481274,-9.871257,-3.43023,3.4967935,-9.862,0 days 00:00:06.853440107,0 days 00:00:06.893440107
0 days 00:00:00.090000,0 days 00:00:00.130000,answer2,0.0,0.5671993,0.0,0.0,0.0,-100.0,0.8219821,1.2002889,0.016716493,0.25831443,0.18386216,0.2302212,0.24188209,0.27537492,0.3927238,0.4794027,0.6522277,0.67110825,0.7489424,1.1786284,1.0420618,1.2323011,1.3701433,1.0142862,1.0157847,1.1739625,2.026781,2.181377,2.2377481,1.623588,1.3561357,2.146952,2.2631438,1.7368046,1.957736,1.7743311,0.008537543,0.0038552752,2842.3828,5828.3203,7335.6445,8326.172,0.18049127,4945.8228,6.366736,9.431929e+06,-0.4191064,2.093681,-0.0074208803,3.489236,0.030689364,-4.4551573,25.839842,-4.7407846,10.319465,9.62737,-14.815082,3.0285015,5.571823,-10.632973,0.082253456,-6.8376307,-5.6939692,2.5661051,-9.653358,0 days 00:00:06.863440107,0 days 00:00:06.903440107
0 days 00:00:00.100000,0 days 00:00:00.140000,answer2,0.0,0.5861117,0.0,0.0,0.0,-100.0,0.90067524,1.2452179,0.018088197,0.25396827,0.17566997,0.23763265,0.2331964,0.25146416,0.3873743,0.50154656,0.72342706,0.7120679,0.8600132,1.3385864,1.1760606,1.1987516,1.2575556,0.98094296,0.986778,1.138502,2.0292778,2.201602,2.4687135,1.6891626,1.4545813,2.2741725,2.288148,1.8131075,2.124071,1.8732567,0.016084217,0.0052210162,2985.9375,5770.8984,7350.0,8168.2617,0.19998251,4919.1426,6.5105443,9.061147e+06,-0.39132383,2.0833051,-0.008964661,3.488741,0.0352714,-2.7867143,23.579956,-16.025522,-1.7138492,2.8811352,-15.173568,2.573447,4.123438,-12.664737,-0.64806193,-6.1616044,-5.7503037,-1.4703528,-8.494472,0 days 00:00:06.873440107,0 days 00:00:06.913440107
0 days 00:00:00.110000,0 days 00:00:00.150000,answer2,0.0,0.60855985,0.0,0.0,0.0,-100.0,0.93436813,1.2894974,0.018477941,0.24149661,0.15367134,0.22201522,0.2154588,0.26293743,0.44191384,0.61547416,0.94832057,0.9178696,1.0952998,1.5260779,1.3836578,1.1795108,1.1276737,0.96352464,0.9908717,1.1219214,2.013256,2.2188046,2.5445874,1.6850243,1.5218029,2.3016903,2.189134,1.8027477,2.1807277,1.9029571,0.017894737,0.005581852,1894.9219,5799.6094,7335.6445,8196.973,0.21079065,4835.088,6.654379,9.801148e+06,-0.25965837,1.8906282,-0.009378764,3.4568012,0.036840077,-0.78272027,21.761553,-23.33653,-8.954576,-4.6821427,-11.099992,9.23263,3.8135774,-10.883994,6.009522,-7.5672946,-4.2478356,1.2613779,-4.4550962,0 days 00:00:06.883440107,0 days 00:00:06.923440107
0 days 00:00:00.120000,0 days 00:00:00.160000,answer2,0.0,0.6351208,0.0,0.0,0.0,-100.0,0.95254654,1.3317102,0.01771306,0.20786093,0.12904558,0.19879429,0.20490672,0.30035284,0.5055776,0.76553255,1.249075,1.1956137,1.446541,1.7434883,1.6092305,1.2015973,0.9975353,0.9406373,1.0145904,1.1733397,2.0762079,2.2084534,2.4784887,1.6037575,1.5187355,2.2792084,2.0755494,1.7357453,2.1044376,1.8680226,0.020043911,0.007745923,717.77344,5268.457,7120.3125,8010.3516,0.20930815,4365.199,6.6053996,1.0298065e+07,-0.0015008027,1.6831474,-0.009700189,3.1206074,0.03496741,-0.17249775,20.441887,-22.334213,-8.37889,-3.0660305,-5.6908746,9.607655,-8.42392,-13.397307,6.8112874,-11.665332,-6.187584,0.24091451,-4.6508784,0 days 00:00:06.893440107,0 days 00:00:06.933440107
0 days 00:00:00.130000,0 days 00:00:00.170000,answer2,0.0,0.6541578,0.0,0.0,0.0,-100.0,0.896784,1.3433851,0.016851678,0.16213153,0.123568654,0.19733818,0.22026575,0.34131595,0.5194072,0.83146554,1.3927175,1.3527724,1.7467409,1.8787252,1.7531177,1.2648124,0.92336625,0.9195781,1.0398923,1.2957239,2.2108753,2.2601442,2.3131878,1.5157474,1.4498081,2.174922,1.940548,1.6273569,1.8874782,1.7471398,0.021403,0.0074549806,574.21875,3746.7773,6101.074,7881.1523,0.20007227,3705.79,6.0163426,9.664556e+06,0.4075906,2.2800896,-0.009571384,2.6608832,0.031140788,1.050732,19.846382,-15.036652,-2.6518948,3.1879044,-0.073116146,8.321134,-8.596728,-15.511691,2.6786458,-16.243067,-7.9892783,2.3304033,-4.7020583,0 days 00:00:06.903440107,0 days 00:00:06.943440107
0 days 00:00:00.140000,0 days 00:00:00.180000,answer2,0.0,0.6857002,0.0,0.0,0.0,-64.86059,0.917424,1.3170956,0.023366092,0.11130008,0.14532213,0.2359515,0.28168544,0.39308345,0.50551677,0.811269,1.3420715,1.3259715,1.8740715,1.9221649,1.8297004,1.3951651,0.9322605,0.91732645,1.0622932,1.415379,2.273688,2.2507539,2.1696522,1.4582357,1.3342134,1.9826282,1.767087,1.4762359,1.5929567,1.5498066,0.067874335,0.00982482,330.17578,1808.7891,3718.0664,5340.2344,0.24939187,2249.9807,5.071982,7.0966025e+06,1.7841835,7.5205035,-0.022179244,1.6488967,0.040258247,7.0998783,21.537828,-10.651157,5.884968,8.608682,-4.3133755,1.7227684,-10.357327,-16.966278,-0.9697199,-15.471278,-10.318989,-0.5100177,-3.1726978,0 days 00:00:06.913440107,0 days 00:00:06.953440107
0 days 00:00:00.150000,0 days 00:00:00.190000,answer2,134.00482,0.70720696,0.0,0.0,0.4260149,-28.80652,0.9540042,1.2676773,0.033437353,0.06764928,0.20376146,0.32692334,0.41435632,0.48177728,0.53638977,0.80428696,1.2194315,1.2024076,1.7892209,1.8245646,1.8602438,1.6395732,1.0639158,0.97493124,1.0802487,1.4351071,2.1442277,2.1192076,2.0294607,1.4174391,1.2041167,1.7398745,1.5507793,1.3064041,1.2927767,1.2981855,0.17144214,0.01026737,172.26562,229.6875,1464.2578,2914.1602,0.31970865,996.248,4.0040927,3.844681e+06,4.3659453,30.123251,-0.05810229,0.781163,0.080687165,14.400055,25.042847,-6.016596,13.414815,9.737024,-15.408824,-0.95396066,0.4765625,-8.207433,0.22149627,-15.961732,-11.308292,4.1276174,-1.6998085,0 days 00:00:06.923440107,0 days 00:00:06.963440107
0 days 00:00:00.160000,0 days 00:00:00.200000,answer2,134.32977,0.7356368,0.050471958,0.0,0.29671773,8.106403,1.01712,1.2304466,0.04189068,0.042517006,0.31821564,0.46503592,0.5507741,0.60144734,0.6878775,0.9567252,1.2339038,1.1182967,1.599614,1.6949536,1.8617353,1.97302,1.3016146,1.0756958,1.0984544,1.3693699,1.8465544,1.8466612,1.8764919,1.3288826,1.0552711,1.4896803,1.32364,1.168883,1.0780417,1.070772,0.22126043,0.0138603,143.55469,186.6211,315.8203,602.9297,0.39050674,447.28064,3.410804,1.255711e+06,6.4156785,51.229717,-0.0875499,0.39832577,0.14752816,20.311996,27.649664,-7.4029136,17.408716,8.131446,-20.223364,-0.8026681,7.9107966,5.180565,7.251791,-4.880718,-9.85027,5.6679254,-2.7111976,0 days 00:00:06.933440107,0 days 00:00:06.973440107
0 days 00:00:00.170000,0 days 00:00:00.210000,answer2,134.70393,0.74350977,0.044072356,0.047803164,0.12974764,11.425602,0.995697,1.2137365,0.043296535,0.027777778,0.46197152,0.6114907,0.6207215,0.6817277,0.8976423,1.2755603,1.3979392,1.0754843,1.4502004,1.7066647,1.8218784,2.2467706,1.5166059,1.1557238,1.1153377,1.2891201,1.5464352,1.540997,1.7364359,1.1750678,0.9176454,1.2782508,1.1314089,1.0927042,0.94564,0.867727,0.1973176,0.01782579,129.19922,143.55469,272.7539,531.15234,0.34814477,329.75854,2.9673615,569326.94,7.9483066,75.23462,-0.09737345,0.31358126,0.19035654,22.752447,25.92569,-9.264414,16.059137,8.428697,-14.91953,7.1526628,11.501142,12.324752,11.1213255,4.2346025,-11.109886,2.9544518,-9.61111,0 days 00:00:06.943440107,0 days 00:00:06.983440107
0 days 00:00:00.180000,0 days 00:00:00.220000,answer2,135.00539,0.7426817,0.014851297,0.041760903,0.11568874,13.821701,0.93553036,1.1911259,0.041349124,0.021352986,0.56447667,0.7068672,0.57722014,0.6644863,1.0287104,1.5871621,1.5925637,1.0334141,1.3857613,1.9337196,1.7022833,2.2749674,1.5840088,1.195948,1.1424721,1.2629181,1.3348217,1.3033291,1.6379601,1.0004724,0.7973427,1.0839691,0.9697327,1.0470519,0.8556232,0.70198816,0.11983875,0.018440284,129.19922,129.19922,244.04297,559.8633,0.26051638,313.14673,2.7450418,468865.72,8.696103,94.56988,-0.081867576,0.30100986,0.19602585,24.179138,22.501982,-11.492919,16.278795,7.262961,-8.406323,14.414719,9.404563,11.133766,14.443931,17.469164,-11.891758,-3.331004,-13.781589,0 days 00:00:06.953440107,0 days 00:00:06.993440107
