start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer2 ,0.0,0.648131,0.0,0.0,0.0,-100.0,0.18506731,0.98834115,0.0028689755,0.034202572,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0013289945,7.708005e-05,157.91016,272.7539,344.53125,488.08594,0.00862258,357.50174,3.832612,490432.53,10.663338,155.96635,-0.00037579398,0.34878314,0.00055826775,23.459524,16.040894,5.117353,-1.0654926,6.0171866,-5.250314,-5.7181973,-5.3147507,-8.847553,-13.380219,5.2799573,16.085789,2.4050248,-0.30391073,0 days 00:00:11.511511512,0 days 00:00:11.551511512
0 days 00:00:00.010000,0 days 00:00:00.050000,answer2 ,0.0,0.65560645,0.0,0.0,0.0,-100.0,0.18696941,0.98834115,0.0028062535,0.034202572,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0011264748,8.73385e-05,129.19922,215.33203,344.53125,459.375,0.01857353,337.1221,3.667598,500823.16,10.376126,146.26796,-0.00040025692,0.3252609,0.0006317597,22.98776,14.822722,6.555305,1.5883169,6.4568706,-1.2807204,-3.5614002,-7.8125567,-5.2349524,-4.2490177,5.860729,8.575658,4.096495,3.206805,0 days 00:00:11.521511512,0 days 00:00:11.561511512
0 days 00:00:00.020000,0 days 00:00:00.060000,answer2 ,0.0,0.66339594,0.0,0.0,0.0,-100.0,0.18322642,0.98834115,0.0025663432,0.037792895,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0009804951,8.305302e-05,129.19922,229.6875,373.2422,473.73047,0.027965434,364.74448,3.6824973,563980.0,9.850674,131.48991,-0.00035230047,0.3493618,0.00059041637,22.396013,12.895493,8.4861555,1.5923308,3.5857952,1.1409355,-6.2803664,-9.363635,-3.776064,4.103231,4.701294,4.1423182,7.5925064,4.642039,0 days 00:00:11.531511512,0 days 00:00:11.571511512
0 days 00:00:00.030000,0 days 00:00:00.070000,answer2 ,0.0,0.66559565,0.0,0.0,0.0,-100.0,0.18223532,0.98834115,0.0023425836,0.04270597,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0009385602,7.8088895e-05,172.26562,301.46484,416.3086,631.6406,0.025845462,439.3231,3.839555,715967.0,9.0069275,108.93276,-0.00028936716,0.41782832,0.00047961323,21.83284,12.117486,5.020918,-4.3976007,0.016371408,-0.74563885,-5.141948,-9.851446,-4.156344,5.52688,6.415768,3.2800696,7.592691,1.4072443,0 days 00:00:11.541511512,0 days 00:00:11.581511512
0 days 00:00:00.040000,0 days 00:00:00.080000,answer2 ,0.0,0.6662136,0.0,0.0,0.0,-100.0,0.18253928,0.98827386,0.0024251405,0.048374906,0.123547964,0.26117,0.42196167,0.5487147,0.6730737,0.7810571,0.8762681,0.91765946,1.0115079,1.024938,1.0743423,1.1361631,1.2025698,1.2628907,1.3131852,1.3858038,1.4243617,1.4704775,1.453515,1.4359154,1.3840299,1.2248116,1.0664037,0.905963,0.7220781,0.5927093,0.0010748823,6.895827e-05,215.33203,358.88672,430.66406,717.77344,0.024957389,504.37808,4.0324116,961852.2,7.994503,85.37092,-0.00023766774,0.47380498,0.0003456998,21.352484,11.708865,6.231644,-7.384496,-3.6861162,-2.5064583,-6.6666913,-9.450822,-7.0135417,0.07074499,2.783206,5.598213,6.291721,-0.19840463,0 days 00:00:11.551511512,0 days 00:00:11.591511512
0 days 00:00:00.050000,0 days 00:00:00.090000,answer2 ,0.0,0.6655647,0.0,0.0,0.0,-100.0,0.18877645,0.9941573,0.0026321157,0.05102041,0.117714845,0.25378564,0.44431868,0.550834,0.6527106,0.79834294,0.92901087,0.9050711,1.0529536,0.984724,1.0016493,1.0930277,1.2126262,1.3096403,1.2978584,1.3743068,1.4428221,1.5164598,1.5003061,1.4683877,1.410759,1.2319136,1.0955168,0.9111751,0.69428235,0.59789073,0.0010896317,7.4925316e-05,200.97656,301.46484,373.2422,660.35156,0.02545247,464.23926,3.855521,986441.2,8.013787,82.17069,-0.00033410103,0.43209863,0.00038987387,21.203827,13.114693,9.023553,-5.808045,-0.8432223,-3.0625474,-1.7684177,-5.11865,-7.198496,-8.119197,0.76516086,5.7632866,-0.6625826,-0.10233661,0 days 00:00:11.561511512,0 days 00:00:11.601511512
0 days 00:00:00.060000,0 days 00:00:00.100000,answer2 ,0.0,0.66032654,0.0,0.0,0.0,-100.0,0.18659972,1.0061145,0.00258736,0.04780801,0.115927435,0.25815928,0.48404422,0.55113417,0.62281525,0.79718524,0.98841757,0.89438224,1.0678009,0.93634367,0.9174137,1.0621768,1.2821475,1.4082284,1.2806634,1.3612407,1.4367698,1.5434088,1.5595483,1.5331864,1.4268851,1.267476,1.1640114,0.9227559,0.66911745,0.6077352,0.0010168948,7.013355e-05,172.26562,229.6875,358.88672,516.7969,0.028510058,425.56705,3.74819,1.0318612e+06,7.898745,78.11451,-0.00035915556,0.39245388,0.0004204493,21.492662,14.175532,11.237325,-0.66183776,2.6553595,-4.9890113,-2.236756,-1.2396742,-5.8746104,-9.96338,-3.070507,4.639789,2.5373676,1.3887514,0 days 00:00:11.571511512,0 days 00:00:11.611511512
0 days 00:00:00.070000,0 days 00:00:00.110000,answer2 ,0.0,0.6640898,0.0,0.0,0.0,-100.0,0.19055529,1.0234767,0.0025129328,0.044217687,0.123560935,0.2878441,0.5332901,0.5551974,0.5677807,0.74837875,1.0177376,0.8933236,1.0252666,0.8895498,0.87434405,1.096808,1.4495949,1.5468086,1.2895609,1.3529345,1.4465963,1.540558,1.6230088,1.6033612,1.39226,1.3216296,1.2235765,0.91938716,0.66760844,0.62042683,0.0009292858,8.761129e-05,157.91016,200.97656,330.17578,516.7969,0.027515003,393.55273,3.565572,866146.3,8.463216,91.2637,-0.00038852412,0.3645862,0.00048990245,21.247728,12.4474,11.486032,3.8600495,4.3231077,-4.9191813,-2.3146598,1.433586,-5.1468735,-13.946429,-8.243628,1.3921971,0.6135421,0.6587444,0 days 00:00:11.581511512,0 days 00:00:11.621511512
0 days 00:00:00.080000,0 days 00:00:00.120000,answer2 ,0.0,0.6674822,0.0,0.0,0.0,-100.0,0.19261901,1.0406693,0.0025738522,0.04232804,0.12755442,0.31757286,0.55764663,0.5425385,0.54099584,0.69562274,1.0240976,0.91529113,0.9376173,0.8755429,0.88703185,1.2182971,1.6794134,1.6587853,1.313042,1.3683761,1.4394325,1.4936489,1.6338955,1.667873,1.3421198,1.361969,1.2199925,0.9126692,0.69946027,0.62691194,0.0008938729,0.00010345071,172.26562,215.33203,387.59766,617.28516,0.027171934,440.7417,3.7004287,954881.06,7.9905434,83.14173,-0.00031809948,0.40582642,0.0005823683,21.021423,10.112002,9.090775,4.615964,2.3013735,-8.81998,-8.097846,3.543479,-3.941507,-11.690011,-9.576745,-2.0933847,4.518738,-0.6261721,0 days 00:00:11.591511512,0 days 00:00:11.631511512
0 days 00:00:00.090000,0 days 00:00:00.130000,answer2 ,0.0,0.66595745,0.0,0.0,0.0,-100.0,0.20284535,1.0590664,0.0026825822,0.044217687,0.124410026,0.32502863,0.5624122,0.5373827,0.54520226,0.6884885,1.009325,0.95921975,0.8932597,0.8902569,0.9397033,1.3877491,1.8821907,1.7174646,1.3693928,1.3894411,1.470429,1.453983,1.6009535,1.6818786,1.3125714,1.3579797,1.1455269,0.9107032,0.7474708,0.6333029,0.0011847528,0.00011940219,186.6211,244.04297,387.59766,674.70703,0.026330868,444.76163,3.8407228,892955.06,8.189525,87.312645,-0.0003611535,0.4128381,0.0006438971,21.749292,9.173264,7.2908473,4.4690557,0.33578715,-7.6022835,-7.936954,1.9168806,-5.216581,-11.862166,-8.517686,-0.8640134,5.617103,-1.803681,0 days 00:00:11.601511512,0 days 00:00:11.641511512
