start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer1,185.57549,0.7533896,0.0,0.0,0.19247043,6.663282,0.6864503,0.98834115,0.024790354,0.019652305,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0774054,0.010185975,172.26562,215.33203,473.73047,674.70703,0.03477264,357.90976,3.2334983,90766.625,5.0349793,118.81194,-0.030366598,0.36862603,0.07622156,44.937916,-0.10166582,-7.8714347,0.31330457,7.134683,-3.8833811,-12.225494,-8.865653,3.8036098,-2.935469,-0.63362116,-0.95930356,-0.7281758,-14.1406555,0 days 00:00:04.070737404,0 days 00:00:04.110737404
0 days 00:00:00.010000,0 days 00:00:00.050000,answer1,186.94263,0.7658958,0.095438674,0.0,0.14238669,5.708154,0.7278424,0.98834115,0.02572007,0.01946334,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.07438677,0.013975859,172.26562,215.33203,459.375,803.90625,0.08135436,367.16495,3.2164042,109005.1,4.5198913,92.32138,-0.03287152,0.37308994,0.080153786,43.07164,-1.0671817,-7.629143,0.6294506,11.155808,-2.2596393,-16.263197,-8.388291,6.6212735,-8.522202,-0.92027116,0.66368127,-3.8634098,-12.311582,0 days 00:00:04.080737404,0 days 00:00:04.120737404
0 days 00:00:00.020000,0 days 00:00:00.060000,answer1,188.73616,0.7775829,0.071454674,0.08531288,0.08856248,6.6075034,0.7937379,0.98834115,0.026628032,0.018896447,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.072931916,0.022955587,172.26562,215.33203,488.08594,990.52734,0.118598916,398.52255,3.2947476,140484.28,3.5971975,52.606915,-0.03514329,0.39649996,0.08564818,40.47418,-3.3251028,-7.4790025,1.3706284,14.949567,-2.7724454,-18.319536,-10.976958,8.564933,-11.252213,-2.13231,4.541254,-10.22841,-11.183753,0 days 00:00:04.090737404,0 days 00:00:04.130737404
0 days 00:00:00.030000,0 days 00:00:00.070000,answer1,190.30774,0.78487605,0.07054606,0.05782293,0.1426831,8.175666,0.8309954,0.98834115,0.027625253,0.01814059,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.07316761,0.030361528,172.26562,215.33203,516.7969,1062.3047,0.11694775,413.22913,3.3652306,154565.88,3.3441823,48.65102,-0.037499465,0.40730134,0.08881408,40.200718,-4.497764,-8.549563,3.1070702,14.54909,-2.368415,-18.964872,-12.211104,8.27346,-12.568085,-2.1731987,1.687335,-13.422173,-12.58212,0 days 00:00:04.100737404,0 days 00:00:04.140737404
0 days 00:00:00.040000,0 days 00:00:00.080000,answer1,192.09306,0.7870636,0.013861579,0.026918357,0.15565686,10.167907,0.8439767,0.9995158,0.028062098,0.018707482,0.12727073,0.27231896,0.42394343,0.5568879,0.6462546,0.7735444,0.88934976,0.89348465,0.97894096,1.0812644,1.1314372,1.2013649,1.2117255,1.3309602,1.3387004,1.384851,1.4614927,1.4684855,1.4746825,1.4422493,1.3499212,1.2109214,1.0869913,0.9154722,0.7368868,0.59800667,0.07473134,0.035627555,172.26562,215.33203,559.8633,1119.7266,0.106529824,432.8367,3.3889644,164375.48,2.8724601,34.67729,-0.03743242,0.42424372,0.092824705,40.06815,-6.2108383,-8.677589,3.1599371,13.99878,-1.3452383,-20.251904,-12.912896,12.075069,-11.622829,-2.0351498,-1.9485607,-18.743876,-16.543776,0 days 00:00:04.110737404,0 days 00:00:04.150737404
0 days 00:00:00.050000,0 days 00:00:00.090000,answer1,194.14583,0.7889821,0.007817614,0.004345127,0.1573001,11.187001,0.82453185,1.0165476,0.027532853,0.02248677,0.12189279,0.27045628,0.42796507,0.55343086,0.59860176,0.7931506,0.96388817,0.8425174,0.9225549,1.1251519,1.167284,1.2815642,1.1946625,1.3968505,1.3648399,1.4209309,1.5825018,1.5075545,1.5258015,1.4932837,1.3463823,1.1703986,1.0851235,0.92986774,0.73786664,0.60571176,0.07047659,0.034087874,172.26562,215.33203,559.8633,1148.4375,0.11474026,434.26465,3.3095915,173477.05,2.9182007,35.102253,-0.034909476,0.42348742,0.08736696,39.064053,-7.2768254,-5.7174687,2.854662,11.296452,0.3152751,-25.574883,-9.040854,15.091298,-9.442611,-5.639208,-12.031255,-19.592875,-17.44918,0 days 00:00:04.120737404,0 days 00:00:04.160737404
0 days 00:00:00.060000,0 days 00:00:00.100000,answer1,196.29735,0.7860102,0.0054577044,0.0061514364,0.1048956,11.464862,0.8294012,1.0420063,0.02611093,0.028911566,0.11235384,0.26548538,0.4317706,0.5415277,0.529229,0.81109565,1.0562044,0.78689605,0.8189199,1.1417843,1.2118263,1.4055041,1.1853458,1.4543885,1.4089532,1.4826317,1.7692585,1.6143156,1.6364552,1.5889095,1.3624505,1.1181101,1.065262,0.9329795,0.7419763,0.6185282,0.06199837,0.036900405,172.26562,215.33203,574.21875,1234.5703,0.11056163,469.4695,3.3528755,211797.2,2.6586406,25.674301,-0.030783752,0.44855475,0.079019696,36.83717,-9.881974,-3.1224802,2.356991,10.010421,-0.5497049,-27.933336,-8.317836,18.12678,-9.934394,-12.381363,-15.945412,-23.06561,-15.63799,0 days 00:00:04.130737404,0 days 00:00:04.170737404
0 days 00:00:00.070000,0 days 00:00:00.110000,answer1,198.94905,0.77520007,0.009815108,0.010382687,0.090368025,12.888603,0.8664255,1.0867766,0.024262598,0.036659107,0.10055176,0.25533926,0.426625,0.5109984,0.4683446,0.80410814,1.0984299,0.7733844,0.71711606,1.1042328,1.2199901,1.5263867,1.202542,1.4444466,1.4944668,1.5924916,2.0502894,1.851277,1.8913321,1.7389787,1.4604539,1.1452864,1.0655178,0.9229229,0.75259644,0.638082,0.051466256,0.04095578,186.6211,215.33203,717.77344,1320.7031,0.12683551,531.8604,3.5380535,286027.78,2.6538467,22.794409,-0.026970102,0.49334344,0.07059466,32.99599,-12.205531,0.00970912,-2.278949,10.139209,3.3462527,-27.60585,-8.672542,17.054827,-12.261645,-18.096418,-14.165172,-23.16601,-13.908477,0 days 00:00:04.140737404,0 days 00:00:04.180737404
0 days 00:00:00.080000,0 days 00:00:00.120000,answer1,201.31099,0.7627985,0.010384339,0.010272226,0.087243974,12.162835,0.90487784,1.1712781,0.022830112,0.041572183,0.08800729,0.24244027,0.418883,0.4708197,0.42519483,0.7381437,1.0471499,0.82065964,0.69445485,1.0558504,1.2111783,1.6112256,1.2722903,1.4463177,1.6525537,1.7630482,2.365834,2.2396586,2.2923126,1.97369,1.7190857,1.3115407,1.1808596,0.9443345,0.78058356,0.6871179,0.040824767,0.046339955,200.97656,215.33203,875.6836,1449.9023,0.1423478,606.31445,3.7276783,396651.1,2.5232642,18.190733,-0.024206331,0.54304624,0.06277446,28.193922,-13.997085,0.91825897,-4.0082793,15.363996,3.742879,-24.451424,-12.083588,9.268735,-19.169283,-20.214378,-7.954496,-22.894814,-11.496925,0 days 00:00:04.150737404,0 days 00:00:04.190737404
0 days 00:00:00.090000,0 days 00:00:00.130000,answer1,204.0114,0.75453424,0.015977709,0.012884515,0.12136681,10.289403,0.95221204,1.2997264,0.02186182,0.04346183,0.07776746,0.22851515,0.40770724,0.41397038,0.38631102,0.62841964,0.92805177,0.90691215,0.7898163,1.0506419,1.1923558,1.6782236,1.3824247,1.4776493,1.8706226,1.954863,2.6761045,2.6579041,2.7893515,2.3329842,2.158459,1.6745468,1.4849659,1.0453018,0.8307969,0.7682182,0.026561493,0.060510594,215.33203,473.73047,1162.793,1507.3242,0.16657466,731.5368,3.933466,505405.6,2.4978716,17.217436,-0.022168761,0.6339906,0.057243247,22.443779,-14.916406,0.759561,-4.8372207,24.355408,6.428186,-17.456184,-12.994682,3.4543915,-23.06211,-22.95337,-8.073548,-19.647268,-9.031198,0 days 00:00:04.160737404,0 days 00:00:04.200737404
0 days 00:00:00.100000,0 days 00:00:00.140000,answer1,204.90085,0.7339197,0.014279331,0.011378026,0.13840051,-27.588236,0.96445924,1.441247,0.021459984,0.044406652,0.07073212,0.21561028,0.39731774,0.36097538,0.34794185,0.51944256,0.8085932,0.99045676,0.9055336,1.0468539,1.1606301,1.7149783,1.5001316,1.5594826,2.1312857,2.114115,2.8137677,2.8735921,3.2497282,2.889665,2.7148955,2.12876,1.9101982,1.2583007,0.9059642,0.88347083,0.023483241,0.059209306,215.33203,588.5742,1263.2812,1579.1016,0.17452134,792.3789,4.065189,625614.94,2.5877075,17.738894,-0.019936033,0.67249507,0.051197726,18.81981,-13.958407,-0.2492737,-3.0785244,25.738768,-0.50135297,-14.637385,-6.366797,-0.6083935,-26.458887,-21.561357,-15.067253,-20.615622,-6.875159,0 days 00:00:04.170737404,0 days 00:00:04.210737404
