start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer1,0.0,0.6314,0.0,0.0,0.0,-100.0,0.43749118,0.98834115,0.012540657,0.03155707,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.030330328,0.002884017,215.33203,244.04297,445.01953,645.9961,0.057757962,375.81873,3.1392593,197751.88,13.489043,332.1204,-0.00817142,0.37406954,0.013356182,28.07067,7.9971657,2.9963646,2.6065187,3.2210875,-0.5951967,-19.383371,-32.39568,-10.056567,5.746102,-5.7160144,-19.320219,-9.928044,-4.170085,0 days 00:00:01.267934601,0 days 00:00:01.307934601
0 days 00:00:00.010000,0 days 00:00:00.050000,answer1,0.0,0.6298292,0.0,0.0,0.0,-100.0,0.52509683,0.98834115,0.012175065,0.036659107,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.020108849,0.015459512,229.6875,516.7969,775.1953,1019.2383,0.114661075,572.9837,3.8774834,264320.25,8.56623,192.98285,-0.007772216,0.5362747,0.012469255,29.147219,-1.2151232,-3.552659,4.8894506,6.5806212,6.7265334,-15.090302,-30.058538,-5.0861564,3.387164,-9.846605,-13.351593,-5.2661533,-6.021914,0 days 00:00:01.277934601,0 days 00:00:01.317934601
0 days 00:00:00.020000,0 days 00:00:00.060000,answer1,0.0,0.6386466,0.0,0.0,0.0,-100.0,0.5728545,0.98834115,0.011756763,0.04232804,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.009973514,0.019682394,229.6875,545.5078,1105.3711,1449.9023,0.1640973,720.6442,4.4779096,405138.5,4.0171437,53.57396,-0.0058793947,0.6480487,0.009800213,28.25115,-9.259118,-6.898088,10.472287,7.2091904,9.482823,-14.326314,-25.851547,-2.5673702,-0.47484908,-14.881019,-6.244761,-1.2815014,-11.381314,0 days 00:00:01.287934601,0 days 00:00:01.327934601
0 days 00:00:00.030000,0 days 00:00:00.070000,answer1,0.0,0.6392332,0.0,0.0,0.0,-100.0,0.63958424,0.98834115,0.011215359,0.04648526,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.011349323,0.025465807,229.6875,631.6406,1205.8594,1536.0352,0.14221917,774.71686,4.607839,399046.1,2.833743,35.264767,-0.0074058734,0.68943423,0.012397899,29.157953,-12.966119,-7.1708374,12.1039,13.640536,9.848605,-14.255164,-18.186941,1.3932317,-6.706945,-19.743525,-2.067327,-1.6502929,-16.651022,0 days 00:00:01.297934601,0 days 00:00:01.337934601
0 days 00:00:00.040000,0 days 00:00:00.080000,answer1,0.0,0.64699775,0.0,0.0,0.0,-100.0,0.5916695,1.0048381,0.0112110125,0.048185945,0.1290067,0.27626503,0.42665768,0.553323,0.65137523,0.7847111,0.83508676,0.8927607,0.96720725,1.0396932,1.078878,1.2067486,1.3337542,1.3526,1.3306023,1.385376,1.4574622,1.537261,1.4673251,1.5051699,1.4008818,1.2404804,1.0555644,0.8843414,0.7351248,0.598133,0.012302317,0.015375442,215.33203,373.2422,1148.4375,1579.1016,0.12298586,698.19025,4.3865027,479433.34,3.3930576,36.77661,-0.0057195425,0.61622936,0.010252286,26.798637,-11.8728485,-1.1884512,12.860149,8.466434,4.372618,-21.46052,-15.695821,-0.959064,-6.282329,-20.520622,-2.4034786,-1.9406275,-23.314142,0 days 00:00:01.307934601,0 days 00:00:01.347934601
0 days 00:00:00.050000,0 days 00:00:00.090000,answer1,0.0,0.6464594,0.0,0.0,0.0,-100.0,0.6400576,1.02681,0.011456319,0.048941802,0.1256021,0.2800766,0.4373839,0.56460303,0.6393946,0.82960564,0.8092585,0.8534012,0.9341831,1.0132866,1.0212926,1.2333335,1.5095135,1.5065054,1.317406,1.3988104,1.5056367,1.6811291,1.4788402,1.593966,1.4673451,1.2393397,1.0310344,0.8699698,0.75127625,0.60486573,0.015168484,0.021224713,229.6875,559.8633,1248.9258,1593.457,0.11927026,749.2717,4.5341105,457756.84,2.9584339,33.380917,-0.0070958273,0.65773946,0.011776864,28.182596,-13.136619,-2.9448922,11.464688,7.1906295,3.7081938,-21.314003,-13.480617,0.9021969,-10.632746,-20.568497,1.9520774,-0.4985826,-26.31607,0 days 00:00:01.317934601,0 days 00:00:01.357934601
0 days 00:00:00.060000,0 days 00:00:00.100000,answer1,0.0,0.6469535,0.0,0.0,0.0,-100.0,0.60479397,1.0509504,0.011252289,0.04931973,0.118156046,0.28077844,0.44904125,0.58194584,0.61818284,0.85745794,0.77569693,0.8056435,0.88803285,0.9676476,0.9394128,1.258298,1.7146696,1.7177945,1.3033794,1.4011273,1.575491,1.8414675,1.4870702,1.6795312,1.5526142,1.2306933,1.0106636,0.8567118,0.79221845,0.6209877,0.014012384,0.017667884,229.6875,473.73047,1406.8359,1665.2344,0.12658803,769.4436,4.324183,573293.0,3.0385616,30.787567,-0.0059603523,0.6587667,0.010416061,24.95951,-12.754417,-0.46182957,16.971777,2.9436362,-0.40344724,-25.039438,-13.350192,-3.5495174,-13.555249,-24.814833,2.038017,0.44693446,-28.382902,0 days 00:00:01.327934601,0 days 00:00:01.367934601
0 days 00:00:00.070000,0 days 00:00:00.110000,answer1,0.0,0.6394212,0.0,0.0,0.0,-100.0,0.6240275,1.0607884,0.010676552,0.04761905,0.109173596,0.2684199,0.45178083,0.6082768,0.61238354,0.82001543,0.761784,0.7913373,0.8556933,0.89319444,0.8569255,1.2038294,1.7987942,1.9126669,1.3107619,1.399726,1.6337487,1.876592,1.4745277,1.6753196,1.6234571,1.2210759,1.0189852,0.864101,0.87443596,0.6634939,0.015470781,0.01758646,244.04297,502.4414,1378.125,1693.9453,0.123417296,803.3618,4.4873633,601570.0,3.3943472,34.523388,-0.0061019138,0.6916322,0.010243266,24.71611,-11.929799,-4.395926,16.257235,1.7179884,1.2253109,-17.93949,-10.076532,-8.25769,-19.539557,-26.634504,5.251827,3.531325,-24.81526,0 days 00:00:01.337934601,0 days 00:00:01.377934601
0 days 00:00:00.080000,0 days 00:00:00.120000,answer1,0.0,0.64215374,0.0,0.0,0.0,-100.0,0.58085173,1.0699563,0.010029614,0.044595618,0.10578028,0.25165614,0.4466214,0.6224468,0.5870898,0.74034166,0.80126494,0.8216379,0.8738187,0.82716566,0.7810807,1.1219963,1.8088647,2.080019,1.4015566,1.3602061,1.671254,1.8260266,1.457466,1.6757307,1.6746672,1.2367924,1.0638019,0.8971831,0.9603521,0.72404367,0.012950536,0.010531631,229.6875,358.88672,1277.6367,1722.6562,0.109143384,784.12177,4.424085,718683.3,4.2224116,41.583344,-0.0045079812,0.6714456,0.008205497,22.506418,-10.050706,-1.9371886,15.607979,-1.5029631,1.0144483,-12.796977,-4.23152,-13.466807,-21.590921,-24.162886,3.2914658,1.7388004,-23.890472,0 days 00:00:01.347934601,0 days 00:00:01.387934601
0 days 00:00:00.090000,0 days 00:00:00.130000,answer1,0.0,0.6555794,0.0,0.0,0.0,-100.0,0.61460674,1.0800315,0.011812103,0.040438395,0.10891909,0.22993802,0.4450486,0.6317599,0.5758103,0.69241476,0.8788685,0.89079595,0.9139612,0.74999547,0.6997702,1.0073428,1.7345314,2.1788008,1.5664507,1.3261652,1.6440712,1.7394757,1.4463149,1.7248279,1.7125164,1.2672776,1.119905,0.95710516,1.0424732,0.7962816,0.020254308,0.010040537,244.04297,358.88672,1033.5938,1722.6562,0.107830554,749.1597,4.4264207,709980.25,5.1717587,53.515514,-0.005552037,0.6562397,0.010804188,24.046515,-8.368932,-5.0755954,12.122508,-6.9862,-0.22985935,-6.482473,1.6791706,-13.701184,-24.176369,-19.607304,5.0730577,5.022096,-19.029387,0 days 00:00:01.357934601,0 days 00:00:01.397934601
0 days 00:00:00.100000,0 days 00:00:00.140000,answer1,0.0,0.6953528,0.0,0.0,0.0,-64.27007,0.6865833,1.1071522,0.018909847,0.037414964,0.12529771,0.22833467,0.48299602,0.6711871,0.62765855,0.7662476,1.0264138,1.0617877,1.0185817,0.7084574,0.6294573,0.9121685,1.6659507,2.2204537,1.7421185,1.2861861,1.548992,1.6725034,1.4428929,1.8204547,1.7169719,1.2764477,1.1565486,1.0454623,1.0871044,0.84528637,0.09458438,0.0111209275,229.6875,330.17578,803.90625,1392.4805,0.21683264,616.49286,3.8370717,544853.7,7.3274875,124.68078,-0.02106273,0.55477315,0.041924927,27.715998,-4.0132346,-4.068788,11.527308,-10.143683,-2.175195,-5.658064,6.2842546,-15.279252,-29.502356,-17.901419,3.2722597,6.353049,-22.050817,0 days 00:00:01.367934601,0 days 00:00:01.407934601
0 days 00:00:00.110000,0 days 00:00:00.150000,answer1,212.50368,0.7401843,0.0,0.0,0.3378749,-28.875658,0.817862,1.1616923,0.026929123,0.037037037,0.1438912,0.25917837,0.58118397,0.7421945,0.78081584,0.94012094,1.235475,1.2800397,1.128817,0.73644906,0.5954247,0.8869762,1.6695147,2.2498047,1.8656163,1.263414,1.445422,1.5970336,1.4671656,1.9849905,1.7534262,1.252459,1.1568837,1.171226,1.1329714,0.8835048,0.12803361,0.025252633,229.6875,272.7539,602.9297,1162.793,0.29514992,513.05133,3.495396,370472.5,7.7734647,137.70628,-0.033984024,0.48537984,0.076405205,30.633879,-2.0165298,-8.580245,8.645838,-9.918645,-4.308639,-10.031389,8.471684,-18.636753,-31.098312,-15.500081,-3.260851,7.9798865,-27.54145,0 days 00:00:01.377934601,0 days 00:00:01.417934601
0 days 00:00:00.120000,0 days 00:00:00.160000,answer1,212.98283,0.7791605,0.078626886,0.07721802,0.2854151,6.3409715,0.9670369,1.2716861,0.031722482,0.038170826,0.16278322,0.33490434,0.7230926,0.8290313,1.0320177,1.1818124,1.5701662,1.5792598,1.2914306,0.89886147,0.6110359,0.9454196,1.8005171,2.3700979,1.9344107,1.2459874,1.3835053,1.532383,1.5201851,2.278198,1.9455007,1.2474388,1.157556,1.3457608,1.2182839,0.9241994,0.14576875,0.043968808,215.33203,258.39844,588.5742,1134.082,0.31385657,486.22202,3.445164,279424.2,7.287664,132.79042,-0.046889305,0.4650902,0.11383126,31.519835,-0.8568273,-9.937016,5.956207,-6.0676227,-5.3478966,-8.577817,15.665116,-22.788374,-31.561472,-12.867948,-7.043209,6.3961864,-38.15379,0 days 00:00:01.387934601,0 days 00:00:01.427934601
0 days 00:00:00.130000,0 days 00:00:00.170000,answer1,214.29552,0.7996461,0.065836206,0.057202756,0.21880245,6.9865804,1.0950212,1.4361109,0.032831505,0.039493576,0.16222742,0.4387065,0.836468,0.8500414,1.2869142,1.4056622,1.9772218,1.8396267,1.443615,1.1935409,0.6584832,1.0619078,1.9695663,2.6834862,2.0745158,1.2439109,1.4078032,1.5259252,1.6316532,2.7994156,2.403112,1.3188354,1.2163724,1.57336,1.3599135,0.97659826,0.09929982,0.06498503,215.33203,315.8203,775.1953,1478.6133,0.23135723,591.0705,3.763015,397721.28,4.968776,59.523228,-0.047712605,0.5457863,0.14119948,27.91513,-4.2513556,-13.464969,1.994407,-5.4820466,-9.919791,-6.6952434,18.057852,-25.988768,-32.36914,-9.7587385,-12.134625,0.36811605,-45.83127,0 days 00:00:01.397934601,0 days 00:00:01.437934601
