start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer2,207.73582,0.71349716,0.0,0.0,0.3018324,6.989164,0.94950724,0.98834115,0.037640467,0.03628118,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.112690605,0.01340445,660.35156,775.1953,803.90625,818.2617,0.13972844,771.1103,2.9475224,151502.3,13.437373,266.69003,-0.056684077,0.7638669,0.19354238,17.204422,-9.243057,-35.88591,-32.87883,-8.679167,-0.20667505,29.945673,6.403782,34.02255,-3.4795635,-10.609717,-1.1569662,-1.7311884,-1.4241427,0 days 00:00:05.372038705,0 days 00:00:05.412038705
0 days 00:00:00.010000,0 days 00:00:00.050000,answer2,223.08986,0.73560715,0.1082427,0.0,0.31295678,7.383982,1.0707712,0.98834115,0.050988257,0.034769464,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.18255131,0.019378765,645.9961,746.4844,775.1953,789.5508,0.5003783,736.8593,2.7564914,104966.93,17.136946,490.01578,-0.11565286,0.7389912,0.39256015,20.270056,-7.7152467,-36.05336,-32.386597,-10.863724,-6.6355553,29.31396,7.945585,30.825958,-7.1030335,-14.12487,-6.9774375,-4.8085,-6.5225887,0 days 00:00:05.382038705,0 days 00:00:05.422038705
0 days 00:00:00.020000,0 days 00:00:00.060000,answer2,241.02606,0.75069565,0.1282352,0.1880573,0.3338622,6.682942,1.2010679,0.98834115,0.06730411,0.03325775,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.18269663,0.022808133,645.9961,732.1289,746.4844,775.1953,0.78728694,712.97437,2.3727455,51833.562,24.55005,1012.53986,-0.21345554,0.7232232,0.79350185,23.620974,-6.831823,-34.258175,-31.048681,-10.330241,-8.0891905,30.19129,12.142207,22.718027,-13.616954,-21.43403,-15.918223,-10.725467,-6.280989,0 days 00:00:05.392038705,0 days 00:00:05.432038705
0 days 00:00:00.030000,0 days 00:00:00.070000,answer2,213.87968,0.76117307,0.19147003,0.1481983,0.22038627,7.9004364,1.3365027,0.98834115,0.07843105,0.033635676,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.105635814,0.028971361,689.0625,717.77344,746.4844,775.1953,0.8687608,723.0423,2.156934,40460.945,28.030731,1276.7543,-0.3215836,0.73242015,1.127196,25.546438,-6.463527,-33.8342,-24.137375,-6.1191,-9.129342,28.95945,14.9468155,16.911654,-25.799006,-35.878124,-24.91671,-11.277265,-3.653525,0 days 00:00:05.402038705,0 days 00:00:05.442038705
0 days 00:00:00.040000,0 days 00:00:00.080000,answer2,186.01726,0.7573171,0.12546627,0.10594967,0.25726494,9.423343,1.421598,1.0150605,0.08582789,0.03420257,0.13991632,0.312146,0.46299466,0.6039966,0.6840677,0.7278746,0.8774088,0.9755395,1.0149229,1.0110397,1.1321901,1.2494514,1.298975,1.3209076,1.3817466,1.4124485,1.4663644,1.4920622,1.5083332,1.4604384,1.3670675,1.213812,1.0540184,0.87997884,0.74804014,0.595831,0.067165054,0.030123116,717.77344,746.4844,760.83984,803.90625,0.7627154,742.12335,2.0989087,39716.953,25.828886,1201.632,-0.36350313,0.74673396,1.3971673,27.933054,-6.4453773,-26.988523,-21.434517,-4.6347837,-0.8005392,28.740921,16.935728,17.09471,-27.930595,-36.725826,-21.416046,-3.8733904,1.6768894,0 days 00:00:05.412038705,0 days 00:00:05.452038705
0 days 00:00:00.050000,0 days 00:00:00.090000,answer2,155.08096,0.76249653,0.08549497,0.07245659,0.20341109,11.580124,1.6616269,1.0890547,0.09325564,0.0345805,0.17997795,0.39792553,0.54155797,0.7320709,0.7386007,0.7146275,0.894058,1.0775977,1.1448318,0.98511046,1.2734874,1.379253,1.4266752,1.423068,1.5158386,1.5267736,1.7201494,1.6953521,1.6263571,1.5126557,1.4169178,1.1943358,1.0126556,0.8441728,0.7526849,0.5886883,0.43330622,0.059156466,689.0625,746.4844,789.5508,818.2617,0.89234596,733.9191,2.602052,52937.293,16.786535,689.3039,-0.41048706,0.7356948,1.5058666,31.66446,-7.7276077,-20.413982,-19.871752,-4.792649,2.6353958,26.110756,9.909142,19.93978,-22.258162,-35.579525,-13.427139,1.0413734,-2.4111018,0 days 00:00:05.422038705,0 days 00:00:05.462038705
0 days 00:00:00.060000,0 days 00:00:00.100000,answer2,154.24084,0.77330685,0.028764656,0.050044563,0.16112457,10.144407,2.022044,1.248871,0.10983968,0.035147395,0.26117507,0.5239362,0.6788261,1.0166944,0.848502,0.80615896,0.9053989,1.2067603,1.4395232,1.0097547,1.5581006,1.5846543,1.6420332,1.6211166,1.7375741,1.7918161,2.3418403,2.2197998,1.8356165,1.6139883,1.5451809,1.17935,0.96928674,0.81894666,0.7448487,0.56976694,1.1499482,0.108450495,645.9961,760.83984,803.90625,832.6172,1.0228146,726.2449,2.9517524,60809.73,9.560981,322.2326,-0.60984564,0.7257528,2.2780263,34.771313,-10.761449,-12.25023,-22.343796,-7.5163655,5.9004045,22.023407,2.8523548,22.069624,-20.206686,-32.178333,-7.596306,3.740649,-4.3879647,0 days 00:00:05.432038705,0 days 00:00:05.472038705
0 days 00:00:00.070000,0 days 00:00:00.110000,answer2,202.65974,0.7868176,0.15119576,0.12188802,0.14836659,7.2835884,2.3778877,1.4886457,0.13070422,0.03628118,0.3720539,0.64129883,0.83382916,1.4614836,0.9561407,1.0836216,0.8928159,1.277758,1.8777628,1.1232177,1.9138908,1.7333039,1.8517064,1.8761234,2.0280073,2.2620313,3.407671,3.2207394,2.114913,1.7964548,1.7508329,1.2109424,0.9547712,0.81342596,0.7107784,0.539217,1.9939617,0.16137557,602.9297,717.77344,818.2617,861.3281,1.0782644,709.51514,3.397343,88990.0,5.4415073,126.57446,-0.7794625,0.705139,2.7612848,35.845615,-12.82785,-6.1204667,-23.614634,-6.9239674,9.966916,23.40812,-3.8580866,21.169134,-19.396158,-35.18869,-5.152829,1.4492227,-10.015154,0 days 00:00:05.442038705,0 days 00:00:05.482038705
0 days 00:00:00.080000,0 days 00:00:00.120000,answer2,251.38933,0.79856825,0.17396577,0.13526057,0.2723147,4.8578463,2.6196382,1.7750807,0.14695804,0.037981857,0.4801794,0.73336285,1.0064493,1.9481434,0.9771691,1.4507546,0.90960044,1.2983379,2.4569001,1.2637557,2.1785345,1.9150711,2.078691,2.1682928,2.3479443,2.8292172,4.681004,4.599985,2.4362524,2.0615702,1.9637572,1.3104619,0.99994487,0.8410929,0.69113135,0.5244941,2.4327757,0.21410865,602.9297,732.1289,846.97266,890.03906,0.9273184,728.67474,3.4604595,112662.34,4.3900056,68.68194,-0.95054317,0.7157696,3.466048,35.095966,-13.5784025,-2.1175475,-23.954428,-7.561582,14.677086,24.888681,-2.1867235,23.716078,-25.153418,-36.8542,-1.2461958,3.714379,-9.075564,0 days 00:00:05.452038705,0 days 00:00:05.492038705
0 days 00:00:00.090000,0 days 00:00:00.130000,answer2,300.8495,0.8040646,0.1777788,0.14989395,0.3147033,4.5710926,2.7624187,2.023184,0.1524566,0.040249433,0.55989385,0.7880015,1.12295,2.2398732,0.93153304,1.7045072,0.9258826,1.3003682,3.063512,1.3353332,2.2183077,2.07943,2.2543614,2.4037507,2.623711,3.3378305,5.7384534,6.031691,2.830328,2.4158266,2.0795882,1.4441904,1.0943668,0.8621435,0.6858408,0.53110915,2.4063332,0.26349548,617.28516,760.83984,875.6836,918.75,0.8831677,756.6157,3.4540904,131273.33,3.987334,44.40443,-1.0666939,0.73427314,3.8023758,34.43317,-14.654452,1.6826319,-24.789137,-6.584869,17.544062,25.924501,-1.1625777,23.391665,-27.009207,-36.27377,4.2903047,3.7687838,-5.954144,0 days 00:00:05.462038705,0 days 00:00:05.502038705
0 days 00:00:00.100000,0 days 00:00:00.140000,answer2,300.75882,0.7990139,0.0695765,0.05392613,0.334622,5.6225495,2.9021244,2.1734676,0.15613665,0.041005287,0.6024013,0.803549,1.1629548,2.2441752,0.8991995,1.77801,0.92481214,1.2979002,3.5909023,1.3481499,2.1350539,2.1836834,2.3440065,2.5259132,2.8122976,3.5626163,6.2637954,7.0474286,3.2134097,2.777303,2.0883462,1.5935717,1.2070929,0.86934406,0.6840771,0.55016464,2.3292363,0.29608464,617.28516,832.6172,904.39453,933.10547,0.80428153,786.8301,3.3652332,129566.24,3.8338506,42.432217,-1.246025,0.75885844,4.6530137,34.72321,-15.379151,2.2936392,-27.394781,-3.9102013,18.833605,24.71401,-1.0991645,22.721254,-28.363281,-32.027393,8.195109,2.38469,-2.7740297,0 days 00:00:05.472038705,0 days 00:00:05.512038705
0 days 00:00:00.110000,0 days 00:00:00.150000,answer2,300.7454,0.79176235,0.034785565,0.032373495,0.2649344,6.9988008,3.0514479,2.2292817,0.16565804,0.041194256,0.61347777,0.7913857,1.1481174,2.0841162,0.96632844,1.6846465,0.8983078,1.3203254,3.9236138,1.3759766,2.1008797,2.2016537,2.3756645,2.56481,2.8599179,3.5247166,6.2307034,7.467171,3.6153564,3.1236088,2.034912,1.6847714,1.3035719,0.85690874,0.6545948,0.5557902,2.135061,0.36051574,631.6406,861.3281,904.39453,947.46094,0.7892819,801.5235,3.3495586,133188.83,3.5632865,37.260685,-1.4038903,0.7691888,5.2474294,35.822464,-16.680372,4.0788674,-29.954165,0.9474184,19.574202,21.32199,-4.246795,20.812502,-29.234365,-27.467821,10.535308,2.2802172,-1.1973139,0 days 00:00:05.482038705,0 days 00:00:05.522038705
0 days 00:00:00.120000,0 days 00:00:00.160000,answer2,300.4019,0.7887896,0.03016384,0.021858646,0.27965897,6.942343,3.0865364,2.232194,0.17530537,0.0404384,0.60638744,0.7763378,1.1357967,1.9474845,1.1080062,1.5392528,0.86029863,1.3315727,4.013781,1.4972357,2.245642,2.0938582,2.3363488,2.5396912,2.7998526,3.339471,5.9262366,7.343291,3.9728868,3.4417503,2.0500362,1.7527565,1.3770847,0.8364763,0.62019426,0.5453158,1.9529299,0.39139453,617.28516,875.6836,904.39453,947.46094,0.756133,797.1463,3.3517513,150664.88,3.3012276,33.79111,-1.3695978,0.7617362,5.430178,35.71062,-15.403638,5.2535253,-31.67428,4.792314,20.057377,17.609888,-7.690968,17.421457,-26.55757,-22.364405,11.7841215,2.14608,-1.7967535,0 days 00:00:05.492038705,0 days 00:00:05.532038705
0 days 00:00:00.130000,0 days 00:00:00.170000,answer2,299.89148,0.7898914,0.025546625,0.021365792,0.20529987,7.029621,3.1444511,2.215701,0.17760295,0.039493576,0.5811067,0.7660377,1.1303288,1.8695487,1.2459449,1.3587847,0.821656,1.3263288,3.9102314,1.6819892,2.4779425,2.0116508,2.2852957,2.4926896,2.6259756,3.1358273,5.5218606,6.901568,4.3032804,3.7538776,2.164714,1.8138987,1.4456005,0.83917314,0.6054715,0.53745145,1.4833909,0.48088,674.70703,890.03906,904.39453,947.46094,0.7278759,810.62396,3.330869,165271.08,3.241678,32.787285,-1.3314573,0.76946026,5.3436847,34.432896,-15.731116,5.3018517,-31.434288,11.066981,20.006681,12.902573,-9.567243,14.8609915,-27.777815,-23.109007,10.68963,3.4094307,0.047315914,0 days 00:00:05.502038705,0 days 00:00:05.542038705
0 days 00:00:00.140000,0 days 00:00:00.180000,answer2,299.40402,0.7952406,0.03237674,0.019080365,0.21888524,6.778218,3.1965292,2.188141,0.17523909,0.03892668,0.5340568,0.74834937,1.0918273,1.7804937,1.3416214,1.1951898,0.78138775,1.3001974,3.6919897,1.8546013,2.6635783,2.0294573,2.2336037,2.4157495,2.4421804,2.976983,5.059135,6.218885,4.640639,4.027926,2.3882742,1.9074202,1.5060185,0.87093276,0.6360398,0.555139,1.3619108,0.54652566,746.4844,904.39453,904.39453,947.46094,0.799042,826.7617,3.2015288,150151.08,3.6949432,45.38951,-1.3894001,0.7854306,5.5754914,32.450863,-15.28398,2.0231712,-32.37852,13.395504,18.05916,9.596226,-6.4209294,12.763199,-25.082033,-20.747423,8.502576,5.5036216,1.0519068,0 days 00:00:05.512038705,0 days 00:00:05.552038705
