start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer1,0.0,0.66561,0.0,0.0,0.0,-100.0,0.5483461,0.98834115,0.009009874,0.051776264,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0035521705,0.0049779704,172.26562,373.2422,861.3281,1765.7227,0.022842603,780.0664,4.424299,1.3934391e+06,4.464721,29.937471,-0.003391906,0.65758103,0.008785705,18.384645,-0.69683546,-4.9082084,13.574492,-7.670483,1.0710711,8.037021,9.618104,5.550963,-8.04377,-27.115042,7.349603,2.5998309,-17.207985,0 days 00:00:02.435769102,0 days 00:00:02.475769102
0 days 00:00:00.010000,0 days 00:00:00.050000,answer1,0.0,0.6688103,0.0,0.0,0.0,-100.0,0.5131327,0.98834115,0.008487569,0.050453514,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0032848043,0.00402463,172.26562,301.46484,803.90625,1722.6562,0.0455534,735.1992,4.1471376,1.4638525e+06,4.63217,30.984726,-0.0031383457,0.6193017,0.007918113,17.481262,1.3291664,-2.1103764,14.670966,-6.571451,0.17725825,8.951136,11.152722,1.3284839,-14.52679,-25.920004,6.6701107,4.9909554,-14.74073,0 days 00:00:02.445769102,0 days 00:00:02.485769102
0 days 00:00:00.020000,0 days 00:00:00.060000,answer1,0.0,0.6859425,0.0,0.0,0.0,-64.37225,0.4805582,0.98834115,0.008874744,0.053287983,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0030735012,0.0030893646,157.91016,215.33203,588.5742,1564.7461,0.07994,685.11835,3.7572181,1.833202e+06,4.627606,28.6341,-0.0032395537,0.57149386,0.0073473975,16.633734,5.5484657,-0.05376639,15.951267,-1.9090514,0.16321619,4.7477508,14.219794,3.0772474,-12.245396,-17.2512,6.125609,5.168431,-12.700527,0 days 00:00:02.455769102,0 days 00:00:02.495769102
0 days 00:00:00.030000,0 days 00:00:00.070000,answer1,139.97623,0.7183712,0.0,0.0,0.21900947,-28.470465,0.47580358,0.98834115,0.013151827,0.05952381,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.008227666,0.002226351,143.55469,172.26562,358.88672,1105.3711,0.12680145,552.71295,3.186493,1.8712156e+06,5.241655,33.38542,-0.007962316,0.46862698,0.017314082,17.395206,13.723918,2.1506279,18.456564,1.3684899,1.669031,-1.9675831,10.4803295,-1.8397007,-4.0779243,-4.222299,3.4034865,1.0491606,-8.921186,0 days 00:00:02.465769102,0 days 00:00:02.505769102
0 days 00:00:00.040000,0 days 00:00:00.080000,answer1,139.92415,0.7434496,0.04964757,0.0,0.33274022,8.205498,0.54250693,1.0002601,0.020216523,0.06878307,0.14904754,0.2966207,0.45003307,0.6131577,0.75119144,0.8008132,0.83517677,0.86988944,0.96283793,1.1519016,1.1561707,1.1221656,1.1543571,1.2039225,1.342576,1.3349129,1.361186,1.421079,1.5175332,1.4865938,1.3546771,1.2519835,1.0971103,0.91229326,0.7703843,0.6391455,0.027896663,0.0029658617,129.19922,143.55469,200.97656,703.41797,0.17094745,469.2854,2.9063218,1.8615756e+06,5.816172,38.274685,-0.020256579,0.4049776,0.045063358,20.349726,19.879782,2.10035,19.818943,3.5930798,3.3799229,-10.339591,5.2081895,-1.2837315,8.675643,9.832736,6.6804013,-4.4051976,-6.323911,0 days 00:00:02.475769102,0 days 00:00:02.515769102
0 days 00:00:00.050000,0 days 00:00:00.090000,answer1,139.85107,0.75524217,0.037458494,0.019970722,0.39846253,10.5943,0.67200047,1.0636282,0.028237939,0.07256236,0.19859426,0.353573,0.52749103,0.78343517,1.0021639,0.9176257,0.8564035,0.8007839,0.95599014,1.4429785,1.3730983,1.1229764,1.0785414,1.1609554,1.4502172,1.2786531,1.3017117,1.4363174,1.6562262,1.5633463,1.3873615,1.2852331,1.1626593,0.9592202,0.86325246,0.73552114,0.07769557,0.0066338894,129.19922,143.55469,258.39844,416.3086,0.20179789,430.26172,2.8829777,1.7717774e+06,6.1225853,40.77268,-0.04063047,0.3828528,0.09177482,23.580956,22.35391,2.3908784,23.30818,1.8557596,1.3473231,-17.987465,-0.43281543,-4.6760836,11.962924,18.944498,7.7613587,-9.400304,-4.64996,0 days 00:00:02.485769102,0 days 00:00:02.525769102
0 days 00:00:00.060000,0 days 00:00:00.100000,answer1,139.88564,0.7599125,0.022749215,0.014043563,0.36780438,13.139404,0.8495714,1.2029026,0.036655128,0.071428575,0.26842475,0.44130644,0.6806371,1.0935547,1.4415697,1.141343,0.9233983,0.7439539,1.0135665,1.8682302,1.8037958,1.3102279,1.0376226,1.2216042,1.7685503,1.2279543,1.2611208,1.5341271,1.8849207,1.667893,1.4722992,1.3413206,1.2277377,1.0214282,1.0089678,0.8699143,0.15778257,0.02177006,129.19922,157.91016,330.17578,473.73047,0.21083407,437.7727,3.1231015,1.5324739e+06,6.4982934,47.24997,-0.067241244,0.39682338,0.15030402,26.171394,18.524656,0.5973513,25.707712,2.942777,-2.5493338,-28.113913,3.0342424,-2.6995337,12.792335,19.317352,7.4375443,-11.570027,-3.7112706,0 days 00:00:02.495769102,0 days 00:00:02.535769102
0 days 00:00:00.070000,0 days 00:00:00.110000,answer1,139.85777,0.76030666,0.009015666,0.013100576,0.22013937,13.876132,1.0286834,1.4234089,0.04422621,0.06405896,0.32530951,0.5191435,0.8548829,1.4335766,1.9269524,1.4450442,1.079348,0.73819,1.1354884,2.194916,2.420298,1.9058832,1.1999421,1.5618082,2.315154,1.2705697,1.385568,1.8034748,2.2052367,1.8673067,1.6306566,1.3791441,1.2561487,1.0649472,1.1235765,0.9660628,0.25115252,0.040998567,129.19922,172.26562,401.95312,516.7969,0.21027233,470.16104,3.3496597,1.4920744e+06,6.423183,47.2941,-0.09378067,0.42579484,0.21635234,26.456945,12.907699,5.8179283,29.31533,1.2392468,-10.916046,-37.38123,9.385879,1.8348699,14.163001,19.105797,1.1295711,-10.565428,-2.7141125,0 days 00:00:02.505769102,0 days 00:00:02.545769102
0 days 00:00:00.080000,0 days 00:00:00.120000,answer1,139.76512,0.76206154,0.007932973,0.0043389625,0.2074268,14.343608,1.1491646,1.66992,0.050661687,0.054799695,0.35336557,0.56959397,1.012767,1.715113,2.2974298,1.7219535,1.2562718,0.7401988,1.2113099,2.25167,2.902254,2.7766125,1.5705711,2.0983055,3.0706356,1.4623886,1.6493711,2.1716413,2.6570902,2.2578433,1.8142519,1.397662,1.2264595,1.0573326,1.1765212,0.9993102,0.33709309,0.05306402,129.19922,172.26562,401.95312,516.7969,0.21147835,429.34143,3.3858693,994470.2,7.501728,69.00851,-0.11725185,0.397073,0.27040341,26.292456,8.85219,13.7675905,30.224916,-3.3884335,-15.100686,-41.53404,16.471148,1.8992205,13.852391,16.378496,-1.0793654,-7.566025,-1.2186192,0 days 00:00:02.515769102,0 days 00:00:02.555769102
0 days 00:00:00.090000,0 days 00:00:00.130000,answer1,139.29625,0.7602758,0.0045321262,0.0067057856,0.111932755,14.656682,1.2132953,1.8802236,0.05307122,0.047430083,0.35771036,0.587562,1.1091205,1.8708619,2.466375,1.8695126,1.3887221,0.7250412,1.1735107,2.0627158,3.0088584,3.4904916,2.106105,2.687627,3.8749654,1.8249191,2.0577059,2.5977733,3.1865728,2.8068745,1.9404753,1.3838075,1.1835984,1.0103203,1.1398865,0.9746998,0.39754596,0.060552735,129.19922,200.97656,401.95312,488.08594,0.1950093,422.38876,3.405615,861193.94,7.6881537,75.566475,-0.12974764,0.3904321,0.28613973,25.375076,5.9409804,22.87354,31.608002,-10.388459,-17.566828,-41.025772,18.727798,2.4981024,8.192439,15.380496,-0.15299845,-5.7834296,-1.6606598,0 days 00:00:02.525769102,0 days 00:00:02.565769102
