start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer1 ,0.0,0.5909359,0.0,0.0,0.0,-100.0,0.55027276,0.98834115,0.006771385,0.06632653,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.003425517,0.007495936,373.2422,1047.9492,1521.6797,2540.918,0.0209679,1265.2917,5.3623695,1.5409549e+06,2.6390104,13.717273,-0.0017895877,0.9929764,0.004241789,11.281308,-8.931588,1.432619,-0.69261605,11.233769,-11.898496,-2.120104,-19.989805,-6.1968217,2.7343843,0.165833,1.2675266,4.314674,-8.804369,0 days 00:00:04.704704705,0 days 00:00:04.744704705
0 days 00:00:00.010000,0 days 00:00:00.050000,answer1 ,0.0,0.59282845,0.0,0.0,0.0,-100.0,0.5769553,0.98834115,0.0072484887,0.06122449,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0039223335,0.0101639135,315.8203,1033.5938,1363.7695,2225.0977,0.046359688,1141.2555,5.2267413,1.3108644e+06,2.795805,16.027956,-0.0025333806,0.91144246,0.0058524013,13.441287,-8.301492,2.207875,3.9057734,15.423434,-10.426951,0.41901454,-15.943919,-5.156349,3.9877348,-1.1548249,0.44153115,1.5639267,-6.150173,0 days 00:00:04.714704705,0 days 00:00:04.754704705
0 days 00:00:00.020000,0 days 00:00:00.060000,answer1 ,0.0,0.6086881,0.0,0.0,0.0,-100.0,0.5864003,0.98834115,0.0077366442,0.055555556,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.005049689,0.010623351,287.10938,918.75,1349.4141,2095.8984,0.07904301,1052.5331,5.108635,1.1896236e+06,2.7883604,16.50857,-0.0028262797,0.8452534,0.0065689753,14.428304,-7.488541,4.288465,7.582905,16.70659,-8.748563,-0.18300359,-11.751374,-5.0996413,-0.476086,-3.595916,-1.0247952,3.4648628,-6.0696297,0 days 00:00:04.724704705,0 days 00:00:04.764704705
0 days 00:00:00.030000,0 days 00:00:00.070000,answer1 ,0.0,0.64333266,0.0,0.0,0.0,-100.0,0.58537316,0.98834115,0.009928983,0.049886625,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.007460834,0.009604506,244.04297,732.1289,1191.5039,1909.2773,0.09660566,911.1624,4.7359395,1.0676029e+06,3.4581602,25.796698,-0.003354124,0.74394894,0.0081763,15.744431,-5.792349,3.6401675,8.8141775,12.274083,-8.231069,0.82798153,-15.328889,-6.8818116,-4.7510247,-8.996105,-3.8660548,2.820268,-7.5939307,0 days 00:00:04.734704705,0 days 00:00:04.774704705
0 days 00:00:00.040000,0 days 00:00:00.080000,answer1 ,0.0,0.6769163,0.0,0.0,0.0,-100.0,0.6951458,1.0123786,0.015347074,0.0462963,0.12790701,0.29341677,0.4783117,0.58266383,0.7100399,0.82843703,0.9027168,0.9697499,1.0676683,1.0526155,1.1089333,1.2021326,1.2276692,1.268454,1.35564,1.435719,1.4922385,1.4217572,1.4365257,1.4415741,1.3704935,1.2628715,1.0608627,0.88053614,0.7501375,0.59276885,0.029551113,0.014344245,244.04297,445.01953,1004.8828,1708.3008,0.16549377,760.1296,4.4468994,863279.7,3.759209,29.585442,-0.010512956,0.63683814,0.020054253,19.201307,-5.37665,3.303271,2.6768198,6.775727,-9.461061,1.9372658,-16.881987,-13.33548,-2.5812051,-16.595476,-9.203055,4.640519,-13.512609,0 days 00:00:04.744704705,0 days 00:00:04.784704705
0 days 00:00:00.050000,0 days 00:00:00.090000,answer1 ,0.0,0.6769536,0.0,0.0,0.0,-100.0,0.90909433,1.0983443,0.021268038,0.044028725,0.12600173,0.34903166,0.6085417,0.65240157,0.85857064,1.0403382,1.1061376,1.1911834,1.3389688,1.1122937,1.1557243,1.29597,1.2636881,1.3269022,1.4809898,1.5902256,1.6822338,1.4222158,1.4094051,1.4516507,1.4392258,1.3860525,1.0475569,0.84017825,0.78218246,0.5992845,0.05775873,0.030798903,215.33203,373.2422,775.1953,1335.0586,0.21243405,626.36255,4.3815556,544341.7,4.1277623,36.372494,-0.023390768,0.5632642,0.03847538,24.2707,-6.849083,-0.8592148,-2.6446555,1.4451199,-11.572438,10.160642,-17.106455,-19.246122,1.9333229,-24.877718,-6.2631683,-1.4338584,-15.196666,0 days 00:00:04.754704705,0 days 00:00:04.794704705
0 days 00:00:00.060000,0 days 00:00:00.100000,answer1 ,0.0,0.6599844,0.0,0.0,0.0,-100.0,1.0415021,1.2555907,0.026537633,0.04195011,0.12574734,0.4533714,0.79827946,0.76758,1.1163427,1.4150611,1.4863958,1.6344767,1.8054967,1.2166804,1.2665344,1.426301,1.3279843,1.5015205,1.7645487,1.8649069,1.9645578,1.5037584,1.3640054,1.4453694,1.5482904,1.6361867,1.0205919,0.77138376,0.80571955,0.6142685,0.07487693,0.03634925,215.33203,373.2422,789.5508,1191.5039,0.25417745,604.72,4.340533,430103.97,4.1041636,38.45505,-0.03042294,0.5511615,0.050731804,26.777267,-9.840245,0.82497644,-4.4489455,-1.1939389,-13.690541,14.041328,-15.949364,-25.181849,2.2071955,-31.794672,-2.9793541,-4.01615,-16.457033,0 days 00:00:04.764704705,0 days 00:00:04.804704705
0 days 00:00:00.070000,0 days 00:00:00.110000,answer1 ,0.0,0.6451003,0.0,0.0,0.0,-100.0,1.2443088,1.4813147,0.028646344,0.040816326,0.13260944,0.55453014,0.960598,0.9166417,1.4106827,1.8862559,1.9562588,2.1948383,2.2592318,1.343664,1.4260582,1.5767146,1.4465084,1.9069796,2.2933867,2.2396874,2.3612254,1.8366966,1.410006,1.4661313,1.7501253,2.030278,1.0231123,0.7068235,0.7949663,0.6301753,0.12964195,0.064578675,229.6875,473.73047,832.6172,1536.0352,0.2966915,709.38324,4.6750393,544501.7,3.5361166,32.10939,-0.04423012,0.6229403,0.06529347,26.50521,-13.327573,6.1412196,-7.556671,-8.244387,-16.329224,18.932379,-13.288154,-21.552528,1.9825864,-31.98941,4.2446117,-11.959476,-13.07874,0 days 00:00:04.774704705,0 days 00:00:04.814704705
0 days 00:00:00.080000,0 days 00:00:00.120000,answer1 ,0.0,0.6607084,0.0,0.0,0.0,-100.0,1.2434629,1.6756634,0.029527614,0.038170826,0.14125066,0.6025708,1.035562,1.0562637,1.6463722,2.3501933,2.290924,2.505475,2.388641,1.3661205,1.5044603,1.6394348,1.5249176,2.3521361,2.9923813,2.5917168,2.7105806,2.4149768,1.5055927,1.4816612,1.9122499,2.4181592,1.0675578,0.65480036,0.7631218,0.65013176,0.19630377,0.058933508,258.39844,416.3086,703.41797,1521.6797,0.32798228,686.81354,4.510033,574669.06,3.6444542,29.81414,-0.04760464,0.60158104,0.06731022,25.594803,-11.996984,12.251557,-9.1116295,-16.183638,-21.945059,16.398712,-13.805188,-19.57556,8.931745,-30.169214,5.5380535,-17.820002,-11.507698,0 days 00:00:04.784704705,0 days 00:00:04.824704705
0 days 00:00:00.090000,0 days 00:00:00.130000,answer1 ,0.0,0.67409796,0.0,0.0,0.0,-100.0,1.2248129,1.761703,0.028862871,0.035714287,0.14546795,0.58711594,1.031057,1.1870778,1.808204,2.7132256,2.354846,2.4219103,2.1136854,1.2550915,1.4473964,1.5642748,1.4950104,2.591478,3.533417,2.763071,2.8965092,2.9434006,1.6010404,1.4973279,2.011433,2.677374,1.1278682,0.6208465,0.74537295,0.6707786,0.24105161,0.055182215,272.7539,445.01953,617.28516,1306.3477,0.32953975,647.08307,4.378774,498676.5,4.374742,40.25969,-0.051522523,0.57984865,0.08151326,25.436117,-7.69952,13.484515,-10.802882,-22.171041,-29.242554,13.599781,-14.47945,-19.258722,13.614433,-28.921019,8.377332,-20.913942,-9.873627,0 days 00:00:04.794704705,0 days 00:00:04.834704705
