start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer1,260.57623,0.8656266,0.0,0.0,0.14400063,13.699249,3.3899097,0.98834115,0.16788168,0.037792895,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.5093671,6.839169,775.1953,1033.5938,1291.9922,1335.0586,0.17452453,980.55634,3.624482,171020.75,1.3721043,39.831104,-1.266374,0.8861168,5.673219,29.632738,-31.099524,-20.265024,-24.491552,15.474498,-2.847523,-35.834515,-25.645243,-31.026518,-17.921509,-38.775837,-18.883371,-21.056732,-12.836777,0 days 00:00:03.636970304,0 days 00:00:03.676970304
0 days 00:00:00.010000,0 days 00:00:00.050000,answer1,262.15906,0.86433846,0.0024847726,0.0013903531,0.07937205,16.05718,3.5514317,0.98834115,0.17391379,0.037037034,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.9858574,7.0373864,703.41797,1033.5938,1291.9922,1406.8359,0.44447383,963.1614,3.7042208,196968.95,1.4243245,32.184032,-1.3793291,0.86905104,5.8666854,29.248886,-29.234602,-19.547678,-25.302526,18.97856,-7.0815167,-36.699936,-22.094458,-28.868303,-19.468866,-39.64758,-13.475113,-21.172728,-13.293675,0 days 00:00:03.646970304,0 days 00:00:03.686970304
0 days 00:00:00.020000,0 days 00:00:00.060000,answer1,264.60663,0.8620872,0.0026392338,0.0014362346,0.017670153,18.687521,3.7420702,0.98834115,0.18364237,0.036470145,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.6313038,6.9629617,602.9297,1033.5938,1220.2148,1492.9688,0.75048304,939.8156,3.7791374,237145.25,1.4862317,22.09788,-1.5046191,0.8452409,6.345304,28.042746,-28.134628,-18.802923,-28.3299,20.080582,-13.414497,-39.020283,-20.474419,-27.507523,-24.27063,-45.76604,-7.060959,-21.868021,-14.758853,0 days 00:00:03.656970304,0 days 00:00:03.696970304
0 days 00:00:00.030000,0 days 00:00:00.070000,answer1,266.91006,0.8595074,0.0032438862,0.0014118158,0.022415975,18.355896,3.8461952,0.98834115,0.18908806,0.034391534,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.2655084,6.585481,516.7969,961.8164,1162.793,1579.1016,0.9012656,921.3225,3.8035367,265206.38,1.5516745,19.587133,-1.6176635,0.82667726,6.4802365,28.310135,-26.915514,-16.736677,-29.086279,17.779943,-16.530245,-35.477787,-17.838797,-23.107712,-27.90174,-48.42616,-1.3171684,-16.60559,-14.15852,0 days 00:00:03.666970304,0 days 00:00:03.706970304
0 days 00:00:00.040000,0 days 00:00:00.080000,answer1,268.94742,0.8522456,0.003275264,0.0013332014,0.03445639,17.622627,3.7783883,0.9915053,0.18739645,0.032123957,0.12880363,0.2668116,0.4241183,0.5716285,0.68439245,0.79181653,0.8499724,0.9496973,0.9645805,1.0354629,1.0186557,1.1539385,1.2682142,1.268991,1.3248144,1.4078113,1.4527168,1.4709212,1.4456259,1.3979734,1.3290644,1.2463206,1.0896858,0.909975,0.73674726,0.5903961,3.6565902,5.553581,430.66406,890.03906,1091.0156,1593.457,0.9641202,883.3896,3.7802842,263099.97,1.6324773,19.679857,-1.6028299,0.79859257,6.3803196,28.424196,-27.344103,-16.815613,-29.453514,9.627127,-19.124084,-32.5622,-21.65155,-23.089502,-31.24768,-51.782665,1.187253,-15.137513,-14.397293,0 days 00:00:03.676970304,0 days 00:00:03.716970304
0 days 00:00:00.050000,0 days 00:00:00.090000,answer1,269.92618,0.83697295,0.004066168,0.002015751,0.045010146,16.122618,3.33329,0.9667461,0.17176314,0.027966743,0.12823977,0.2532747,0.42889097,0.60019386,0.6990846,0.82418585,0.83980685,0.9926427,0.91288567,0.98052484,0.86541945,1.0672935,1.2680155,1.2608591,1.3262597,1.4498801,1.4577507,1.4410492,1.3525192,1.2774148,1.208708,1.2003224,1.0831814,0.9156933,0.7244088,0.5768917,3.758419,3.6602929,358.88672,717.77344,1004.8828,1349.4141,1.1277469,773.41815,3.5740974,215877.52,2.158674,31.207846,-1.3704786,0.71860075,5.018977,30.820028,-23.951668,-15.887172,-25.705633,0.49153456,-18.93482,-23.830923,-20.590025,-24.266691,-33.145782,-45.44733,3.2108383,-13.421422,-11.595571,0 days 00:00:03.686970304,0 days 00:00:03.726970304
0 days 00:00:00.060000,0 days 00:00:00.100000,answer1,269.71414,0.8214057,0.0038952196,0.002556798,0.088258155,13.54351,2.710746,0.89568776,0.14553203,0.025888136,0.13040344,0.23522198,0.4338386,0.63790864,0.69440335,0.82939464,0.7970273,0.9956015,0.80479217,0.8390975,0.6708114,0.90477866,1.187203,1.2105867,1.2778771,1.4293,1.3643767,1.3403174,1.1859069,1.0788168,1.0013901,1.0693439,1.0311352,0.90507394,0.6881197,0.54515404,3.7682965,1.6317316,272.7539,545.5078,732.1289,1091.0156,1.1703925,607.77496,3.188242,169022.39,3.4200814,52.83151,-1.0031525,0.5864951,3.3008683,31.894495,-19.498644,-14.141833,-22.79155,-4.1684685,-20.681154,-26.649794,-21.739637,-22.531103,-40.275593,-45.548504,0.18822606,-15.091107,-8.221818,0 days 00:00:03.696970304,0 days 00:00:03.736970304
0 days 00:00:00.070000,0 days 00:00:00.110000,answer1,268.7698,0.81078964,0.0045949463,0.002434012,0.089727886,10.983162,2.036649,0.77706194,0.115672685,0.030234316,0.12855045,0.21798654,0.42952287,0.6559665,0.6387299,0.7605402,0.7080521,0.8915915,0.64469475,0.63010746,0.5275794,0.69370574,0.9730547,1.110999,1.1499178,1.2855654,1.1405488,1.1589462,0.9790264,0.8660175,0.77330476,0.859562,0.9091366,0.88000494,0.6554527,0.5350477,3.1507308,0.33250496,258.39844,358.88672,473.73047,803.90625,1.0808743,466.48877,2.693969,183969.12,6.6170354,105.927795,-0.6145074,0.46761942,1.8337787,30.537863,-11.588165,-11.952619,-15.379762,-9.643903,-20.42556,-31.545374,-15.485291,-23.024256,-41.95071,-45.65277,-4.198302,-15.623694,-4.8197246,0 days 00:00:03.706970304,0 days 00:00:03.746970304
0 days 00:00:00.080000,0 days 00:00:00.120000,answer1,267.163,0.80258197,0.0038627798,0.002089246,0.1278816,9.61337,1.6567487,0.6586465,0.08976216,0.04724112,0.124613605,0.20604521,0.41522607,0.6449022,0.55140513,0.6439236,0.5961682,0.71945864,0.47450137,0.42780963,0.42315248,0.5266051,0.7466848,0.9495067,0.961631,1.0727803,0.8945305,0.98162645,0.81260735,0.7122838,0.6158948,0.6752095,0.78035927,0.8792936,0.69135,0.5972405,2.3902066,0.14508112,258.39844,272.7539,301.46484,789.5508,0.7527129,475.95175,2.5227342,804561.8,7.36064,99.09731,-0.39371493,0.461944,1.2062222,26.754381,-4.2721667,-13.116249,-9.808541,-15.423869,-16.154005,-38.020973,-14.315343,-24.02271,-39.683678,-49.64265,-8.55701,-13.836849,-6.149262,0 days 00:00:03.716970304,0 days 00:00:03.756970304
0 days 00:00:00.090000,0 days 00:00:00.130000,answer1,265.73105,0.7973614,0.004403442,0.0033215145,0.08635905,11.153399,1.4234037,0.5803096,0.068765976,0.073696144,0.11394078,0.19645023,0.38525924,0.59511274,0.46193048,0.52350146,0.48712316,0.54738605,0.34311306,0.30274644,0.35290828,0.424257,0.5754089,0.7752308,0.7873838,0.9034219,0.734924,0.84342855,0.698627,0.6299374,0.5467615,0.5721187,0.6934492,0.94625515,0.84466743,0.8027074,1.3374065,0.07512668,258.39844,258.39844,315.8203,976.1719,0.5300834,637.357,2.7314947,2.049277e+06,6.883453,78.18485,-0.21793652,0.5763924,0.8200505,22.360733,1.1856006,-18.031553,-2.708828,-18.863846,-9.49067,-39.91289,-15.198224,-27.887506,-31.783892,-47.80194,-9.715496,-12.206833,-9.025758,0 days 00:00:03.726970304,0 days 00:00:03.766970304
