start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer2   ,0.0,0.64814085,0.0,0.0,0.0,-100.0,0.4412327,0.98834115,0.0060193012,0.08314437,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.006086161,0.0025502127,244.04297,387.59766,1205.8594,2612.6953,0.01865289,981.11163,4.6989326,1.6391604e+06,2.685383,13.970752,-0.0015012696,0.74404836,0.0046759066,13.10246,4.150595,22.00783,-5.8386154,-24.906752,2.3406124,5.132197,-6.728014,-14.878105,2.059468,-14.875577,1.0628761,10.037651,5.556625,0 days 00:00:05.672339006,0 days 00:00:05.712339006
0 days 00:00:00.010000,0 days 00:00:00.050000,answer2   ,0.0,0.6281745,0.0,0.0,0.0,-100.0,0.4505395,0.98834115,0.005868418,0.09977325,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0050822953,0.003128933,229.6875,373.2422,1650.8789,2569.629,0.03866957,1083.1156,4.793317,2.0905496e+06,2.57105,12.582199,-0.0015341067,0.8087644,0.0040341388,11.2817335,4.468344,21.285192,3.1189625,-21.364847,-2.9319627,9.6010475,-6.736524,-16.701506,-3.6395423,-5.822119,-2.6904023,5.101454,4.867019,0 days 00:00:05.682339006,0 days 00:00:05.722339006
0 days 00:00:00.020000,0 days 00:00:00.060000,answer2   ,0.0,0.5998283,0.0,0.0,0.0,-100.0,0.44868207,0.98834115,0.0055370475,0.11961451,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0031282622,0.0031148354,215.33203,488.08594,2182.0312,3459.668,0.061897468,1388.9386,5.2410965,3.2956918e+06,2.2698307,9.940541,-0.0012702341,1.0152255,0.0028596453,8.722776,4.237474,17.815378,8.530717,-18.680887,-7.4117026,16.32289,-1.7590839,-15.974979,-4.0931315,0.33838773,-5.987364,-0.8637116,0.31644535,0 days 00:00:05.692339006,0 days 00:00:05.732339006
0 days 00:00:00.030000,0 days 00:00:00.070000,answer2   ,0.0,0.59837395,0.0,0.0,0.0,-100.0,0.44632617,0.98834115,0.005490202,0.14002268,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0025387984,0.0026913632,272.7539,990.52734,3488.379,5412.0117,0.060341492,2059.7947,5.732352,6.19464e+06,1.6930424,6.1144733,-0.0011041857,1.4948336,0.0026329476,5.724711,6.9023685,12.617699,6.7731566,-18.771526,-4.2137733,12.638125,-1.7727399,-15.815582,-2.29241,4.1565404,-6.169306,-3.6334152,-2.3149543,0 days 00:00:05.702339006,0 days 00:00:05.742339006
0 days 00:00:00.040000,0 days 00:00:00.080000,answer2   ,0.0,0.60160404,0.0,0.0,0.0,-100.0,0.4688218,1.0044451,0.005618354,0.15967499,0.12507708,0.26428273,0.4063848,0.55136317,0.68816155,0.8007393,0.8543431,0.91269827,1.029652,1.0777296,1.1013361,1.1764094,1.2108065,1.315653,1.3231382,1.325603,1.4202312,1.4497598,1.5011402,1.4754419,1.367201,1.2621888,1.1104635,0.92582464,0.79350877,0.6464321,0.0031563065,0.0033580733,344.53125,1492.9688,3474.0234,6976.758,0.06823805,2373.582,5.971498,7.454824e+06,1.449061,4.3931255,-0.0011536275,1.7308298,0.003306847,5.009731,6.0703263,7.9815445,3.9089034,-21.997522,-6.409865,9.444518,2.7066815,-14.954129,-1.0582242,6.6471176,-0.003121376,-4.2254634,-4.511062,0 days 00:00:05.712339006,0 days 00:00:05.752339006
0 days 00:00:00.050000,0 days 00:00:00.090000,answer2   ,0.0,0.5979319,0.0,0.0,0.0,-100.0,0.5064692,1.0423607,0.005964618,0.18272865,0.11645121,0.24934727,0.392815,0.5636367,0.72022206,0.85836047,0.89519763,0.9327683,1.1499476,1.187987,1.1520897,1.2405988,1.225556,1.4067273,1.2983923,1.2459403,1.4081508,1.4373475,1.581771,1.5589104,1.4092261,1.334815,1.1612116,0.95982385,0.88923436,0.72484726,0.0043248073,0.004006587,387.59766,1579.1016,3904.6875,7981.6406,0.07221981,2582.2869,6.0408516,8.745191e+06,1.2596616,3.3913443,-0.0014366632,1.9004426,0.0038588743,5.1961436,5.2599683,2.8771064,2.7634647,-17.623186,-7.3650575,2.8281806,-0.65205956,-21.564566,-5.4546027,8.02781,-0.4448212,-4.7956367,-3.1954365,0 days 00:00:05.722339006,0 days 00:00:05.762339006
0 days 00:00:00.060000,0 days 00:00:00.100000,answer2   ,0.0,0.579974,0.0,0.0,0.0,-100.0,0.5295076,1.1005812,0.0061806086,0.20975058,0.10616112,0.2336759,0.3834699,0.60563177,0.74743885,0.90988845,0.9384702,0.96982765,1.3491224,1.3604428,1.2899985,1.3472525,1.300774,1.5515369,1.2742906,1.135377,1.3742743,1.4189463,1.7031683,1.6526176,1.4579891,1.4344134,1.2351308,1.0112731,1.0084525,0.81548995,0.004450359,0.0045095976,445.01953,1622.168,4593.75,8010.3516,0.074831516,2829.134,6.1322274,9.390038e+06,1.1603798,3.2261496,-0.0015442938,2.0918505,0.004219033,5.5154214,3.3115902,-0.23499544,5.1131835,-14.119027,-9.25582,2.376361,0.5891275,-22.893768,-10.839306,8.696956,3.5724094,-5.9184756,-2.6112034,0 days 00:00:05.732339006,0 days 00:00:05.772339006
0 days 00:00:00.070000,0 days 00:00:00.110000,answer2   ,0.0,0.56156987,0.0,0.0,0.0,-100.0,0.49329636,1.1411644,0.005709602,0.23053665,0.10027498,0.21921666,0.3858308,0.65149635,0.72309446,0.92463946,0.96494764,1.0016583,1.4807334,1.5346473,1.4483358,1.4119897,1.4894308,1.6613461,1.2338194,1.0678104,1.3136227,1.3571249,1.765458,1.6808128,1.5012852,1.5100993,1.2679614,1.0366312,1.0774932,0.8605167,0.0030266112,0.0030962417,488.08594,1866.2109,6589.16,8613.281,0.06560754,3531.1318,6.5276413,1.1475016e+07,0.68217963,2.103245,-0.0011550784,2.5963457,0.0032781947,4.0781198,4.0833225,-2.8374875,6.202975,-10.828753,-8.96595,1.0636197,1.0701857,-22.046412,-7.5042186,5.800407,0.2512652,-5.758144,-7.2233577,0 days 00:00:05.742339006,0 days 00:00:05.782339006
0 days 00:00:00.080000,0 days 00:00:00.120000,answer2   ,0.0,0.56558853,0.0,0.0,0.0,-100.0,0.4481195,1.1345576,0.0052602678,0.24017386,0.09677142,0.20351057,0.36922064,0.6371922,0.6277303,0.90614843,0.94663817,0.9644708,1.450334,1.6022482,1.508248,1.4147812,1.694441,1.5811428,1.1421089,1.0097176,1.2520401,1.275834,1.7407017,1.6614853,1.5217086,1.5697819,1.2784333,1.0553755,1.1025473,0.8858838,0.001559463,0.0021066961,933.10547,3789.8438,8196.973,9029.59,0.057974983,4566.382,6.8624206,1.25802e+07,0.17244375,1.5937128,-0.00076404354,3.3303998,0.0029005818,1.099049,4.9199386,-3.1516418,6.0061955,-9.738747,-8.246051,1.5278467,7.1774273,-11.545429,-2.4677827,-0.19395669,1.6178228,-4.3332086,-9.696879,0 days 00:00:05.752339006,0 days 00:00:05.792339006
0 days 00:00:00.090000,0 days 00:00:00.130000,answer2   ,0.0,0.5781856,0.0,0.0,0.0,-100.0,0.4277834,1.084081,0.005291361,0.22354497,0.09543381,0.19070755,0.3429037,0.5685472,0.5235674,0.9017572,0.9073941,0.86409074,1.2339872,1.5051075,1.4002814,1.390364,1.8728944,1.3777833,1.0060501,0.95763516,1.185867,1.1812702,1.6346846,1.6007794,1.5340567,1.6135212,1.2501119,1.0439864,1.0987777,0.9045484,0.0017636265,0.0016367465,832.6172,3660.6445,8139.551,9316.699,0.060191084,4521.4897,6.7230206,1.3357165e+07,0.1869418,1.595087,-0.00078835525,3.301962,0.0028996246,1.1903083,8.254456,-1.4539887,8.408582,-8.485518,-13.823533,-2.774558,12.337596,-8.458964,0.05556798,-6.661749,-2.1330798,-4.4643106,-11.66545,0 days 00:00:05.762339006,0 days 00:00:05.802339006
