start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer2,0.0,0.6414686,0.0,0.0,0.0,-100.0,0.38870624,0.98834115,0.005609943,0.08541194,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.004760088,0.002859711,258.39844,358.88672,1378.125,1722.6562,0.020200074,938.1667,4.735275,2.1832122e+06,4.6219735,31.667154,-0.0011993257,0.77647454,0.0026433507,16.490488,0.6726764,-4.991421,16.489094,3.4688308,-19.210978,-18.6107,-6.840996,11.506947,-10.442025,-9.200999,-3.192931,-3.955435,-3.0074894,0 days 00:00:09.309309309,0 days 00:00:09.349309309
0 days 00:00:00.010000,0 days 00:00:00.050000,answer2,0.0,0.6400761,0.0,0.0,0.0,-100.0,0.4466276,0.98834115,0.0061805737,0.07917612,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.005428789,0.00475395,358.88672,559.8633,1464.2578,1693.9453,0.0529401,1035.0751,4.815004,1.8832524e+06,4.6310387,32.16908,-0.0016395086,0.8614289,0.0038482014,15.608552,-2.6754417,-11.269773,7.9220047,4.4754977,-17.272573,-16.326422,1.9556633,15.647704,-10.80585,-8.118661,5.0386825,-3.6949806,-2.5714042,0 days 00:00:09.319309309,0 days 00:00:09.359309309
0 days 00:00:00.020000,0 days 00:00:00.060000,answer2,0.0,0.6421941,0.0,0.0,0.0,-100.0,0.5112904,0.98834115,0.007362157,0.07294029,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0055628773,0.008563842,459.375,818.2617,1536.0352,1650.8789,0.08133292,1093.6694,4.838696,1.2752698e+06,4.7585683,39.540096,-0.0022864072,0.9169952,0.005856098,16.882662,-7.8454604,-14.564221,3.2279446,7.03597,-13.044229,-15.649867,3.7804806,15.258786,-12.391034,-11.214063,5.5446515,-5.6197314,-6.1815705,0 days 00:00:09.329309309,0 days 00:00:09.369309309
0 days 00:00:00.030000,0 days 00:00:00.070000,answer2,0.0,0.6466097,0.0,0.0,0.0,-100.0,0.57848567,0.98834115,0.008420107,0.071428575,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.004164046,0.01405938,674.70703,1047.9492,1579.1016,1665.2344,0.09218431,1215.482,4.965694,990422.75,4.357818,41.22777,-0.00296861,1.0094227,0.008534133,16.289719,-14.572265,-12.844209,-1.199162,10.1736765,-3.2847097,-10.719482,1.7126198,9.657426,-11.907506,-16.731874,6.988871,0.7732766,-3.6490605,0 days 00:00:09.339309309,0 days 00:00:09.379309309
0 days 00:00:00.040000,0 days 00:00:00.080000,answer2,0.0,0.6446274,0.0,0.0,0.0,-100.0,0.6503978,1.0319005,0.009769429,0.071617536,0.13053471,0.27330178,0.41100764,0.54008645,0.6545196,0.7430896,0.84332055,0.95438784,1.067482,1.16575,1.1466416,1.2093315,1.2959863,1.3390284,1.3916911,1.5436958,1.6038475,1.526651,1.5592346,1.5517079,1.4272075,1.2314306,1.0683875,0.8587217,0.70756674,0.5848003,0.0030877313,0.027142962,846.97266,1234.5703,1607.8125,1693.9453,0.09978228,1281.3398,4.8348603,601988.2,4.633212,51.262226,-0.004323956,1.0510849,0.012121412,16.585829,-21.838285,-6.883388,1.7312211,13.675702,0.43320474,-13.328487,-4.0291123,0.82317543,-9.697625,-15.807742,3.4679763,1.3255895,-8.705262,0 days 00:00:09.349309309,0 days 00:00:09.389309309
0 days 00:00:00.050000,0 days 00:00:00.090000,answer2,0.0,0.6646159,0.0,0.0,0.0,-100.0,0.73241085,1.1242992,0.012568392,0.068594106,0.12795658,0.27604735,0.41419446,0.5443872,0.63889366,0.69950646,0.82847494,0.9573682,1.1633378,1.3586178,1.2671981,1.291583,1.4580674,1.5195793,1.5955766,1.9314696,1.9945407,1.6521889,1.7720727,1.8401866,1.540094,1.2470878,1.0724034,0.8077023,0.66309124,0.5701503,0.0032028023,0.036079895,1091.0156,1421.1914,1650.8789,1894.9219,0.117040455,1443.2524,4.8393073,629420.5,4.319418,45.6295,-0.005294061,1.1472331,0.014187083,13.660003,-26.31748,-2.8465157,0.06778435,11.665462,-4.001264,-15.993869,-4.650592,-3.81438,-7.6387615,-12.707673,4.528518,1.5676786,-4.510176,0 days 00:00:09.359309309,0 days 00:00:09.399309309
0 days 00:00:00.060000,0 days 00:00:00.100000,answer2,0.0,0.68248224,0.0,0.0,0.0,-100.0,0.9585964,1.307994,0.018174835,0.06538171,0.1331847,0.28883263,0.4239522,0.5996359,0.71164227,0.7243836,0.89767647,1.0066713,1.2918853,1.5823218,1.4381204,1.3723899,1.7252516,1.9180136,2.0195847,2.55769,2.5405056,1.8539253,2.117037,2.3407738,1.7921982,1.4099256,1.2073016,0.82021886,0.64588064,0.58883977,0.044967186,0.056585535,947.46094,1234.5703,1636.5234,1937.9883,0.22150296,1354.5017,4.809854,715478.25,4.1128516,37.636124,-0.015829017,1.0835645,0.050858747,14.108228,-22.04136,-2.9464881,-2.2238288,5.283317,-15.015662,-6.877199,1.5332695,2.1739938,-2.9476264,-4.1661553,9.130633,-2.735658,-5.384932,0 days 00:00:09.369309309,0 days 00:00:09.409309309
0 days 00:00:00.070000,0 days 00:00:00.110000,answer2,0.0,0.7021076,0.0,0.0,0.0,-100.0,1.2355881,1.5767757,0.027163541,0.06103553,0.15935479,0.34095034,0.4998262,0.76648885,0.9960162,0.9714777,1.1850863,1.1142353,1.3610706,1.6825863,1.5964655,1.3903877,1.9790627,2.4372418,2.701792,3.2588246,3.1521285,2.1333933,2.4893367,2.9014075,2.1105673,1.7613624,1.554316,1.0283322,0.72576493,0.6986918,0.16083863,0.074351944,703.41797,933.10547,1306.3477,2038.4766,0.3262822,1142.9454,4.7903767,784039.5,3.6289291,27.241365,-0.038159207,0.9316397,0.10943356,15.997674,-14.640498,-0.2708384,-5.0006404,-8.359681,-19.113054,-0.4006188,-1.1254352,4.2897353,-2.9199598,-6.8640704,2.5457916,-4.9407043,-1.822373,0 days 00:00:09.379309309,0 days 00:00:09.419309309
0 days 00:00:00.080000,0 days 00:00:00.120000,answer2,0.0,0.70520884,0.0,0.0,0.0,-100.0,1.4583584,1.9276496,0.035401206,0.060657594,0.22092514,0.45624462,0.6907205,1.1155545,1.4617981,1.5267773,1.7455326,1.3994185,1.4270815,1.6995401,1.7115965,1.3708664,2.1175911,2.9366875,3.506688,3.9501607,3.7586193,2.536399,2.8079062,3.4136944,2.495936,2.3271556,2.1187727,1.4563862,0.9323165,0.9345212,0.2821574,0.08453574,373.2422,574.21875,947.46094,1880.5664,0.3976752,844.84033,4.548658,811623.2,4.0062222,28.695002,-0.058426257,0.7344041,0.18287481,18.290398,-6.1633706,0.5082655,-4.681975,-14.001651,-19.62164,4.1394305,-0.719889,5.9577065,-1.3518575,-7.811825,1.0872495,-9.220155,-3.8223464,0 days 00:00:09.389309309,0 days 00:00:09.429309309
0 days 00:00:00.090000,0 days 00:00:00.130000,answer2,0.0,0.6986773,0.0,0.0,0.0,-100.0,1.7661858,2.3476377,0.043641534,0.06424792,0.3091971,0.61331505,1.0439125,1.5725096,1.9830031,2.3129368,2.4148557,1.7417307,1.5299034,1.7380444,1.8599888,1.4116901,2.145502,3.4026897,4.3946285,4.620665,4.4403043,3.175538,3.1475031,3.9316387,2.9950082,2.9169223,2.6912491,2.0415494,1.3037634,1.300528,0.45472756,0.16775095,358.88672,559.8633,947.46094,2009.7656,0.44963765,871.10254,4.611794,1.0160015e+06,3.9263046,27.095871,-0.0932855,0.73938054,0.26440495,16.091894,-5.330011,3.0233243,-2.9235287,-17.762726,-15.315524,-5.471304,-1.2843295,2.5893655,-1.718449,-7.895159,-4.2721148,-11.513774,-5.9957848,0 days 00:00:09.399309309,0 days 00:00:09.439309309
