start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer1,0.0,0.6619788,0.0,0.0,0.0,-100.0,0.19456469,0.98834115,0.0028363243,0.037792895,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0015282588,7.017789e-05,229.6875,315.8203,473.73047,602.9297,0.0120822815,436.62894,3.643452,498985.75,9.892549,128.46544,-0.0003712358,0.43177152,0.0008544565,23.773436,13.31411,3.6806934,-11.188222,-8.6596155,1.266519,0.05482356,-1.8568443,-2.7436619,8.129756,5.8819795,3.9061081,-1.770875,-2.2728221,0 days 00:00:03.269936603,0 days 00:00:03.309936603
0 days 00:00:00.010000,0 days 00:00:00.050000,answer1,0.0,0.66442907,0.0,0.0,0.0,-100.0,0.18766801,0.98834115,0.0026415305,0.03665911,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0015157663,7.1150345e-05,315.8203,373.2422,473.73047,617.28516,0.01967009,475.86362,3.5167081,546175.5,9.7021265,122.797386,-0.00031955793,0.4706011,0.0008629227,22.718702,11.110236,0.3296925,-9.077873,-10.017255,-6.597734,-3.2486784,-0.7589839,2.5421343,6.956535,8.211651,7.1955667,5.765554,-1.9472027,0 days 00:00:03.279936603,0 days 00:00:03.319936603
0 days 00:00:00.020000,0 days 00:00:00.060000,answer1,0.0,0.6740396,0.0,0.0,0.0,-100.0,0.18868347,0.98834115,0.0026236288,0.03552532,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.002029135,6.8075395e-05,387.59766,430.66406,473.73047,602.9297,0.028803641,501.5382,3.3538463,512852.9,10.285847,136.39656,-0.00034126264,0.5026381,0.0010470595,22.284727,10.935996,-2.0837774,-9.097107,-14.506213,-12.050378,-10.5457735,-4.3267727,4.3194666,5.0455728,7.449303,4.8870854,10.884395,-3.1959934,0 days 00:00:03.289936603,0 days 00:00:03.329936603
0 days 00:00:00.030000,0 days 00:00:00.070000,answer1,0.0,0.679306,0.0,0.0,0.0,-100.0,0.1963762,0.98834115,0.0028165372,0.035525322,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0022690261,7.8038014e-05,315.8203,430.66406,459.375,588.5742,0.023740927,469.82114,3.4670553,436781.34,10.769268,154.33209,-0.00042117527,0.4731914,0.0012330213,23.744904,11.817079,-1.4631182,-6.781784,-12.724716,-12.510463,-9.99971,-5.6960063,4.262316,3.788389,2.177047,0.59390384,6.649855,-3.2067745,0 days 00:00:03.299936603,0 days 00:00:03.339936603
0 days 00:00:00.040000,0 days 00:00:00.080000,answer1,0.0,0.6862376,0.0,0.0,0.0,-100.0,0.19851738,0.9922798,0.0030221734,0.03609221,0.12684621,0.28740302,0.44122028,0.5680244,0.65980405,0.7547949,0.85704917,0.9248452,0.9725008,1.0229852,1.1245693,1.1870106,1.1994628,1.2862209,1.3416196,1.3596708,1.4357396,1.4715862,1.4557724,1.458167,1.3521242,1.2306682,1.0580066,0.880034,0.74214983,0.6010003,0.002332792,7.687083e-05,287.10938,416.3086,459.375,574.21875,0.02754718,461.7434,3.5070388,431215.97,10.675019,151.59956,-0.0004282204,0.4648726,0.0010874491,23.648918,12.454661,1.3340975,-6.944547,-14.509818,-10.302258,-17.211561,-7.4159894,-0.37885118,1.7977867,-2.904934,-4.6048656,3.0422795,-3.371289,0 days 00:00:03.309936603,0 days 00:00:03.349936603
0 days 00:00:00.050000,0 days 00:00:00.090000,answer1,0.0,0.6954093,0.0,0.0,0.0,-100.0,0.18988322,0.9972784,0.0028902881,0.03590325,0.12664373,0.31259218,0.47666112,0.57315445,0.63516665,0.73656136,0.8462327,0.93239015,0.95277643,0.9598959,1.1640328,1.2067804,1.1543483,1.2941679,1.3833205,1.3370929,1.4612455,1.5369574,1.4918638,1.5196443,1.342836,1.2288665,1.0376788,0.85626143,0.7465942,0.61547375,0.0016823023,7.350486e-05,215.33203,387.59766,459.375,588.5742,0.026544193,452.90414,3.6504824,538601.94,9.477263,122.63605,-0.0003521204,0.44506297,0.00086239306,22.918135,12.205983,4.3740635,-4.4999804,-10.929688,-8.321619,-13.479191,-1.5717562,2.3282754,1.2257856,-1.4711752,-3.3794067,1.86948,0.7244792,0 days 00:00:03.319936603,0 days 00:00:03.359936603
0 days 00:00:00.060000,0 days 00:00:00.100000,answer1,0.0,0.69104224,0.0,0.0,0.0,-100.0,0.1829484,0.9970359,0.0027794715,0.03552532,0.1334249,0.33776748,0.5078425,0.56637937,0.5957065,0.70668507,0.8186433,0.9375171,0.9091749,0.8808469,1.1968137,1.2069267,1.1290239,1.2988802,1.4322468,1.2931513,1.4872845,1.5903336,1.5426515,1.5684108,1.3120226,1.2491546,1.017733,0.83618134,0.73906165,0.6290712,0.0013423553,6.0011134e-05,215.33203,344.53125,459.375,588.5742,0.027598327,446.02737,3.7449448,575761.8,9.144886,109.59736,-0.000297564,0.43587175,0.000653707,22.622026,13.382549,4.983542,-3.6015022,-10.770579,-7.3818398,-11.770701,-0.12955236,3.8507817,-0.37719345,-1.5239433,-1.4496537,3.0622978,1.291722,0 days 00:00:03.329936603,0 days 00:00:03.369936603
0 days 00:00:00.070000,0 days 00:00:00.110000,answer1,0.0,0.6923108,0.0,0.0,0.0,-100.0,0.18383001,0.98356503,0.0029498367,0.032690853,0.14613318,0.35270092,0.52318144,0.53569335,0.5667378,0.69538015,0.7638264,0.9426534,0.8756626,0.8186223,1.1675496,1.1422755,1.106636,1.2776213,1.4608822,1.2334493,1.4934578,1.5985498,1.5991634,1.5409547,1.2551249,1.2615539,1.0169727,0.83679533,0.71976537,0.64134645,0.0016355581,5.190804e-05,186.6211,301.46484,445.01953,531.15234,0.02402802,402.83566,3.5333805,466385.1,10.67963,153.71103,-0.00039409415,0.39999637,0.0009946035,24.05455,16.14418,5.446688,-1.8692703,-11.220245,-5.169034,-7.2652245,-2.307523,5.5859637,-1.2376599,0.38295302,1.611601,-2.4354284,0.33697477,0 days 00:00:03.339936603,0 days 00:00:03.379936603
0 days 00:00:00.080000,0 days 00:00:00.120000,answer1,0.0,0.67092603,0.0,0.0,0.0,-100.0,0.18328936,0.96437746,0.003142697,0.030990174,0.16330087,0.37070465,0.5322378,0.5027011,0.5622418,0.7131954,0.7073875,0.92995876,0.84019345,0.7986657,1.1143792,1.0644795,1.1227454,1.2845026,1.4664321,1.1872957,1.4681474,1.5522183,1.5911455,1.4225903,1.1986194,1.2842427,1.0185522,0.8403559,0.70019245,0.6373302,0.0017623967,5.4513235e-05,186.6211,272.7539,430.66406,488.08594,0.027631411,379.33972,3.413249,370781.72,11.628018,178.9113,-0.00042410844,0.3829049,0.0010421452,24.756693,15.857997,7.3149467,1.7887306,-11.353404,-9.2226,-9.144558,-1.9028801,4.764238,2.0275252,0.5068593,3.933452,-3.6874907,-5.080547,0 days 00:00:03.349936603,0 days 00:00:03.389936603
0 days 00:00:00.090000,0 days 00:00:00.130000,answer1,0.0,0.6648728,0.0,0.0,0.0,-100.0,0.17613961,0.9458274,0.0030834896,0.029289493,0.17289257,0.40009728,0.5548885,0.47984925,0.5657937,0.74026424,0.6512041,0.8754094,0.78676414,0.8215135,1.070697,0.98508435,1.1545966,1.3268522,1.4859234,1.1728168,1.4411268,1.4844235,1.5413078,1.2931558,1.1512827,1.2751572,0.99802846,0.84086543,0.6939655,0.62755346,0.0014217683,5.623928e-05,172.26562,244.04297,373.2422,488.08594,0.030890191,350.52927,3.2197406,364185.1,11.875534,186.45198,-0.00041477822,0.35167646,0.00091726874,24.323877,15.444107,9.835675,7.1174006,-10.674048,-9.5354805,-8.279181,-1.344678,3.3116314,1.9238487,5.0485086,0.32349014,-8.0698,-9.093477,0 days 00:00:03.359936603,0 days 00:00:03.399936603
