start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer1,281.92648,0.7665817,0.0,0.0,0.0,3.6107857,0.7157507,0.98834115,0.01607346,0.05536659,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.02282627,0.040136147,559.8633,861.3281,1679.5898,1722.6562,0.029175118,1111.296,3.9109344,478965.9,3.8010733,54.523754,-0.010985316,0.94020367,0.041744098,24.854254,-9.662609,-19.234024,5.0517664,3.189411,-14.854238,6.5638466,43.85329,20.3038,-17.452377,-4.6510324,19.769686,12.427293,-12.541786,0 days 00:00:00.533867200,0 days 00:00:00.573867200
0 days 00:00:00.010000,0 days 00:00:00.050000,answer1,281.99924,0.76699114,0.01576564,0.0,0.25037473,4.261397,0.72019285,0.98834115,0.016045095,0.051587302,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.022675358,0.032880843,574.21875,846.97266,1406.8359,1708.3008,0.0749559,1051.9993,3.9122374,451273.34,5.030865,73.283104,-0.011031348,0.91042465,0.040675793,24.420868,-9.281446,-19.925484,1.4395409,2.1603627,-13.299095,8.431151,37.912685,16.324255,-22.763315,-7.000931,16.753784,11.536029,-11.64812,0 days 00:00:00.543867200,0 days 00:00:00.583867200
0 days 00:00:00.020000,0 days 00:00:00.060000,answer1,282.24673,0.763098,0.019030612,0.015131471,0.30523756,4.941099,0.7027192,0.98834115,0.015287788,0.046674225,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.02128652,0.022444298,631.6406,832.6172,1134.082,1435.5469,0.10427544,970.6036,3.7263653,388933.62,7.279926,114.976875,-0.01111327,0.8707433,0.04015055,23.352142,-8.502507,-22.60906,-5.150871,-1.2768458,-16.541666,12.519135,30.285599,7.157161,-26.29157,-14.168346,11.070758,13.342145,-9.960423,0 days 00:00:00.553867200,0 days 00:00:00.593867200
0 days 00:00:00.030000,0 days 00:00:00.070000,answer1,282.47055,0.7458903,0.019686114,0.014208674,0.33526,6.0066485,0.6531835,0.98834115,0.013458501,0.045351475,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.018418612,0.010249191,631.6406,803.90625,861.3281,1421.1914,0.123060204,879.54364,3.886144,480460.0,8.409256,123.51303,-0.00892173,0.81489784,0.029258199,22.50234,-6.857352,-22.698751,-9.320537,-2.928809,-16.825703,9.42145,23.835192,1.1181719,-27.300638,-15.532478,3.7331169,10.927829,-6.951555,0 days 00:00:00.563867200,0 days 00:00:00.603867200
0 days 00:00:00.040000,0 days 00:00:00.080000,answer1,282.03003,0.7422219,0.02939576,0.023586353,0.2592414,5.911901,0.5827296,0.9734714,0.011418898,0.047619045,0.12219215,0.27447847,0.4210516,0.55631435,0.6569801,0.7535191,0.8296371,0.87753457,0.94018406,0.9982226,1.1053944,1.1077344,1.1229566,1.1936173,1.3169383,1.3474029,1.388652,1.4637338,1.4436721,1.441897,1.3756849,1.2361412,1.0956054,0.90142876,0.7398849,0.5993945,0.01618478,0.0054417658,617.28516,717.77344,832.6172,1320.7031,0.10484486,837.0757,3.87306,693631.56,8.05701,105.12662,-0.006364215,0.7771611,0.021750458,20.684813,-2.5527923,-20.5114,-9.143854,-3.179803,-18.581528,7.9134483,21.233522,2.1550581,-23.154276,-15.802928,0.03290099,6.241077,-8.411084,0 days 00:00:00.573867200,0 days 00:00:00.613867200
0 days 00:00:00.050000,0 days 00:00:00.090000,answer1,281.71582,0.73836046,0.03404913,0.025443537,0.20023637,5.5934105,0.5320689,0.94497776,0.009736523,0.05404384,0.11016529,0.28030407,0.42533883,0.55802083,0.64642173,0.7335696,0.779895,0.7809407,0.84410447,0.92196375,1.1019088,1.0220271,0.97637206,1.0676018,1.2806178,1.2831855,1.3265033,1.4978824,1.4332666,1.4323143,1.413035,1.2529606,1.1268915,0.9076624,0.7599621,0.6065047,0.015767189,0.003841266,545.5078,631.6406,818.2617,1478.6133,0.09701011,808.78754,4.0592,905993.5,6.948939,68.77116,-0.0037446257,0.7446125,0.013180059,19.619246,0.15236951,-17.331968,-8.794337,-2.6156676,-18.774473,-1.0968028,16.090574,4.503077,-21.886827,-12.463489,-1.0729539,-0.47377476,-10.301782,0 days 00:00:00.583867200,0 days 00:00:00.623867200
0 days 00:00:00.060000,0 days 00:00:00.100000,answer1,281.28995,0.727299,0.042853363,0.031983763,0.15397826,-29.943962,0.50287116,0.9134585,0.008221381,0.062169313,0.095164336,0.28228512,0.43191305,0.5691562,0.63983065,0.70078754,0.709366,0.64119834,0.689029,0.8287673,1.0741283,0.90238005,0.8130257,0.9296338,1.233483,1.2027298,1.2532164,1.6090279,1.483498,1.4160141,1.4685822,1.2708566,1.165922,0.9256827,0.7918969,0.62234473,0.01445683,0.0028385592,488.08594,559.8633,789.5508,1492.9688,0.07423926,823.94586,4.0920687,1.1519326e+06,6.250122,54.937363,-0.0029445707,0.74546796,0.010998969,16.997824,1.5357918,-14.108352,-10.445821,-7.331406,-23.318682,-5.489511,14.24865,5.983439,-21.845755,-12.787065,-0.11638705,-4.1821656,-9.750586,0 days 00:00:00.593867200,0 days 00:00:00.633867200
0 days 00:00:00.070000,0 days 00:00:00.110000,answer1,0.0,0.6941562,0.0,0.0,0.0,-65.069305,0.48039448,0.89224845,0.0072916006,0.08201059,0.08620417,0.27028027,0.425531,0.56178063,0.6509056,0.6692772,0.64076024,0.51818675,0.5529191,0.75455457,1.0185709,0.8152804,0.74623984,0.8746815,1.182509,1.1499707,1.2084795,1.7314147,1.5447615,1.3916764,1.5394497,1.2836148,1.1645845,0.94877726,0.8252638,0.6427856,0.011972678,0.0029586984,473.73047,559.8633,904.39453,1607.8125,0.07235824,905.01495,4.2139797,1.421281e+06,5.7313557,47.47023,-0.0024188815,0.79746294,0.008673857,15.590533,1.1714597,-13.527206,-9.1908865,-8.835558,-25.55361,-8.178245,17.29885,4.593467,-20.003557,-10.5636835,0.9852449,0.39668703,-12.381989,0 days 00:00:00.603867200,0 days 00:00:00.643867200
0 days 00:00:00.080000,0 days 00:00:00.120000,answer1,0.0,0.66452795,0.0,0.0,0.0,-100.0,0.46985093,0.8856196,0.0066189715,0.11470144,0.08079242,0.24852018,0.39687014,0.54971355,0.66927624,0.6374242,0.5889899,0.4341171,0.4614037,0.72228974,0.9589482,0.7597361,0.74234504,0.86490774,1.1632892,1.1525809,1.2318197,1.849732,1.5928135,1.40001,1.615147,1.2831062,1.1302781,0.9650317,0.85428095,0.67268544,0.009771027,0.0029623096,473.73047,559.8633,904.39453,1722.6562,0.070411585,1013.20526,4.3178515,2.0447581e+06,4.6898236,30.893793,-0.0019806547,0.8691044,0.0072415,13.540849,0.9188111,-11.441997,-7.4971366,-10.354984,-23.606443,-10.127157,16.70356,6.901777,-11.83521,-7.7735248,4.3497367,0.954928,-15.3701315,0 days 00:00:00.613867200,0 days 00:00:00.653867200
0 days 00:00:00.090000,0 days 00:00:00.130000,answer1,0.0,0.6378601,0.0,0.0,0.0,-100.0,0.47121203,0.8936784,0.0067500263,0.14247923,0.08167145,0.23767762,0.34903383,0.52311194,0.6835993,0.6084223,0.54247093,0.38051715,0.4215158,0.72097874,0.9410605,0.74040484,0.74746966,0.856277,1.2172538,1.2288264,1.3532419,1.9696652,1.5612253,1.4094911,1.6826633,1.2851989,1.0853295,0.97458583,0.9032462,0.7307012,0.008279783,0.002747463,502.4414,617.28516,3057.7148,4062.5977,0.068704315,1695.2054,4.7598844,5.68663e+06,3.2758815,18.835947,-0.001736241,1.3542815,0.0062080384,12.590808,0.9588769,-9.565572,-2.318489,-11.115436,-15.592155,-9.821223,10.783245,8.427087,-0.16201241,-6.0113196,5.4430842,0.7986326,-15.481408,0 days 00:00:00.623867200,0 days 00:00:00.663867200
