start,end,label,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],original_start,original_end
0 days 00:00:00,0 days 00:00:00.040000,answer1,0.0,0.65180194,0.0,0.0,0.0,-100.0,0.15378363,0.98834115,0.0021467276,0.030045351,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.00025523955,4.941324e-05,143.55469,143.55469,229.6875,588.5742,0.0078114155,346.213,3.160798,694121.3,8.721303,98.02704,-0.00020330695,0.31854138,0.00039947373,21.23657,10.674979,8.778502,7.577743,-2.3220549,5.0752587,10.191133,3.7271652,-4.387184,1.3351994,-0.27296162,-3.431898,-4.0892053,-4.7604833,0 days 00:00:07.040373707,0 days 00:00:07.080373707
0 days 00:00:00.010000,0 days 00:00:00.050000,answer1,0.0,0.6549192,0.0,0.0,0.0,-100.0,0.15813947,0.98834115,0.0021068633,0.033446714,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.00039222641,4.4377284e-05,186.6211,229.6875,315.8203,703.41797,0.01815945,425.04044,3.4290206,776846.3,8.251583,88.48664,-0.00019003886,0.3958186,0.00041607543,21.259,11.487969,6.877767,1.239088,-6.010096,1.5420641,6.874123,4.4979014,-8.428903,-5.471691,-2.570855,1.8446106,2.4184005,-1.0922428,0 days 00:00:07.050373707,0 days 00:00:07.090373707
0 days 00:00:00.020000,0 days 00:00:00.060000,answer1,0.0,0.6568746,0.0,0.0,0.0,-100.0,0.16259485,0.98834115,0.0019493423,0.042517006,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0004616091,4.2520158e-05,172.26562,258.39844,387.59766,789.5508,0.024970358,450.51944,3.7331028,787121.3,8.039566,84.30697,-0.0001894016,0.42181,0.00043127188,21.9498,11.704559,5.084516,-0.59059685,-8.24525,0.7976946,4.382904,2.8131945,-9.324105,-9.186253,-5.224509,3.6836703,7.6900086,3.7537441,0 days 00:00:07.060373707,0 days 00:00:07.100373707
0 days 00:00:00.030000,0 days 00:00:00.070000,answer1,0.0,0.66221905,0.0,0.0,0.0,-100.0,0.165094,0.98834115,0.0018414523,0.049697656,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0005319025,4.848256e-05,200.97656,330.17578,459.375,890.03906,0.02262079,541.9123,4.1866264,1.0703825e+06,6.827517,61.062397,-0.00014913965,0.4972291,0.00033880668,20.475914,10.976178,3.3233776,-4.974656,-8.163147,-2.476249,3.4089355,0.8445905,-7.7889385,-8.128067,1.6149244,7.275865,8.468519,4.419075,0 days 00:00:07.070373707,0 days 00:00:07.110373707
0 days 00:00:00.040000,0 days 00:00:00.080000,answer1,0.0,0.0,0.0,0.0,0.0,-100.0,0.164573,0.9942294,0.0017173908,0.05517763,0.12939529,0.25891736,0.41237703,0.563751,0.66077524,0.77566606,0.83188105,0.9131339,0.9356561,1.0777258,1.131339,1.1648092,1.2125101,1.2826035,1.3172814,1.3703147,1.4571189,1.4709648,1.4764408,1.4403149,1.3668495,1.234222,1.0968281,0.9228325,0.751167,0.59508586,0.00050932914,5.422639e-05,172.26562,301.46484,445.01953,832.6172,0.01862421,531.5718,4.269443,1.1589489e+06,6.542591,56.558544,-0.00014520471,0.4801413,0.0002909957,19.789206,10.961667,3.4909067,-0.8078969,-7.2315087,-0.7821031,0.83949995,-3.6367767,-3.1976116,-2.611434,0.25238323,2.5214546,5.9864326,2.724016,0 days 00:00:07.080373707,0 days 00:00:07.120373707
0 days 00:00:00.050000,0 days 00:00:00.090000,answer1,0.0,0.0,0.0,0.0,0.0,-100.0,0.15865006,1.0020391,0.0016051293,0.056122452,0.12771977,0.24296255,0.3952334,0.54589814,0.60349756,0.78000563,0.8106098,0.86826104,0.83749753,1.1829951,1.1974106,1.1949654,1.213193,1.2865726,1.3088669,1.39087,1.5418209,1.478034,1.4878668,1.4484153,1.3913809,1.2377604,1.1318827,0.9680863,0.77727574,0.6039338,0.00040399787,6.2108586e-05,186.6211,315.8203,617.28516,1335.0586,0.018514577,699.4891,4.6055274,1.8165146e+06,5.2045026,36.943005,-0.00010281784,0.5946842,0.00019757081,16.691034,8.781831,2.7280846,-0.34127888,-4.0882792,-0.12941217,1.1923934,-2.5881805,-1.586409,1.6961426,0.06287098,-2.2784946,1.4478393,-3.2589605,0 days 00:00:07.090373707,0 days 00:00:07.130373707
0 days 00:00:00.060000,0 days 00:00:00.100000,answer1,0.0,0.63770735,0.0,0.0,0.0,-100.0,0.16230525,1.0192229,0.0017323097,0.05366591,0.1278143,0.231843,0.36963856,0.50578785,0.539626,0.79528826,0.7908771,0.79592484,0.71132064,1.3317482,1.2496885,1.242703,1.2262591,1.309754,1.3059634,1.4561157,1.6566453,1.4859762,1.5159792,1.4798654,1.486513,1.2698035,1.1755725,1.0201454,0.7967672,0.62217724,0.00038019384,6.81587e-05,129.19922,244.04297,574.21875,1205.8594,0.023462819,620.64056,4.308706,1.6268005e+06,5.5879993,43.848495,-0.00014747922,0.52267456,0.00026227572,16.571772,8.789206,6.7385,3.5398438,-2.9221365,0.5520139,3.1264517,1.2313368,2.8058243,7.4988074,-0.6488924,-2.9520893,0.63549674,-4.8708644,0 days 00:00:07.100373707,0 days 00:00:07.140373707
0 days 00:00:00.070000,0 days 00:00:00.110000,answer1,0.0,0.64390177,0.0,0.0,0.0,-100.0,0.17332785,1.0412884,0.0019598699,0.051587302,0.13060664,0.24901767,0.3593037,0.43743265,0.49873495,0.8329732,0.7880891,0.7400543,0.62754834,1.3988866,1.2307533,1.3124996,1.2379947,1.367278,1.3961226,1.6060842,1.7686611,1.4833885,1.5547835,1.480698,1.6036888,1.3021305,1.1886027,1.0445822,0.79478866,0.638798,0.00048367362,8.710648e-05,129.19922,229.6875,617.28516,1220.2148,0.026695246,617.12213,4.2284665,1.489622e+06,5.683183,47.088062,-0.00018669093,0.5216669,0.00036777402,16.935244,7.88977,8.866719,2.003692,-7.3141847,-2.341406,11.287494,5.146583,0.36709008,9.508384,0.82497334,-4.671925,-2.4900472,-6.860777,0 days 00:00:07.110373707,0 days 00:00:07.150373707
0 days 00:00:00.080000,0 days 00:00:00.120000,answer1,0.0,0.6494151,0.0,0.0,0.0,-100.0,0.18691652,1.077947,0.0020912774,0.04856387,0.1345299,0.27561605,0.36489305,0.3992964,0.5430056,0.9194047,0.7879424,0.7373883,0.609278,1.3398668,1.169731,1.3474728,1.2376498,1.4699699,1.6692877,1.8319235,1.8419453,1.5092877,1.5954465,1.4949085,1.7273711,1.3739232,1.203144,1.0345161,0.7696988,0.63912684,0.0006236316,0.00012794613,157.91016,272.7539,502.4414,1191.5039,0.028958557,584.4246,4.128258,1.0704756e+06,5.77314,49.430393,-0.00021513044,0.5003054,0.00040651,18.1621,8.010258,12.7202,1.5864531,-13.989392,-9.728924,12.79614,1.9999381,-4.1182256,13.640934,3.0221603,-2.768453,-1.6736132,-0.83822155,0 days 00:00:07.120373707,0 days 00:00:07.160373707
0 days 00:00:00.090000,0 days 00:00:00.130000,answer1,0.0,0.65286726,0.0,0.0,0.0,-100.0,0.1905908,1.1209055,0.00201468,0.045729402,0.13912845,0.3045152,0.39129058,0.4135121,0.6351907,1.0226685,0.7898919,0.79991245,0.63986766,1.2225455,1.1354933,1.3915406,1.233247,1.5539585,2.0851593,2.0689976,1.8480343,1.5493836,1.6229372,1.4915638,1.7834858,1.4197584,1.212077,1.0055774,0.754214,0.62959427,0.0006067775,0.00014516962,172.26562,272.7539,502.4414,1306.3477,0.025084076,613.53546,4.3101964,1.0672566e+06,5.5444474,47.123993,-0.00019837222,0.52523714,0.00038143643,18.808344,6.666237,10.765744,2.595566,-14.588506,-8.874762,12.100612,1.505915,-7.5143795,9.315463,3.1241386,-7.4269776,-0.81261563,3.778478,0 days 00:00:07.130373707,0 days 00:00:07.170373707
0 days 00:00:00.100000,0 days 00:00:00.140000,answer1,0.0,0.64843345,0.0,0.0,0.0,-100.0,0.188515,1.1495539,0.0019612329,0.04516251,0.13313134,0.31311345,0.41187415,0.4637495,0.70971805,1.0873652,0.77790576,0.85725707,0.6887757,1.1759332,1.174616,1.4311768,1.2505178,1.5657736,2.364005,2.1908562,1.7698959,1.5783399,1.6312984,1.5536958,1.7549642,1.42826,1.2311535,0.9672036,0.75114995,0.6266718,0.00061391265,0.0001374075,186.6211,344.53125,502.4414,1320.7031,0.024158569,632.91327,4.2938075,1.1183869e+06,5.5132465,45.28828,-0.00017812948,0.545368,0.00035040252,18.287039,6.2441115,8.262194,1.5086316,-10.6396055,-9.34559,1.5261167,-1.6042227,-8.097882,10.197387,4.8643537,-6.089234,-0.9088828,4.0006084,0 days 00:00:07.140373707,0 days 00:00:07.180373707
0 days 00:00:00.110000,0 days 00:00:00.150000,answer1,0.0,0.6464277,0.0,0.0,0.0,-100.0,0.1871686,1.1528484,0.002103045,0.04270597,0.12758337,0.31693837,0.42577878,0.51209134,0.7436287,1.0868143,0.7721446,0.9129804,0.73621815,1.2344781,1.2725731,1.5104351,1.2803448,1.5133802,2.2468536,2.1203663,1.6625242,1.5854629,1.6605135,1.6280632,1.6636019,1.3744856,1.2413378,0.9357884,0.76608866,0.6435841,0.0006170487,9.890591e-05,172.26562,301.46484,473.73047,846.97266,0.022072181,529.5225,4.0523667,953964.56,6.4084945,55.961243,-0.00019622559,0.47931418,0.0004091308,19.66232,8.018504,4.444664,-0.100633524,-6.4151835,-1.9856534,-1.5906734,1.2908552,-2.859059,5.769095,0.918735,-5.7729416,-1.1117245,0.7400808,0 days 00:00:07.150373707,0 days 00:00:07.190373707
0 days 00:00:00.120000,0 days 00:00:00.160000,answer1,0.0,0.62821335,0.0,0.0,0.0,-100.0,0.18640254,1.1408142,0.0022348117,0.043650795,0.12173802,0.32293317,0.43586934,0.5105757,0.7334067,1.042537,0.7696185,0.95898515,0.7725067,1.3558952,1.358295,1.5701643,1.2860979,1.4377079,1.8548783,1.9160095,1.6174803,1.5778136,1.7121395,1.7195206,1.565257,1.3116536,1.2859107,0.9341126,0.8107977,0.679266,0.0005657769,9.26742e-05,172.26562,301.46484,488.08594,904.39453,0.020557372,558.99347,3.953264,1.20717e+06,5.9755006,47.93768,-0.00019042089,0.4962516,0.0004066132,17.724983,9.912907,4.4403634,-0.3184122,-5.421585,0.5629711,-2.0616863,-1.8713201,-0.4313328,5.053982,-0.02982533,-5.865577,-2.4700294,-2.1927388,0 days 00:00:07.160373707,0 days 00:00:07.200373707
