file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
./voice_sample/asano.wav,0 days 00:00:00.050000,0 days 00:00:00.075000,1.8962165,-9.937074,24.683792,0.060841843,-0.0069271624,0.67056865,17.127861,7.301525,-8.666226,6.9938545,35.842216,0.009838822,1.4764602,4.223896,8.7268715,22.710306,890.94965,1037.9458,-76.34568,1832.5024,836.69574,-79.656715,2794.221,778.3225,-87.766945
./voice_sample/asano.wav,0 days 00:00:00.055000,0 days 00:00:00.080000,1.6251003,-10.475944,25.275656,0.05076426,-0.0059929756,0.7308674,12.371776,12.359529,-5.2243896,15.122869,0.0,0.0,0.0,0.0,0.0,0.0,902.6878,1060.2992,-138.9988,1807.2567,830.6933,-140.42244,2786.0818,669.5379,-144.44002
./voice_sample/asano.wav,0 days 00:00:00.060000,0 days 00:00:00.085000,1.4345897,-8.715688,22.144468,0.038879428,-0.0033253508,0.71756953,5.3048577,15.37395,-3.263359,21.039284,0.0,0.0,0.0,0.0,0.0,0.0,925.51385,1114.8207,-201.0,1802.8026,906.67474,-201.0,2832.7864,687.6595,-201.0
./voice_sample/asano.wav,0 days 00:00:00.065000,0 days 00:00:00.090000,1.3093656,-4.2971315,14.543345,0.034415174,-0.0018745689,0.57766896,-2.5908012,16.181316,-3.3724082,21.838684,0.0,0.0,0.0,0.0,0.0,0.0,788.2033,1218.15,-201.0,1671.8306,1032.0118,-201.0,2652.237,923.8023,-201.0
./voice_sample/asano.wav,0 days 00:00:00.070000,0 days 00:00:00.095000,1.2391938,0.2999258,7.125826,0.027168652,-0.00089788734,0.37543145,-9.889473,16.785856,-5.5171638,19.881788,0.0,0.0,0.0,0.0,0.0,0.0,860.72687,1821.1625,-201.0,1526.6898,1346.993,-201.0,2536.9844,1249.6459,-201.0
./voice_sample/asano.wav,0 days 00:00:00.075000,0 days 00:00:00.100000,1.2082728,3.5299225,3.2415094,0.018230671,0.0007827731,0.21397589,-15.406819,18.341553,-7.9048142,18.91658,0.0,0.0,0.0,0.0,0.0,0.0,889.38153,1798.2246,-201.0,1554.1118,1626.8722,-201.0,2390.89,1424.8457,-201.0
./voice_sample/asano.wav,0 days 00:00:00.080000,0 days 00:00:00.105000,1.2008778,5.115334,1.7919785,0.0055144937,0.0024673985,0.13320552,-18.270605,19.212835,-11.185089,20.248436,0.0,0.0,0.0,0.0,0.0,0.0,1049.8544,1635.9684,-201.0,1727.6332,1559.3268,-201.0,2608.6296,1196.1022,-201.0
./voice_sample/asano.wav,0 days 00:00:00.085000,0 days 00:00:00.110000,1.2066516,6.839453,0.52291197,0.001119641,0.0015850604,0.11861661,-20.08297,18.023281,-14.113835,20.818014,0.0,0.0,0.0,0.0,0.0,0.0,842.1951,1055.7726,-201.0,1758.6343,1401.1724,-201.0,2561.2073,1096.2552,-201.0
./voice_sample/asano.wav,0 days 00:00:00.090000,0 days 00:00:00.115000,1.2165247,9.078268,-2.4500067,-0.0029787738,0.0015291958,0.11429658,-21.939278,15.208686,-15.317834,20.389168,0.0,0.0,0.0,0.0,0.0,0.0,665.0149,915.5239,-201.0,1610.5726,1056.7123,-201.0,2522.3757,982.45245,-201.0
./voice_sample/asano.wav,0 days 00:00:00.095000,0 days 00:00:00.120000,1.2279176,10.593868,-4.8992963,-0.0020696465,0.0026635982,0.11694234,-23.674318,13.720203,-13.725098,19.68231,0.0,0.0,0.0,0.0,0.0,0.0,527.87067,887.2666,-201.0,1462.2399,1035.7646,-201.0,2383.835,1098.8671,-201.0
./voice_sample/asano.wav,0 days 00:00:00.100000,0 days 00:00:00.125000,1.2712502,10.840423,-5.36256,-0.0033002105,0.0035030514,0.13068514,-23.953314,13.34877,-11.887773,17.489037,0.0,0.0,0.0,0.0,0.0,0.0,539.6235,747.5156,-201.0,1495.063,936.13214,-201.0,2431.9246,1045.506,-201.0
./voice_sample/asano.wav,0 days 00:00:00.105000,0 days 00:00:00.130000,1.3457438,10.000646,-3.7531998,0.0035996002,0.00037737004,0.15288495,-22.22081,12.783998,-10.635293,13.638138,0.0,0.0,0.0,0.0,0.0,0.0,502.8619,917.4183,-201.0,1476.9984,974.06195,-201.0,2401.2214,1143.6119,-201.0
./voice_sample/asano.wav,0 days 00:00:00.110000,0 days 00:00:00.135000,1.3694468,8.958675,-1.6449038,0.0037423589,-0.0033708075,0.16057424,-19.191225,11.152377,-9.616088,10.023309,0.0,0.0,0.0,0.0,0.0,0.0,457.22397,1093.6973,-201.0,1471.2443,962.92596,-201.0,2457.347,1446.2533,-201.0
./voice_sample/asano.wav,0 days 00:00:00.115000,0 days 00:00:00.140000,1.3363132,3.573141,4.2361774,0.015256171,-0.008018042,0.29344383,-11.299968,11.581492,-7.226383,7.1948295,0.0,0.0,0.0,0.0,0.0,0.0,551.1495,1287.2423,-201.0,1534.021,979.0988,-201.0,2494.97,1391.2528,-201.0
./voice_sample/asano.wav,0 days 00:00:00.120000,0 days 00:00:00.145000,1.4636813,-3.456974,12.605256,0.03311272,-0.011546496,0.7856973,0.97089577,9.916881,-6.065252,4.0095057,0.0,0.0,0.0,0.0,0.0,0.0,725.19977,1318.9128,-139.06012,1671.0729,997.5184,-139.8319,2766.502,1235.9108,-144.48822
./voice_sample/asano.wav,0 days 00:00:00.125000,0 days 00:00:00.150000,1.8754473,-10.497659,21.240782,0.055853646,-0.015799915,1.4165281,13.597676,6.0872874,-5.1102567,-2.5585618,42.000557,0.0,0.0,3.1478038,4.5408134,21.75366,888.8855,1344.3378,-77.04205,1753.2538,980.5407,-78.45612,2896.0652,862.1289,-88.51728
./voice_sample/asano.wav,0 days 00:00:00.130000,0 days 00:00:00.155000,2.3725424,-13.418355,25.964064,0.06292479,-0.017311076,1.6884218,20.721745,-0.27008852,-4.452734,-10.017484,41.906727,0.0,0.0,4.505202,3.9495933,21.996195,897.0161,1319.9218,-14.55553,1776.458,907.521,-17.238344,3016.6794,858.11597,-32.60213
./voice_sample/asano.wav,0 days 00:00:00.135000,0 days 00:00:00.160000,2.6663468,-14.125096,27.18849,0.051389325,-0.018350827,1.3723747,21.912745,-5.021548,-2.5638502,-17.836607,41.716385,0.0,0.0,6.6876464,2.8864892,20.665789,887.468,1283.2123,-13.854604,1748.8434,819.75,-17.17272,3010.2869,784.17725,-31.633905
./voice_sample/asano.wav,0 days 00:00:00.140000,0 days 00:00:00.165000,2.7150106,-14.253121,27.569876,0.0443137,-0.01846514,0.8483843,21.415209,-8.790414,-0.66368383,-23.578688,41.670547,0.0,4.368554,8.221701,1.8410038,18.498816,914.52905,1260.3651,-13.338422,1766.3131,854.0433,-17.19378,3021.0098,819.3691,-29.996237
./voice_sample/asano.wav,0 days 00:00:00.145000,0 days 00:00:00.170000,2.7234974,-13.597867,26.46084,0.04219163,-0.018969236,0.5415659,20.775057,-12.311036,1.0828536,-25.35956,41.64751,0.017648349,3.2732804,8.828975,1.3413557,15.681487,982.17523,1340.7484,-13.55532,1777.831,989.126,-16.806704,3064.4622,1049.6737,-27.895452
./voice_sample/asano.wav,0 days 00:00:00.150000,0 days 00:00:00.175000,2.8309715,-12.272674,24.97965,0.05129036,-0.01704376,0.54207844,20.420645,-15.577519,2.618788,-22.68263,41.668823,0.011837105,1.5017115,8.84465,1.5946369,13.682022,1057.4458,1322.1989,-14.380409,1804.4004,1172.226,-15.996158,3020.9597,1304.1532,-26.467794
./voice_sample/asano.wav,0 days 00:00:00.155000,0 days 00:00:00.180000,2.9796476,-10.956359,23.634989,0.049481433,-0.012850874,0.6219679,20.232151,-17.437304,3.0295107,-18.338814,41.744907,0.0039417655,0.71369034,8.739884,2.0879297,11.597057,1116.6312,1228.4436,-15.52972,1882.681,1368.0011,-15.461121,2971.2664,1559.3087,-25.038849
./voice_sample/asano.wav,0 days 00:00:00.160000,0 days 00:00:00.185000,3.0777977,-10.166635,23.913645,0.04813694,-0.009970658,0.67714447,19.826159,-19.191416,2.4220967,-16.978586,41.83629,0.0028952241,0.36286387,8.764194,2.5917976,10.487206,1158.0922,1089.454,-18.812658,2018.2728,1476.4891,-15.604129,2991.4373,1955.0885,-24.404007
./voice_sample/asano.wav,0 days 00:00:00.165000,0 days 00:00:00.190000,3.0715597,-10.179386,24.860718,0.04145887,-0.009004648,0.5908251,19.662807,-20.043997,1.63591,-18.954952,41.917698,0.0040387376,0.34829855,8.954632,2.5978012,10.669896,1194.7401,1046.8898,-22.2562,2025.2848,2011.3627,-14.735753,2852.3503,1884.06,-24.95179
./voice_sample/asano.wav,0 days 00:00:00.170000,0 days 00:00:00.195000,2.9751873,-10.6904,26.541353,0.03512216,-0.0117646,0.455335,20.124342,-19.76134,0.46017075,-22.118979,41.968174,0.0042961924,0.35222873,9.142188,2.1421373,12.092029,1240.376,1137.6343,-25.8992,1902.2484,2290.6333,-13.872003,2771.9443,1830.5204,-26.638504
./voice_sample/asano.wav,0 days 00:00:00.175000,0 days 00:00:00.200000,2.7962682,-11.567089,29.184275,0.036828622,-0.013743854,0.43828014,22.029215,-17.703295,-0.5694124,-22.74608,41.9695,0.0037911877,0.35845384,9.0824175,1.7775196,14.080739,1162.3251,1262.4268,-23.878624,1725.0122,2166.5225,-13.142536,2623.9216,1183.647,-29.27532
./voice_sample/asano.wav,0 days 00:00:00.180000,0 days 00:00:00.205000,2.49006,-13.447745,32.786144,0.045318097,-0.016166614,0.683362,25.436708,-13.469559,-1.0603516,-18.665411,41.875248,0.004451605,0.14911948,8.911506,1.3499241,16.140404,1101.7168,1457.5721,-22.634087,1627.3988,1579.8492,-15.323764,2733.4246,1140.8678,-33.590485
./voice_sample/asano.wav,0 days 00:00:00.185000,0 days 00:00:00.210000,2.0967305,-17.57363,37.376247,0.058352295,-0.017897258,0.92258006,29.69181,-7.780939,0.28185663,-12.943104,41.635494,0.0027205504,0.19584756,8.702135,-0.8779424,16.31202,1098.541,1478.1576,-27.18415,1665.1172,1607.8527,-20.342342,2866.6946,1120.0743,-38.698795
./voice_sample/asano.wav,0 days 00:00:00.190000,0 days 00:00:00.215000,1.7494383,-23.452354,40.585545,0.0578453,-0.018605232,0.99780864,33.415928,-2.6932542,4.292106,-9.21085,41.393555,0.0026512665,0.40652183,8.606908,-3.9216576,14.619908,1111.1558,1459.7871,-29.454027,1743.7778,1647.7819,-27.633425,3007.1057,1132.9182,-42.32028
./voice_sample/asano.wav,0 days 00:00:00.195000,0 days 00:00:00.220000,1.5350932,-28.289978,41.683216,0.04840219,-0.01858904,0.72157997,35.436665,-0.24281155,9.564351,-7.6407623,41.253,0.010949026,0.7544076,8.755668,-6.9311204,11.917758,1086.559,1307.1888,-30.605429,1905.1124,1553.4569,-33.03992,3147.1387,1118.6406,-43.77899
./voice_sample/asano.wav,0 days 00:00:00.200000,0 days 00:00:00.225000,1.4547561,-30.471743,40.00815,0.035929684,-0.01704262,0.43818167,36.036724,-0.64692324,15.195905,-5.9470477,41.25662,0.01569116,0.9829967,8.953429,-8.705699,9.129752,1019.05304,1367.8398,-25.704948,1944.5254,1180.836,-35.020985,3161.7966,947.8113,-43.5404
./voice_sample/asano.wav,0 days 00:00:00.205000,0 days 00:00:00.230000,1.420066,-30.330727,38.22613,0.028562352,-0.015221338,0.20937695,35.858006,-1.9467331,19.38266,-2.3487756,41.286694,0.017928494,0.82887435,9.122126,-10.632748,6.7418685,1035.3165,1328.9196,-26.803278,1998.5365,1081.2103,-33.94649,3235.2126,1049.6924,-44.1779
./voice_sample/asano.wav,0 days 00:00:00.210000,0 days 00:00:00.235000,1.382178,-30.25998,37.097965,0.024667108,-0.012471954,0.12983043,35.742283,-2.1578538,21.245516,1.7116908,41.283703,0.009038166,0.5186936,9.151761,-12.270072,5.9964614,1081.9584,1445.3346,-33.79053,1944.8969,1204.7778,-33.285007,3176.845,1042.5116,-46.311005
./voice_sample/asano.wav,0 days 00:00:00.215000,0 days 00:00:00.240000,1.3479342,-30.407364,37.290028,0.021998057,-0.009872831,0.12376835,35.789402,-1.9111942,20.763222,4.4700227,41.261143,0.0042467923,0.15726566,9.161368,-12.508021,7.4889045,1086.6886,1314.0282,-34.849842,2070.1636,1109.2266,-34.630417,3285.1855,1204.2565,-49.100708
./voice_sample/asano.wav,0 days 00:00:00.220000,0 days 00:00:00.245000,1.3507894,-30.095482,37.81188,0.024595885,-0.005255398,0.16809464,35.95433,-2.270932,18.160376,5.7273192,41.234623,0.0019799522,0.108650245,9.118045,-10.616794,10.793599,1086.2893,1320.5753,-35.127216,2045.107,1120.2333,-34.84006,3229.4453,1118.181,-50.791553
./voice_sample/asano.wav,0 days 00:00:00.225000,0 days 00:00:00.250000,1.4459175,-28.456444,38.55539,0.03146637,-0.0029896789,0.36347184,36.131794,-3.8385181,12.746806,2.3744805,41.28718,0.0010452879,0.08425465,8.98833,-8.63967,14.280655,1065.215,1224.2815,-27.929718,2076.4734,1154.9209,-35.289127,3214.3809,1121.2047,-50.85004
./voice_sample/asano.wav,0 days 00:00:00.230000,0 days 00:00:00.255000,1.6143404,-25.72805,38.0482,0.037997708,-0.0033824306,0.6072688,34.00049,-3.6376326,3.510229,-3.013152,41.47704,0.0018559067,0.09534193,8.99788,-6.030955,16.272326,1021.61017,1205.4229,-24.817022,1988.8784,1128.6716,-34.03765,3133.7432,972.03265,-47.1203
./voice_sample/asano.wav,0 days 00:00:00.235000,0 days 00:00:00.260000,1.8054127,-22.32738,36.864704,0.034266837,-0.006647732,0.76982385,30.033209,-2.0562406,-6.360052,-10.187531,41.708885,0.002600658,0.09536377,9.133588,-3.9218845,16.710585,1085.6132,1236.1388,-27.300325,1957.832,1639.6157,-29.576294,3015.152,1315.1976,-41.86018
./voice_sample/asano.wav,0 days 00:00:00.240000,0 days 00:00:00.265000,1.9338465,-19.268587,34.272255,0.029246429,-0.00870891,0.68891525,25.798965,-0.3224311,-12.843114,-15.507686,41.873005,0.008736958,0.1888572,9.360429,-1.7437534,16.821478,1013.0761,1259.9365,-24.783167,1834.7325,1478.1699,-23.849174,2881.1248,1200.9159,-37.275784
./voice_sample/asano.wav,0 days 00:00:00.245000,0 days 00:00:00.270000,1.9798256,-16.977274,31.893667,0.028766403,-0.00947076,0.48972753,24.263422,-1.2061081,-14.186997,-21.950281,41.911037,0.009519073,0.25911894,9.469589,-0.27830568,18.109709,969.88104,1307.0631,-23.803886,1720.7706,1446.4951,-17.846586,2710.7441,1096.3186,-36.11928
./voice_sample/asano.wav,0 days 00:00:00.250000,0 days 00:00:00.275000,1.9748081,-15.854308,30.066431,0.0314211,-0.012199176,0.32095894,24.795835,-2.3905935,-13.66974,-27.359674,41.89841,0.011168658,0.2596779,9.470563,0.6448205,20.324152,845.5195,1455.5201,-17.618994,1593.2461,928.88727,-16.342638,2781.638,759.7315,-37.29833
./voice_sample/asano.wav,0 days 00:00:00.255000,0 days 00:00:00.280000,1.9549879,-15.486069,29.573256,0.04238117,-0.015225257,0.23339975,25.647482,-2.5072868,-14.327781,-31.010057,41.86642,0.0059806253,0.24543159,9.439244,1.9401277,22.370203,835.17773,1425.9293,-17.996038,1595.9645,896.60626,-15.828767,2772.9558,771.435,-38.426113
./voice_sample/asano.wav,0 days 00:00:00.260000,0 days 00:00:00.285000,1.9408449,-15.284279,29.653967,0.04917874,-0.01703223,0.20176287,25.655077,-2.0931187,-16.350098,-31.8346,41.82895,0.004654423,0.14791818,9.367974,3.220925,23.92736,579.74274,1571.3121,-18.181591,1491.8602,895.95306,-15.71145,2789.511,900.9119,-39.455276
./voice_sample/asano.wav,0 days 00:00:00.265000,0 days 00:00:00.290000,1.899333,-15.289352,30.255793,0.0624277,-0.016019478,0.22135848,25.1897,-2.372219,-18.354635,-31.835012,41.781498,0.0029836448,0.18401138,9.27522,5.0490584,25.464102,361.08493,1495.1123,0.0,1425.6061,840.5657,-16.022192,2689.4285,937.25586,-40.705494
./voice_sample/asano.wav,0 days 00:00:00.270000,0 days 00:00:00.295000,1.8003721,-15.90166,31.585505,0.07196445,-0.014586441,0.35387686,25.24397,-1.4795793,-18.121033,-30.629004,41.690014,0.0017762439,0.13919206,8.93103,6.3689594,22.725952,514.096,1364.8988,0.0,1766.4347,909.4904,-26.006632,3064.0364,1035.3197,-38.746876
./voice_sample/asano.wav,0 days 00:00:00.275000,0 days 00:00:00.300000,1.6225901,-17.386919,33.895454,0.08276427,-0.011931683,0.6476003,26.529526,2.672705,-15.939265,-26.45102,41.45335,0.0014023046,0.23738866,8.015781,6.5869937,21.866503,926.5183,1117.123,-20.667439,2260.7988,998.2199,-36.93205,3483.5244,1132.9064,-38.86997
./voice_sample/asano.wav,0 days 00:00:00.280000,0 days 00:00:00.305000,1.3593907,-19.67148,36.26386,0.08144445,-0.010224623,1.0220696,29.258123,9.305806,-13.121341,-21.18046,41.315918,0.0006011815,0.26470298,7.444847,6.3663197,19.345612,1240.0146,1000.618,-80.77829,2485.2488,1609.6073,-98.35169,3577.16,1271.3671,-91.76498
./voice_sample/asano.wav,0 days 00:00:00.285000,0 days 00:00:00.310000,1.0488975,-22.432043,38.128906,0.07245315,-0.010825235,1.2382284,32.50705,14.798429,-9.912273,-17.123686,0.0,0.0,0.0,0.0,0.0,0.0,1133.4199,1108.3301,-141.38556,2231.0994,1754.7314,-150.1456,3325.6562,1282.9205,-147.5746
./voice_sample/asano.wav,0 days 00:00:00.290000,0 days 00:00:00.315000,0.7605732,-24.78597,38.95515,0.0682435,-0.014894779,1.1079084,34.63956,17.009048,-6.705546,-16.025663,0.0,0.0,0.0,0.0,0.0,0.0,999.81836,1182.5459,-201.0,1926.713,1841.5809,-201.0,2979.2363,1134.8783,-201.0
./voice_sample/asano.wav,0 days 00:00:00.295000,0 days 00:00:00.320000,0.5348788,-26.713015,38.856457,0.07197794,-0.01940274,0.7810817,36.194668,17.68564,-3.1266973,-18.023811,0.0,0.0,0.0,0.0,0.0,0.0,915.32715,1151.6016,-201.0,1954.528,1309.962,-201.0,3025.619,963.21924,-201.0
./voice_sample/asano.wav,0 days 00:00:00.300000,0 days 00:00:00.325000,0.3852806,-27.588974,37.30124,0.076337464,-0.022770435,0.4320766,36.269268,18.519083,0.26242757,-19.525282,0.0,0.0,0.0,0.0,0.0,0.0,897.6589,1151.3026,-201.0,2005.9795,1335.0614,-201.0,2964.6309,982.3737,-201.0
./voice_sample/asano.wav,0 days 00:00:00.305000,0 days 00:00:00.330000,0.27658913,-27.604126,36.98993,0.06893333,-0.022888204,0.25244716,35.838238,19.54589,2.5681076,-18.696098,0.0,0.0,0.0,0.0,0.0,0.0,895.4771,1109.4573,-201.0,2085.6018,1210.1249,-201.0,3030.7324,1029.6118,-201.0
./voice_sample/asano.wav,0 days 00:00:00.310000,0 days 00:00:00.335000,0.2071866,-26.392555,36.140076,0.055098813,-0.02185157,0.1356456,33.361187,19.271996,3.252362,-13.759013,0.0,0.0,0.0,0.0,0.0,0.0,935.68964,1172.7133,-201.0,2069.0662,1176.8632,-201.0,2995.8105,910.1116,-201.0
./voice_sample/asano.wav,0 days 00:00:00.315000,0 days 00:00:00.340000,0.16220428,-24.95224,35.634495,0.03465272,-0.020304194,0.08593729,30.445532,17.981237,3.4950182,-7.8430176,0.0,0.0,0.0,0.0,0.0,0.0,947.06226,1203.4747,-201.0,2025.0708,1103.4297,-201.0,2999.7654,834.8836,-201.0
./voice_sample/asano.wav,0 days 00:00:00.320000,0 days 00:00:00.345000,0.13646385,-22.885485,33.093384,0.017696682,-0.019425998,0.050657254,26.677835,16.254715,4.75165,-2.2537606,0.0,0.0,0.0,0.0,0.0,0.0,941.68365,1183.9526,-201.0,1963.6141,1001.9785,-201.0,2937.9075,707.6667,-201.0
./voice_sample/asano.wav,0 days 00:00:00.325000,0 days 00:00:00.350000,0.1174925,-19.903894,29.201017,-0.0042504375,-0.018156959,0.039790064,22.38157,14.622433,7.334868,2.6805966,0.0,0.0,0.0,0.0,0.0,0.0,913.28754,1082.328,-201.0,1929.9537,939.0808,-201.0,2904.2766,769.8234,-201.0
./voice_sample/asano.wav,0 days 00:00:00.330000,0 days 00:00:00.355000,0.10042709,-16.477798,25.4658,-0.026761094,-0.015729917,0.030188382,17.971678,13.361135,8.371169,5.7046967,0.0,0.0,0.0,0.0,0.0,0.0,929.081,1129.8364,-201.0,1984.8281,810.0552,-201.0,2958.305,708.46295,-201.0
./voice_sample/asano.wav,0 days 00:00:00.335000,0 days 00:00:00.360000,0.1903493,-7.9793067,15.495033,-0.028924098,-0.0110833375,0.039352436,7.1548653,12.7291155,8.2128935,4.646079,0.0,0.0,0.0,0.0,0.0,0.0,943.4892,1194.7721,-201.0,1994.5436,927.0911,-201.0,2931.6829,732.82623,-201.0
./voice_sample/asano.wav,0 days 00:00:00.340000,0 days 00:00:00.365000,0.5267558,-1.4955746,7.8945255,-0.017234618,-0.006774174,0.1316194,-1.4273335,12.5394945,8.349613,4.8858376,0.0,0.0,0.0,0.0,0.0,0.0,950.9507,1150.4502,-201.0,2104.2812,1049.6271,-201.0,2868.6523,757.20135,-201.0
./voice_sample/asano.wav,0 days 00:00:00.345000,0 days 00:00:00.370000,1.1027058,2.3708894,3.192396,0.0042279703,-0.005369665,0.34563994,-6.3523145,13.530835,8.674001,4.656043,0.0,0.0,0.0,0.0,0.0,0.0,1027.5356,975.2254,-201.0,2092.784,1487.5092,-201.0,2757.8564,924.48804,-201.0
./voice_sample/asano.wav,0 days 00:00:00.350000,0 days 00:00:00.375000,1.7326761,-2.4117346,9.325306,0.017933676,-0.009280209,0.8906448,0.1372722,14.810139,7.203998,4.9636917,0.0,0.0,0.0,0.0,0.0,0.0,807.77704,1105.7909,-201.0,1901.5485,1384.2098,-201.0,2657.3408,984.80743,-201.0
./voice_sample/asano.wav,0 days 00:00:00.355000,0 days 00:00:00.380000,2.3012257,-6.997767,17.227873,0.029881911,-0.014111467,1.537556,9.283381,13.72716,3.612485,0.025775274,0.0,0.0,0.0,0.0,0.0,0.0,827.509,1343.349,-140.51567,1743.0907,1395.1012,-138.04468,2731.7422,972.0676,-142.30977
./voice_sample/asano.wav,0 days 00:00:00.360000,0 days 00:00:00.385000,2.7196548,-9.970971,23.215805,0.040351555,-0.015201469,1.865821,16.682478,9.281228,-0.19572894,-6.7458115,40.413795,0.0,0.0,4.635928,8.024355,14.52648,897.2961,1327.9684,-77.938286,2060.742,1004.5046,-79.51887,3246.8652,898.34357,-83.78396
./voice_sample/asano.wav,0 days 00:00:00.365000,0 days 00:00:00.390000,2.8926332,-11.573799,26.153229,0.044881135,-0.014014494,1.6137911,21.70841,3.259182,-2.7714584,-14.706716,40.34013,0.0,0.0,5.649509,7.987494,16.055338,1056.2955,1326.7905,-16.512936,2128.3188,1023.9678,-18.124617,3370.3828,804.1592,-26.091705
