start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.020000,answer2,0.30373108,-9.382207,20.605722,0.062204555,-0.02039592,0.039829288,25.835533,0.68497163,-11.829778,-10.016902,0.0,0.0,0.0,0.0,0.0,0.0,942.54315,1293.744,-201.0,2069.1453,1072.7345,-201.0,3086.9456,886.3206,-201.0,0 days 00:00:11.500500501,0 days 00:00:11.520500501
0 days 00:00:00.010000,0 days 00:00:00.030000,answer2,0.311139,-11.591306,20.614418,0.06760244,-0.023750836,0.08864101,25.71105,3.9579685,-10.937462,-8.259522,0.0,0.0,0.0,0.0,0.0,0.0,924.40356,1200.8906,-130.49599,2048.9773,972.9162,-133.96649,3126.093,825.57544,-137.03691,0 days 00:00:11.510500501,0 days 00:00:11.530500501
0 days 00:00:00.020000,0 days 00:00:00.040000,answer2,0.3212029,-12.958159,20.143717,0.068563156,-0.02449734,0.12907004,25.653143,5.2261963,-7.897781,-6.7161193,14.964628,0.0,0.0,-4.6461287,-1.8745489,20.195265,940.05493,1219.6996,-60.703125,2035.057,977.915,-67.70412,3134.0715,788.59625,-73.70681,0 days 00:00:11.520500501,0 days 00:00:11.540500501
0 days 00:00:00.030000,0 days 00:00:00.050000,answer2,0.31853822,-13.178246,21.749123,0.068842664,-0.021347389,0.11451354,26.125818,5.009478,-4.1374054,-6.290274,13.9978,0.0,0.0,-4.824195,-3.7285516,17.555624,934.2163,1293.7705,8.663963,1979.9508,967.9888,-2.4380476,3177.9592,623.4156,-10.537815,0 days 00:00:11.530500501,0 days 00:00:11.550500501
0 days 00:00:00.040000,0 days 00:00:00.060000,answer2,0.29928148,-12.136787,21.69564,0.058961943,-0.0180003,0.08655519,25.418188,2.6390364,-2.3672411,-4.767307,13.075831,0.0,0.0,-5.4725204,-4.73914,14.808612,701.10547,1545.8531,8.135898,1710.2203,1161.4462,-3.0747633,2827.4285,779.6924,-10.632228,0 days 00:00:11.540500501,0 days 00:00:11.560500501
0 days 00:00:00.050000,0 days 00:00:00.070000,answer2,0.2816722,-12.678084,22.936407,0.052931517,-0.019320356,0.07277138,23.442038,4.6160793,-2.1941931,-4.8631516,14.137402,0.0,0.0,-6.00108,-4.7476535,14.5542555,756.41046,1631.1307,2.3360977,1741.9512,1212.2754,-7.8951073,2826.0452,821.3662,-13.010587,0 days 00:00:11.550500501,0 days 00:00:11.570500501
0 days 00:00:00.060000,0 days 00:00:00.080000,answer2,0.27720723,-12.109875,21.609724,0.05262573,-0.016736755,0.07283035,22.831957,4.6647,-2.8238564,-5.1295824,15.174029,0.0,0.0,-6.411457,-3.4032013,15.69321,563.9253,1689.9906,-67.03099,1482.975,1276.244,-73.16118,2488.159,878.97614,-76.17959,0 days 00:00:11.560500501,0 days 00:00:11.580500501
0 days 00:00:00.070000,0 days 00:00:00.090000,answer2,0.27524525,-12.475398,21.372915,0.042571258,-0.017520728,0.0769356,23.402388,6.127638,-1.4591185,-6.811913,0.0,0.0,0.0,0.0,0.0,0.0,626.121,1533.0879,-137.00694,1498.2178,1196.0704,-139.55797,2548.2275,782.21747,-140.04825,0 days 00:00:11.570500501,0 days 00:00:11.590500501
0 days 00:00:00.080000,0 days 00:00:00.100000,answer2,0.26325127,-12.138729,20.719553,0.037006438,-0.014164578,0.08051035,24.270174,5.430548,0.283152,-7.200886,0.0,0.0,0.0,0.0,0.0,0.0,558.09784,1338.0887,-201.0,1500.1019,1050.3649,-201.0,2567.8684,723.3167,-201.0,0 days 00:00:11.580500501,0 days 00:00:11.600500501
0 days 00:00:00.090000,0 days 00:00:00.110000,answer2,0.25939596,-10.649005,20.902073,0.04141677,-0.01537622,0.08193468,21.594675,3.6607428,1.1363086,-5.940944,0.0,0.0,0.0,0.0,0.0,0.0,591.8417,1196.7389,-134.16542,1570.8593,964.96533,-140.21742,2638.3367,752.375,-138.30327,0 days 00:00:11.590500501,0 days 00:00:11.610500501
