start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.020000,answer2,0.7123533,-3.291235,9.600258,0.051988464,-0.017686984,0.06263531,-1.7343025,16.67125,-6.7658315,23.210863,0.0,0.0,0.0,0.0,0.0,0.0,424.3977,1018.56647,-201.0,1407.6068,656.77325,-201.0,2317.468,630.9986,-201.0,0 days 00:00:11.667334001,0 days 00:00:11.687334001
0 days 00:00:00.010000,0 days 00:00:00.030000,answer2,0.7236646,-2.7354019,8.985848,0.052225765,-0.013918203,0.13284057,-1.9922389,15.572688,-9.39433,25.44677,0.0,0.0,0.0,0.0,0.0,0.0,412.6865,1035.104,-201.0,1381.2769,649.5959,-201.0,2324.8484,629.5896,-201.0,0 days 00:00:11.677334001,0 days 00:00:11.697334001
0 days 00:00:00.020000,0 days 00:00:00.040000,answer2,0.72427505,-2.9045668,9.765349,0.062313873,-0.010402082,0.20283924,-2.7662427,15.248078,-10.355867,26.535627,0.0,0.0,0.0,0.0,0.0,0.0,685.6033,911.1968,-201.0,1676.2164,654.0356,-201.0,2687.8418,572.75494,-201.0,0 days 00:00:11.687334001,0 days 00:00:11.707334001
0 days 00:00:00.030000,0 days 00:00:00.050000,answer2,0.7097102,-3.1890323,8.831695,0.069961004,-0.009325943,0.21475244,-3.4265106,15.9504595,-8.580113,23.754204,0.0,0.0,0.0,0.0,0.0,0.0,603.9843,1022.4471,-201.0,1682.6713,657.8752,-201.0,2676.8098,619.3252,-201.0,0 days 00:00:11.697334001,0 days 00:00:11.717334001
0 days 00:00:00.040000,0 days 00:00:00.060000,answer2,0.71315736,-3.7576659,7.992472,0.06973951,-0.0072528813,0.19454579,-2.733506,16.934137,-8.905647,21.466757,0.0,0.0,0.0,0.0,0.0,0.0,613.56836,1073.567,-201.0,1664.6343,799.3672,-201.0,2652.1082,564.128,-201.0,0 days 00:00:11.707334001,0 days 00:00:11.727334001
0 days 00:00:00.050000,0 days 00:00:00.070000,answer2,0.7130931,-3.489235,6.1767845,0.074151434,-0.009943564,0.17940849,-2.0984132,17.095284,-10.943133,18.096216,0.0,0.0,0.0,0.0,0.0,0.0,317.65417,1313.7506,-201.0,1367.8506,916.2381,-201.0,2234.5715,716.9258,-201.0,0 days 00:00:11.717334001,0 days 00:00:11.737334001
0 days 00:00:00.060000,0 days 00:00:00.080000,answer2,0.7065565,-2.3501222,4.697782,0.072371095,-0.014071233,0.15670572,-2.14825,15.109558,-14.332192,16.89371,0.0,0.0,0.0,0.0,0.0,0.0,389.7463,1155.6982,-201.0,1364.913,866.615,-201.0,2262.155,647.3669,-201.0,0 days 00:00:11.727334001,0 days 00:00:11.747334001
0 days 00:00:00.070000,0 days 00:00:00.090000,answer2,0.6871767,-1.3426205,4.979686,0.063629486,-0.01586344,0.1647061,-3.6188247,13.2258005,-10.402234,18.03578,0.0,0.0,0.0,0.0,0.0,0.0,385.70102,1173.8168,-201.0,1370.2549,747.5507,-201.0,2267.9004,708.868,-201.0,0 days 00:00:11.737334001,0 days 00:00:11.757334001
0 days 00:00:00.080000,0 days 00:00:00.100000,answer2,0.68482137,-1.1160249,6.322428,0.047121946,-0.012548085,0.15629242,-3.83698,12.242752,-9.226481,21.756292,0.0,0.0,0.0,0.0,0.0,0.0,381.2775,1159.3584,-201.0,1325.0464,628.6242,-201.0,2334.6199,587.3152,-201.0,0 days 00:00:11.747334001,0 days 00:00:11.767334001
0 days 00:00:00.090000,0 days 00:00:00.110000,answer2,0.68171644,-1.1704763,6.223164,0.054167107,-0.005660327,0.14976478,-4.1494126,12.949597,-5.6221642,23.972979,0.0,0.0,0.0,0.0,0.0,0.0,670.1472,1020.331,-201.0,1633.4327,631.63324,-201.0,2666.5774,590.3891,-201.0,0 days 00:00:11.757334001,0 days 00:00:11.777334001
