start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.020000,answer1,0.40178287,-18.06523,23.495646,-0.05475567,-0.025100172,0.023006717,22.09095,7.882029,22.98024,-20.883322,35.504925,0.0,0.39432546,12.366923,-4.9651732,14.181469,525.4002,1067.7452,-2.8314621,1966.6996,918.87726,-23.104704,2838.134,696.54004,-20.509287,0 days 00:00:03.533867200,0 days 00:00:03.553867200
0 days 00:00:00.010000,0 days 00:00:00.030000,answer1,0.40514365,-17.854258,23.833572,-0.04685835,-0.027021244,0.04048628,21.754446,7.7040734,24.43849,-20.995905,35.592407,0.0067529324,0.40070626,12.5168915,-4.2548156,14.358905,501.9501,1013.767,-4.1245284,1896.3146,1013.81525,-23.100515,2705.3203,627.25006,-20.23161,0 days 00:00:03.543867200,0 days 00:00:03.563867200
0 days 00:00:00.020000,0 days 00:00:00.040000,answer1,0.39734244,-18.248167,25.816965,-0.042268973,-0.031118443,0.06363949,21.669464,7.6296325,24.913675,-20.182314,35.714264,0.006245253,0.33011338,12.688319,-3.078926,14.303008,478.6879,966.2131,-5.095407,1836.5054,1099.0647,-24.076643,2464.846,1270.9767,-19.398415,0 days 00:00:03.553867200,0 days 00:00:03.573867200
0 days 00:00:00.030000,0 days 00:00:00.050000,answer1,0.3738071,-19.183243,27.680216,-0.04481582,-0.032408107,0.053839657,21.436584,9.281265,24.234009,-20.014185,35.836834,0.0082148975,0.41612193,12.791362,-1.8724914,13.460624,494.2693,992.4831,-4.164053,1906.687,580.1916,-23.77102,2804.2966,1368.0874,-17.624678,0 days 00:00:03.563867200,0 days 00:00:03.583867200
0 days 00:00:00.040000,0 days 00:00:00.060000,answer1,0.36008263,-19.995367,28.420044,-0.04014235,-0.031699654,0.04997955,22.356323,9.5789585,23.009611,-19.379751,35.952698,0.007792868,0.5069733,12.83046,-0.96711665,13.419293,514.74445,1052.589,-3.5796223,1975.358,526.3088,-22.922667,2933.1348,1497.4799,-16.998917,0 days 00:00:03.573867200,0 days 00:00:03.593867200
0 days 00:00:00.050000,0 days 00:00:00.070000,answer1,0.35305986,-20.126368,27.360128,-0.037249077,-0.026167208,0.04960996,22.725824,9.111158,21.497488,-19.528772,36.058353,0.007492786,0.50348717,12.963623,-0.5382834,14.652458,555.89557,1166.3271,-3.4161701,1583.4663,1703.7295,-15.45087,2822.9011,753.38214,-18.212084,0 days 00:00:03.583867200,0 days 00:00:03.603867200
0 days 00:00:00.060000,0 days 00:00:00.080000,answer1,0.35289422,-19.884457,27.966148,-0.03664318,-0.021174354,0.050908666,22.894682,6.67814,21.456024,-19.326387,36.135437,0.0072261263,0.58372825,13.167557,-0.48059455,15.70845,550.8595,1198.4059,-3.931338,1567.1322,2233.2336,-15.109828,2506.5356,827.70575,-19.783243,0 days 00:00:03.593867200,0 days 00:00:03.613867200
0 days 00:00:00.070000,0 days 00:00:00.090000,answer1,0.34542027,-19.975458,28.696398,-0.045117844,-0.020694641,0.06261752,22.156546,7.3479767,22.29603,-18.532877,36.19397,0.0062979087,0.5250075,13.343814,-0.35649028,16.07109,547.19037,1200.7242,-4.3568883,1547.9791,2225.722,-14.96848,2462.7039,768.46173,-20.571434,0 days 00:00:03.603867200,0 days 00:00:03.623867200
0 days 00:00:00.080000,0 days 00:00:00.100000,answer1,0.34387198,-20.164549,30.055067,-0.048681647,-0.019765498,0.05272754,22.300713,7.757776,21.8393,-16.892576,36.233715,0.0073696617,0.6391025,13.443795,0.10720285,16.065767,562.4836,1168.5216,-4.887029,1982.9974,1036.9312,-20.37837,2736.1013,919.1457,-20.632559,0 days 00:00:03.613867200,0 days 00:00:03.633867200
0 days 00:00:00.090000,0 days 00:00:00.110000,answer1,0.34104347,-20.814157,29.831675,-0.04579574,-0.023545986,0.052624788,23.230902,9.300933,22.316755,-16.647083,36.267887,0.0089259455,0.57584363,13.437655,1.4242493,17.436464,582.584,1188.2068,-5.618027,2025.1996,529.076,-20.522013,3019.9807,898.99335,-21.621902,0 days 00:00:03.623867200,0 days 00:00:03.643867200
