start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.200000,answer2,2.1115935,-9.906425,18.677477,0.034662515,-0.011005949,0.037453085,21.275652,2.6720293,0.75417703,-8.375522,0.0,0.0,0.0,0.0,0.0,0.0,680.86456,1748.9945,-201.0,1567.8379,1498.8232,-201.0,2425.3005,1053.9591,-201.0,0 days 00:00:08.633967301,0 days 00:00:08.833967301
0 days 00:00:00.010000,0 days 00:00:00.210000,answer2,2.0969958,-10.266418,19.28305,0.03016793,-0.011149545,0.08113708,21.596281,3.3541648,1.5589865,-7.819426,0.0,0.0,0.0,0.0,0.0,0.0,470.54102,1860.7012,-201.0,1364.2838,1538.5424,-201.0,2230.402,1185.2445,-201.0,0 days 00:00:08.643967301,0 days 00:00:08.843967301
0 days 00:00:00.020000,0 days 00:00:00.220000,answer2,2.078072,-11.045792,20.7517,0.026977055,-0.011413279,0.14134055,22.160622,4.631701,2.9832458,-6.7084517,0.0,0.0,0.0,0.0,0.0,0.0,262.08414,1964.6411,-201.0,1159.4542,1572.5133,-201.0,2031.735,1308.1222,-201.0,0 days 00:00:08.653967301,0 days 00:00:08.853967301
0 days 00:00:00.030000,0 days 00:00:00.230000,answer2,2.0674903,-12.312621,23.19278,0.02481629,-0.01161096,0.18738127,22.878494,6.3727283,4.7750473,-5.0486007,0.0,0.0,0.0,0.0,0.0,0.0,485.708,1764.8087,-201.0,1365.3721,1448.3961,-201.0,2244.4666,1141.9513,-201.0,0 days 00:00:08.663967301,0 days 00:00:08.863967301
0 days 00:00:00.040000,0 days 00:00:00.240000,answer2,2.0717297,-14.066498,26.362082,0.022022767,-0.012072422,0.2461745,23.715143,8.444643,6.7198887,-2.966711,0.0,0.0,0.0,0.0,0.0,0.0,685.81006,1623.4137,-201.0,1563.5446,1352.0322,-201.0,2448.7034,1014.6272,-201.0,0 days 00:00:08.673967301,0 days 00:00:08.873967301
0 days 00:00:00.050000,0 days 00:00:00.250000,answer2,2.0972824,-16.074068,29.669144,0.020056657,-0.012547533,0.30830967,24.562363,10.577775,8.46367,-0.6512194,0.0,0.0,0.0,0.0,0.0,0.0,924.1453,1528.5387,-201.0,1820.6364,1266.5261,-201.0,2710.386,852.81024,-201.0,0 days 00:00:08.683967301,0 days 00:00:08.883967301
0 days 00:00:00.060000,0 days 00:00:00.260000,answer2,2.1456344,-18.012253,32.631596,0.019962244,-0.013106096,0.3609542,25.364836,12.489751,9.640626,1.6533413,0.0,0.0,0.0,0.0,0.0,0.0,956.7505,1555.7031,-201.0,1864.7013,1277.1749,-201.0,2759.6023,821.97003,-201.0,0 days 00:00:08.693967301,0 days 00:00:08.893967301
0 days 00:00:00.070000,0 days 00:00:00.270000,answer2,2.2167313,-19.63563,35.298233,0.021417404,-0.013507329,0.40400323,26.12118,14.020883,10.057048,3.646717,0.0,0.0,0.0,0.0,0.0,0.0,1106.794,1580.4697,-201.0,2090.4475,1264.9568,-201.0,3264.3098,925.3789,-201.0,0 days 00:00:08.703967301,0 days 00:00:08.903967301
0 days 00:00:00.080000,0 days 00:00:00.280000,answer2,2.3096068,-20.831804,37.40024,0.020838695,-0.014016979,0.43155634,26.86915,15.122266,9.716115,5.075173,0.0,0.0,0.0,0.0,0.0,0.0,1180.1716,1754.0908,-201.0,2057.9714,1794.4053,-201.0,3160.3733,1216.4564,-201.0,0 days 00:00:08.713967301,0 days 00:00:08.913967301
0 days 00:00:00.090000,0 days 00:00:00.290000,answer2,2.4227154,-21.624685,39.11648,0.021530934,-0.015016925,0.44438043,27.60332,15.855679,8.839094,5.760465,0.0,0.0,0.0,0.0,0.0,0.0,876.05414,1939.0717,-201.0,1886.16,1920.8561,-201.0,3038.01,1388.0529,-201.0,0 days 00:00:08.723967301,0 days 00:00:08.923967301
0 days 00:00:00.100000,0 days 00:00:00.300000,answer2,2.554829,-22.0926,40.054623,0.024476511,-0.016075639,0.439927,28.320116,16.296743,7.6914487,5.658727,0.0,0.0,0.0,0.0,0.0,0.0,774.051,1891.5282,-201.0,1758.7954,1941.0088,-201.0,2710.1077,1449.2467,-201.0,0 days 00:00:08.733967301,0 days 00:00:08.933967301
0 days 00:00:00.110000,0 days 00:00:00.310000,answer2,2.6974726,-22.372972,40.570858,0.027541518,-0.017601611,0.41881713,29.042345,16.603533,6.56016,4.846063,0.0,0.0,0.0,0.0,0.0,0.0,706.0466,1675.3535,-201.0,1803.0181,1796.9664,-201.0,2680.5908,1245.5715,-201.0,0 days 00:00:08.743967301,0 days 00:00:08.943967301
