start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.200000,answer1,8.210925,-1.5430969,-2.2032013,0.037988275,-0.0004941535,0.36973703,20.15761,-18.49643,12.023915,-23.909967,17.712759,0.0,0.32466757,-5.284187,-1.2129074,25.84049,453.06827,1427.232,6.3480773,1384.7451,1585.8197,-9.811044,2190.6228,962.8974,-12.420896,0 days 00:00:02.300300300,0 days 00:00:02.500300300
0 days 00:00:00.010000,0 days 00:00:00.210000,answer1,8.996398,-1.6036049,-0.78120184,0.03828081,0.00071931985,0.7765336,20.116972,-19.713278,10.488187,-23.134623,17.955832,0.027400365,0.36732078,-1.3245987,0.41267395,30.237389,528.0936,1432.6617,6.660698,1503.0287,1351.4244,-11.474797,2327.0144,919.0579,-15.655192,0 days 00:00:02.310300300,0 days 00:00:02.510300300
0 days 00:00:00.020000,0 days 00:00:00.220000,answer1,10.160746,-1.7481431,1.5854965,0.038460497,0.002133119,1.1957861,20.165373,-21.259089,8.410798,-22.023842,18.324999,0.037847117,0.40048638,2.433113,2.1677256,31.91282,634.76276,1415.3438,4.117018,1617.7202,1118.6222,-12.188817,2473.8132,870.46014,-15.848208,0 days 00:00:02.320300300,0 days 00:00:02.520300300
0 days 00:00:00.030000,0 days 00:00:00.230000,answer1,11.281627,-1.9932486,4.4603324,0.038447924,0.0025046542,1.2540613,20.408916,-22.298418,6.7463155,-21.062452,18.529083,0.04787326,0.43365195,2.0608482,2.8269923,25.929285,631.597,1423.8009,3.370372,1489.4254,1131.0737,-13.255646,2429.3447,957.8709,-10.028567,0 days 00:00:02.330300300,0 days 00:00:02.530300300
0 days 00:00:00.040000,0 days 00:00:00.240000,answer1,12.305683,-2.288276,6.9518013,0.038734104,0.0021241987,1.2641835,20.768774,-23.012352,5.425518,-20.27984,18.585955,0.0,0.44049335,1.0161495,2.9705896,19.808905,551.7781,1289.0277,1.6842259,1417.3588,1094.089,-11.735168,2439.1748,992.0449,-5.01961,0 days 00:00:02.340300300,0 days 00:00:02.540300300
0 days 00:00:00.050000,0 days 00:00:00.250000,answer1,13.189194,-2.6146924,9.085553,0.041348312,0.0010334039,1.2459775,21.18688,-23.496103,4.3757734,-19.679634,17.991163,0.010058105,0.76984245,-0.42808893,2.285139,15.954984,436.7333,1180.0869,4.8815384,1360.4872,1050.0409,-13.078258,2451.4133,940.2436,-2.518225,0 days 00:00:02.350300300,0 days 00:00:02.550300300
0 days 00:00:00.060000,0 days 00:00:00.260000,answer1,13.895268,-2.9584925,10.904846,0.045236927,-0.00063670095,1.2005893,21.626999,-23.804773,3.5651073,-19.199968,17.402052,0.00680697,0.86624974,-1.0173782,0.16662471,12.972511,436.02478,1093.1084,7.7060304,1369.1099,995.7857,-10.373249,2437.375,875.0825,-0.13392329,0 days 00:00:02.360300300,0 days 00:00:02.560300300
0 days 00:00:00.070000,0 days 00:00:00.270000,answer1,14.39976,-3.3108492,11.917351,0.04908189,-0.0027318343,1.1491889,22.069082,-23.956503,2.9675772,-18.762423,16.834114,0.006841524,1.3107468,-1.9725367,-3.487732,9.77306,439.22452,1110.1123,10.704701,1376.6935,1025.295,-7.285315,2382.327,915.0164,1.3294064,0 days 00:00:02.370300300,0 days 00:00:02.570300300
0 days 00:00:00.080000,0 days 00:00:00.280000,answer1,14.690684,-3.6625187,12.22932,0.05029252,-0.005116384,1.1077098,22.494741,-23.94941,2.5734797,-18.308348,16.813992,0.00022696896,1.2600144,-1.9679751,-5.69427,7.884638,438.48264,1134.8966,-59.040874,1388.9594,1040.0057,-69.05629,2397.6116,950.12305,-65.51013,0 days 00:00:02.380300300,0 days 00:00:02.580300300
0 days 00:00:00.090000,0 days 00:00:00.290000,answer1,14.7714,-4.002352,11.847045,0.052694306,-0.0075248554,1.0878462,22.875793,-23.75598,2.3780072,-17.804457,0.0,0.0,0.0,0.0,0.0,0.0,536.3911,1317.8066,-130.28291,1474.7833,1112.266,-134.22726,2469.0957,933.52716,-133.23083,0 days 00:00:02.390300300,0 days 00:00:02.590300300
