start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.200000,answer2,2.9245052,1.7282696,3.2106326,0.014412439,-0.0069841607,0.04680935,-2.53679,16.891386,-1.3624601,-10.860669,15.682719,0.0,0.0,-5.7932453,2.2059906,20.640358,647.566,1680.2969,-2.3941126,1572.983,1406.9225,-17.77976,2430.355,969.2102,-21.309155,0 days 00:00:19.200200200,0 days 00:00:19.400200200
0 days 00:00:00.010000,0 days 00:00:00.210000,answer2,3.151591,2.596849,2.0918252,0.011898656,-0.0054910984,0.09866897,-3.4223385,16.115604,-2.2249222,-11.106059,15.273688,0.0,0.0,-5.579492,5.759983,19.79395,648.1955,1724.4933,-3.4646292,1590.2748,1386.8115,-16.432032,2461.6406,937.7351,-19.6579,0 days 00:00:19.210200200,0 days 00:00:19.410200200
0 days 00:00:00.020000,0 days 00:00:00.220000,answer2,3.4954612,3.7383728,0.66265213,0.008666792,-0.0034938033,0.1533631,-4.5789027,14.937973,-3.5040734,-11.536819,14.827786,0.0,0.0,-5.187061,7.8819976,18.108833,544.06726,1778.4131,-3.6564445,1469.5674,1883.5615,-15.504758,2138.7097,1122.3998,-17.395784,0 days 00:00:19.220200200,0 days 00:00:19.420200200
0 days 00:00:00.030000,0 days 00:00:00.230000,answer2,3.8406193,4.5829597,-0.4226193,0.007164365,-0.0018661796,0.16345952,-5.413252,13.774869,-4.728822,-12.096657,14.57159,0.0,0.0,-5.1681314,8.983764,17.282532,502.08105,2041.568,-6.042991,1335.1299,2069.7996,-15.809852,2104.949,1034.609,-16.895233,0 days 00:00:19.230200200,0 days 00:00:19.430200200
0 days 00:00:00.040000,0 days 00:00:00.240000,answer2,4.1727977,5.192285,-1.4133247,0.0066140853,-0.00074298325,0.16917157,-6.000714,12.774142,-5.7893925,-12.805705,14.463977,0.0,0.0,-5.5490527,8.374284,17.118073,536.97235,1890.2181,-6.692352,1347.7491,2019.7704,-16.742159,2113.8015,1011.84546,-18.576426,0 days 00:00:19.240200200,0 days 00:00:19.440200200
0 days 00:00:00.050000,0 days 00:00:00.250000,answer2,4.478848,5.642075,-2.175305,0.007435418,5.5808923e-05,0.1711847,-6.4092946,12.00753,-6.6189027,-13.634669,14.484326,0.0,0.0,-5.988267,8.413901,17.292442,663.26715,1777.4615,-72.58667,1453.1846,1614.4834,-78.321304,2321.998,923.8732,-80.322044,0 days 00:00:19.250200200,0 days 00:00:19.450200200
0 days 00:00:00.060000,0 days 00:00:00.260000,answer2,4.7476172,5.9946113,-2.6435728,0.009379531,0.00054633385,0.16889073,-6.7001114,11.497996,-7.162026,-14.528436,0.0,0.0,0.0,0.0,0.0,0.0,706.1199,1454.5822,-136.63374,1512.3296,1245.3453,-139.93271,2423.5674,825.53644,-141.54643,0 days 00:00:19.260200200,0 days 00:00:19.460200200
0 days 00:00:00.070000,0 days 00:00:00.270000,answer2,4.969557,6.2917333,-2.6744125,0.01169555,0.0009373875,0.16339123,-6.9205666,11.229186,-7.3761864,-15.415161,0.0,0.0,0.0,0.0,0.0,0.0,552.28656,1526.7584,-201.0,1303.8163,1375.25,-201.0,2167.9705,954.6789,-201.0,0 days 00:00:19.270200200,0 days 00:00:19.470200200
0 days 00:00:00.080000,0 days 00:00:00.280000,answer2,5.1368456,6.546831,-2.6377828,0.014254306,0.0009983515,0.15601033,-7.093263,11.178044,-7.2325826,-16.220554,0.0,0.0,0.0,0.0,0.0,0.0,555.81323,1503.9575,-201.0,1297.1775,1353.1162,-201.0,2168.7678,927.55273,-201.0,0 days 00:00:19.280200200,0 days 00:00:19.480200200
0 days 00:00:00.090000,0 days 00:00:00.290000,answer2,5.243369,6.7558694,-2.6376255,0.016025431,0.00064143207,0.14896703,-7.225268,11.315509,-6.7173233,-16.86661,0.0,0.0,0.0,0.0,0.0,0.0,533.2104,1558.0806,-201.0,1285.0748,1347.5116,-201.0,2173.289,930.37103,-201.0,0 days 00:00:19.290200200,0 days 00:00:19.490200200
