start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.166825397,answer1_ges,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:05.467133800,0 days 00:00:05.633959197
0 days 00:00:00,0 days 00:00:00.200000,answer2,4.403428,6.9546375,-7.8476043,0.01251559,-0.006602774,0.038863115,-8.043927,0.96548265,13.128137,-7.0019207,44.516964,0.0,0.0,-18.934916,-1.042479,0.28947982,527.0805,1689.1476,0.0,1459.7076,1858.5582,0.98930424,2171.0808,1321.6212,9.843047,0 days 00:00:09.700700701,0 days 00:00:09.900700701
0 days 00:00:00.010000,0 days 00:00:00.210000,answer2,4.429846,6.0485077,-6.450398,0.013020899,-0.0063959067,0.09203556,-7.138048,2.2658098,14.54895,-5.9754167,44.51711,0.0,0.0,-18.601137,0.02901729,-1.5938854,647.0623,1580.2974,0.0,1583.174,1654.4769,-2.7070358,2287.21,1268.7823,8.52925,0 days 00:00:09.710700701,0 days 00:00:09.910700701
0 days 00:00:00.020000,0 days 00:00:00.220000,answer2,4.4750395,4.4404254,-4.043514,0.012594856,-0.0059223375,0.16252112,-5.6863894,4.346626,16.851068,-4.2537713,44.517563,0.0,0.0,-17.442484,1.0989789,-0.7827775,613.49927,1659.209,3.6538837,1515.7574,1598.1039,0.114309944,2268.3303,1213.6598,8.151929,0 days 00:00:09.720700701,0 days 00:00:09.920700701
0 days 00:00:00.030000,0 days 00:00:00.230000,answer2,4.530845,2.4499946,-1.1830844,0.0110158995,-0.0053358017,0.20754401,-4.103287,6.5857544,19.354046,-2.3021758,44.517605,0.0,0.0,-15.368161,1.1079973,-3.5969274,728.0083,1479.1117,0.0,1627.4581,1270.4066,4.231226,2483.3977,985.6053,12.040535,0 days 00:00:09.730700701,0 days 00:00:09.930700701
0 days 00:00:00.040000,0 days 00:00:00.240000,answer2,4.5941596,0.2907702,1.4753011,0.010884793,-0.0046523088,0.25513816,-2.5478077,8.768538,21.845041,-0.24711509,44.518307,0.0,0.0,-14.221374,-0.012966792,-1.657752,594.1785,1600.5835,6.9512177,1465.7926,1400.2106,8.993907,2364.4314,983.0031,10.857876,0 days 00:00:09.740700701,0 days 00:00:09.940700701
0 days 00:00:00.050000,0 days 00:00:00.250000,answer2,4.6632137,-1.8313116,3.8227978,0.009373021,-0.0042420104,0.29829887,-1.0969458,10.761231,24.137568,1.7347797,44.519703,0.0,0.0,-13.973469,-1.4063638,-2.4061959,606.75134,1498.2897,0.0,1465.6888,1307.685,9.516575,2359.5022,920.1123,10.735589,0 days 00:00:09.750700701,0 days 00:00:09.950700701
0 days 00:00:00.060000,0 days 00:00:00.260000,answer2,4.736463,-3.8180683,6.0376887,0.0117686195,-0.0039023962,0.3407927,0.22544925,12.530098,26.176636,3.5787513,44.521366,0.0,0.0,-14.540756,-1.7791828,-2.960027,660.0861,1479.0166,0.0,1522.1285,1316.6481,9.690148,2392.7488,873.3957,11.848244,0 days 00:00:09.760700701,0 days 00:00:09.960700701
0 days 00:00:00.070000,0 days 00:00:00.270000,answer2,4.811848,-5.6054397,8.094602,0.009753539,-0.0039402326,0.3714157,1.4135504,14.057785,27.90946,5.203817,44.521442,0.0,0.0,-16.151358,-0.9738714,-5.521612,829.8833,1215.3314,6.6038365,1729.0033,1004.73566,7.3409595,2622.6494,696.6276,13.798477,0 days 00:00:09.770700701,0 days 00:00:09.970700701
0 days 00:00:00.080000,0 days 00:00:00.280000,answer2,4.8872743,-7.1821485,9.9900055,0.013429708,-0.0043951278,0.39380524,2.4683864,15.352771,29.337946,6.587681,44.520077,0.0,0.0,-14.854438,0.24736857,-8.0189905,1023.1795,1046.5802,4.9635262,1991.4388,815.0097,2.1289742,2902.658,574.9411,13.229885,0 days 00:00:09.780700701,0 days 00:00:09.980700701
