start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.200000,answer1,3.6715853,-10.440892,24.587381,0.03285781,-0.012884706,0.14974095,11.695264,5.264414,8.001157,-12.927536,41.507225,0.0,1.211866,14.135304,8.965578,30.747335,979.5893,1127.9238,-25.891214,1935.9727,933.47656,-46.049908,2843.3662,649.03864,-47.672974,0 days 00:00:03.266933600,0 days 00:00:03.466933600
0 days 00:00:00.010000,0 days 00:00:00.210000,answer1,3.8705227,-9.11845,21.446798,0.033793237,-0.012457608,0.29665574,11.701157,3.584359,7.0239143,-13.3750305,41.582645,0.019873591,0.87075526,13.946942,9.709319,29.880434,1002.66113,1178.778,-27.240145,1950.9105,990.71356,-45.26233,2873.527,607.1894,-47.411266,0 days 00:00:03.276933600,0 days 00:00:03.476933600
0 days 00:00:00.020000,0 days 00:00:00.220000,answer1,4.1802197,-7.548221,18.0207,0.035751116,-0.011819658,0.4442378,11.940753,1.0484709,5.6561885,-13.965266,41.667664,0.017845875,0.6711917,13.437604,10.77027,28.372114,1021.5026,1193.6965,-29.577597,1947.0377,1017.742,-42.51437,2877.1438,578.5476,-47.17944,0 days 00:00:03.286933600,0 days 00:00:03.486933600
0 days 00:00:00.030000,0 days 00:00:00.230000,answer1,4.509255,-6.7460976,16.095991,0.03877536,-0.011893328,0.44527617,12.600815,-1.4982167,4.5205226,-14.366272,41.771748,0.015988888,0.8549688,12.848054,10.915441,26.263046,947.9278,1146.2106,-31.539093,1872.0065,976.15265,-40.84141,2803.3035,626.5603,-46.8867,0 days 00:00:03.296933600,0 days 00:00:03.496933600
0 days 00:00:00.040000,0 days 00:00:00.240000,answer1,4.8422837,-6.593201,16.02773,0.04005982,-0.012092923,0.45310065,13.528103,-3.9571762,3.7985203,-14.427708,41.922142,0.017463604,1.0057372,12.249089,9.230744,23.141922,909.9123,1181.5873,-32.10735,1848.954,945.3056,-40.462765,2786.5693,608.04285,-46.018528,0 days 00:00:03.306933600,0 days 00:00:03.506933600
0 days 00:00:00.050000,0 days 00:00:00.250000,answer1,5.1675963,-6.8386035,16.23786,0.04072457,-0.012566057,0.4682603,14.623738,-6.2306848,3.5376828,-14.271374,42.126564,0.018174892,0.8915381,11.244565,4.150736,17.91815,880.2161,1260.7026,-30.984894,1853.8932,962.562,-39.791454,2807.7175,579.2516,-44.752308,0 days 00:00:03.316933600,0 days 00:00:03.516933600
0 days 00:00:00.060000,0 days 00:00:00.260000,answer1,5.474571,-7.2668076,16.342024,0.04221491,-0.012812122,0.48612604,15.792305,-8.193784,3.7382019,-14.113308,42.351086,0.017371275,1.012334,8.46653,8.288267,12.865727,877.4753,1245.7411,-34.442947,1859.5226,942.15704,-35.342773,2830.2844,546.363,-39.02041,0 days 00:00:03.326933600,0 days 00:00:03.526933600
0 days 00:00:00.070000,0 days 00:00:00.270000,answer1,5.7553277,-7.7778378,16.497772,0.044816777,-0.013021612,0.50773865,16.933174,-9.709203,4.4020658,-14.125314,42.452545,0.01562605,1.0453196,6.7803903,9.467172,9.468833,867.5886,1162.3524,-91.01263,1839.792,878.7889,-87.94839,2802.5798,542.07275,-91.01373,0 days 00:00:03.336933600,0 days 00:00:03.536933600
0 days 00:00:00.080000,0 days 00:00:00.280000,answer1,6.001564,-8.352245,16.810936,0.049799938,-0.013264697,0.52563864,17.89359,-10.709835,5.4383483,-14.458649,0.0,0.0,0.0,0.0,0.0,0.0,872.79974,1140.1417,-148.2845,1839.4908,835.39374,-142.80705,2793.761,535.8758,-143.37523,0 days 00:00:03.346933600,0 days 00:00:03.546933600
0 days 00:00:00.090000,0 days 00:00:00.290000,answer1,6.203509,-8.994777,17.256044,0.053488452,-0.013347774,0.53968626,18.602333,-11.106266,6.8169465,-15.100974,0.0,0.0,0.0,0.0,0.0,0.0,908.17334,1231.7802,-201.0,1885.0127,861.3276,-201.0,2830.9524,532.7991,-201.0,0 days 00:00:03.356933600,0 days 00:00:03.556933600
