start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.200000,answer2,2.956726,-19.909996,27.176691,0.033414915,-0.011108377,0.036319025,12.1539755,1.770371,-1.5766901,-22.567184,50.12176,0.009103503,0.46533084,14.497617,17.745363,17.786222,915.2619,914.93475,-19.088713,2005.9742,714.3728,-37.82967,2804.32,718.6536,-36.874935,0 days 00:00:10.200200200,0 days 00:00:10.400200200
0 days 00:00:00.010000,0 days 00:00:00.210000,answer2,2.9723098,-19.539053,26.558542,0.03774791,-0.012060768,0.084174186,12.156898,1.6533641,-1.5788741,-23.657335,50.06355,0.011107217,0.48867896,14.45209,17.919909,17.66816,918.1119,987.29706,-17.933441,1971.6357,897.248,-34.29833,2712.9856,819.8547,-35.601604,0 days 00:00:10.210200200,0 days 00:00:10.410200200
0 days 00:00:00.020000,0 days 00:00:00.220000,answer2,2.9878004,-18.933233,25.693207,0.043518152,-0.013773349,0.14711969,12.030945,1.6316191,-1.4756292,-25.312353,49.980656,0.012929934,0.60753137,14.819398,19.726904,18.006218,939.13947,1021.53094,-15.878713,2019.0514,896.24414,-29.920866,2773.9211,790.4178,-33.88493,0 days 00:00:10.220200200,0 days 00:00:10.420200200
0 days 00:00:00.030000,0 days 00:00:00.230000,answer2,2.9865828,-18.240799,24.963003,0.049526136,-0.0155646205,0.18527097,11.666844,1.9003191,-1.1187721,-26.901342,49.898937,0.012926857,0.84912777,15.692372,23.726662,19.321543,928.64795,959.3138,-13.750981,2012.9948,797.48517,-27.486887,2774.8918,817.7708,-33.072525,0 days 00:00:10.230200200,0 days 00:00:10.430200200
0 days 00:00:00.040000,0 days 00:00:00.240000,answer2,2.9688418,-17.489042,24.379995,0.054697633,-0.017195292,0.21704125,11.137387,2.374647,-0.521192,-28.20725,49.862827,0.0100494595,0.8116655,16.490324,27.240616,19.653927,932.9454,882.3813,-12.610897,2073.8813,574.3247,-26.682531,2907.3535,708.2439,-32.264824,0 days 00:00:10.240200200,0 days 00:00:10.440200200
0 days 00:00:00.050000,0 days 00:00:00.250000,answer2,2.9343493,-16.723478,23.937506,0.058341075,-0.018081287,0.234734,10.527679,3.0309093,0.30252603,-29.012884,49.857525,0.008449084,0.7558438,17.226974,27.622904,18.70235,915.4444,819.7038,-12.628956,2050.926,492.1122,-27.37617,2884.1692,760.8011,-31.331306,0 days 00:00:10.250200200,0 days 00:00:10.450200200
0 days 00:00:00.060000,0 days 00:00:00.260000,answer2,2.8868487,-15.9943075,23.620527,0.06053908,-0.017769469,0.23894824,9.956668,3.8226728,1.2149016,-29.096224,49.875797,0.0061541502,0.5319584,17.868132,25.276773,16.31978,917.11224,854.5417,-13.196975,2046.2408,542.3108,-28.917984,2873.9304,736.8929,-29.516754,0 days 00:00:10.260200200,0 days 00:00:10.460200200
0 days 00:00:00.070000,0 days 00:00:00.270000,answer2,2.8372695,-15.357258,23.486902,0.062322628,-0.016534714,0.23860149,9.723268,4.8404098,2.153761,-28.10433,49.90166,0.0074140863,0.552916,18.343838,21.791107,13.412959,934.2198,927.42285,-13.589015,2063.006,622.42944,-27.835983,2904.0188,707.2508,-27.001974,0 days 00:00:10.270200200,0 days 00:00:10.470200200
0 days 00:00:00.080000,0 days 00:00:00.280000,answer2,2.7981975,-14.902778,23.527376,0.0624605,-0.014492554,0.25367132,10.218841,6.48718,3.5532925,-25.48218,49.926697,0.0052548586,0.4319047,18.220915,19.350992,10.615766,936.32196,1054.4612,-13.527694,2031.8081,913.91144,-28.234919,2758.7576,878.25635,-24.143457,0 days 00:00:10.280200200,0 days 00:00:10.480200200
0 days 00:00:00.090000,0 days 00:00:00.290000,answer2,2.783754,-14.670133,23.903847,0.061267193,-0.012124848,0.28100705,11.475032,8.417592,4.919253,-21.4681,49.94228,0.0052155163,0.3541578,17.733635,18.01299,8.696342,963.6157,1135.5568,-12.989764,2052.347,971.8623,-24.731806,2787.4065,831.5903,-21.686106,0 days 00:00:10.290200200,0 days 00:00:10.490200200
