start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.200000,answer1,6.463335,-9.717015,28.392492,0.07181702,-0.0061635287,0.22612333,38.055424,-3.4067867,-11.507267,-15.8762665,33.332623,0.0,1.3304042,5.666777,7.9683967,21.68833,475.1815,1434.2924,-7.44878,1325.1696,917.18024,-16.377375,2627.283,447.0045,-18.965967,0 days 00:00:04.767434101,0 days 00:00:04.967434101
0 days 00:00:00.010000,0 days 00:00:00.210000,answer1,6.346245,-9.831359,29.76565,0.07331645,-0.006308625,0.45496616,38.226284,-3.2912953,-12.215358,-14.4529295,33.121292,0.026242021,1.5339342,6.1639404,9.862976,21.902487,620.6352,1469.4648,-13.240808,1424.975,927.3005,-15.855414,2682.1873,433.67322,-19.091494,0 days 00:00:04.777434101,0 days 00:00:04.977434101
0 days 00:00:00.020000,0 days 00:00:00.220000,answer1,6.1904683,-10.012158,31.624168,0.07254353,-0.00683373,0.7004463,38.362057,-3.5467632,-13.051403,-11.972259,32.700012,0.022065429,2.3943923,6.7161536,11.09359,23.913063,756.5296,1425.1133,-19.161695,1513.7051,947.2526,-14.962372,2588.0276,430.3873,-21.15983,0 days 00:00:04.787434101,0 days 00:00:04.987434101
0 days 00:00:00.030000,0 days 00:00:00.230000,answer1,6.09086,-10.140506,32.5679,0.07114686,-0.0078001223,0.74712515,38.241566,-4.5758824,-13.475333,-9.148033,32.287888,0.016730608,2.343149,6.4680767,9.686404,26.201479,760.487,1382.8436,-15.998172,1528.7936,927.4649,-20.100645,2595.2385,457.97925,-23.902924,0 days 00:00:04.797434101,0 days 00:00:04.997434101
0 days 00:00:00.040000,0 days 00:00:00.240000,answer1,6.100989,-10.032898,31.579767,0.066508286,-0.008854388,0.83198524,37.85259,-6.177873,-13.590337,-6.60274,31.86756,0.0124905035,1.7196571,5.85438,5.7926126,29.685608,770.118,1456.6102,-12.916131,1558.1078,957.56024,-19.400665,2616.0295,475.1359,-27.699196,0 days 00:00:04.807434101,0 days 00:00:05.007434101
0 days 00:00:00.050000,0 days 00:00:00.250000,answer1,6.2617307,-9.5722475,28.58449,0.0622856,-0.009732491,0.926589,37.362347,-8.144314,-13.510686,-4.714482,31.630545,0.015104465,0.46722245,5.8474555,1.2833866,33.204884,765.3535,1607.8715,-8.094846,1571.456,1099.2296,-17.263285,2591.1077,681.87286,-30.987864,0 days 00:00:04.817434101,0 days 00:00:05.017434101
0 days 00:00:00.060000,0 days 00:00:00.260000,answer1,6.594318,-8.839834,24.506094,0.059795037,-0.010423175,1.001618,36.86215,-10.14569,-13.284816,-3.4334316,31.432638,0.017443316,0.37836072,6.863907,-2.0466526,35.424168,656.8308,1707.5145,0.48859596,1520.7832,1283.9762,-6.949865,2408.8591,890.9634,-32.601223,0 days 00:00:04.827434101,0 days 00:00:05.027434101
0 days 00:00:00.070000,0 days 00:00:00.270000,answer1,7.069473,-8.088644,21.633156,0.05592841,-0.010918159,1.0278049,36.562557,-11.910538,-12.919263,-2.5481846,31.331224,0.016728789,1.4072328,7.923714,-4.1367006,35.269398,650.43677,1648.8799,2.5020654,1531.4545,1267.6527,-4.6853766,2405.7444,1000.9891,-32.390305,0 days 00:00:04.837434101,0 days 00:00:05.037434101
0 days 00:00:00.080000,0 days 00:00:00.280000,answer1,7.630787,-7.5493927,20.159155,0.051868584,-0.011369291,1.0266432,36.421856,-13.152859,-12.306621,-1.879106,31.201836,0.0142416535,1.2802414,7.361881,-5.756023,32.284256,693.5699,1560.3348,-0.6207886,1606.1305,1126.2244,-5.9931583,2610.6865,888.10675,-31.079859,0 days 00:00:04.847434101,0 days 00:00:05.047434101
0 days 00:00:00.090000,0 days 00:00:00.290000,answer1,8.201098,-7.3045635,19.814383,0.04655757,-0.011866528,1.0073069,36.475735,-13.844479,-11.39858,-1.3498173,31.017542,0.009677845,1.4715246,4.863439,-4.5716233,32.250755,823.0713,1451.0209,-10.522138,1721.8197,951.6572,-9.26097,2841.961,879.89575,-31.642904,0 days 00:00:04.857434101,0 days 00:00:05.057434101
0 days 00:00:00.100000,0 days 00:00:00.300000,answer1,8.716892,-7.323117,19.501997,0.043310482,-0.012589335,0.9913125,36.64536,-14.03603,-10.217835,-0.97996885,30.538954,0.008276747,0.774358,2.4333742,-0.8036604,34.154343,849.7127,1417.8649,-20.03911,1765.1,964.41144,-13.556451,2846.907,936.5029,-32.661682,0 days 00:00:04.867434101,0 days 00:00:05.067434101
0 days 00:00:00.110000,0 days 00:00:00.310000,answer1,9.130803,-7.5509334,19.401793,0.040627602,-0.0132812,0.9638729,36.86214,-13.839634,-8.85683,-0.8085969,30.076712,0.008270417,1.032226,1.4505023,4.677503,37.456203,850.0258,1407.5209,-24.502306,1769.0973,988.4687,-17.554117,2818.2776,1020.4253,-33.43994,0 days 00:00:04.877434101,0 days 00:00:05.077434101
0 days 00:00:00.120000,0 days 00:00:00.320000,answer1,9.413428,-7.94548,19.436193,0.038055077,-0.013633221,0.9337407,37.060062,-13.32959,-7.401757,-0.8490711,29.719027,0.011088248,1.1298327,1.5766532,7.3765297,39.237404,861.71747,1418.5952,-84.21747,1797.7926,1034.6997,-80.3798,2785.55,1030.1957,-89.73739,0 days 00:00:04.887434101,0 days 00:00:05.087434101
0 days 00:00:00.130000,0 days 00:00:00.330000,answer1,9.547543,-8.477812,19.730509,0.034830373,-0.013708447,0.89168483,37.202118,-12.555902,-5.9288974,-1.1055012,0.0,0.0,0.0,0.0,0.0,0.0,855.1057,1418.298,-141.8448,1798.9847,1059.5712,-141.4229,2739.1375,1088.7594,-145.41628,0 days 00:00:04.897434101,0 days 00:00:05.097434101
0 days 00:00:00.140000,0 days 00:00:00.340000,answer1,9.528239,-9.123738,20.088457,0.03295557,-0.013868079,0.8402984,37.19289,-11.449447,-4.5936327,-1.4976727,0.0,0.0,0.0,0.0,0.0,0.0,845.7923,1420.7402,-133.2859,1796.0874,1074.4645,-136.55965,2704.0732,1096.7952,-141.41708,0 days 00:00:04.907434101,0 days 00:00:05.107434101
0 days 00:00:00.150000,0 days 00:00:00.350000,answer1,9.360387,-9.858593,20.550241,0.030452684,-0.01427469,0.7835515,36.955647,-9.958989,-3.4902804,-2.006793,32.02575,0.0,0.0,-0.76042813,-0.8048997,17.721725,654.7271,1607.2872,-99.42884,1546.3384,1253.357,-70.550285,2425.7043,1078.0482,-75.646324,0 days 00:00:04.917434101,0 days 00:00:05.117434101
0 days 00:00:00.160000,0 days 00:00:00.360000,answer1,9.058936,-10.651634,21.17456,0.029104454,-0.014982452,0.74108034,36.328156,-7.9075413,-2.85172,-2.484492,32.075855,0.0,1.2676724,1.2065495,-0.46534443,21.498209,649.8325,1592.6398,0.0,1542.8477,1243.4598,-4.4630885,2429.6594,1045.756,-16.757622,0 days 00:00:04.927434101,0 days 00:00:05.127434101
0 days 00:00:00.170000,0 days 00:00:00.370000,answer1,8.650468,-11.4624405,21.96995,0.027901396,-0.01564879,0.74214196,35.130146,-5.1406817,-2.8223188,-2.913018,32.1992,0.0,1.2676724,4.1266046,0.556205,21.88191,664.70905,1590.1671,6.053833,1565.8663,1253.8251,-2.8855793,2456.1038,957.43146,-17.059685,0 days 00:00:04.937434101,0 days 00:00:05.137434101
0 days 00:00:00.180000,0 days 00:00:00.380000,answer1,8.168967,-12.23911,22.911825,0.028056433,-0.016130298,0.7933631,33.232845,-1.6101576,-3.4071414,-3.380492,32.348377,0.0,0.94682926,5.608278,1.5106901,21.702036,669.01324,1534.3607,6.053833,1576.2291,1196.754,-2.709204,2474.1797,939.3777,-17.63399,0 days 00:00:04.947434101,0 days 00:00:05.147434101
0 days 00:00:00.190000,0 days 00:00:00.390000,answer1,7.650315,-12.918911,23.94455,0.02938923,-0.016276509,0.87183017,30.697496,2.4156551,-4.2447886,-4.187098,32.507965,0.014777743,0.87323,5.651863,1.8151752,15.430854,511.2394,1630.3848,0.0,1366.4464,1299.0533,-3.0994923,2268.2212,914.4515,-12.753806,0 days 00:00:04.957434101,0 days 00:00:05.157434101
0 days 00:00:00.200000,0 days 00:00:00.400000,answer1,7.1262345,-13.451851,25.105494,0.034316435,-0.016153095,0.9569073,27.772207,6.496834,-4.849179,-5.5440903,32.653522,0.014633663,0.6722011,4.8152747,0.9799306,14.077189,529.09,1642.5231,-3.168248,1391.4233,1336.2441,-6.69708,2273.8035,904.25586,-13.279205,0 days 00:00:04.967434101,0 days 00:00:05.167434101
0 days 00:00:00.210000,0 days 00:00:00.410000,answer1,6.6370797,-13.829735,25.624893,0.043712556,-0.016059577,1.0353222,24.711227,10.233687,-4.8052235,-7.3257656,32.787834,0.014557075,0.5756437,3.6004574,-0.33494234,15.904423,549.009,1558.8971,-2.5121696,1412.9058,1285.4828,-9.726091,2297.7656,884.46075,-16.464663,0 days 00:00:04.977434101,0 days 00:00:05.177434101
0 days 00:00:00.220000,0 days 00:00:00.420000,answer1,6.2288647,-14.145068,25.226265,0.05320388,-0.015705476,1.0973858,21.785456,13.334224,-3.9424992,-9.090831,32.947067,0.007431568,0.6229008,2.9919884,-1.0007278,18.485556,686.0358,1432.5679,-6.2413087,1541.7676,1176.043,-17.372972,2398.5886,789.7004,-19.326454,0 days 00:00:04.987434101,0 days 00:00:05.187434101
0 days 00:00:00.230000,0 days 00:00:00.430000,answer1,5.951706,-14.546104,24.049797,0.06147505,-0.014882383,1.1218551,19.264273,15.470569,-2.3457086,-10.1647415,33.065006,0.0049585267,0.5049172,3.4255307,-0.28686842,18.167322,465.68124,1580.4204,-5.921566,1277.8058,1222.6865,-17.739784,2205.8496,904.30255,-18.301434,0 days 00:00:04.997434101,0 days 00:00:05.197434101
0 days 00:00:00.240000,0 days 00:00:00.440000,answer1,5.833616,-15.096424,23.932241,0.065209255,-0.013237517,1.0913457,17.444777,16.44314,-0.48507693,-10.243037,33.108253,0.020762177,0.97534007,3.7665806,2.1236658,23.021011,462.30972,1557.5865,0.0,1279.6196,1182.8174,-18.246992,2245.9739,848.5136,-21.87056,0 days 00:00:05.007434101,0 days 00:00:05.207434101
0 days 00:00:00.250000,0 days 00:00:00.450000,answer1,5.857275,-15.72626,24.886528,0.07000879,-0.011224073,1.0056933,16.507423,16.304827,1.026958,-9.609394,33.054462,0.022066824,1.3445572,3.2615108,5.7556386,26.750368,500.68335,1482.2865,-5.2965765,1433.5834,1084.285,-17.90565,2375.5488,917.11237,-24.386292,0 days 00:00:05.017434101,0 days 00:00:05.217434101
0 days 00:00:00.260000,0 days 00:00:00.460000,answer1,5.96464,-16.287989,26.521591,0.075593494,-0.00892352,0.8681581,16.443113,15.309413,1.668889,-8.996547,32.942,0.02479147,1.5749646,2.565146,9.324969,29.284014,527.9705,1413.3394,-3.0584767,1456.8431,1181.4904,-19.617043,2349.7102,901.42865,-26.812479,0 days 00:00:05.027434101,0 days 00:00:05.227434101
0 days 00:00:00.270000,0 days 00:00:00.470000,answer1,6.075147,-16.713503,27.615349,0.08204657,-0.006885707,0.69722414,17.137938,13.870605,1.4712058,-8.731537,32.883118,0.014454807,1.5864143,2.612456,11.7813425,29.140978,524.0997,1386.9824,-5.0592327,1572.5973,1148.497,-23.252884,2467.3728,868.9106,-28.670202,0 days 00:00:05.037434101,0 days 00:00:05.237434101
0 days 00:00:00.280000,0 days 00:00:00.480000,answer1,6.1187987,-17.00382,28.211779,0.08655835,-0.005249469,0.53078866,18.362783,12.2141695,0.74631816,-8.776616,32.833668,0.038770836,2.1708858,3.2899444,12.984715,30.70624,339.454,1493.3658,-2.4901476,1376.8218,1229.2528,-23.386087,2391.4622,780.01886,-33.19639,0 days 00:00:05.047434101,0 days 00:00:05.247434101
0 days 00:00:00.290000,0 days 00:00:00.490000,answer1,6.052114,-17.191326,28.529993,0.08780626,-0.0043329983,0.41366664,20.035519,10.600932,0.00013355415,-8.765527,32.83952,0.048110824,2.8079407,3.6257036,13.063847,30.986704,336.07556,1459.4004,-4.0010743,1433.1383,1093.2072,-25.424822,2485.7773,1110.2332,-34.987778,0 days 00:00:05.057434101,0 days 00:00:05.257434101
0 days 00:00:00.300000,0 days 00:00:00.500000,answer1,5.8569217,-17.298132,28.71974,0.08640265,-0.0037371367,0.40529132,22.026556,9.050947,-0.5531782,-8.61272,32.867535,0.05934402,2.6968467,1.8420979,12.208684,26.935974,346.94766,1444.9004,-3.367365,1363.202,1124.105,-25.984175,2371.9717,1296.5615,-30.303339,0 days 00:00:05.067434101,0 days 00:00:05.267434101
