start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.100000,answer2,2.8227491,-10.629226,23.191626,0.050905827,-0.0107437065,0.19321115,16.545877,3.134433,6.0480022,-9.506755,0.0,0.0,0.0,0.0,0.0,0.0,962.762,1490.3541,-201.0,1787.2443,1463.2793,-201.0,2573.8513,922.7067,-201.0,0 days 00:00:07.040373707,0 days 00:00:07.140373707
0 days 00:00:00.010000,0 days 00:00:00.110000,answer2,2.871375,-12.0560255,24.200579,0.05464521,-0.012152004,0.45328093,18.60828,4.0432878,5.706632,-9.470252,0.0,0.0,0.0,0.0,0.0,0.0,964.9138,1476.9093,-139.8025,1834.4017,1438.0414,-141.7499,2613.1191,945.4211,-141.10591,0 days 00:00:07.050373707,0 days 00:00:07.150373707
0 days 00:00:00.020000,0 days 00:00:00.120000,answer2,2.9873497,-14.183635,25.829422,0.058264524,-0.014038094,0.78030616,22.02521,5.365803,5.0957522,-9.511825,32.380066,0.0,0.0,-0.38746566,8.542111,15.479635,933.4531,1490.3258,-77.680954,1826.5511,1362.0405,-81.885574,2621.9375,937.95123,-81.55628,0 days 00:00:07.060373707,0 days 00:00:07.160373707
0 days 00:00:00.030000,0 days 00:00:00.130000,answer2,3.1798222,-16.084726,27.448294,0.06210326,-0.014425684,0.95240813,25.771942,6.519003,4.232979,-9.767906,32.466278,0.0,0.0,-0.39331865,9.182895,15.379868,761.55634,1523.9252,-16.021433,1746.3887,1237.508,-22.59698,2635.709,874.1612,-22.901842,0 days 00:00:07.070373707,0 days 00:00:07.170373707
0 days 00:00:00.040000,0 days 00:00:00.140000,answer2,3.4232008,-17.332975,29.045143,0.069322035,-0.013846827,1.0896335,29.052889,7.0542655,2.7215507,-10.360845,33.64082,0.0,1.2686753,-0.04828624,9.197108,18.078033,582.2364,1563.9559,0.0,1608.464,1200.6932,-21.435623,2453.9133,1616.275,-24.656351,0 days 00:00:07.080373707,0 days 00:00:07.180373707
0 days 00:00:00.050000,0 days 00:00:00.150000,answer2,3.6824749,-17.919302,29.661385,0.078306176,-0.012498346,1.2427438,31.344122,6.994264,0.6815336,-11.293063,34.836475,0.068613246,1.4016937,1.5906897,10.093172,24.85936,426.78177,1497.1759,-1.0321891,1493.0674,1138.3776,-21.577787,2431.485,1677.6803,-28.832937,0 days 00:00:07.090373707,0 days 00:00:07.190373707
0 days 00:00:00.060000,0 days 00:00:00.160000,answer2,3.9217815,-18.125696,29.94201,0.08658942,-0.011785251,1.4085941,32.614117,6.559776,-1.5224228,-12.529771,35.838264,0.05857249,1.3883711,2.9663665,11.625585,31.147552,408.3911,1337.975,0.0736467,1418.4647,1087.047,-21.585596,2349.6992,1682.7871,-31.073904,0 days 00:00:07.100373707,0 days 00:00:07.200373707
0 days 00:00:00.070000,0 days 00:00:00.170000,answer2,4.1120586,-18.212618,30.303022,0.086604215,-0.011980887,1.5312775,33.31959,6.2484365,-3.2258046,-13.837338,35.66124,0.04853174,1.1090119,2.4836113,14.292491,33.466496,400.5067,1231.1398,2.5233023,1372.3304,1011.11566,-20.587587,2417.5708,962.4067,-30.943192,0 days 00:00:07.110373707,0 days 00:00:07.210373707
0 days 00:00:00.080000,0 days 00:00:00.180000,answer2,4.229469,-18.298796,31.674698,0.08153086,-0.013032285,1.516337,33.94487,6.5206227,-3.966727,-15.014462,34.640522,0.03849099,0.82965255,1.7684683,9.274436,30.108755,408.93274,1260.6544,2.1116335,1358.7183,1063.7694,-19.61046,2351.4463,937.1126,-27.997122,0 days 00:00:07.120373707,0 days 00:00:07.220373707
0 days 00:00:00.090000,0 days 00:00:00.190000,answer2,4.2594066,-18.416616,33.463905,0.07751094,-0.015300435,1.4440018,34.652515,7.5126595,-3.7924454,-16.073908,33.554413,0.03849099,0.82965255,2.337283,2.9065037,30.202433,410.57797,1298.949,1.8746384,1346.9305,1092.7372,-17.05148,2342.2273,961.8594,-28.327795,0 days 00:00:07.130373707,0 days 00:00:07.230373707
