start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.100000,answer1,0.81014967,-10.204888,13.999683,0.022324638,-0.013285663,0.020923434,18.550577,2.88742,16.40097,-2.6567347,16.459925,0.0,0.0,-3.0170333,3.6264236,3.5093105,533.2185,1699.332,-2.792909,1432.2115,1305.3344,-16.113504,2355.0806,1021.94464,-3.1953876,0 days 00:00:03.703703704,0 days 00:00:03.803703704
0 days 00:00:00.010000,0 days 00:00:00.110000,answer1,0.83046407,-10.526614,14.65792,0.024738722,-0.0115131335,0.045422137,18.809603,2.6230094,16.21871,-2.9446757,16.582914,0.0,0.0,-2.3360734,0.290946,2.1993833,741.3271,1678.185,-5.484024,1657.5743,1110.2665,-11.019788,2538.841,1193.1517,-2.5348732,0 days 00:00:03.713703704,0 days 00:00:03.813703704
0 days 00:00:00.020000,0 days 00:00:00.120000,answer1,0.8632085,-10.977653,15.560386,0.027523473,-0.009419888,0.07474921,19.44194,2.2841141,15.70526,-3.1763802,16.75036,0.0,0.0,-1.3420805,-4.7496696,-0.27596322,941.9463,1537.3224,-6.7273927,1900.8301,932.9533,-6.0092683,2729.9102,1121.1141,-1.9575539,0 days 00:00:03.723703704,0 days 00:00:03.823703704
0 days 00:00:00.030000,0 days 00:00:00.130000,answer1,0.89816934,-11.33712,16.136587,0.028850975,-0.008521583,0.08447561,20.435438,1.9949762,14.847049,-2.9258354,16.85142,0.0,0.92901397,-0.5666567,-8.267695,-0.955318,948.20575,1493.0492,-7.4948487,1941.8628,870.97687,-2.870798,2851.9685,1297.4644,-4.1404366,0 days 00:00:03.733703704,0 days 00:00:03.833703704
0 days 00:00:00.040000,0 days 00:00:00.140000,answer1,0.9298189,-11.489728,16.167044,0.02955868,-0.008688263,0.087755315,21.491837,1.5733595,13.778653,-2.184203,16.082903,0.0,0.86031026,-0.67506903,-7.151139,-1.1591121,912.70953,1413.7008,-7.807855,1945.7802,904.38525,-3.9153862,2845.8313,1117.8683,-5.1850247,0 days 00:00:03.743703704,0 days 00:00:03.843703704
0 days 00:00:00.050000,0 days 00:00:00.150000,answer1,0.95641416,-11.290653,15.670165,0.029951097,-0.010105795,0.08234858,22.3361,0.9049549,12.160903,-1.5896252,15.292117,0.075157836,0.76850754,-2.3820498,-2.6987145,1.9763622,892.9611,1397.7637,-9.280915,1922.1538,860.51556,-6.043691,2855.4773,1212.3535,-6.29026,0 days 00:00:03.753703704,0 days 00:00:03.853703704
0 days 00:00:00.060000,0 days 00:00:00.160000,answer1,0.98049706,-10.664403,14.627564,0.030981312,-0.012421068,0.08075143,22.739914,0.008596341,9.486134,-1.8308249,14.309159,0.075157836,0.6767049,-5.024572,1.4836925,5.6641197,875.96387,1383.1904,-8.193643,1869.8763,867.9475,-6.1045666,2764.033,983.60455,-5.641968,0 days 00:00:03.763703704,0 days 00:00:03.863703704
0 days 00:00:00.070000,0 days 00:00:00.170000,answer1,1.0062383,-9.704801,13.066882,0.03136267,-0.015360229,0.086059414,22.686823,-0.95140314,5.754677,-2.9866579,14.240582,0.0,0.653606,-6.8099356,3.3672824,8.713889,894.1399,1251.5143,-71.78401,1870.8008,800.7041,-71.45875,2787.249,894.66797,-70.99615,0 days 00:00:03.773703704,0 days 00:00:03.873703704
0 days 00:00:00.080000,0 days 00:00:00.180000,answer1,1.0354961,-8.700537,11.535507,0.03289038,-0.017459854,0.097239755,22.434158,-1.6796827,1.8574624,-4.4118266,0.0,0.0,0.0,0.0,0.0,0.0,898.5017,1133.0624,-135.66206,1878.9254,759.271,-135.64601,2783.416,816.87335,-136.20648,0 days 00:00:03.783703704,0 days 00:00:03.883703704
0 days 00:00:00.090000,0 days 00:00:00.190000,answer1,1.0664469,-7.9576735,10.863271,0.034077734,-0.01882272,0.10285718,22.353807,-2.0220582,-1.0993333,-5.4224916,0.0,0.0,0.0,0.0,0.0,0.0,908.0848,1056.7474,-201.0,1906.8457,784.2028,-201.0,2785.277,739.6827,-201.0,0 days 00:00:03.793703704,0 days 00:00:03.893703704
0 days 00:00:00.100000,0 days 00:00:00.200000,answer1,1.0960921,-7.6985664,11.278687,0.034434337,-0.02002986,0.10336071,22.657148,-2.0578775,-2.579879,-5.950767,0.0,0.0,0.0,0.0,0.0,0.0,905.24774,1003.0726,-201.0,1905.456,771.2344,-201.0,2770.0007,742.51,-201.0,0 days 00:00:03.803703704,0 days 00:00:03.903703704
0 days 00:00:00.110000,0 days 00:00:00.210000,answer1,1.1204966,-7.9568124,12.656734,0.034750234,-0.021670593,0.10642018,23.226545,-1.9705063,-2.7840884,-6.4588985,0.0,0.0,0.0,0.0,0.0,0.0,946.1758,1079.8168,-201.0,1949.2096,825.7441,-201.0,2798.0398,646.0036,-201.0,0 days 00:00:03.813703704,0 days 00:00:03.913703704
0 days 00:00:00.120000,0 days 00:00:00.220000,answer1,1.1360799,-8.614833,14.010384,0.035771076,-0.022719307,0.10401356,23.766573,-1.8138499,-2.302876,-7.4271235,0.0,0.0,0.0,0.0,0.0,0.0,949.9175,1085.0939,-201.0,1963.549,805.23956,-201.0,2866.387,828.1921,-201.0,0 days 00:00:03.823703704,0 days 00:00:03.923703704
0 days 00:00:00.130000,0 days 00:00:00.230000,answer1,1.1405507,-9.39128,15.402196,0.03641622,-0.02302722,0.100517325,24.0074,-1.6209412,-1.662088,-8.638504,0.0,0.0,0.0,0.0,0.0,0.0,732.8286,1310.3844,-201.0,1703.4215,941.187,-201.0,2648.796,851.68365,-201.0,0 days 00:00:03.833703704,0 days 00:00:03.933703704
0 days 00:00:00.140000,0 days 00:00:00.240000,answer1,1.1381894,-9.884393,16.32489,0.03723724,-0.022823555,0.09503745,23.873636,-1.6005582,-1.1171998,-9.276217,0.0,0.0,0.0,0.0,0.0,0.0,701.2505,1264.23,-201.0,1681.3209,937.81635,-201.0,2643.9268,971.8208,-201.0,0 days 00:00:03.843703704,0 days 00:00:03.943703704
0 days 00:00:00.150000,0 days 00:00:00.250000,answer1,1.1378928,-9.871409,16.545118,0.03782152,-0.022316774,0.09089544,23.607529,-1.9143003,-0.65504426,-8.799453,0.0,0.0,0.0,0.0,0.0,0.0,699.88763,1262.2202,-201.0,1679.1351,953.5506,-201.0,2598.9863,910.20526,-201.0,0 days 00:00:03.853703704,0 days 00:00:03.953703704
0 days 00:00:00.160000,0 days 00:00:00.260000,answer1,1.1486381,-9.518205,15.883896,0.038369734,-0.021654284,0.09489616,23.522959,-2.5122445,-0.40033302,-7.8446584,0.0,0.0,0.0,0.0,0.0,0.0,917.3619,1076.1625,-201.0,1937.0371,837.61053,-201.0,2828.8604,867.7233,-201.0,0 days 00:00:03.863703704,0 days 00:00:03.963703704
0 days 00:00:00.170000,0 days 00:00:00.270000,answer1,1.1712505,-9.180512,14.792312,0.036498815,-0.020633617,0.09496548,23.756975,-3.227945,-0.66884375,-7.7626724,0.0,0.0,0.0,0.0,0.0,0.0,960.72534,1153.9612,-201.0,1957.1112,846.7674,-201.0,2834.9885,730.81573,-201.0,0 days 00:00:03.873703704,0 days 00:00:03.973703704
0 days 00:00:00.180000,0 days 00:00:00.280000,answer1,1.1988753,-8.976678,13.942447,0.033289332,-0.02040234,0.097547054,24.110651,-4.1277556,-1.7627167,-9.248214,0.0,0.0,0.0,0.0,0.0,0.0,958.27313,1211.8817,-201.0,1936.8031,893.2819,-201.0,2806.0774,626.4389,-201.0,0 days 00:00:03.883703704,0 days 00:00:03.983703704
0 days 00:00:00.190000,0 days 00:00:00.290000,answer1,1.2245868,-8.733707,13.352969,0.032308646,-0.020705985,0.10139781,24.332863,-5.4404225,-3.675141,-11.705917,0.0,0.0,0.0,0.0,0.0,0.0,958.7876,1187.4625,-201.0,1931.9238,876.93506,-201.0,2812.925,702.56494,-201.0,0 days 00:00:03.893703704,0 days 00:00:03.993703704
0 days 00:00:00.200000,0 days 00:00:00.300000,answer1,1.2484719,-8.308182,13.139748,0.032025233,-0.021802478,0.10799456,24.448908,-7.076121,-5.985417,-13.81704,0.0,0.0,0.0,0.0,0.0,0.0,936.0861,1188.5282,-135.2683,1920.5024,900.46747,-136.13226,2824.5117,692.3491,-140.0196,0 days 00:00:03.903703704,0 days 00:00:04.003703704
0 days 00:00:00.210000,0 days 00:00:00.310000,answer1,1.277503,-7.8242455,13.719182,0.032441087,-0.022579549,0.11830876,24.722013,-8.488515,-7.9618278,-14.731376,29.854832,0.0,4.377252,-2.2256138,-18.878235,8.332723,920.2458,1130.1455,-66.55723,1889.1749,832.96356,-70.29675,2817.9358,675.1336,-78.05758,0 days 00:00:03.913703704,0 days 00:00:04.013703704
0 days 00:00:00.220000,0 days 00:00:00.320000,answer1,1.3160206,-7.465528,15.097558,0.029503377,-0.0227052,0.123060636,25.164038,-9.218684,-8.939479,-14.703061,29.859858,0.0,4.377252,-2.411042,-17.679438,8.343581,953.8564,1249.6559,1.4799948,1920.269,881.4529,-4.4544024,2848.7659,530.5778,-15.808601,0 days 00:00:03.923703704,0 days 00:00:04.023703704
0 days 00:00:00.230000,0 days 00:00:00.330000,answer1,1.3603358,-7.3137016,16.856024,0.024659222,-0.022337625,0.12843604,25.490356,-9.342703,-8.733975,-14.627777,29.833876,0.0,4.628428,-2.0385711,-14.463539,8.891618,898.38055,1215.5332,6.775167,1856.6714,821.12274,-3.5600426,2848.2234,664.11395,-14.183517,0 days 00:00:03.933703704,0 days 00:00:04.033703704
0 days 00:00:00.240000,0 days 00:00:00.340000,answer1,1.4020752,-7.3090477,18.440832,0.018989941,-0.022565782,0.12821506,25.414915,-9.331782,-7.7338157,-15.251793,29.8348,0.023520017,3.4093482,-2.6488836,-12.975609,4.3843894,733.0866,1441.7584,3.0261285,1624.8022,1084.7402,-0.6481436,2590.214,754.8257,-9.174059,0 days 00:00:03.943703704,0 days 00:00:04.043703704
0 days 00:00:00.250000,0 days 00:00:00.350000,answer1,1.4361401,-7.3538227,19.294378,0.0174372,-0.02355845,0.12191851,24.988626,-9.516167,-6.410352,-16.636347,31.263117,0.018825324,2.1902685,-2.080105,-11.951141,6.070286,666.0397,1362.4009,6.127767,1563.2404,1020.80524,-1.4489142,2538.62,825.2956,-9.55837,0 days 00:00:03.953703704,0 days 00:00:04.053703704
0 days 00:00:00.260000,0 days 00:00:00.360000,answer1,1.4623677,-7.3652854,19.146828,0.019651828,-0.02443011,0.121752165,24.45632,-9.948522,-5.1019135,-18.281157,32.68766,0.009435937,0.7200129,-0.8583953,-13.269248,6.450686,665.35345,1340.806,7.881531,1565.546,1016.0835,3.0037644,2490.0525,765.3835,-8.940793,0 days 00:00:03.963703704,0 days 00:00:04.063703704
0 days 00:00:00.270000,0 days 00:00:00.370000,answer1,1.4790677,-7.284315,17.652555,0.023361132,-0.024647288,0.13000274,24.08673,-10.443574,-3.8660412,-19.384634,34.11324,0.009435937,0.7200129,0.49273166,-12.886342,11.291175,802.78644,1152.8346,16.208529,1789.4326,747.67267,2.0069695,2747.0127,700.53143,-12.281749,0 days 00:00:03.973703704,0 days 00:00:04.073703704
0 days 00:00:00.280000,0 days 00:00:00.380000,answer1,1.4796888,-7.096807,15.812794,0.02626049,-0.02435652,0.140806,24.02124,-10.637229,-2.6512916,-19.20903,34.1084,0.11347726,1.4873857,1.498786,-11.748942,8.660712,811.0175,1191.4844,16.800365,1805.7979,777.72906,3.864543,2771.083,678.3558,-11.506217,0 days 00:00:03.983703704,0 days 00:00:04.083703704
0 days 00:00:00.290000,0 days 00:00:00.390000,answer1,1.4564484,-6.808565,13.970055,0.027136588,-0.024426699,0.1411211,24.102455,-10.176151,-1.3677388,-17.54619,33.97171,0.117336415,1.9261316,1.1778281,-3.5548031,4.780737,637.451,1471.9795,16.529583,1539.1782,1033.2424,-0.5510714,2510.6042,739.2639,-6.2293115,0 days 00:00:03.993703704,0 days 00:00:04.093703704
0 days 00:00:00.300000,0 days 00:00:00.400000,answer1,1.4081277,-6.4202933,12.4861555,0.027315184,-0.024853818,0.1338759,23.949888,-9.0046425,0.10772133,-14.82915,32.54924,0.121195555,2.3648775,-0.37981328,-4.525038,4.1581244,654.0535,1510.08,0.0,1566.2318,1074.6743,-0.6879156,2530.793,711.7419,-6.567099,0 days 00:00:04.003703704,0 days 00:00:04.103703704
0 days 00:00:00.310000,0 days 00:00:00.410000,answer1,1.3411916,-5.9576683,10.862153,0.02551865,-0.025364315,0.1271904,23.284178,-7.375519,1.9319658,-11.698986,31.753693,0.021013387,2.0362504,-1.5410204,-2.3894386,3.4713864,654.70056,1472.9828,-91.75231,1564.9362,1054.8517,-67.58707,2520.4033,704.3837,-69.2073,0 days 00:00:04.013703704,0 days 00:00:04.113703704
0 days 00:00:00.320000,0 days 00:00:00.420000,answer1,1.2651783,-5.592775,9.303053,0.023062086,-0.02563336,0.11923411,22.221071,-5.580712,4.117779,-8.726146,0.0,0.0,0.0,0.0,0.0,0.0,848.272,1205.5074,-128.16821,1859.1859,814.24677,-133.38622,2802.2957,569.79706,-137.70726,0 days 00:00:04.023703704,0 days 00:00:04.123703704
0 days 00:00:00.330000,0 days 00:00:00.430000,answer1,1.1888238,-5.6138167,9.189818,0.0205317,-0.025368435,0.10954454,21.20585,-3.7794771,6.2022605,-6.3955245,0.0,0.0,0.0,0.0,0.0,0.0,851.4907,1135.8378,-201.0,1846.939,783.4229,-201.0,2780.4424,538.36865,-201.0,0 days 00:00:04.033703704,0 days 00:00:04.133703704
0 days 00:00:00.340000,0 days 00:00:00.440000,answer1,1.1163918,-6.195406,10.313919,0.019674676,-0.024410613,0.092972726,20.58918,-2.0645924,7.6043525,-4.933519,0.0,0.0,0.0,0.0,0.0,0.0,851.0969,1117.8513,-201.0,1834.7772,763.5537,-201.0,2766.382,544.15485,-201.0,0 days 00:00:04.043703704,0 days 00:00:04.143703704
0 days 00:00:00.350000,0 days 00:00:00.450000,answer1,1.0520625,-7.16414,11.751686,0.022007266,-0.02218304,0.080791704,20.41439,-0.65193194,7.9689846,-4.2394567,0.0,0.0,0.0,0.0,0.0,0.0,857.9968,1222.9916,-201.0,1847.0709,818.74786,-201.0,2790.403,571.08795,-201.0,0 days 00:00:04.053703704,0 days 00:00:04.153703704
0 days 00:00:00.360000,0 days 00:00:00.460000,answer1,1.0021526,-8.0401,12.362407,0.024344012,-0.019355357,0.07089662,20.54896,0.13383894,7.306482,-4.021431,0.0,0.0,0.0,0.0,0.0,0.0,853.0213,1349.8693,-201.0,1843.439,880.7482,-201.0,2806.3743,600.18207,-201.0,0 days 00:00:04.063703704,0 days 00:00:04.163703704
0 days 00:00:00.370000,0 days 00:00:00.470000,answer1,0.97274333,-8.513373,12.639211,0.023664325,-0.017054154,0.06946194,20.95159,0.15509447,5.778139,-4.0786424,0.0,0.0,0.0,0.0,0.0,0.0,845.94464,1403.4117,-201.0,1836.8949,922.2432,-201.0,2811.8535,619.3337,-201.0,0 days 00:00:04.073703704,0 days 00:00:04.173703704
0 days 00:00:00.380000,0 days 00:00:00.480000,answer1,0.96304256,-8.651404,13.075714,0.020733453,-0.01630554,0.069533445,21.655092,-0.29174584,3.7939873,-4.2537103,0.0,0.0,0.0,0.0,0.0,0.0,817.5288,1304.518,-201.0,1782.9014,876.23175,-201.0,2760.4143,649.9126,-201.0,0 days 00:00:04.083703704,0 days 00:00:04.183703704
