start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.100000,answer1,11.991336,-1.4297513,27.365747,0.034020606,-0.002635531,1.1383979,26.001244,-31.081865,-20.849092,-31.821589,39.078114,0.0,1.1408122,12.434648,-5.4460335,19.68868,657.7169,1309.7792,-5.1758156,1592.2921,953.1326,-2.9898937,2823.4944,680.57263,-26.647522,0 days 00:00:03.636970304,0 days 00:00:03.736970304
0 days 00:00:00.010000,0 days 00:00:00.110000,answer1,11.24173,-2.5048769,27.494207,0.040679026,-0.004358142,2.1859777,25.944138,-28.949358,-21.190407,-29.33538,39.179813,0.0024847726,0.6339613,12.33801,-5.40391,19.513514,750.1418,1294.273,-3.040498,1658.661,916.1665,-3.2973347,2839.3484,581.15594,-26.12642,0 days 00:00:03.646970304,0 days 00:00:03.746970304
0 days 00:00:00.020000,0 days 00:00:00.120000,answer1,9.9527855,-4.3296037,28.085184,0.040734697,-0.006372635,3.202294,25.745993,-24.569113,-22.036016,-24.327814,39.31435,0.002622933,0.1407351,12.1573105,-5.413803,19.557074,823.8291,1211.6041,-0.9304635,1690.424,841.71875,-4.509475,2842.2761,513.2957,-25.901339,0 days 00:00:03.656970304,0 days 00:00:03.756970304
0 days 00:00:00.030000,0 days 00:00:00.130000,answer1,8.427737,-6.5597744,28.917398,0.040299967,-0.008608785,3.0231626,25.077723,-18.4381,-23.345627,-17.885454,39.43022,0.0034370043,0.2098429,11.937084,-5.344696,20.220503,834.564,1188.4186,-1.4337492,1706.1056,829.7497,-7.4831867,2821.402,511.7578,-26.99895,0 days 00:00:03.666970304,0 days 00:00:03.766970304
0 days 00:00:00.040000,0 days 00:00:00.140000,answer1,6.932457,-8.890325,29.979532,0.039693654,-0.00882192,2.7851622,23.691813,-11.81715,-24.260696,-11.811681,39.503628,0.003468382,0.3112429,11.614022,-4.750124,22.737093,819.8335,1107.5312,-3.3878295,1676.1812,784.2054,-10.753068,2787.5195,527.6729,-30.875046,0 days 00:00:03.676970304,0 days 00:00:03.776970304
0 days 00:00:00.050000,0 days 00:00:00.150000,answer1,5.714262,-10.49226,30.856314,0.03874768,-0.0078379465,2.3809261,21.806746,-6.0351768,-24.438742,-6.84129,39.554672,0.0037554957,0.55730766,11.356415,-2.0036342,26.871195,840.17804,1150.7611,-7.9900393,1707.0233,824.2254,-13.89154,2785.0203,506.23657,-36.86487,0 days 00:00:03.686970304,0 days 00:00:03.786970304
0 days 00:00:00.060000,0 days 00:00:00.160000,answer1,4.8777566,-10.682075,31.869059,0.039195072,-0.0064226515,1.9102459,19.633566,-2.2829952,-24.64195,-3.4158173,39.487705,0.0038597006,0.74921155,11.015907,-1.0384864,25.429785,854.451,1202.671,-10.53107,1719.0801,878.03046,-16.868097,2793.8594,508.73697,-36.999344,0 days 00:00:03.696970304,0 days 00:00:03.796970304
0 days 00:00:00.070000,0 days 00:00:00.170000,answer1,4.346537,-9.543098,32.07262,0.029561589,-0.005871575,1.4906508,17.653635,-0.45669362,-25.009714,-0.70223236,39.374813,0.0045594275,0.7613494,10.055854,-0.47120413,23.578627,861.10016,1249.0944,-11.479043,1715.4235,938.7363,-17.484629,2775.8787,536.632,-35.528873,0 days 00:00:03.706970304,0 days 00:00:03.806970304
0 days 00:00:00.080000,0 days 00:00:00.180000,answer1,3.9709966,-7.903618,30.116564,0.026073074,-0.0060316236,1.1678184,15.729889,-0.0053624935,-25.219324,1.59821,39.204655,0.0043473523,0.91348094,8.2019005,-2.037683,22.57165,844.65265,1289.5848,-8.689675,1679.6954,993.65936,-20.829885,2726.1375,593.12964,-33.299007,0 days 00:00:03.716970304,0 days 00:00:03.816970304
0 days 00:00:00.090000,0 days 00:00:00.190000,answer1,3.655798,-6.476381,26.411005,0.018096685,-0.0051489417,0.90196705,14.377471,0.7530596,-23.449091,5.592964,39.138416,0.004403442,0.7071969,5.864668,-2.1596978,23.51011,697.15265,1493.1753,-7.937688,1532.1387,1281.9271,-16.613901,2476.427,904.36664,-32.05341,0 days 00:00:03.726970304,0 days 00:00:03.826970304
