start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.100000,answer1,3.0851116,2.9656696,12.822735,0.012458767,0.005476581,0.11635282,21.22802,-29.941793,1.0053144,19.990255,32.441082,0.0,0.0,-3.4532242,2.9042351,-6.205767,711.185,1288.1982,-19.009844,1686.5013,1877.9401,-10.220234,2315.3547,1260.1276,-8.393806,0 days 00:00:06.673340007,0 days 00:00:06.773340007
0 days 00:00:00.010000,0 days 00:00:00.110000,answer1,3.1733243,3.1121655,13.179095,0.013808821,0.0051303064,0.23134644,21.536211,-30.42391,0.7856663,19.70489,32.509274,0.0,0.0,-3.2945778,2.957523,-4.8538156,642.2222,1232.056,-18.864794,1593.6342,2000.996,-11.203186,2155.3723,1319.6202,-10.300437,0 days 00:00:06.683340007,0 days 00:00:06.783340007
0 days 00:00:00.020000,0 days 00:00:00.120000,answer1,3.2995408,3.3883991,13.037705,0.015967831,0.00455802,0.35946164,22.06253,-30.882963,0.32891324,19.48175,32.538017,0.0,0.21367465,-2.7747383,2.1067352,-4.305329,574.90234,1156.23,-18.56397,1565.5459,2049.4983,-11.793003,2014.2489,1664.8242,-12.151908,0 days 00:00:06.693340007,0 days 00:00:06.793340007
0 days 00:00:00.030000,0 days 00:00:00.130000,answer1,3.4067624,3.6220016,11.677756,0.019279666,0.0037956256,0.37216195,22.591537,-30.854578,-0.27233708,19.48512,32.45579,0.0,0.61783695,-2.3568633,0.7852853,-4.9565234,639.0118,1146.6592,-16.568003,1583.3971,1359.9711,-11.486409,2239.8862,1484.6299,-12.44078,0 days 00:00:06.703340007,0 days 00:00:06.803340007
0 days 00:00:00.040000,0 days 00:00:00.140000,answer1,3.4820576,3.4560394,9.995473,0.023776509,0.003796009,0.3934184,22.948149,-30.408422,-0.64865464,19.236795,32.326786,0.029340748,0.59103864,-1.2413939,2.8491938,-5.0755887,635.5535,1125.3054,-17.803692,1606.5029,1332.5504,-10.51326,2256.9863,1513.6539,-11.493495,0 days 00:00:06.713340007,0 days 00:00:06.813340007
0 days 00:00:00.050000,0 days 00:00:00.150000,answer1,3.5302486,2.7711127,8.469732,0.02823191,0.0037521583,0.42031202,23.00237,-29.66273,-0.4670681,18.434683,32.34271,0.046389837,0.8390324,-0.6934356,4.868224,-1.9736503,631.55194,1153.151,-17.428255,1565.8214,1417.0101,-9.698573,2237.152,1261.0117,-12.200967,0 days 00:00:06.723340007,0 days 00:00:06.823340007
0 days 00:00:00.060000,0 days 00:00:00.160000,answer1,3.5681763,1.7584745,7.5486674,0.029129336,0.0032731595,0.44831273,22.869354,-28.74116,0.42994347,17.223185,32.527634,0.03861635,0.6391488,-1.1854143,5.344944,1.1783968,592.47064,1198.1362,-17.309912,1608.6735,1436.0234,-8.634134,2332.9595,1241.5088,-13.143365,0 days 00:00:06.733340007,0 days 00:00:06.833340007
0 days 00:00:00.070000,0 days 00:00:00.170000,answer1,3.6065676,0.6916211,7.42051,0.028039688,0.0028842126,0.47060183,22.715424,-27.6615,1.908255,15.91618,33.136536,0.071561016,1.0439626,-1.5914912,5.8378386,3.8826218,650.7423,1304.5338,-14.801099,1740.7731,1298.9525,-7.4522576,2563.9363,999.73334,-14.9100685,0 days 00:00:06.743340007,0 days 00:00:06.843340007
0 days 00:00:00.080000,0 days 00:00:00.180000,answer1,3.6350195,-0.37232098,8.364291,0.026443863,0.001753857,0.4911393,22.736528,-26.295206,3.6617458,14.778534,33.67869,0.047644813,1.3861867,-1.4327168,5.2042484,4.2637,738.67773,1263.9785,-15.283874,1852.5148,1042.9434,-8.784941,2766.5852,756.4393,-15.075065,0 days 00:00:06.753340007,0 days 00:00:06.853340007
0 days 00:00:00.090000,0 days 00:00:00.190000,answer1,3.6338904,-1.609168,10.4683485,0.028268369,-0.0006052708,0.5250527,22.937101,-24.484606,5.305188,13.603035,34.16125,0.050822202,1.5452245,-0.9582284,6.8615646,4.8144126,790.0643,1178.316,-12.977115,1872.6488,950.7644,-9.311657,2746.9463,756.0407,-15.066566,0 days 00:00:06.763340007,0 days 00:00:06.863340007
