start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.200000,answer2,0.98308736,-13.101369,25.131807,-0.002567156,-0.00994314,0.010782781,21.029709,13.068447,-1.2797865,6.973059,0.0,0.0,0.0,0.0,0.0,0.0,864.2293,1418.8539,-201.0,1761.3812,1192.7949,-201.0,2720.237,729.4829,-201.0,0 days 00:00:13.500500501,0 days 00:00:13.700500501
0 days 00:00:00.010000,0 days 00:00:00.210000,answer2,0.9826999,-13.020794,25.599558,-0.0016393322,-0.009678961,0.02199488,20.797033,13.316143,-1.5978642,7.0934863,0.0,0.0,0.0,0.0,0.0,0.0,892.74347,1503.4127,-201.0,1799.3129,1248.6046,-201.0,2747.6357,705.77,-201.0,0 days 00:00:13.510500501,0 days 00:00:13.710500501
0 days 00:00:00.020000,0 days 00:00:00.220000,answer2,0.982999,-12.906911,25.903372,-0.00022691011,-0.009301432,0.03362148,20.573753,13.560219,-2.0093677,7.197004,0.0,0.0,0.0,0.0,0.0,0.0,911.7371,1576.4362,-201.0,1826.8228,1302.077,-201.0,2767.9666,689.31537,-201.0,0 days 00:00:13.520500501,0 days 00:00:13.720500501
0 days 00:00:00.030000,0 days 00:00:00.230000,answer2,0.9846535,-12.816386,25.755638,0.0020903137,-0.008999218,0.03452461,20.607737,13.5653105,-2.2813797,7.1530128,0.0,0.0,0.0,0.0,0.0,0.0,901.6509,1603.4122,-201.0,1790.1879,1341.722,-201.0,2722.846,732.68256,-201.0,0 days 00:00:13.530500501,0 days 00:00:13.730500501
0 days 00:00:00.040000,0 days 00:00:00.240000,answer2,0.9864339,-12.7615385,25.195349,0.00347167,-0.00867241,0.034607932,20.896238,13.346328,-2.3823373,6.9816856,0.0,0.0,0.0,0.0,0.0,0.0,721.41986,1596.4281,-136.03754,1591.4854,1373.6713,-137.59819,2499.2424,894.7868,-140.98451,0 days 00:00:13.540500501,0 days 00:00:13.740500501
0 days 00:00:00.050000,0 days 00:00:00.250000,answer2,0.9872849,-12.735317,24.622688,0.004302613,-0.008580132,0.03310703,21.40748,12.913544,-2.2764585,6.7037735,16.172222,0.0,0.0,-6.5892553,-1.1134398,25.58886,691.3494,1562.4623,-71.435394,1544.7006,1321.9086,-74.61223,2473.0422,910.2575,-81.06824,0 days 00:00:13.550500501,0 days 00:00:13.750500501
0 days 00:00:00.060000,0 days 00:00:00.260000,answer2,0.9865139,-12.71703,24.32576,0.004630896,-0.0087417895,0.031277418,22.077065,12.273518,-1.9345312,6.341232,16.4375,0.0,0.0,-6.12246,-0.8863055,25.554865,728.5744,1623.9908,-8.056113,1595.4658,1300.1073,-14.016167,2531.4844,852.86475,-21.996923,0 days 00:00:13.560500501,0 days 00:00:13.760500501
0 days 00:00:00.070000,0 days 00:00:00.270000,answer2,0.98410016,-12.69212,24.043394,0.005536691,-0.00914365,0.029586574,22.83227,11.460491,-1.3542401,5.9261155,16.844927,0.0,0.0,-6.787084,-1.0528601,23.951406,904.238,1604.3177,-9.6599045,1782.5938,1220.9828,-16.318686,2763.4768,680.13495,-22.757652,0 days 00:00:13.570500501,0 days 00:00:13.770500501
0 days 00:00:00.080000,0 days 00:00:00.280000,answer2,0.98072577,-12.655765,23.907202,0.0059966636,-0.0093587,0.028783554,23.588839,10.546891,-0.59402794,5.499993,17.030293,0.0,0.0,-6.5725603,-1.3289526,22.505491,912.0827,1666.8618,-74.26205,1773.9781,1266.544,-79.30465,2771.1592,745.7619,-82.67392,0 days 00:00:13.580500501,0 days 00:00:13.780500501
0 days 00:00:00.090000,0 days 00:00:00.290000,answer2,0.977516,-12.6102705,23.792114,0.005606715,-0.009476564,0.028425276,24.266718,9.640805,0.21723695,5.111852,0.0,0.0,0.0,0.0,0.0,0.0,719.795,1582.5424,-137.64133,1577.8481,1271.4579,-139.90071,2525.5417,884.01056,-141.74524,0 days 00:00:13.590500501,0 days 00:00:13.790500501
