start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.200000,answer1,5.5064087,-19.21482,32.517265,0.056119233,-0.021248117,0.2821941,32.077206,16.794931,7.921988,-3.2623034,0.0,0.0,0.0,0.0,0.0,0.0,714.96295,1757.5215,-201.0,1700.2803,1491.9686,-201.0,2606.3494,772.51556,-201.0,0 days 00:00:07.033366700,0 days 00:00:07.233366700
0 days 00:00:00.010000,0 days 00:00:00.210000,answer1,5.582863,-19.711702,33.67879,0.060110897,-0.021173537,0.56023884,33.674152,16.555159,6.99196,-2.8961926,0.0,0.0,0.0,0.0,0.0,0.0,661.7513,1708.54,-201.0,1620.714,1478.9834,-201.0,2561.4282,817.3474,-201.0,0 days 00:00:07.043366700,0 days 00:00:07.243366700
0 days 00:00:00.020000,0 days 00:00:00.220000,answer1,5.6796412,-20.397753,35.114006,0.06493458,-0.02094867,0.8345036,35.748066,16.224356,5.743031,-2.3276155,0.0,0.0,0.0,0.0,0.0,0.0,618.9218,1549.6649,-201.0,1544.3812,1326.35,-201.0,2533.0051,789.7598,-201.0,0 days 00:00:07.053366700,0 days 00:00:07.253366700
0 days 00:00:00.030000,0 days 00:00:00.230000,answer1,5.7405667,-20.982439,36.197144,0.06995117,-0.020548856,0.817081,37.125034,15.996043,4.8190703,-1.7658997,0.0,0.0,0.0,0.0,0.0,0.0,612.61163,1389.6188,-137.01784,1496.5043,1115.205,-139.93462,2394.669,687.0048,-140.40096,0 days 00:00:07.063366700,0 days 00:00:07.263366700
0 days 00:00:00.040000,0 days 00:00:00.240000,answer1,5.7493687,-21.548254,37.088596,0.07343146,-0.019944394,0.8063698,37.906757,15.862073,4.3439,-1.3488103,25.795235,0.0,0.0,-1.6526009,1.4072118,16.31205,491.75204,1459.4532,-73.43874,1301.7191,1171.5907,-80.85087,2183.7336,748.2395,-83.375305,0 days 00:00:07.073366700,0 days 00:00:07.273366700
0 days 00:00:00.050000,0 days 00:00:00.250000,answer1,5.6973357,-22.140823,37.898277,0.076920696,-0.019140193,0.79849523,38.16563,15.855212,4.331615,-1.117701,26.003439,0.0,0.0,-0.41629848,3.3162441,19.535307,519.9971,1541.5814,-14.680728,1335.5289,1201.7572,-24.739637,2216.9844,706.1174,-26.520216,0 days 00:00:07.083366700,0 days 00:00:07.283366700
0 days 00:00:00.060000,0 days 00:00:00.260000,answer1,5.5756707,-22.791357,38.53253,0.07930908,-0.018159188,0.79161835,38.067265,15.977882,4.738791,-1.0304624,26.493103,0.0,0.0,2.1562252,6.098236,26.506348,641.9733,1696.4923,-17.330383,1518.209,1327.7345,-28.917574,2434.213,816.3145,-31.045523,0 days 00:00:07.093366700,0 days 00:00:07.293366700
0 days 00:00:00.070000,0 days 00:00:00.270000,answer1,5.384601,-23.509811,39.042423,0.08091975,-0.01718212,0.7717206,37.709583,16.2856,5.507082,-1.0129669,27.04429,0.0,0.0,4.3167286,7.3137364,30.331743,791.68994,1597.7319,-19.162867,1758.3114,1210.663,-32.713276,2621.3567,1355.3972,-32.90517,0 days 00:00:07.103366700,0 days 00:00:07.303366700
0 days 00:00:00.080000,0 days 00:00:00.280000,answer1,5.1297717,-24.2875,39.170654,0.07911696,-0.01653397,0.73864764,37.18108,16.82398,6.590225,-0.973213,27.553116,0.0,3.7796397,5.3643365,6.9449024,34.96332,644.28375,1535.4048,-12.596799,1655.5785,1291.348,-32.066254,2532.0867,1543.267,-35.71909,0 days 00:00:07.113366700,0 days 00:00:07.313366700
0 days 00:00:00.090000,0 days 00:00:00.290000,answer1,4.8218765,-25.103216,38.89214,0.07722946,-0.016260082,0.72391695,36.552113,17.614672,7.9463997,-0.8321171,27.910309,0.05729692,3.55274,5.380163,5.929737,38.62466,616.7776,1526.4371,-7.877271,1660.632,1261.0009,-31.76374,2528.6892,1522.9727,-37.520065,0 days 00:00:07.123366700,0 days 00:00:07.323366700
