start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.020000,answer1,0.24497867,-10.746066,19.57053,0.033474684,-0.007904539,0.018643321,17.20094,11.379326,6.626293,0.8949824,0.0,0.0,0.0,0.0,0.0,0.0,569.686,1402.1295,-201.0,1557.7871,972.37744,-201.0,2639.807,588.46783,-201.0,0 days 00:00:03.500500501,0 days 00:00:03.520500501
0 days 00:00:00.010000,0 days 00:00:00.030000,answer1,0.24371801,-10.355845,21.251572,0.028498456,-0.0067916955,0.0429562,16.724508,10.924359,4.89962,2.604543,0.0,0.0,0.0,0.0,0.0,0.0,780.2867,1273.6528,-134.46565,1852.6874,925.0945,-137.21312,2889.9004,633.8479,-137.997,0 days 00:00:03.510500501,0 days 00:00:03.530500501
0 days 00:00:00.020000,0 days 00:00:00.040000,answer1,0.24666019,-10.593488,21.941706,0.014125631,-0.005527923,0.07655035,17.697336,11.157023,3.6959896,3.6175258,14.06027,0.0,0.0,-7.188693,4.4152355,23.179398,981.6204,1166.3496,-68.90659,2166.09,977.47736,-73.40296,3077.84,807.9385,-74.18682,0 days 00:00:03.520500501,0 days 00:00:03.540500501
0 days 00:00:00.030000,0 days 00:00:00.050000,answer1,0.25439683,-11.870827,22.075937,0.01336244,-0.009139937,0.081243046,18.925465,11.559642,4.1886616,7.6017036,14.151933,0.0,0.0,-7.0487456,5.145497,22.677485,758.7202,1254.5878,-2.270158,1841.692,1118.6742,-10.154177,2736.0479,866.70557,-12.5868225,0 days 00:00:03.530500501,0 days 00:00:03.550500501
0 days 00:00:00.040000,0 days 00:00:00.060000,answer1,0.25765207,-11.906058,19.425678,0.009210943,-0.011288952,0.091771096,18.421682,11.613677,6.755333,6.1675835,14.491345,0.0,0.0,-6.810312,5.415989,21.674698,549.0318,1331.3236,-1.071261,1596.2367,1113.3685,-10.362149,2477.5598,881.9446,-12.169421,0 days 00:00:03.540500501,0 days 00:00:03.560500501
0 days 00:00:00.050000,0 days 00:00:00.070000,answer1,0.2523842,-12.330407,21.033998,0.0051369057,-0.014061213,0.08258974,17.92286,12.420367,6.659649,6.6946716,14.887019,0.0,0.0,-8.384707,3.9770901,20.645205,352.12424,1493.083,4.644998,1287.4459,1148.7198,-6.940822,2238.666,839.57355,-11.3258505,0 days 00:00:03.550500501,0 days 00:00:03.570500501
0 days 00:00:00.060000,0 days 00:00:00.080000,answer1,0.24620183,-11.0115385,19.48614,0.015104324,-0.013358316,0.08005861,16.43953,12.04301,6.7338786,4.139115,15.532059,0.0,0.0,-8.011979,2.4409006,20.412365,622.4671,1401.058,2.415209,1580.8746,1022.7994,-7.9453964,2623.1702,642.41754,-11.285319,0 days 00:00:03.560500501,0 days 00:00:03.580500501
0 days 00:00:00.070000,0 days 00:00:00.090000,answer1,0.24633627,-10.681862,20.540478,0.016097115,-0.01092085,0.061610136,17.173264,11.594064,6.127378,4.2392726,15.914375,0.0,0.0,-8.104617,1.4651196,19.868343,846.8499,1283.6354,-65.31803,1852.5768,921.14166,-71.5243,2970.0183,508.84497,-74.705734,0 days 00:00:03.570500501,0 days 00:00:03.590500501
0 days 00:00:00.080000,0 days 00:00:00.100000,answer1,0.2531189,-10.055495,18.262482,0.020601427,-0.0099647,0.051355764,16.003115,10.898168,9.42542,2.7989361,0.0,0.0,0.0,0.0,0.0,0.0,1054.7583,1095.3466,-136.59335,2129.7126,664.8901,-138.7558,3328.9746,362.65967,-139.35948,0 days 00:00:03.580500501,0 days 00:00:03.600500501
0 days 00:00:00.090000,0 days 00:00:00.110000,answer1,0.2708466,-11.36658,19.938984,0.016746806,-0.008989803,0.076769546,16.988152,12.803859,12.279355,3.1365023,0.0,0.0,0.0,0.0,0.0,0.0,995.1287,1006.8254,-201.0,2121.091,542.2834,-201.0,3344.9207,401.02127,-201.0,0 days 00:00:03.590500501,0 days 00:00:03.610500501
