start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.020000,answer1,0.63978213,-14.631839,34.98947,0.09478321,-0.020318918,0.08462692,45.36859,2.4105744,-9.069689,0.4330536,33.18777,0.0,1.0718687,3.9559004,-1.5985451,25.051535,931.1548,1621.4865,-11.109272,1779.3859,1422.2213,-19.270494,2982.4226,2312.7073,-37.033688,0 days 00:00:04.066733400,0 days 00:00:04.086733400
0 days 00:00:00.010000,0 days 00:00:00.030000,answer1,0.69860625,-13.1846895,34.407856,0.08976249,-0.015471473,0.1575796,43.359715,0.41132745,-7.7080436,1.3614211,33.291985,0.024155255,1.4397968,5.3124356,-2.1850927,25.158241,919.9755,1481.1901,-11.101893,1761.6263,1187.088,-18.965975,3040.0085,1404.4086,-36.7801,0 days 00:00:04.076733400,0 days 00:00:04.096733400
0 days 00:00:00.020000,0 days 00:00:00.040000,answer1,0.76510686,-11.070577,34.49992,0.08650304,-0.010892127,0.2570314,40.994995,-2.3035285,-7.96184,2.2679014,33.43568,0.02168326,1.5086265,6.92164,-3.1373227,24.969513,905.8738,1309.6422,-11.511584,1748.6263,939.93823,-18.177011,3107.4377,525.70197,-36.307278,0 days 00:00:04.086733400,0 days 00:00:04.106733400
0 days 00:00:00.030000,0 days 00:00:00.050000,answer1,0.813468,-9.571346,33.884796,0.07786857,-0.008547514,0.24640794,39.863297,-4.108723,-9.010068,3.9400017,33.585987,0.011327184,0.98557496,7.905105,-3.989116,24.380579,936.846,1326.3153,-14.240208,1782.1602,965.28564,-17.499134,3111.339,474.4763,-35.685165,0 days 00:00:04.096733400,0 days 00:00:04.116733400
0 days 00:00:00.040000,0 days 00:00:00.060000,answer1,0.8340109,-8.884166,33.950188,0.07579563,-0.0061655384,0.26048383,39.72069,-5.5509877,-9.19871,3.5416367,33.760555,0.011525151,1.0473655,8.269599,-4.6288166,16.535185,716.0444,1481.7863,-15.811889,1570.1176,1106.9054,-16.046309,2709.451,695.4155,-28.0199,0 days 00:00:04.106733400,0 days 00:00:04.126733400
0 days 00:00:00.050000,0 days 00:00:00.070000,answer1,0.83629537,-8.266315,32.138733,0.068853125,-0.003447866,0.27314737,38.62265,-6.3529067,-6.9978065,3.766412,33.940094,0.00843699,1.110735,7.964369,-4.998326,12.529498,710.59644,1598.6962,0.0,1513.0156,1191.4283,-14.093842,2691.169,724.91943,-24.522133,0 days 00:00:04.116733400,0 days 00:00:04.136733400
0 days 00:00:00.060000,0 days 00:00:00.080000,answer1,0.82965046,-8.251671,30.696709,0.060533047,-0.0015653943,0.27829865,37.91026,-8.0971,-3.9627702,2.5636456,34.165096,0.008940135,0.86582154,6.701401,-5.057155,8.074788,519.55084,1652.2574,-13.366213,1342.4629,1235.6392,-12.838028,2392.668,1023.15576,-21.504175,0 days 00:00:04.126733400,0 days 00:00:04.146733400
0 days 00:00:00.070000,0 days 00:00:00.090000,answer1,0.8588852,-7.0211854,26.352585,0.056018844,-0.0020214648,0.2962948,34.872562,-11.179465,-1.4466494,-0.23465745,34.387333,0.008495063,0.7070903,4.601921,-5.406757,9.4326935,571.67114,1506.8947,-15.275467,1420.8102,1159.1149,-11.999192,2489.6375,1297.0869,-25.32179,0 days 00:00:04.136733400,0 days 00:00:04.156733400
0 days 00:00:00.080000,0 days 00:00:00.100000,answer1,0.88623315,-6.5300612,22.016657,0.055126484,0.0005360621,0.30492428,30.691568,-12.999394,1.8629637,-4.3845572,34.616653,0.009483038,0.84206456,2.2505336,-6.5521455,7.1817365,594.71124,1385.7887,-14.322122,1530.701,1185.9401,-11.797424,2470.715,1224.9172,-24.80088,0 days 00:00:04.146733400,0 days 00:00:04.166733400
0 days 00:00:00.090000,0 days 00:00:00.110000,answer1,0.9341359,-4.230911,19.618164,0.04299401,0.007249031,0.34989238,24.887085,-14.96094,1.3993338,-5.05977,34.826805,0.010756429,1.0983472,-0.2632742,-7.3023667,7.2127824,631.55304,1236.4103,-13.366704,1546.8558,1127.8256,-11.12411,2547.0837,1128.7843,-23.876509,0 days 00:00:04.156733400,0 days 00:00:04.176733400
