start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.020000,answer1,0.60737437,0.5646105,12.905155,0.077520914,0.005442682,0.081276566,20.030645,-20.361467,-13.434976,-13.072661,32.67543,0.0,0.0,-1.8682057,-29.455002,-3.8823164,1142.536,1217.0577,13.097709,2344.5208,1509.8203,-4.7734923,2900.3909,853.7719,-7.248362,0 days 00:00:02.266933600,0 days 00:00:02.286933600
0 days 00:00:00.010000,0 days 00:00:00.030000,answer1,0.59355205,-0.5999897,16.71757,0.06719222,-0.0019031431,0.14725602,21.2558,-18.882164,-15.529843,-12.936287,30.998161,0.0,0.0,-1.910243,-19.931763,3.017955,1115.6096,1170.5299,13.909085,2214.7292,1446.2837,-0.41357532,2944.6445,808.36426,-6.337681,0 days 00:00:02.276933600,0 days 00:00:02.296933600
0 days 00:00:00.020000,0 days 00:00:00.040000,answer1,0.56914365,-2.0220234,20.389229,0.05679992,-0.007016411,0.19352986,21.745285,-18.446762,-17.314684,-16.606276,29.322344,0.0,0.0,-2.140374,-11.09552,10.288604,1079.2479,1105.1868,14.096461,2065.3342,1371.9951,3.8371627,2991.031,718.0795,-6.011492,0 days 00:00:02.286933600,0 days 00:00:02.306933600
0 days 00:00:00.030000,0 days 00:00:00.050000,answer1,0.53672487,-1.8973278,21.596603,0.05159855,-0.002720869,0.17336309,21.551939,-17.486872,-16.958544,-14.741211,26.230524,0.0,0.4517684,-2.6621444,0.08249935,15.463929,1049.8402,1069.0708,12.52784,2047.1865,1275.1542,6.0248203,3074.3164,795.69147,-4.9296436,0 days 00:00:02.296933600,0 days 00:00:02.316933600
0 days 00:00:00.040000,0 days 00:00:00.060000,answer1,0.5153235,-1.8668839,18.367437,0.08118441,0.0013565454,0.15698755,19.743681,-17.480524,-16.98733,-11.438413,24.798552,0.0,0.4517684,-2.7771018,1.2188559,15.180356,1022.4116,1061.5146,10.078553,1957.3463,1148.7686,8.950582,3091.5334,738.75116,-5.766497,0 days 00:00:02.306933600,0 days 00:00:02.326933600
0 days 00:00:00.050000,0 days 00:00:00.070000,answer1,0.49076036,-2.7131538,17.530275,0.10430822,-0.0043249964,0.1567468,18.942007,-13.188736,-17.708958,-8.326753,23.375183,0.0,0.4517684,-2.7052903,3.0050988,14.110746,1029.1796,1136.8881,-61.37286,1930.7603,1086.2391,-60.270462,3203.0984,618.5568,-71.062996,0 days 00:00:02.316933600,0 days 00:00:02.336933600
0 days 00:00:00.060000,0 days 00:00:00.080000,answer1,0.48806366,-3.287741,13.82576,0.10365286,-0.009565928,0.14220686,16.493032,-12.052234,-15.817958,-7.262455,0.0,0.0,0.0,0.0,0.0,0.0,1042.6072,1089.4061,-131.37387,1913.3022,968.9099,-128.74402,3200.542,591.52313,-135.95587,0 days 00:00:02.326933600,0 days 00:00:02.346933600
0 days 00:00:00.070000,0 days 00:00:00.090000,answer1,0.48001027,-1.4824177,14.068425,0.091178365,-0.011561309,0.15363915,14.827141,-9.972752,-9.738486,-1.7123934,0.0,0.0,0.0,0.0,0.0,0.0,1116.7236,1115.2836,-201.0,1900.7365,1074.8134,-201.0,3207.2559,569.5931,-201.0,0 days 00:00:02.336933600,0 days 00:00:02.356933600
0 days 00:00:00.080000,0 days 00:00:00.100000,answer1,0.4779326,1.4113483,9.162522,0.07229025,-0.0068109147,0.15189075,13.001084,-12.436756,-6.161867,6.6803436,0.0,0.0,0.0,0.0,0.0,0.0,1169.8219,1094.1813,-134.70824,1890.0182,1115.3796,-130.5401,3178.012,691.0439,-135.73308,0 days 00:00:02.346933600,0 days 00:00:02.366933600
0 days 00:00:00.090000,0 days 00:00:00.110000,answer1,0.46060672,2.1026094,8.772676,0.08781936,-0.006453904,0.14630847,11.930153,-12.884662,-6.0254974,7.7664313,39.521408,0.0,1.7523875,0.1432206,23.137953,21.080566,1180.4796,1068.5128,-70.06486,1877.2489,1120.5208,-61.90563,3167.155,665.62494,-72.66584,0 days 00:00:02.356933600,0 days 00:00:02.376933600
0 days 00:00:00.100000,0 days 00:00:00.120000,answer1,0.44992313,0.7754886,6.5447555,0.06808719,-0.009022304,0.117107086,12.355128,-13.744454,-5.832561,5.226967,39.51482,0.0,1.8216848,0.9565657,24.853798,22.271492,1239.9532,974.4707,-2.3064501,2018.4789,1151.8176,10.6309,3203.425,767.65497,-6.1705604,0 days 00:00:02.366933600,0 days 00:00:02.386933600
0 days 00:00:00.110000,0 days 00:00:00.130000,answer1,0.44602302,0.92780066,6.0649695,0.067402445,-0.00887286,0.10891909,11.840764,-14.328522,-2.3053334,5.0195403,39.511547,0.03414017,1.4882221,2.27606,28.046473,24.253862,1280.0814,847.1894,-5.193515,2110.751,1179.1825,6.720347,3224.2637,781.8127,-11.339286,0 days 00:00:02.376933600,0 days 00:00:02.396933600
0 days 00:00:00.120000,0 days 00:00:00.140000,answer1,0.4422386,0.061693985,6.4089646,0.044469897,-0.011512888,0.1092456,13.612086,-12.451428,-0.78250784,5.2098274,39.53334,0.0420264,1.418466,3.0108395,29.242743,26.211962,1323.3923,1006.66486,-6.642599,2083.7273,1184.5554,5.419325,3257.2607,696.8023,-14.805442,0 days 00:00:02.386933600,0 days 00:00:02.406933600
0 days 00:00:00.130000,0 days 00:00:00.150000,answer1,0.43670702,1.6268669,7.195688,0.04056603,-0.014856563,0.12740172,14.516528,-11.40324,0.4216973,7.563395,39.549805,0.053661615,1.6309477,3.0941343,27.578577,26.684196,1351.2646,1125.1735,-10.698926,1968.9349,1242.9254,-0.09469619,3308.0547,600.65,-21.450562,0 days 00:00:02.396933600,0 days 00:00:02.416933600
0 days 00:00:00.140000,0 days 00:00:00.160000,answer1,0.4405061,0.46230254,7.344832,0.06592783,-0.02313382,0.1402433,16.195042,-8.821021,0.25942537,5.510401,39.555508,0.05883995,2.1035433,-0.64454746,24.146864,20.045317,1008.5994,1282.9008,-10.655436,1717.4404,1094.3624,-2.5127852,2909.162,775.08575,-15.071631,0 days 00:00:02.406933600,0 days 00:00:02.426933600
0 days 00:00:00.150000,0 days 00:00:00.170000,answer1,0.43780336,2.3160284,8.751651,0.073117845,-0.021222265,0.14815827,15.836444,-8.866436,0.2941781,8.8076315,39.53905,0.047383297,1.901677,-0.8398943,22.084486,19.117176,1026.6498,1138.0026,0.0,1777.7783,1081.3009,-3.759463,2963.6924,720.26105,-14.310535,0 days 00:00:02.416933600,0 days 00:00:02.436933600
0 days 00:00:00.160000,0 days 00:00:00.180000,answer1,0.4351555,1.7896614,7.087694,0.06671751,-0.01767381,0.13920934,15.704113,-9.354025,1.1185521,8.841413,39.530994,0.03924926,1.1036719,-0.98884875,22.98792,13.006673,610.8912,1245.9423,-17.133165,1649.6271,903.63794,-7.660127,2533.2346,1075.1055,-8.237721,0 days 00:00:02.426933600,0 days 00:00:02.446933600
0 days 00:00:00.170000,0 days 00:00:00.190000,answer1,0.41222596,1.3105608,10.164437,0.042175855,-0.012744452,0.14289118,15.01875,-9.676223,3.5109398,10.782018,39.52414,0.019695915,0.8160808,1.8627795,21.37464,18.516487,587.5763,1311.6841,0.0,1638.4056,885.1587,-7.8533425,2648.8875,1082.1675,-13.815399,0 days 00:00:02.436933600,0 days 00:00:02.456933600
0 days 00:00:00.180000,0 days 00:00:00.200000,answer1,0.40200666,-0.24901731,9.369659,0.022557417,-0.02042468,0.13296185,14.433968,-9.864193,5.2542157,7.7135463,39.52052,0.04539774,0.96989495,-0.46788788,16.727438,12.127517,182.81953,1471.6788,0.0,1462.7925,822.8649,-9.4876585,2228.552,1493.6605,-7.208746,0 days 00:00:02.446933600,0 days 00:00:02.466933600
0 days 00:00:00.190000,0 days 00:00:00.210000,answer1,0.3874928,-1.6906618,11.773772,0.030844279,-0.02033857,0.13138501,14.103034,-8.342968,6.192845,6.0091405,39.511974,0.06860489,1.3683128,-2.8365068,10.588683,11.423958,147.98685,1475.3193,0.0,1454.9816,800.388,-8.157044,2253.447,1460.2438,-6.162894,0 days 00:00:02.456933600,0 days 00:00:02.476933600
0 days 00:00:00.200000,0 days 00:00:00.220000,answer1,0.39732823,-1.8164955,10.180659,0.026658013,-0.01928984,0.113103725,14.878659,-7.666927,3.755954,5.2398257,39.50123,0.10053438,1.398963,-4.71958,7.587036,5.6278625,106.85035,1498.0436,0.0,1470.403,841.8255,-7.6426253,2136.8276,1556.6439,-0.09351537,0 days 00:00:02.466933600,0 days 00:00:02.486933600
0 days 00:00:00.210000,0 days 00:00:00.266938776,answer1,0.49536386,-1.9576548,10.646396,0.054019257,-0.013839933,0.20560054,17.575083,-10.892375,-6.5356,-0.18051593,41.607224,0.022647867,1.0173678,-4.6463633,5.0364923,27.274078,333.13516,1307.8956,0.0,1444.9362,727.8547,7.3340282,2490.598,1312.8455,-10.092976,0 days 00:00:02.476933600,0 days 00:00:02.533872376
0 days 00:00:00,0 days 00:00:00.020000,answer2,0.3994108,-5.861809,20.266855,0.06182331,-0.013191079,0.049001336,21.994635,-9.125059,-14.373088,-12.343776,32.616352,0.0,2.851792,-2.425029,-20.313694,5.4735913,292.2933,1224.2323,-5.0370593,1292.8971,886.14874,3.7936814,2363.262,840.9782,-10.567899,0 days 00:00:10.633967301,0 days 00:00:10.653967301
0 days 00:00:00.010000,0 days 00:00:00.030000,answer2,0.39950308,-7.1109257,22.862152,0.049264386,-0.016820407,0.09134844,21.869339,-9.256314,-16.85285,-12.395846,32.662292,0.0,2.851792,-2.904874,-20.68007,4.768332,270.18777,1301.9689,0.0,1296.643,931.42596,3.5324786,2355.8665,958.27423,-10.740593,0 days 00:00:10.643967301,0 days 00:00:10.663967301
0 days 00:00:00.020000,0 days 00:00:00.040000,answer2,0.39461502,-7.0284767,22.144547,0.0425664,-0.01839196,0.12976895,21.52801,-11.196536,-17.576784,-12.769153,32.663445,0.0,1.9177581,-2.786094,-20.214396,4.3684134,222.39134,1434.8998,-7.6709228,1288.8413,988.3994,2.1291378,2366.512,1106.4204,-10.480795,0 days 00:00:10.653967301,0 days 00:00:10.673967301
0 days 00:00:00.030000,0 days 00:00:00.050000,answer2,0.37356257,-8.510112,21.901146,0.022742728,-0.021266134,0.11637387,22.556585,-8.466191,-15.528201,-11.092277,29.57773,0.008238227,0.9837246,-1.7592258,-13.975377,5.6815867,307.329,1360.5747,0.0,1304.5079,993.78784,-0.7595636,2404.7678,1053.8247,-11.765775,0 days 00:00:10.663967301,0 days 00:00:10.683967301
0 days 00:00:00.040000,0 days 00:00:00.060000,answer2,0.37057266,-8.730694,20.060434,0.039458863,-0.021677302,0.10344434,24.184748,-7.9468994,-13.970706,-10.72033,26.506516,0.008238227,0.049690884,-0.6314674,-5.6647873,8.390923,308.26614,1436.9521,-4.4767504,1286.1826,1091.3042,-3.1998615,2387.6711,1040.84,-12.501732,0 days 00:00:10.673967301,0 days 00:00:10.693967301
0 days 00:00:00.050000,0 days 00:00:00.070000,answer2,0.36607555,-9.958401,21.540047,0.040058937,-0.024333803,0.09033444,25.20632,-5.7818832,-12.299264,-10.183974,23.500662,0.008238227,0.049690884,-0.979435,3.6895888,11.524991,348.4128,1339.6903,-5.5192604,1297.5643,1069.3468,-3.8104496,2355.669,918.25714,-13.354663,0 days 00:00:10.683967301,0 days 00:00:10.703967301
0 days 00:00:00.060000,0 days 00:00:00.080000,answer2,0.348822,-10.094852,21.859922,0.054540087,-0.023050519,0.080301374,24.658493,-4.3386216,-8.105579,-9.816542,24.846277,0.050176486,0.35595295,-2.4603226,3.7355738,11.319585,333.10617,1348.3087,-5.4431686,1299.8912,1059.5331,-2.1621697,2341.9124,892.69196,-12.645078,0 days 00:00:10.693967301,0 days 00:00:10.713967301
0 days 00:00:00.070000,0 days 00:00:00.090000,answer2,0.34406677,-10.611405,23.334623,0.052556593,-0.022488132,0.099498026,23.72152,-5.414842,-6.986525,-9.902509,27.926657,0.106250025,1.4976176,-2.9215136,-5.328275,7.4117904,323.70975,1267.2609,-7.5043697,1327.2145,954.01904,0.7320876,2312.8591,874.68243,-11.919402,0 days 00:00:10.703967301,0 days 00:00:10.723967301
0 days 00:00:00.080000,0 days 00:00:00.100000,answer2,0.335421,-9.579848,22.803968,0.06401502,-0.017985566,0.119398594,22.612427,-6.9856696,-7.6157,-8.762337,30.971857,0.11530703,2.1379445,-3.174486,-15.403829,3.077428,253.54762,1371.7465,-7.4544144,1297.3956,967.2004,6.610785,2277.9124,865.3724,-8.089412,0 days 00:00:10.713967301,0 days 00:00:10.733967301
