start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.020000,answer2,0.27887532,-11.171794,15.727443,0.022801295,-0.024682073,0.029986722,13.23026,14.778068,2.3430374,2.318989,0.0,0.0,0.0,0.0,0.0,0.0,400.14877,1032.3833,-201.0,1428.2964,785.89923,-201.0,2395.6797,566.75757,-201.0,0 days 00:00:07.166833500,0 days 00:00:07.186833500
0 days 00:00:00.010000,0 days 00:00:00.030000,answer2,0.2805746,-11.201068,17.238756,0.018089356,-0.021630332,0.06350557,14.427879,13.445277,-1.1622127,0.05772209,0.0,0.0,0.0,0.0,0.0,0.0,397.94653,1176.7596,-201.0,1320.3673,934.99194,-201.0,2375.0183,552.99976,-201.0,0 days 00:00:07.176833500,0 days 00:00:07.196833500
0 days 00:00:00.020000,0 days 00:00:00.040000,answer2,0.27787906,-10.278251,18.403238,0.012007146,-0.01694918,0.08977177,15.694215,10.442725,-3.121356,3.057689,0.0,0.0,0.0,0.0,0.0,0.0,406.36044,1237.1036,-201.0,1283.9303,1017.7822,-201.0,2340.2686,684.07,-201.0,0 days 00:00:07.186833500,0 days 00:00:07.206833500
0 days 00:00:00.030000,0 days 00:00:00.050000,answer2,0.3355852,-9.224801,16.338905,0.0434061,-0.014844134,0.11336865,17.31848,4.788466,-4.166818,-0.09486612,0.0,0.0,0.0,0.0,0.0,0.0,362.71313,1347.7346,-201.0,1262.7456,1057.8348,-144.10326,2277.3828,765.5018,-141.65514,0 days 00:00:07.196833500,0 days 00:00:07.216833500
0 days 00:00:00.040000,0 days 00:00:00.060000,answer2,0.37182868,-7.565033,13.952521,0.04365221,-0.013412997,0.13879901,17.638403,1.3323699,-0.6161067,6.478752,39.070564,0.0,0.0,3.2347946,10.522742,11.156545,356.45114,1352.091,0.0,1357.7191,991.1524,-83.21941,2249.456,1098.82,-82.71109,0 days 00:00:07.206833500,0 days 00:00:07.226833500
0 days 00:00:00.050000,0 days 00:00:00.070000,answer2,0.5069146,-9.371959,16.622019,0.04709342,-0.021189561,0.3802036,21.82508,-0.7134933,-0.4253076,6.672109,39.099125,0.0,2.1328595,2.6556885,6.927395,12.165706,501.29593,1476.6185,0.0,1459.6312,972.9748,-20.893393,2427.8005,1051.2961,-25.768707,0 days 00:00:07.216833500,0 days 00:00:07.236833500
0 days 00:00:00.060000,0 days 00:00:00.080000,answer2,0.6265231,-11.284366,20.759027,0.05855963,-0.021000104,0.41839585,24.899569,-0.39105144,1.9335996,9.921244,39.12921,0.0,1.9822842,1.4617966,0.12070116,11.366519,789.0513,1467.1469,-12.711844,1746.2357,1062.3488,-17.017149,2670.5186,1274.4316,-27.400248,0 days 00:00:07.226833500,0 days 00:00:07.246833500
0 days 00:00:00.070000,0 days 00:00:00.090000,answer2,0.7917622,-11.5786085,24.533447,0.10199376,-0.023949623,0.5205892,28.602348,-4.6669145,-4.296614,5.712906,38.03088,0.07249577,1.8317089,-0.42529583,-1.5876132,12.999385,973.69727,1453.4135,-12.955376,1844.6465,1143.5298,-14.010091,2809.9883,1091.248,-25.89447,0 days 00:00:07.236833500,0 days 00:00:07.256833500
0 days 00:00:00.080000,0 days 00:00:00.100000,answer2,0.8977693,-7.96604,22.263956,0.110989064,-0.009354685,0.37981343,27.065351,-10.225179,-5.8366127,4.8206606,36.961872,0.07249577,1.6811337,-1.3179651,-0.27212095,13.758792,808.6203,1555.4946,-11.570301,1716.766,1289.2506,-13.935898,2660.0305,1328.9681,-22.862915,0 days 00:00:07.246833500,0 days 00:00:07.266833500
0 days 00:00:00.090000,0 days 00:00:00.110000,answer2,0.996916,-5.3888702,20.280674,0.10594744,-0.0077217445,0.4613154,26.745981,-14.784546,-7.9326606,-0.6641035,35.930767,0.06135124,1.4978882,-1.538973,3.328511,14.511631,557.04913,1535.5309,0.0,1440.4388,1242.1012,-11.663846,2402.178,1174.9412,-19.382555,0 days 00:00:07.256833500,0 days 00:00:07.276833500
0 days 00:00:00.100000,0 days 00:00:00.120000,answer2,1.0309998,-4.7817626,18.277296,0.078411944,-0.00274348,0.46328402,25.859138,-16.308165,-1.416098,-3.1584103,36.256912,0.04622252,2.2757075,-0.72006816,2.7512805,15.994483,377.0044,1464.542,-6.242852,1289.7367,1114.435,-14.377151,2280.6853,1092.7681,-22.289545,0 days 00:00:07.266833500,0 days 00:00:07.286833500
0 days 00:00:00.110000,0 days 00:00:00.130000,answer2,1.0248227,-5.519793,17.945662,0.09298291,-0.009848111,0.46168908,27.024591,-16.998337,0.07023618,-5.885485,36.527668,0.025192002,1.9572154,0.5362561,2.2579033,13.889755,386.3887,1449.6996,0.0,1286.8453,1184.1642,-15.701137,2206.0964,1036.7367,-20.475481,0 days 00:00:07.276833500,0 days 00:00:07.296833500
