start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.020000,answer2,0.34405318,-2.817283,5.009686,0.051734105,0.00798528,0.027104395,12.455274,-0.39685115,4.665958,1.0021874,0.0,0.0,0.0,0.0,0.0,0.0,713.35736,1069.6132,-201.0,1764.9834,1074.1449,-201.0,2928.6335,933.9865,-201.0,0 days 00:00:05.300300300,0 days 00:00:05.320300300
0 days 00:00:00.010000,0 days 00:00:00.030000,answer2,0.35706425,-3.3465927,6.3077292,0.037889082,0.0030673118,0.05922602,11.231235,-3.7473707,-0.86489326,-3.7474887,0.0,0.0,0.0,0.0,0.0,0.0,603.3106,901.378,-201.0,1628.6967,1053.1681,-201.0,2599.2166,850.9971,-201.0,0 days 00:00:05.310300300,0 days 00:00:05.330300300
0 days 00:00:00.020000,0 days 00:00:00.040000,answer2,0.40793672,-2.6793644,8.141473,0.052080836,0.005019982,0.09019347,7.191252,-6.3864684,-8.14326,-3.873493,0.0,0.0,0.0,0.0,0.0,0.0,479.2855,819.8687,-201.0,1488.146,1110.1392,-201.0,2256.6082,848.1391,-201.0,0 days 00:00:05.320300300,0 days 00:00:05.340300300
0 days 00:00:00.030000,0 days 00:00:00.050000,answer2,0.43612266,-2.036414,9.743282,0.039508432,0.0033247806,0.09333547,2.996905,-6.6590824,-11.554654,-2.3033843,0.0,0.0,0.0,0.0,0.0,0.0,467.7357,736.2142,-145.19334,1512.5723,928.9958,-140.83553,2377.8875,780.00757,-141.2522,0 days 00:00:05.330300300,0 days 00:00:05.350300300
0 days 00:00:00.040000,0 days 00:00:00.060000,answer2,0.46408272,-2.1270115,10.472569,0.024931679,0.0061000804,0.10225291,2.3810155,-1.7274008,-7.9599357,2.5981324,25.831852,0.0,0.0,2.6890442,18.774164,19.75441,479.44547,746.1462,-88.31803,1545.5192,879.1006,-81.30826,2397.6292,902.8366,-83.73006,0 days 00:00:05.340300300,0 days 00:00:05.360300300
0 days 00:00:00.050000,0 days 00:00:00.070000,answer2,0.45808253,-4.295653,10.560957,-0.014867759,0.0021288653,0.106642164,6.4037347,2.8634264,-1.726036,2.7537804,25.91031,0.0,0.0,3.31895,18.170372,21.131756,503.22403,767.185,-29.480833,1571.0431,971.4189,-22.212957,2314.6484,926.169,-26.530825,0 days 00:00:05.350300300,0 days 00:00:05.370300300
0 days 00:00:00.060000,0 days 00:00:00.080000,answer2,0.4554806,-8.718783,12.9697695,-0.027266955,-0.0013136199,0.16006693,13.224498,6.8062344,4.3222766,2.6050005,26.256495,0.0,0.0,4.6700063,17.995705,24.264135,634.0298,904.1773,-25.742659,1703.289,971.3117,-22.916601,2647.074,759.2559,-29.664251,0 days 00:00:05.360300300,0 days 00:00:05.380300300
0 days 00:00:00.070000,0 days 00:00:00.090000,answer2,0.4987801,-11.722733,16.04348,-0.022496862,-0.0018114866,0.22446616,20.803297,6.4551625,5.5572543,3.1719654,26.829428,0.0,1.0409515,5.4091454,18.418749,26.272247,777.114,1110.1705,-25.91778,1825.8805,1062.4083,-24.869263,3050.1765,469.49527,-31.62697,0 days 00:00:05.370300300,0 days 00:00:05.390300300
0 days 00:00:00.080000,0 days 00:00:00.100000,answer2,0.5259595,-15.43557,22.053284,-0.018138416,-0.00991808,0.319006,26.987045,9.4664545,7.2180924,7.320179,27.539328,0.0,1.0409515,6.4703217,18.94132,28.15094,931.7614,1327.5415,-24.353212,1884.111,916.722,-25.215136,3542.6633,147.2425,-33.53506,0 days 00:00:05.380300300,0 days 00:00:05.400300300
0 days 00:00:00.090000,0 days 00:00:00.110000,answer2,0.56620616,-17.5959,28.04155,-0.012917192,-0.013482806,0.30722702,30.174017,12.059295,7.5263867,12.570671,28.10482,0.0,1.0409515,7.442653,18.33366,30.49984,916.5241,2117.7627,-23.653868,1754.1735,1143.4452,-27.233976,3212.3984,904.63226,-35.913612,0 days 00:00:05.390300300,0 days 00:00:05.410300300
