start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end
0 days 00:00:00,0 days 00:00:00.020000,answer2,0.22803152,-12.591945,23.815912,-0.021034608,-0.02172638,0.01781862,22.015692,6.5316644,-1.895194,0.19273722,15.682719,0.0,0.0,-5.7932453,2.2059906,18.373304,454.7433,1118.3003,-1.882906,1368.8058,1139.5621,-15.321776,2281.93,919.2988,-19.0421,0 days 00:00:19.200200200,0 days 00:00:19.220200200
0 days 00:00:00.010000,0 days 00:00:00.030000,answer2,0.23451132,-13.058482,22.620745,-0.01700863,-0.02134212,0.044790346,22.717178,7.9864044,-2.2757764,-1.2349223,15.273688,0.0,0.0,-5.579492,5.759983,18.695261,453.55826,1179.5948,-1.9727718,1366.9149,1245.5438,-14.609666,2295.585,947.7896,-18.559214,0 days 00:00:19.210200200,0 days 00:00:19.230200200
0 days 00:00:00.020000,0 days 00:00:00.040000,answer2,0.2426572,-12.551773,21.32974,-0.005861036,-0.018570459,0.06527266,22.273262,7.8228416,-2.9795353,-2.2217102,14.827786,0.0,0.0,-5.187061,7.8819976,19.521585,445.83887,1210.1981,-2.4201906,1374.1279,1254.4692,-14.437875,2307.8513,969.4448,-18.808538,0 days 00:00:19.220200200,0 days 00:00:19.240200200
0 days 00:00:00.030000,0 days 00:00:00.050000,answer2,0.24432297,-11.52934,19.38923,0.019084923,-0.017607164,0.07010252,22.228043,6.004503,0.7657177,-2.1565676,14.57159,0.0,0.0,-5.1681314,8.983764,19.83461,429.6326,1296.6862,-3.0249374,1391.9053,1295.1509,-15.509396,2273.2239,1115.5487,-19.447313,0 days 00:00:19.230200200,0 days 00:00:19.250200200
0 days 00:00:00.040000,0 days 00:00:00.060000,answer2,0.24555115,-10.759601,18.75788,0.01434325,-0.01939117,0.067487955,20.74623,4.7124667,2.0125544,-1.7951852,14.463977,0.0,0.0,-5.5490527,8.374284,18.533075,426.27563,1191.5249,-3.6800919,1397.6412,1114.1398,-15.90765,2280.1665,978.33496,-19.991426,0 days 00:00:19.240200200,0 days 00:00:19.260200200
0 days 00:00:00.050000,0 days 00:00:00.070000,answer2,0.25000942,-11.145116,19.384699,0.016538551,-0.0214565,0.07467992,20.605911,5.6282907,2.1559532,-1.3773003,14.484326,0.0,0.0,-5.988267,8.413901,17.400333,409.56506,1248.7031,-69.57441,1397.1323,1117.964,-77.65327,2295.2168,1040.7988,-80.393974,0 days 00:00:19.250200200,0 days 00:00:19.270200200
0 days 00:00:00.060000,0 days 00:00:00.080000,answer2,0.25758132,-11.940068,20.657785,-0.0009116304,-0.020061897,0.07824351,20.583778,6.609304,3.1851962,-0.96573925,0.0,0.0,0.0,0.0,0.0,0.0,415.8809,1185.7097,-135.40327,1407.0104,1039.1481,-139.11232,2338.3167,981.36896,-140.40936,0 days 00:00:19.260200200,0 days 00:00:19.280200200
0 days 00:00:00.070000,0 days 00:00:00.090000,answer2,0.2833381,-10.0115385,16.894482,0.01569835,-0.015432009,0.08393053,18.555668,6.0147896,1.5470716,-5.388626,0.0,0.0,0.0,0.0,0.0,0.0,409.70224,1139.8282,-201.0,1401.9098,944.45135,-201.0,2432.3992,860.8391,-201.0,0 days 00:00:19.270200200,0 days 00:00:19.290200200
0 days 00:00:00.080000,0 days 00:00:00.100000,answer2,0.31322855,-7.284458,10.307377,0.017847354,-0.013338293,0.08406525,14.278973,7.8340507,4.082782,-8.334937,0.0,0.0,0.0,0.0,0.0,0.0,399.68753,1078.1047,-201.0,1395.0497,796.42255,-201.0,2475.1145,575.7463,-201.0,0 days 00:00:19.280200200,0 days 00:00:19.300200200
0 days 00:00:00.090000,0 days 00:00:00.110000,answer2,0.36984155,-3.4696438,4.310146,0.024514236,-0.013504234,0.09119929,7.380562,11.322764,1.1559477,-14.25327,0.0,0.0,0.0,0.0,0.0,0.0,391.4412,1015.81085,-201.0,1373.6537,678.9869,-201.0,2524.5156,403.5894,-201.0,0 days 00:00:19.290200200,0 days 00:00:19.310200200
0 days 00:00:00.100000,0 days 00:00:00.120000,answer2,0.4258356,-1.2172467,2.8210995,0.015177175,-0.013967085,0.09559112,1.0608813,16.386923,2.243921,-10.285968,0.0,0.0,0.0,0.0,0.0,0.0,396.2108,1004.4746,-201.0,1382.6661,576.62036,-201.0,2489.4053,336.41025,-201.0,0 days 00:00:19.300200200,0 days 00:00:19.320200200
0 days 00:00:00.110000,0 days 00:00:00.130000,answer2,0.5232932,2.7850132,-0.6307297,0.005130517,-0.016474208,0.13356605,-5.2858977,18.696579,1.4916573,-10.474595,0.0,0.0,0.0,0.0,0.0,0.0,417.1199,831.52997,-201.0,1399.9727,352.5952,-201.0,2482.3545,261.6603,-201.0,0 days 00:00:19.310200200,0 days 00:00:19.330200200
0 days 00:00:00.120000,0 days 00:00:00.140000,answer2,0.5887668,3.8063214,-2.4321365,0.0060459655,-0.017526686,0.15480886,-7.682882,21.006624,7.0367484,-4.9653153,0.0,0.0,0.0,0.0,0.0,0.0,405.93283,861.55273,-201.0,1436.5338,180.38759,-201.0,2437.5173,135.29614,-201.0,0 days 00:00:19.320200200,0 days 00:00:19.340200200
0 days 00:00:00.130000,0 days 00:00:00.150000,answer2,0.6674471,6.234773,-5.0684934,-0.0006081027,-0.013717272,0.18957327,-10.2048645,20.606651,7.6588607,-6.44133,0.0,0.0,0.0,0.0,0.0,0.0,408.28748,934.909,-201.0,1417.4222,185.27834,-201.0,2390.2913,112.51001,-201.0,0 days 00:00:19.330200200,0 days 00:00:19.350200200
0 days 00:00:00.140000,0 days 00:00:00.160000,answer2,0.7230034,5.187086,-3.3488104,-0.021150833,-0.0052332766,0.19379054,-9.669453,19.113558,5.602343,-3.6069138,0.0,0.0,0.0,0.0,0.0,0.0,456.6652,883.64044,-201.0,1429.5493,371.91666,-201.0,2393.6357,73.7053,-201.0,0 days 00:00:19.340200200,0 days 00:00:19.360200200
0 days 00:00:00.150000,0 days 00:00:00.170000,answer2,0.8485052,6.4650607,-4.153764,-0.025767753,0.004546234,0.24981223,-9.815151,13.466615,-3.0305479,-9.240279,0.0,0.0,0.0,0.0,0.0,0.0,493.2311,756.5794,-201.0,1402.1637,709.7952,-201.0,2390.6833,203.81947,-201.0,0 days 00:00:19.350200200,0 days 00:00:19.370200200
0 days 00:00:00.160000,0 days 00:00:00.180000,answer2,0.9483628,5.3049746,-3.6115866,-7.292504e-05,0.003997532,0.27711233,-7.742746,10.220613,-8.588253,-13.215721,0.0,0.0,0.0,0.0,0.0,0.0,491.59506,807.36066,-201.0,1382.0845,1080.1881,-201.0,2424.288,183.31537,-201.0,0 days 00:00:19.360200200,0 days 00:00:19.380200200
0 days 00:00:00.170000,0 days 00:00:00.190000,answer2,1.0273079,5.239535,-2.5973666,0.04666841,0.0017016508,0.30439302,-6.5555897,7.1670322,-12.973348,-18.194132,0.0,0.0,0.0,0.0,0.0,0.0,461.2367,866.8613,-201.0,1361.8043,1236.0354,-201.0,2423.1707,155.1662,-201.0,0 days 00:00:19.370200200,0 days 00:00:19.390200200
0 days 00:00:00.180000,0 days 00:00:00.200000,answer2,1.0528195,6.1381392,-2.222087,0.05926733,-0.00030323025,0.31216836,-7.257486,6.9213486,-12.359052,-18.940355,0.0,0.0,0.0,0.0,0.0,0.0,459.9152,896.61664,-201.0,1346.9569,1265.6735,-201.0,2415.9329,113.89085,-201.0,0 days 00:00:19.380200200,0 days 00:00:19.400200200
0 days 00:00:00.190000,0 days 00:00:00.210000,answer2,1.0253996,7.3825264,-4.4710064,0.045942202,-0.0024658954,0.34230146,-7.8199196,10.451852,-9.478906,-18.94921,0.0,0.0,0.0,0.0,0.0,0.0,654.7519,824.08624,-201.0,1674.2828,935.7854,-201.0,2713.424,297.01056,-201.0,0 days 00:00:19.390200200,0 days 00:00:19.410200200
0 days 00:00:00.200000,0 days 00:00:00.220000,answer2,0.99897176,8.892451,-7.8560357,0.040790126,-0.002820296,0.3496023,-9.417426,14.110364,-4.0597363,-19.729258,0.0,0.0,0.0,0.0,0.0,0.0,882.9946,710.47186,-201.0,1924.4586,685.6507,-201.0,3015.3704,479.8821,-201.0,0 days 00:00:19.400200200,0 days 00:00:19.420200200
0 days 00:00:00.210000,0 days 00:00:00.230000,answer2,0.95559233,8.4703665,-7.360435,0.043726858,-0.0051726685,0.3451226,-10.848714,16.647263,0.87937397,-17.904982,0.0,0.0,0.0,0.0,0.0,0.0,1121.8474,620.7236,-201.0,2195.0378,345.87863,-201.0,3339.2756,574.0512,-201.0,0 days 00:00:19.410200200,0 days 00:00:19.430200200
0 days 00:00:00.220000,0 days 00:00:00.240000,answer2,0.9477918,8.077235,-6.431471,0.04899384,-0.0069638225,0.35450545,-10.493068,14.284805,4.134562,-19.35911,0.0,0.0,0.0,0.0,0.0,0.0,900.7944,624.19434,-201.0,1910.2231,343.27026,-201.0,3002.7844,409.06943,-201.0,0 days 00:00:19.420200200,0 days 00:00:19.440200200
